date,year_low
"March 19, 2020",19.56
"March 18, 2020",19.56
"March 17, 2020",19.56
"March 16, 2020",19.56
"March 13, 2020",23.42
"March 12, 2020",23.94
"March 11, 2020",25.94
"March 10, 2020",25.94
"March 9, 2020",25.94
"March 6, 2020",25.94
"March 5, 2020",25.94
"March 4, 2020",25.94
"March 3, 2020",25.94
"March 2, 2020",25.94
"Feb. 28, 2020",25.94
"Feb. 27, 2020",25.94
"Feb. 26, 2020",25.94
"Feb. 25, 2020",25.94
"Feb. 24, 2020",25.94
"Feb. 21, 2020",25.94
"Feb. 20, 2020",25.92
"Feb. 19, 2020",25.92
"Feb. 18, 2020",25.92
"Feb. 14, 2020",25.92
"Feb. 13, 2020",25.92
"Feb. 12, 2020",25.92
"Feb. 11, 2020",25.92
"Feb. 10, 2020",25.92
"Feb. 7, 2020",25.92
"Feb. 6, 2020",25.92
"Feb. 5, 2020",25.92
"Feb. 4, 2020",25.92
"Feb. 3, 2020",25.92
"Jan. 31, 2020",25.92
"Jan. 30, 2020",25.92
"Jan. 29, 2020",25.92
"Jan. 28, 2020",25.92
"Jan. 27, 2020",25.92
"Jan. 24, 2020",25.92
"Jan. 23, 2020",25.92
"Jan. 22, 2020",25.92
"Jan. 21, 2020",25.92
"Jan. 17, 2020",25.92
"Jan. 16, 2020",25.92
"Jan. 15, 2020",25.92
"Jan. 14, 2020",25.86
"Jan. 13, 2020",25.59
"Jan. 10, 2020",25.59
"Jan. 9, 2020",25.59
"Jan. 8, 2020",25.59
"Jan. 7, 2020",25.59
"Jan. 6, 2020",25.43
"Jan. 3, 2020",24.93
"Jan. 2, 2020",24.93
"Dec. 31, 2019",24.69
"Dec. 30, 2019",24.69
"Dec. 27, 2019",24.69
"Dec. 26, 2019",24.57
"Dec. 24, 2019",24.36
"Dec. 23, 2019",24.36
"Dec. 20, 2019",24.36
"Dec. 19, 2019",24.36
"Dec. 18, 2019",24.36
"Dec. 17, 2019",24.36
"Dec. 16, 2019",24.36
"Dec. 13, 2019",24.36
"Dec. 12, 2019",24.36
"Dec. 11, 2019",24.36
"Dec. 10, 2019",24.36
"Dec. 9, 2019",24.36
"Dec. 6, 2019",24.36
"Dec. 5, 2019",24.36
"Dec. 4, 2019",24.36
"Dec. 3, 2019",24.36
"Dec. 2, 2019",24.36
"Nov. 29, 2019",24.36
"Nov. 27, 2019",24.36
"Nov. 26, 2019",24.36
"Nov. 25, 2019",24.36
"Nov. 22, 2019",24.36
"Nov. 21, 2019",24.36
"Nov. 20, 2019",24.36
"Nov. 19, 2019",24.36
"Nov. 18, 2019",24.36
"Nov. 15, 2019",24.36
"Nov. 14, 2019",24.36
"Nov. 13, 2019",24.36
"Nov. 12, 2019",24.36
"Nov. 11, 2019",24.36
"Nov. 8, 2019",24.36
"Nov. 7, 2019",24.36
"Nov. 6, 2019",24.36
"Nov. 5, 2019",24.36
"Nov. 4, 2019",24.36
"Nov. 1, 2019",24.36
"Oct. 31, 2019",24.36
"Oct. 30, 2019",24.36
"Oct. 29, 2019",24.36
"Oct. 28, 2019",24.36
"Oct. 25, 2019",24.36
"Oct. 24, 2019",24.36
"Oct. 23, 2019",24.36
"Oct. 22, 2019",24.36
"Oct. 21, 2019",24.36
"Oct. 18, 2019",24.36
"Oct. 17, 2019",24.36
"Oct. 16, 2019",24.36
"Oct. 15, 2019",24.36
"Oct. 14, 2019",24.29
"Oct. 11, 2019",24.19
"Oct. 10, 2019",24.19
"Oct. 9, 2019",24.19
"Oct. 8, 2019",24.19
"Oct. 7, 2019",24.19
"Oct. 4, 2019",24.19
"Oct. 3, 2019",24.19
"Oct. 2, 2019",24.19
"Oct. 1, 2019",24.19
"Sept. 30, 2019",24.19
"Sept. 27, 2019",24.19
"Sept. 26, 2019",24.19
"Sept. 25, 2019",24.19
"Sept. 24, 2019",24.19
"Sept. 23, 2019",24.19
"Sept. 20, 2019",24.19
"Sept. 19, 2019",24.19
"Sept. 18, 2019",24.19
"Sept. 17, 2019",24.19
"Sept. 16, 2019",24.19
"Sept. 13, 2019",24.19
"Sept. 12, 2019",24.19
"Sept. 11, 2019",24.19
"Sept. 10, 2019",24.19
"Sept. 9, 2019",24.19
"Sept. 6, 2019",24.19
"Sept. 5, 2019",24.19
"Sept. 4, 2019",24.19
"Sept. 3, 2019",24.19
"Aug. 30, 2019",24.19
"Aug. 29, 2019",24.19
"Aug. 28, 2019",24.19
"Aug. 27, 2019",24.19
"Aug. 26, 2019",24.19
"Aug. 23, 2019",24.19
"Aug. 22, 2019",24.19
"Aug. 21, 2019",24.19
"Aug. 20, 2019",24.19
"Aug. 19, 2019",24.19
"Aug. 16, 2019",24.19
"Aug. 15, 2019",24.19
"Aug. 14, 2019",24.19
"Aug. 13, 2019",24.19
"Aug. 12, 2019",24.19
"Aug. 9, 2019",24.19
"Aug. 8, 2019",24.19
"Aug. 7, 2019",24.19
"Aug. 6, 2019",24.19
"Aug. 5, 2019",24.19
"Aug. 2, 2019",24.19
"Aug. 1, 2019",24.19
"July 31, 2019",24.19
"July 30, 2019",24.19
"July 29, 2019",24.19
"July 26, 2019",24.19
"July 25, 2019",24.19
"July 24, 2019",24.19
"July 23, 2019",24.19
"July 22, 2019",24.19
"July 19, 2019",24.19
"July 18, 2019",24.19
"July 17, 2019",24.19
"July 16, 2019",24.19
"July 15, 2019",24.19
"July 12, 2019",24.19
"July 11, 2019",24.19
"July 10, 2019",24.19
"July 9, 2019",24.19
"July 8, 2019",24.19
"July 5, 2019",24.19
"July 3, 2019",24.19
"July 2, 2019",24.19
"July 1, 2019",24.19
"June 28, 2019",24.19
"June 27, 2019",24.19
"June 26, 2019",24.19
"June 25, 2019",24.19
"June 24, 2019",24.19
"June 21, 2019",24.19
"June 20, 2019",24.19
"June 19, 2019",24.19
"June 18, 2019",24.19
"June 17, 2019",24.18
"June 14, 2019",23.65
"June 13, 2019",23.65
"June 12, 2019",23.65
"June 11, 2019",23.24
"June 10, 2019",23.23
"June 7, 2019",23.23
"June 6, 2019",23.23
"June 5, 2019",23.23
"June 4, 2019",23.23
"June 3, 2019",23.23
"May 31, 2019",23.23
"May 30, 2019",23.23
"May 29, 2019",23.23
"May 28, 2019",23.23
"May 24, 2019",23.23
"May 23, 2019",23.23
"May 22, 2019",23.23
"May 21, 2019",23.23
"May 20, 2019",23.23
"May 17, 2019",23.23
"May 16, 2019",23.23
"May 15, 2019",23.23
"May 14, 2019",23.23
"May 13, 2019",23.23
"May 10, 2019",23.23
"May 9, 2019",23.23
"May 8, 2019",23.23
"May 7, 2019",23.23
"May 6, 2019",23.23
"May 3, 2019",23.23
"May 2, 2019",23.23
"May 1, 2019",23.23
"April 30, 2019",23.23
"April 29, 2019",23.23
"April 26, 2019",23.23
"April 25, 2019",23.23
"April 24, 2019",23.23
"April 23, 2019",23.23
"April 22, 2019",23.23
"April 18, 2019",23.23
"April 17, 2019",23.23
"April 16, 2019",23.23
"April 15, 2019",23.23
"April 12, 2019",23.23
"April 11, 2019",23.23
"April 10, 2019",23.23
"April 9, 2019",23.23
"April 8, 2019",23.23
"April 5, 2019",23.23
"April 4, 2019",23.23
"April 3, 2019",23.23
"April 2, 2019",23.23
"April 1, 2019",23.23
"March 29, 2019",23.23
"March 28, 2019",23.23
"March 27, 2019",23.23
"March 26, 2019",23.23
"March 25, 2019",23.13
"March 22, 2019",23.04
"March 21, 2019",23.04
"March 20, 2019",23.04
"March 19, 2019",23.04
"March 18, 2019",23.04
"March 15, 2019",23.04
"March 14, 2019",23.04
"March 13, 2019",23.04
"March 12, 2019",23.04
"March 11, 2019",22.96
"March 8, 2019",22.74
"March 7, 2019",22.74
"March 6, 2019",22.74
"March 5, 2019",22.74
"March 4, 2019",22.74
"March 1, 2019",22.74
"Feb. 28, 2019",22.74
"Feb. 27, 2019",22.74
"Feb. 26, 2019",22.74
"Feb. 25, 2019",22.74
"Feb. 22, 2019",22.74
"Feb. 21, 2019",22.74
"Feb. 20, 2019",22.74
"Feb. 19, 2019",22.74
"Feb. 15, 2019",22.74
"Feb. 14, 2019",22.74
"Feb. 13, 2019",22.74
"Feb. 12, 2019",22.74
"Feb. 11, 2019",22.74
"Feb. 8, 2019",22.49
"Feb. 7, 2019",22.44
"Feb. 6, 2019",22.44
"Feb. 5, 2019",22.44
"Feb. 4, 2019",22.44
"Feb. 1, 2019",22.44
"Jan. 31, 2019",22.44
"Jan. 30, 2019",22.44
"Jan. 29, 2019",22.44
"Jan. 28, 2019",22.44
"Jan. 25, 2019",22.44
"Jan. 24, 2019",22.44
"Jan. 23, 2019",22.44
"Jan. 22, 2019",22.44
"Jan. 18, 2019",22.44
"Jan. 17, 2019",22.44
"Jan. 16, 2019",22.44
"Jan. 15, 2019",22.44
"Jan. 14, 2019",22.44
"Jan. 11, 2019",22.44
"Jan. 10, 2019",22.44
"Jan. 9, 2019",22.44
"Jan. 8, 2019",22.44
"Jan. 7, 2019",22.44
"Jan. 4, 2019",22.44
"Jan. 3, 2019",22.44
"Jan. 2, 2019",22.44
"Dec. 31, 2018",22.44
