date,zmijewski_score
"Dec. 31, 2019",-0.2337
"Sept. 30, 2019",-0.2622
"June 30, 2019",-0.2346
"March 31, 2019",-0.1313
"Dec. 31, 2018",-0.1417
"Sept. 30, 2018",-0.0269
"June 30, 2018",-0.2427
"March 31, 2018",0.0267
"Dec. 31, 2017",0.0858
"Sept. 30, 2017",-0.0059
"June 30, 2017",0.0314
"March 31, 2017",-0.0214
"Dec. 31, 2016",0.0244
"Sept. 30, 2016",0.0691
"June 30, 2016",0.0525
"March 31, 2016",0.0415
"Dec. 31, 2015",0.0386
"Sept. 30, 2015",0.0065
"June 30, 2015",-0.384
"March 31, 2015",-0.4579
"Dec. 31, 2014",-0.1829
"Sept. 30, 2014",-0.1969
"June 30, 2014",-0.2355
"March 31, 2014",-0.241
"Dec. 31, 2013",-0.2393
"Sept. 30, 2013",-0.2281
"June 30, 2013",-0.2545
"March 31, 2013",-0.2516
"Dec. 31, 2012",-0.1882
"Sept. 30, 2012",-0.1944
"June 30, 2012",-0.1449
"March 31, 2012",-0.1301
"Dec. 31, 2011",-0.093
"Sept. 30, 2011",-0.1608
"June 30, 2011",-0.1942
"March 31, 2011",-0.1847
"Dec. 31, 2010",-0.1167
"Sept. 30, 2010",-0.1544
"June 30, 2010",-0.1838
"March 31, 2010",-0.1628
"Dec. 31, 2009",-0.1351
"Sept. 30, 2009",-0.109
"June 30, 2009",-0.1458
"March 31, 2009",-0.0746
"Dec. 31, 2008",-0.0136
"Sept. 30, 2008",-0.0389
"June 30, 2008",-0.1154
"March 31, 2008",-0.2874
"Dec. 31, 2007",-0.3365
"Sept. 30, 2007",-0.3447
"June 30, 2007",-0.3861
"March 31, 2007",-0.3967
"Dec. 31, 2006",-0.2945
"Sept. 30, 2006",-0.304
"June 30, 2006",-0.3393
"March 31, 2006",-0.3436
"Dec. 31, 2005",-0.32
"Sept. 30, 2005",-0.336
"June 30, 2005",-0.4906
"March 31, 2005",-0.4399
"Dec. 31, 2004",-0.4017
"Sept. 30, 2004",-0.3514
"June 30, 2004",-0.3924
"March 31, 2004",-0.254
"Dec. 31, 2003",-0.2141
"Sept. 30, 2003",-0.2306
"June 30, 2003",-0.1581
"March 31, 2003",-0.3124
"Dec. 31, 2002",-0.1817
"Sept. 30, 2002",0.0815
"June 30, 2002",0.0229
"March 31, 2002",0.0263
"Dec. 31, 2001",0.1292
"Sept. 30, 2001",0.1388
"June 30, 2001",0.1056
"March 31, 2001",0.1235
"Dec. 31, 2000",0.2482
"Sept. 30, 2000",0.0289
"June 30, 2000",0.077
"March 31, 2000",0.0042
"Dec. 31, 1999",-0.0923
"Sept. 30, 1999",-0.4159
"June 30, 1999",-0.4686
"March 31, 1999",-0.5329
"Dec. 31, 1998",-0.304
"Sept. 30, 1998",-0.3299
"June 30, 1998",-0.4123
"March 31, 1998",-0.4674
"Dec. 31, 1997",-0.4557
"Sept. 30, 1997",-0.5088
"June 30, 1997",-0.4839
"March 31, 1997",-0.514
"Dec. 31, 1996",-0.4947
"Sept. 30, 1996",-0.5878
"June 30, 1996",-0.6218
"March 31, 1996",-0.6328
"Dec. 31, 1995",-0.7057
"Sept. 30, 1995",-0.7469
"June 30, 1995",-0.739
"March 31, 1995",-0.755
"Dec. 31, 1994",-0.7077
"Sept. 30, 1994",-0.7176
