date,enterprise_value
"Nov. 14, 2019",20.16B
"Nov. 13, 2019",20.19B
"Nov. 12, 2019",20.08B
"Nov. 11, 2019",20.08B
"Nov. 8, 2019",20.20B
"Nov. 7, 2019",20.30B
"Nov. 6, 2019",20.45B
"Nov. 5, 2019",20.40B
"Nov. 4, 2019",20.53B
"Nov. 1, 2019",20.66B
"Oct. 31, 2019",20.81B
"Oct. 30, 2019",20.61B
"Oct. 29, 2019",20.53B
"Oct. 28, 2019",20.59B
"Oct. 25, 2019",20.81B
"Oct. 24, 2019",20.87B
"Oct. 23, 2019",20.85B
"Oct. 22, 2019",20.89B
"Oct. 21, 2019",20.81B
"Oct. 18, 2019",20.78B
"Oct. 17, 2019",20.77B
"Oct. 16, 2019",20.78B
"Oct. 15, 2019",20.84B
"Oct. 14, 2019",20.99B
"Oct. 11, 2019",21.21B
"Oct. 10, 2019",21.17B
"Oct. 9, 2019",21.18B
"Oct. 8, 2019",21.10B
"Oct. 7, 2019",21.28B
"Oct. 4, 2019",21.40B
"Oct. 3, 2019",21.30B
"Oct. 2, 2019",21.31B
"Oct. 1, 2019",21.43B
"Sept. 30, 2019",21.51B
"Sept. 27, 2019",21.27B
"Sept. 26, 2019",21.47B
"Sept. 25, 2019",21.28B
"Sept. 24, 2019",21.24B
"Sept. 23, 2019",21.12B
"Sept. 20, 2019",21.06B
"Sept. 19, 2019",21.05B
"Sept. 18, 2019",21.06B
"Sept. 17, 2019",21.05B
"Sept. 16, 2019",20.90B
"Sept. 13, 2019",20.90B
"Sept. 12, 2019",20.93B
"Sept. 11, 2019",20.94B
"Sept. 10, 2019",20.87B
"Sept. 9, 2019",20.85B
"Sept. 6, 2019",21.01B
"Sept. 5, 2019",21.13B
"Sept. 4, 2019",21.34B
"Sept. 3, 2019",21.28B
"Aug. 30, 2019",21.09B
"Aug. 29, 2019",21.05B
"Aug. 28, 2019",20.92B
"Aug. 27, 2019",20.97B
"Aug. 26, 2019",21.04B
"Aug. 23, 2019",20.89B
"Aug. 22, 2019",21.12B
"Aug. 21, 2019",21.13B
"Aug. 20, 2019",21.00B
"Aug. 19, 2019",21.12B
"Aug. 16, 2019",21.04B
"Aug. 15, 2019",20.90B
"Aug. 14, 2019",20.77B
"Aug. 13, 2019",20.78B
"Aug. 12, 2019",20.75B
"Aug. 9, 2019",20.72B
"Aug. 8, 2019",20.81B
"Aug. 7, 2019",20.37B
"Aug. 6, 2019",20.55B
"Aug. 5, 2019",20.55B
"Aug. 2, 2019",21.15B
"Aug. 1, 2019",21.27B
"July 31, 2019",21.14B
"July 30, 2019",21.10B
"July 29, 2019",21.19B
"July 26, 2019",21.07B
"July 25, 2019",21.03B
"July 24, 2019",21.06B
"July 23, 2019",20.96B
"July 22, 2019",20.93B
"July 19, 2019",20.96B
"July 18, 2019",21.10B
"July 17, 2019",20.98B
"July 16, 2019",20.93B
"July 15, 2019",21.04B
"July 12, 2019",21.01B
"July 11, 2019",21.08B
"July 10, 2019",21.07B
"July 9, 2019",21.09B
"July 8, 2019",21.03B
"July 5, 2019",21.05B
"July 3, 2019",21.07B
"July 2, 2019",20.91B
"July 1, 2019",20.73B
"June 30, 2019",20.81B
"June 28, 2019",20.72B
"June 27, 2019",20.64B
"June 26, 2019",20.67B
"June 25, 2019",20.92B
"June 24, 2019",20.91B
"June 21, 2019",20.92B
"June 20, 2019",20.95B
"June 19, 2019",20.95B
"June 18, 2019",20.79B
"June 17, 2019",20.85B
"June 14, 2019",20.70B
"June 13, 2019",20.60B
"June 12, 2019",20.62B
"June 11, 2019",20.48B
"June 10, 2019",20.57B
"June 7, 2019",20.62B
"June 6, 2019",20.65B
"June 5, 2019",20.61B
"June 4, 2019",20.45B
"June 3, 2019",20.47B
"May 31, 2019",20.36B
"May 30, 2019",20.25B
"May 29, 2019",20.21B
"May 28, 2019",20.37B
"May 24, 2019",20.61B
"May 23, 2019",20.59B
"May 22, 2019",20.56B
"May 21, 2019",20.46B
"May 20, 2019",20.48B
"May 17, 2019",20.53B
"May 16, 2019",20.49B
"May 15, 2019",20.44B
"May 14, 2019",20.43B
"May 13, 2019",20.53B
"May 10, 2019",20.45B
"May 9, 2019",20.23B
"May 8, 2019",20.22B
"May 7, 2019",20.32B
"May 6, 2019",20.37B
"May 3, 2019",20.37B
"May 2, 2019",20.26B
"May 1, 2019",20.19B
"April 30, 2019",20.34B
"April 29, 2019",20.22B
"April 26, 2019",20.37B
"April 25, 2019",20.36B
"April 24, 2019",20.23B
"April 23, 2019",20.15B
"April 22, 2019",20.16B
"April 18, 2019",20.25B
"April 17, 2019",20.26B
"April 16, 2019",20.27B
"April 15, 2019",20.41B
"April 12, 2019",20.44B
"April 11, 2019",20.43B
"April 10, 2019",20.37B
"April 9, 2019",20.40B
"April 8, 2019",20.42B
"April 5, 2019",20.51B
"April 4, 2019",20.38B
"April 3, 2019",20.44B
"April 2, 2019",20.50B
"April 1, 2019",20.48B
"March 31, 2019",20.66B
"March 29, 2019",20.59B
"March 28, 2019",20.54B
"March 27, 2019",20.60B
"March 26, 2019",20.65B
"March 25, 2019",20.58B
"March 22, 2019",20.57B
"March 21, 2019",20.50B
"March 20, 2019",20.32B
"March 19, 2019",20.27B
"March 18, 2019",20.36B
"March 15, 2019",20.30B
"March 14, 2019",20.29B
"March 13, 2019",20.34B
"March 12, 2019",20.34B
"March 11, 2019",20.25B
"March 8, 2019",20.11B
"March 7, 2019",20.05B
"March 6, 2019",19.98B
"March 5, 2019",19.92B
"March 4, 2019",19.94B
"March 1, 2019",19.92B
"Feb. 28, 2019",19.95B
"Feb. 27, 2019",19.93B
"Feb. 26, 2019",19.86B
"Feb. 25, 2019",19.76B
"Feb. 22, 2019",19.82B
"Feb. 21, 2019",19.75B
"Feb. 20, 2019",19.69B
"Feb. 19, 2019",19.93B
"Feb. 15, 2019",19.99B
"Feb. 14, 2019",19.88B
"Feb. 13, 2019",19.87B
"Feb. 12, 2019",19.88B
"Feb. 11, 2019",19.77B
"Feb. 8, 2019",19.80B
"Feb. 7, 2019",19.81B
"Feb. 6, 2019",19.70B
"Feb. 5, 2019",19.73B
"Feb. 4, 2019",19.67B
"Feb. 1, 2019",19.88B
"Jan. 31, 2019",20.06B
"Jan. 30, 2019",19.86B
"Jan. 29, 2019",19.71B
"Jan. 28, 2019",19.65B
"Jan. 25, 2019",19.72B
"Jan. 24, 2019",19.90B
"Jan. 23, 2019",19.89B
"Jan. 22, 2019",19.79B
"Jan. 18, 2019",19.82B
"Jan. 17, 2019",19.85B
"Jan. 16, 2019",19.75B
"Jan. 15, 2019",19.71B
"Jan. 14, 2019",19.55B
"Jan. 11, 2019",19.73B
"Jan. 10, 2019",19.83B
"Jan. 9, 2019",19.63B
"Jan. 8, 2019",19.64B
"Jan. 7, 2019",19.46B
"Jan. 4, 2019",19.41B
"Jan. 3, 2019",19.25B
"Jan. 2, 2019",19.23B
"Dec. 31, 2018",19.34B
"Dec. 28, 2018",18.58B
"Dec. 27, 2018",18.53B
"Dec. 26, 2018",18.43B
"Dec. 24, 2018",18.36B
"Dec. 21, 2018",18.80B
"Dec. 20, 2018",18.88B
"Dec. 19, 2018",18.91B
"Dec. 18, 2018",18.96B
"Dec. 17, 2018",19.02B
"Dec. 14, 2018",19.33B
"Dec. 13, 2018",19.38B
"Dec. 12, 2018",19.22B
"Dec. 11, 2018",19.34B
"Dec. 10, 2018",19.25B
"Dec. 7, 2018",19.20B
"Dec. 6, 2018",19.08B
"Dec. 4, 2018",19.18B
"Dec. 3, 2018",19.13B
"Nov. 30, 2018",18.93B
"Nov. 29, 2018",18.80B
"Nov. 28, 2018",18.69B
"Nov. 27, 2018",18.77B
"Nov. 26, 2018",18.70B
"Nov. 23, 2018",18.60B
"Nov. 21, 2018",18.56B
"Nov. 20, 2018",18.63B
"Nov. 19, 2018",18.69B
"Nov. 16, 2018",18.60B
"Nov. 15, 2018",18.46B
"Nov. 14, 2018",18.57B
"Nov. 13, 2018",18.70B
"Nov. 12, 2018",18.75B
"Nov. 9, 2018",18.78B
"Nov. 8, 2018",18.70B
"Nov. 7, 2018",18.61B
"Nov. 6, 2018",18.59B
"Nov. 5, 2018",18.53B
"Nov. 2, 2018",18.34B
"Nov. 1, 2018",18.32B
"Oct. 31, 2018",18.32B
"Oct. 30, 2018",18.51B
"Oct. 29, 2018",18.48B
"Oct. 26, 2018",18.35B
"Oct. 25, 2018",18.52B
"Oct. 24, 2018",18.62B
"Oct. 23, 2018",18.30B
"Oct. 22, 2018",18.25B
"Oct. 19, 2018",18.33B
"Oct. 18, 2018",18.27B
"Oct. 17, 2018",18.20B
"Oct. 16, 2018",18.25B
"Oct. 15, 2018",18.10B
"Oct. 12, 2018",17.93B
"Oct. 11, 2018",18.06B
"Oct. 10, 2018",18.21B
"Oct. 9, 2018",18.18B
"Oct. 8, 2018",18.20B
"Oct. 5, 2018",18.17B
"Oct. 4, 2018",18.20B
"Oct. 3, 2018",18.12B
"Oct. 2, 2018",18.21B
"Oct. 1, 2018",18.11B
"Sept. 30, 2018",18.16B
"Sept. 28, 2018",17.66B
"Sept. 27, 2018",17.61B
"Sept. 26, 2018",17.53B
"Sept. 25, 2018",17.65B
"Sept. 24, 2018",17.80B
"Sept. 21, 2018",17.89B
"Sept. 20, 2018",17.78B
"Sept. 19, 2018",17.89B
"Sept. 18, 2018",18.03B
"Sept. 17, 2018",17.96B
"Sept. 14, 2018",17.62B
"Sept. 13, 2018",18.81B
"Sept. 12, 2018",18.74B
"Sept. 11, 2018",18.68B
"Sept. 10, 2018",18.64B
"Sept. 7, 2018",18.55B
"Sept. 6, 2018",18.67B
"Sept. 5, 2018",18.61B
"Sept. 4, 2018",18.46B
"Aug. 31, 2018",18.44B
"Aug. 30, 2018",18.47B
"Aug. 29, 2018",18.51B
"Aug. 28, 2018",18.40B
"Aug. 27, 2018",18.40B
"Aug. 24, 2018",18.44B
"Aug. 23, 2018",18.43B
"Aug. 22, 2018",18.42B
"Aug. 21, 2018",18.48B
"Aug. 20, 2018",18.57B
"Aug. 17, 2018",18.64B
"Aug. 16, 2018",18.61B
"Aug. 15, 2018",18.49B
"Aug. 14, 2018",18.40B
"Aug. 13, 2018",18.36B
"Aug. 10, 2018",18.28B
"Aug. 9, 2018",18.24B
"Aug. 8, 2018",18.23B
"Aug. 7, 2018",18.25B
"Aug. 6, 2018",18.34B
"Aug. 3, 2018",18.27B
"Aug. 2, 2018",18.16B
"Aug. 1, 2018",18.02B
"July 31, 2018",18.12B
"July 30, 2018",17.95B
"July 27, 2018",18.12B
"July 26, 2018",18.10B
"July 25, 2018",17.98B
"July 24, 2018",17.98B
"July 23, 2018",17.96B
"July 20, 2018",18.03B
"July 19, 2018",18.11B
"July 18, 2018",18.02B
"July 17, 2018",18.10B
"July 16, 2018",18.15B
"July 13, 2018",18.16B
"July 12, 2018",18.16B
"July 11, 2018",18.19B
"July 10, 2018",18.14B
"July 9, 2018",18.07B
"July 6, 2018",18.37B
"July 5, 2018",18.34B
"July 3, 2018",18.32B
"July 2, 2018",18.24B
"June 30, 2018",18.15B
"June 29, 2018",18.62B
"June 28, 2018",18.56B
"June 27, 2018",18.45B
"June 26, 2018",18.36B
"June 25, 2018",18.39B
"June 22, 2018",18.17B
"June 21, 2018",18.07B
"June 20, 2018",18.08B
"June 19, 2018",18.03B
"June 18, 2018",17.93B
"June 15, 2018",17.88B
"June 14, 2018",17.78B
"June 13, 2018",17.72B
"June 12, 2018",17.69B
"June 11, 2018",17.52B
"June 8, 2018",17.61B
"June 7, 2018",17.63B
"June 6, 2018",17.62B
"June 5, 2018",17.88B
"June 4, 2018",17.97B
"June 1, 2018",18.06B
"May 31, 2018",18.26B
"May 30, 2018",18.26B
"May 29, 2018",18.18B
"May 25, 2018",18.19B
"May 24, 2018",18.10B
"May 23, 2018",18.03B
"May 22, 2018",17.93B
"May 21, 2018",17.93B
"May 18, 2018",17.94B
"May 17, 2018",17.92B
"May 16, 2018",17.93B
"May 15, 2018",18.04B
"May 14, 2018",18.10B
"May 11, 2018",18.13B
"May 10, 2018",18.12B
"May 9, 2018",18.02B
"May 8, 2018",18.19B
"May 7, 2018",18.32B
"May 4, 2018",18.30B
"May 3, 2018",17.72B
"May 2, 2018",17.65B
"May 1, 2018",17.36B
"April 30, 2018",17.32B
"April 27, 2018",17.36B
"April 26, 2018",17.28B
"April 25, 2018",17.16B
"April 24, 2018",17.16B
"April 23, 2018",17.14B
"April 20, 2018",17.10B
"April 19, 2018",17.18B
"April 18, 2018",17.17B
"April 17, 2018",17.23B
"April 16, 2018",17.15B
"April 13, 2018",17.03B
"April 12, 2018",17.02B
"April 11, 2018",17.18B
"April 10, 2018",17.22B
"April 9, 2018",17.23B
"April 6, 2018",17.27B
"April 5, 2018",17.33B
"April 4, 2018",17.25B
"April 3, 2018",17.19B
"April 2, 2018",17.13B
"March 31, 2018",17.15B
"March 29, 2018",17.04B
"March 28, 2018",16.98B
"March 27, 2018",17.00B
"March 26, 2018",16.87B
"March 23, 2018",16.76B
"March 22, 2018",16.87B
"March 21, 2018",16.84B
"March 20, 2018",16.80B
"March 19, 2018",16.82B
"March 16, 2018",16.88B
"March 15, 2018",16.87B
"March 14, 2018",16.84B
"March 13, 2018",16.78B
"March 12, 2018",16.78B
"March 9, 2018",16.72B
"March 8, 2018",16.76B
"March 7, 2018",16.72B
"March 6, 2018",16.80B
"March 5, 2018",16.91B
"March 2, 2018",16.79B
"March 1, 2018",16.79B
"Feb. 28, 2018",16.78B
"Feb. 27, 2018",16.84B
"Feb. 26, 2018",16.93B
"Feb. 23, 2018",16.94B
"Feb. 22, 2018",16.76B
"Feb. 21, 2018",16.67B
"Feb. 20, 2018",16.74B
"Feb. 16, 2018",16.90B
"Feb. 15, 2018",16.86B
"Feb. 14, 2018",16.65B
"Feb. 13, 2018",16.78B
"Feb. 12, 2018",16.77B
"Feb. 9, 2018",16.75B
"Feb. 8, 2018",16.56B
"Feb. 7, 2018",16.75B
"Feb. 6, 2018",16.82B
"Feb. 5, 2018",16.90B
"Feb. 2, 2018",17.05B
"Feb. 1, 2018",17.14B
"Jan. 31, 2018",17.29B
"Jan. 30, 2018",17.21B
"Jan. 29, 2018",17.14B
"Jan. 26, 2018",17.23B
"Jan. 25, 2018",17.20B
"Jan. 24, 2018",17.12B
"Jan. 23, 2018",17.12B
"Jan. 22, 2018",17.04B
"Jan. 19, 2018",17.04B
"Jan. 18, 2018",17.05B
"Jan. 17, 2018",17.11B
"Jan. 16, 2018",17.07B
"Jan. 12, 2018",17.09B
"Jan. 11, 2018",17.11B
"Jan. 10, 2018",17.11B
"Jan. 9, 2018",17.30B
"Jan. 8, 2018",17.40B
"Jan. 5, 2018",17.33B
"Jan. 4, 2018",17.43B
"Jan. 3, 2018",17.47B
"Jan. 2, 2018",17.52B
"Dec. 31, 2017",17.62B
"Dec. 29, 2017",17.28B
"Dec. 28, 2017",17.24B
"Dec. 27, 2017",17.13B
"Dec. 26, 2017",17.07B
"Dec. 22, 2017",17.15B
"Dec. 21, 2017",16.94B
"Dec. 20, 2017",17.04B
"Dec. 19, 2017",17.15B
"Dec. 18, 2017",17.38B
"Dec. 15, 2017",17.56B
"Dec. 14, 2017",17.55B
"Dec. 13, 2017",17.53B
"Dec. 12, 2017",17.52B
"Dec. 11, 2017",17.79B
"Dec. 8, 2017",17.77B
"Dec. 7, 2017",17.74B
"Dec. 6, 2017",17.73B
"Dec. 5, 2017",17.66B
"Dec. 4, 2017",17.74B
"Dec. 1, 2017",17.84B
"Nov. 30, 2017",17.90B
"Nov. 29, 2017",17.78B
"Nov. 28, 2017",17.79B
"Nov. 27, 2017",17.76B
"Nov. 24, 2017",17.74B
"Nov. 22, 2017",17.74B
"Nov. 21, 2017",17.80B
"Nov. 20, 2017",17.76B
"Nov. 17, 2017",17.75B
"Nov. 16, 2017",17.83B
"Nov. 15, 2017",17.81B
"Nov. 14, 2017",17.92B
"Nov. 13, 2017",17.83B
"Nov. 10, 2017",17.79B
"Nov. 9, 2017",17.90B
"Nov. 8, 2017",17.90B
"Nov. 7, 2017",17.88B
"Nov. 6, 2017",17.80B
"Nov. 3, 2017",17.84B
"Nov. 2, 2017",17.71B
"Nov. 1, 2017",17.58B
"Oct. 31, 2017",17.51B
"Oct. 30, 2017",17.47B
"Oct. 27, 2017",17.54B
"Oct. 26, 2017",17.55B
"Oct. 25, 2017",17.57B
"Oct. 24, 2017",17.61B
"Oct. 23, 2017",17.67B
"Oct. 20, 2017",17.61B
"Oct. 19, 2017",17.64B
"Oct. 18, 2017",17.53B
"Oct. 17, 2017",17.54B
"Oct. 16, 2017",17.51B
"Oct. 13, 2017",17.59B
"Oct. 12, 2017",17.58B
"Oct. 11, 2017",17.53B
"Oct. 10, 2017",17.50B
"Oct. 9, 2017",17.36B
"Oct. 6, 2017",17.29B
"Oct. 5, 2017",17.29B
"Oct. 4, 2017",17.29B
"Oct. 3, 2017",17.17B
"Oct. 2, 2017",17.22B
"Sept. 30, 2017",17.25B
"Sept. 29, 2017",16.56B
"Sept. 28, 2017",16.53B
"Sept. 27, 2017",16.51B
"Sept. 26, 2017",16.72B
"Sept. 25, 2017",16.67B
"Sept. 22, 2017",16.59B
"Sept. 21, 2017",16.73B
"Sept. 20, 2017",16.76B
"Sept. 19, 2017",16.82B
"Sept. 18, 2017",16.87B
"Sept. 15, 2017",17.02B
"Sept. 14, 2017",16.99B
"Sept. 13, 2017",16.92B
"Sept. 12, 2017",16.95B
"Sept. 11, 2017",17.10B
"Sept. 8, 2017",17.06B
"Sept. 7, 2017",17.02B
"Sept. 6, 2017",16.95B
"Sept. 5, 2017",16.98B
"Sept. 1, 2017",16.97B
"Aug. 31, 2017",16.98B
"Aug. 30, 2017",16.99B
"Aug. 29, 2017",17.01B
"Aug. 28, 2017",17.05B
"Aug. 25, 2017",17.06B
"Aug. 24, 2017",17.00B
"Aug. 23, 2017",17.03B
"Aug. 22, 2017",17.00B
"Aug. 21, 2017",16.95B
"Aug. 18, 2017",16.95B
"Aug. 17, 2017",16.92B
"Aug. 16, 2017",17.01B
"Aug. 15, 2017",16.91B
"Aug. 14, 2017",16.90B
"Aug. 11, 2017",16.81B
"Aug. 10, 2017",16.82B
"Aug. 9, 2017",16.82B
"Aug. 8, 2017",16.80B
"Aug. 7, 2017",16.81B
"Aug. 4, 2017",16.82B
"Aug. 3, 2017",16.86B
"Aug. 2, 2017",16.91B
"Aug. 1, 2017",16.77B
"July 31, 2017",16.71B
"July 28, 2017",16.72B
"July 27, 2017",16.79B
"July 26, 2017",16.86B
"July 25, 2017",16.70B
"July 24, 2017",16.72B
"July 21, 2017",16.69B
"July 20, 2017",16.63B
"July 19, 2017",16.58B
"July 18, 2017",16.59B
"July 17, 2017",16.63B
"July 14, 2017",16.61B
"July 13, 2017",16.48B
"July 12, 2017",16.55B
"July 11, 2017",16.42B
"July 10, 2017",16.43B
"July 7, 2017",16.47B
"July 6, 2017",16.43B
"July 5, 2017",16.48B
"July 3, 2017",16.47B
"June 30, 2017",16.48B
"June 29, 2017",16.11B
"June 28, 2017",16.14B
"June 27, 2017",16.27B
"June 26, 2017",16.33B
"June 23, 2017",16.25B
"June 22, 2017",16.28B
"June 21, 2017",16.32B
"June 20, 2017",16.38B
"June 19, 2017",16.36B
"June 16, 2017",16.33B
"June 15, 2017",16.32B
"June 14, 2017",16.28B
"June 13, 2017",16.25B
"June 12, 2017",16.20B
"June 9, 2017",16.23B
"June 8, 2017",16.25B
"June 7, 2017",16.45B
"June 6, 2017",16.39B
"June 5, 2017",16.43B
"June 2, 2017",16.42B
"June 1, 2017",16.39B
"May 31, 2017",16.33B
"May 30, 2017",16.25B
"May 26, 2017",16.17B
"May 25, 2017",16.16B
"May 24, 2017",16.06B
"May 23, 2017",16.03B
"May 22, 2017",15.99B
"May 19, 2017",15.89B
"May 18, 2017",15.82B
"May 17, 2017",15.74B
"May 16, 2017",15.73B
"May 15, 2017",15.83B
"May 12, 2017",15.76B
"May 11, 2017",15.71B
"May 10, 2017",15.71B
"May 9, 2017",15.69B
"May 8, 2017",15.78B
"May 5, 2017",15.83B
"May 4, 2017",15.75B
"May 3, 2017",15.66B
"May 2, 2017",15.74B
"May 1, 2017",15.69B
"April 28, 2017",15.74B
"April 27, 2017",15.78B
"April 26, 2017",15.69B
"April 25, 2017",15.80B
"April 24, 2017",15.75B
"April 21, 2017",15.73B
"April 20, 2017",15.71B
"April 19, 2017",15.75B
"April 18, 2017",15.74B
"April 17, 2017",15.68B
"April 13, 2017",15.60B
"April 12, 2017",15.65B
"April 11, 2017",15.62B
"April 10, 2017",15.59B
"April 7, 2017",15.57B
"April 6, 2017",15.62B
"April 5, 2017",15.60B
"April 4, 2017",15.56B
"April 3, 2017",15.57B
"March 31, 2017",15.61B
"March 30, 2017",15.52B
"March 29, 2017",15.56B
"March 28, 2017",15.56B
"March 27, 2017",15.59B
"March 24, 2017",15.61B
"March 23, 2017",15.57B
"March 22, 2017",15.59B
"March 21, 2017",15.51B
"March 20, 2017",15.40B
"March 17, 2017",15.49B
"March 16, 2017",15.45B
"March 15, 2017",15.56B
"March 14, 2017",15.44B
"March 13, 2017",15.48B
"March 10, 2017",15.43B
"March 9, 2017",15.32B
"March 8, 2017",15.33B
"March 7, 2017",15.48B
"March 6, 2017",15.51B
"March 3, 2017",15.56B
"March 2, 2017",15.67B
"March 1, 2017",15.61B
"Feb. 28, 2017",15.62B
"Feb. 27, 2017",15.58B
"Feb. 24, 2017",15.65B
"Feb. 23, 2017",15.57B
"Feb. 22, 2017",15.38B
"Feb. 21, 2017",15.32B
"Feb. 17, 2017",15.23B
"Feb. 16, 2017",15.22B
"Feb. 15, 2017",15.07B
"Feb. 14, 2017",15.08B
"Feb. 13, 2017",15.16B
"Feb. 10, 2017",15.12B
"Feb. 9, 2017",15.07B
"Feb. 8, 2017",15.05B
"Feb. 7, 2017",15.04B
"Feb. 6, 2017",15.07B
"Feb. 3, 2017",15.08B
"Feb. 2, 2017",15.04B
"Feb. 1, 2017",14.99B
"Jan. 31, 2017",15.11B
"Jan. 30, 2017",14.94B
"Jan. 27, 2017",15.00B
"Jan. 26, 2017",15.06B
"Jan. 25, 2017",15.06B
"Jan. 24, 2017",15.07B
"Jan. 23, 2017",15.06B
"Jan. 20, 2017",15.16B
"Jan. 19, 2017",15.10B
"Jan. 18, 2017",15.16B
"Jan. 17, 2017",15.11B
"Jan. 13, 2017",14.98B
"Jan. 12, 2017",15.00B
"Jan. 11, 2017",15.03B
"Jan. 10, 2017",14.97B
"Jan. 9, 2017",15.01B
"Jan. 6, 2017",15.11B
"Jan. 5, 2017",15.21B
"Jan. 4, 2017",15.11B
"Jan. 3, 2017",15.05B
"Dec. 31, 2016",15.04B
"Dec. 30, 2016",14.87B
"Dec. 29, 2016",14.90B
"Dec. 28, 2016",14.81B
"Dec. 27, 2016",14.90B
"Dec. 23, 2016",14.92B
"Dec. 22, 2016",14.96B
"Dec. 21, 2016",14.93B
"Dec. 20, 2016",14.89B
"Dec. 19, 2016",14.93B
"Dec. 16, 2016",14.83B
"Dec. 15, 2016",14.83B
"Dec. 14, 2016",14.71B
"Dec. 13, 2016",14.85B
"Dec. 12, 2016",14.78B
"Dec. 9, 2016",14.75B
"Dec. 8, 2016",14.73B
"Dec. 7, 2016",14.68B
"Dec. 6, 2016",14.65B
"Dec. 5, 2016",14.71B
"Dec. 2, 2016",14.72B
"Dec. 1, 2016",14.73B
"Nov. 30, 2016",14.80B
"Nov. 29, 2016",14.94B
"Nov. 28, 2016",14.89B
"Nov. 25, 2016",14.87B
"Nov. 23, 2016",14.71B
"Nov. 22, 2016",14.77B
"Nov. 21, 2016",14.79B
"Nov. 18, 2016",14.73B
"Nov. 17, 2016",14.70B
"Nov. 16, 2016",14.74B
"Nov. 15, 2016",14.79B
"Nov. 14, 2016",14.68B
"Nov. 11, 2016",14.63B
"Nov. 10, 2016",14.67B
"Nov. 9, 2016",14.91B
"Nov. 8, 2016",15.01B
"Nov. 7, 2016",14.92B
"Nov. 4, 2016",14.80B
"Nov. 3, 2016",14.87B
"Nov. 2, 2016",14.85B
"Nov. 1, 2016",14.93B
"Oct. 31, 2016",15.23B
"Oct. 28, 2016",14.99B
"Oct. 27, 2016",14.98B
"Oct. 26, 2016",15.05B
"Oct. 25, 2016",15.09B
"Oct. 24, 2016",14.99B
"Oct. 21, 2016",15.01B
"Oct. 20, 2016",15.07B
"Oct. 19, 2016",15.09B
"Oct. 18, 2016",15.16B
"Oct. 17, 2016",15.11B
"Oct. 14, 2016",15.04B
"Oct. 13, 2016",15.11B
"Oct. 12, 2016",15.04B
"Oct. 11, 2016",14.94B
"Oct. 10, 2016",15.11B
"Oct. 7, 2016",15.01B
"Oct. 6, 2016",15.09B
"Oct. 5, 2016",15.09B
"Oct. 4, 2016",15.13B
"Oct. 3, 2016",15.34B
"Sept. 30, 2016",15.50B
"Sept. 29, 2016",15.05B
