date,forward_ps_ratio_1y
"March 19, 2020",1.586
"March 18, 2020",1.602
"March 17, 2020",1.668
"March 16, 2020",1.422
"March 13, 2020",1.709
"March 12, 2020",1.630
"March 11, 2020",1.840
"March 10, 2020",1.936
"March 9, 2020",1.880
"March 6, 2020",2.000
"March 5, 2020",2.011
"March 4, 2020",2.027
"March 3, 2020",1.926
"March 2, 2020",1.939
"Feb. 28, 2020",1.834
"Feb. 27, 2020",1.853
"Feb. 26, 2020",1.884
"Feb. 25, 2020",1.926
"Feb. 24, 2020",1.986
"Feb. 21, 2020",2.028
"Feb. 20, 2020",2.040
"Feb. 19, 2020",2.038
"Feb. 18, 2020",2.051
"Feb. 14, 2020",2.05
"Feb. 13, 2020",2.049
"Feb. 12, 2020",2.024
"Feb. 11, 2020",2.031
"Feb. 10, 2020",2.026
"Feb. 7, 2020",2.022
"Feb. 6, 2020",2.026
"Feb. 5, 2020",2.020
"Feb. 4, 2020",2.000
"Feb. 3, 2020",2.022
"Jan. 31, 2020",1.989
"Jan. 30, 2020",1.975
"Jan. 29, 2020",1.981
"Jan. 28, 2020",1.976
"Jan. 27, 2020",1.960
"Jan. 24, 2020",1.973
"Jan. 23, 2020",1.981
"Jan. 22, 2020",1.972
"Jan. 21, 2020",1.981
"Jan. 17, 2020",1.971
"Jan. 16, 2020",1.957
"Jan. 15, 2020",1.947
"Jan. 14, 2020",1.912
"Jan. 13, 2020",1.891
"Jan. 10, 2020",1.876
"Jan. 9, 2020",1.883
"Jan. 8, 2020",1.877
"Jan. 7, 2020",1.875
"Jan. 6, 2020",1.859
"Jan. 3, 2020",1.859
"Jan. 2, 2020",1.844
"Dec. 31, 2019",1.889
"Dec. 30, 2019",1.899
"Dec. 27, 2019",1.883
"Dec. 26, 2019",1.887
"Dec. 24, 2019",1.893
"Dec. 23, 2019",1.894
"Dec. 20, 2019",1.916
"Dec. 19, 2019",1.905
"Dec. 18, 2019",1.901
"Dec. 17, 2019",1.881
"Dec. 16, 2019",1.875
"Dec. 13, 2019",1.855
"Dec. 12, 2019",1.840
"Dec. 11, 2019",1.856
"Dec. 10, 2019",1.863
"Dec. 9, 2019",1.844
"Dec. 6, 2019",1.850
"Dec. 5, 2019",1.839
"Dec. 4, 2019",1.829
"Dec. 3, 2019",1.823
"Dec. 2, 2019",1.807
"Nov. 29, 2019",1.825
"Nov. 27, 2019",1.831
"Nov. 26, 2019",1.826
"Nov. 25, 2019",1.832
"Nov. 22, 2019",1.819
"Nov. 21, 2019",1.809
"Nov. 20, 2019",1.798
"Nov. 19, 2019",1.797
"Nov. 18, 2019",1.812
"Nov. 15, 2019",1.829
"Nov. 14, 2019",1.816
"Nov. 13, 2019",1.822
"Nov. 12, 2019",1.800
"Nov. 11, 2019",1.800
"Nov. 8, 2019",1.823
"Nov. 7, 2019",1.841
"Nov. 6, 2019",1.870
"Nov. 5, 2019",1.859
"Nov. 4, 2019",1.885
"Nov. 1, 2019",1.908
"Oct. 31, 2019",1.935
"Oct. 30, 2019",1.898
"Oct. 29, 2019",1.885
"Oct. 28, 2019",1.894
"Oct. 25, 2019",1.935
"Oct. 24, 2019",1.946
"Oct. 23, 2019",1.943
"Oct. 22, 2019",1.951
"Oct. 21, 2019",1.935
"Oct. 18, 2019",1.930
"Oct. 17, 2019",1.928
"Oct. 16, 2019",1.930
"Oct. 15, 2019",1.941
"Oct. 14, 2019",1.969
"Oct. 11, 2019",2.010
"Oct. 10, 2019",2.002
"Oct. 9, 2019",2.004
"Oct. 8, 2019",1.989
"Oct. 7, 2019",2.024
"Oct. 4, 2019",2.044
"Oct. 3, 2019",2.026
"Oct. 2, 2019",2.029
"Oct. 1, 2019",2.051
"Sept. 30, 2019",2.064
"Sept. 27, 2019",2.071
"Sept. 26, 2019",2.108
"Sept. 25, 2019",2.074
"Sept. 24, 2019",2.066
"Sept. 23, 2019",2.043
"Sept. 20, 2019",2.033
"Sept. 19, 2019",2.031
"Sept. 18, 2019",2.033
"Sept. 17, 2019",2.030
"Sept. 16, 2019",2.003
"Sept. 13, 2019",2.003
"Sept. 12, 2019",2.008
"Sept. 11, 2019",2.010
"Sept. 10, 2019",1.998
"Sept. 9, 2019",1.994
"Sept. 6, 2019",2.023
"Sept. 5, 2019",2.046
"Sept. 4, 2019",2.084
"Sept. 3, 2019",2.073
"Aug. 30, 2019",2.038
"Aug. 29, 2019",2.031
"Aug. 28, 2019",2.007
"Aug. 27, 2019",2.017
"Aug. 26, 2019",2.029
"Aug. 23, 2019",2.002
"Aug. 22, 2019",2.044
"Aug. 21, 2019",2.046
"Aug. 20, 2019",2.022
"Aug. 19, 2019",2.044
"Aug. 16, 2019",2.029
"Aug. 15, 2019",2.002
"Aug. 14, 2019",1.979
"Aug. 13, 2019",1.980
"Aug. 12, 2019",1.976
"Aug. 9, 2019",1.971
"Aug. 8, 2019",1.986
"Aug. 7, 2019",1.906
"Aug. 6, 2019",1.938
"Aug. 5, 2019",1.939
"Aug. 2, 2019",2.049
"Aug. 1, 2019",2.072
"July 31, 2019",2.048
"July 30, 2019",2.040
"July 29, 2019",2.056
"July 26, 2019",2.035
"July 25, 2019",2.027
"July 24, 2019",2.032
"July 23, 2019",2.015
"July 22, 2019",2.009
"July 19, 2019",2.014
"July 18, 2019",2.040
"July 17, 2019",2.018
"July 16, 2019",2.009
"July 15, 2019",2.029
"July 12, 2019",2.023
"July 11, 2019",2.036
"July 10, 2019",2.034
"July 9, 2019",2.038
"July 8, 2019",2.027
"July 5, 2019",2.031
"July 3, 2019",2.035
"July 2, 2019",2.005
"July 1, 2019",1.971
"June 30, 2019",
"June 28, 2019",1.985
"June 27, 2019",1.972
"June 26, 2019",1.978
"June 25, 2019",2.022
"June 24, 2019",2.022
"June 21, 2019",2.024
"June 20, 2019",2.028
"June 19, 2019",2.029
"June 18, 2019",1.998
"June 17, 2019",2.01
"June 14, 2019",1.982
"June 13, 2019",1.963
"June 12, 2019",1.966
"June 11, 2019",1.942
"June 10, 2019",1.959
"June 7, 2019",1.967
"June 6, 2019",1.973
"June 5, 2019",1.965
"June 4, 2019",1.936
"June 3, 2019",1.939
"May 31, 2019",1.920
"May 30, 2019",1.899
"May 29, 2019",1.891
"May 28, 2019",1.921
"May 24, 2019",1.965
"May 23, 2019",1.962
"May 22, 2019",1.956
"May 21, 2019",1.938
"May 20, 2019",1.941
"May 17, 2019",1.95
"May 16, 2019",1.943
"May 15, 2019",1.934
"May 14, 2019",1.933
