date,year_low
"March 19, 2020",51.60
"March 18, 2020",54.57
"March 17, 2020",65.49
"March 16, 2020",69.69
"March 13, 2020",72.86
"March 12, 2020",72.86
"March 11, 2020",80.00
"March 10, 2020",80.00
"March 9, 2020",80.00
"March 6, 2020",90.11
"March 5, 2020",90.11
"March 4, 2020",90.11
"March 3, 2020",90.11
"March 2, 2020",90.11
"Feb. 28, 2020",90.11
"Feb. 27, 2020",94.08
"Feb. 26, 2020",98.00
"Feb. 25, 2020",100.00
"Feb. 24, 2020",104.42
"Feb. 21, 2020",105.40
"Feb. 20, 2020",105.40
"Feb. 19, 2020",105.40
"Feb. 18, 2020",105.40
"Feb. 14, 2020",105.40
"Feb. 13, 2020",105.40
"Feb. 12, 2020",105.40
"Feb. 11, 2020",105.40
"Feb. 10, 2020",105.40
"Feb. 7, 2020",105.40
"Feb. 6, 2020",105.40
"Feb. 5, 2020",105.40
"Feb. 4, 2020",105.40
"Feb. 3, 2020",105.40
"Jan. 31, 2020",106.40
"Jan. 30, 2020",109.06
"Jan. 29, 2020",109.98
"Jan. 28, 2020",109.98
"Jan. 27, 2020",109.98
"Jan. 24, 2020",110.42
"Jan. 23, 2020",110.42
"Jan. 22, 2020",110.42
"Jan. 21, 2020",110.42
"Jan. 17, 2020",110.42
"Jan. 16, 2020",110.17
"Jan. 15, 2020",110.17
"Jan. 14, 2020",110.17
"Jan. 13, 2020",110.17
"Jan. 10, 2020",110.17
"Jan. 9, 2020",110.17
"Jan. 8, 2020",110.17
"Jan. 7, 2020",110.17
"Jan. 6, 2020",109.92
"Jan. 3, 2020",109.47
"Jan. 2, 2020",108.07
"Dec. 31, 2019",107.10
"Dec. 30, 2019",107.10
"Dec. 27, 2019",107.10
"Dec. 26, 2019",104.88
"Dec. 24, 2019",100.22
"Dec. 23, 2019",100.22
"Dec. 20, 2019",100.22
"Dec. 19, 2019",100.22
"Dec. 18, 2019",100.22
"Dec. 17, 2019",100.22
"Dec. 16, 2019",100.22
"Dec. 13, 2019",100.22
"Dec. 12, 2019",100.22
"Dec. 11, 2019",100.22
"Dec. 10, 2019",100.22
"Dec. 9, 2019",100.22
"Dec. 6, 2019",100.22
"Dec. 5, 2019",100.22
"Dec. 4, 2019",100.22
"Dec. 3, 2019",100.22
"Dec. 2, 2019",100.22
"Nov. 29, 2019",100.22
"Nov. 27, 2019",100.22
"Nov. 26, 2019",100.22
"Nov. 25, 2019",100.22
"Nov. 22, 2019",100.22
"Nov. 21, 2019",100.22
"Nov. 20, 2019",100.22
"Nov. 19, 2019",100.22
"Nov. 18, 2019",100.22
"Nov. 15, 2019",100.22
"Nov. 14, 2019",100.22
"Nov. 13, 2019",100.22
"Nov. 12, 2019",100.22
"Nov. 11, 2019",100.22
"Nov. 8, 2019",100.22
"Nov. 7, 2019",100.22
"Nov. 6, 2019",100.22
"Nov. 5, 2019",100.22
"Nov. 4, 2019",100.22
"Nov. 1, 2019",100.22
"Oct. 31, 2019",100.22
"Oct. 30, 2019",100.22
"Oct. 29, 2019",100.22
"Oct. 28, 2019",100.22
"Oct. 25, 2019",100.22
"Oct. 24, 2019",100.22
"Oct. 23, 2019",100.22
"Oct. 22, 2019",100.22
"Oct. 21, 2019",100.22
"Oct. 18, 2019",100.22
"Oct. 17, 2019",100.22
"Oct. 16, 2019",100.22
"Oct. 15, 2019",100.22
"Oct. 14, 2019",100.22
"Oct. 11, 2019",100.22
"Oct. 10, 2019",100.22
"Oct. 9, 2019",100.22
"Oct. 8, 2019",100.22
"Oct. 7, 2019",100.22
"Oct. 4, 2019",100.22
"Oct. 3, 2019",100.22
"Oct. 2, 2019",100.22
"Oct. 1, 2019",100.22
"Sept. 30, 2019",100.22
"Sept. 27, 2019",100.22
"Sept. 26, 2019",100.22
"Sept. 25, 2019",100.22
"Sept. 24, 2019",100.22
"Sept. 23, 2019",100.22
"Sept. 20, 2019",100.22
"Sept. 19, 2019",100.22
"Sept. 18, 2019",100.22
"Sept. 17, 2019",100.22
"Sept. 16, 2019",100.22
"Sept. 13, 2019",100.22
"Sept. 12, 2019",100.22
"Sept. 11, 2019",100.22
"Sept. 10, 2019",100.22
"Sept. 9, 2019",100.22
"Sept. 6, 2019",100.22
"Sept. 5, 2019",100.22
"Sept. 4, 2019",100.22
"Sept. 3, 2019",100.22
"Aug. 30, 2019",100.22
"Aug. 29, 2019",100.22
"Aug. 28, 2019",100.22
"Aug. 27, 2019",100.22
"Aug. 26, 2019",100.22
"Aug. 23, 2019",100.22
"Aug. 22, 2019",100.22
"Aug. 21, 2019",100.22
"Aug. 20, 2019",100.22
"Aug. 19, 2019",100.22
"Aug. 16, 2019",100.22
"Aug. 15, 2019",100.22
"Aug. 14, 2019",100.22
"Aug. 13, 2019",100.22
"Aug. 12, 2019",100.22
"Aug. 9, 2019",100.22
"Aug. 8, 2019",100.22
"Aug. 7, 2019",100.22
"Aug. 6, 2019",100.22
"Aug. 5, 2019",100.22
"Aug. 2, 2019",100.22
"Aug. 1, 2019",100.22
"July 31, 2019",100.22
"July 30, 2019",100.22
"July 29, 2019",100.22
"July 26, 2019",100.22
"July 25, 2019",100.22
"July 24, 2019",100.22
"July 23, 2019",100.22
"July 22, 2019",100.22
"July 19, 2019",100.22
"July 18, 2019",100.22
"July 17, 2019",100.22
"July 16, 2019",100.22
"July 15, 2019",100.22
"July 12, 2019",100.22
"July 11, 2019",100.22
"July 10, 2019",100.22
"July 9, 2019",100.22
"July 8, 2019",100.22
"July 5, 2019",100.22
"July 3, 2019",100.22
"July 2, 2019",100.22
"July 1, 2019",100.22
"June 28, 2019",100.22
"June 27, 2019",100.22
"June 26, 2019",100.22
"June 25, 2019",100.22
"June 24, 2019",100.22
"June 21, 2019",100.22
"June 20, 2019",100.22
"June 19, 2019",100.22
"June 18, 2019",100.22
"June 17, 2019",100.22
"June 14, 2019",100.22
"June 13, 2019",100.22
"June 12, 2019",100.22
"June 11, 2019",100.22
"June 10, 2019",100.22
"June 7, 2019",100.22
"June 6, 2019",100.22
"June 5, 2019",100.22
"June 4, 2019",100.22
"June 3, 2019",100.22
"May 31, 2019",100.22
"May 30, 2019",100.22
"May 29, 2019",100.22
"May 28, 2019",100.22
"May 24, 2019",100.22
"May 23, 2019",100.22
"May 22, 2019",100.22
"May 21, 2019",100.22
"May 20, 2019",100.22
"May 17, 2019",100.22
"May 16, 2019",100.22
"May 15, 2019",100.22
"May 14, 2019",100.22
"May 13, 2019",100.22
"May 10, 2019",100.22
"May 9, 2019",100.22
"May 8, 2019",100.22
"May 7, 2019",100.22
"May 6, 2019",100.22
"May 3, 2019",100.22
"May 2, 2019",100.22
"May 1, 2019",100.22
"April 30, 2019",100.22
"April 29, 2019",100.22
"April 26, 2019",100.22
"April 25, 2019",100.22
"April 24, 2019",100.22
"April 23, 2019",100.22
"April 22, 2019",100.22
"April 18, 2019",100.22
"April 17, 2019",100.22
"April 16, 2019",100.22
"April 15, 2019",100.22
"April 12, 2019",100.22
"April 11, 2019",100.22
"April 10, 2019",100.22
"April 9, 2019",100.22
"April 8, 2019",100.22
"April 5, 2019",100.22
"April 4, 2019",100.22
"April 3, 2019",100.22
"April 2, 2019",100.22
"April 1, 2019",100.22
"March 29, 2019",100.22
"March 28, 2019",100.22
"March 27, 2019",100.22
"March 26, 2019",100.22
"March 25, 2019",100.22
"March 22, 2019",100.22
"March 21, 2019",100.22
"March 20, 2019",100.22
"March 19, 2019",100.22
"March 18, 2019",100.22
"March 15, 2019",100.22
"March 14, 2019",100.22
"March 13, 2019",100.22
"March 12, 2019",100.22
"March 11, 2019",100.22
"March 8, 2019",100.22
"March 7, 2019",100.22
"March 6, 2019",100.22
"March 5, 2019",100.22
"March 4, 2019",100.22
"March 1, 2019",100.22
"Feb. 28, 2019",100.22
"Feb. 27, 2019",100.22
"Feb. 26, 2019",100.22
"Feb. 25, 2019",100.22
"Feb. 22, 2019",100.22
"Feb. 21, 2019",100.22
"Feb. 20, 2019",100.22
"Feb. 19, 2019",100.22
"Feb. 15, 2019",100.22
"Feb. 14, 2019",100.22
"Feb. 13, 2019",100.22
"Feb. 12, 2019",100.22
"Feb. 11, 2019",100.22
"Feb. 8, 2019",100.22
