date,pe_10
"March 19, 2020",6.808
"March 18, 2020",6.530
"March 17, 2020",8.386
"March 16, 2020",8.268
"March 13, 2020",9.896
"March 12, 2020",9.046
"March 11, 2020",9.849
"March 10, 2020",10.08
"March 9, 2020",9.569
"March 6, 2020",11.31
"March 5, 2020",11.53
"March 4, 2020",11.69
"March 3, 2020",11.20
"March 2, 2020",11.46
"Feb. 28, 2020",11.07
"Feb. 27, 2020",11.17
"Feb. 26, 2020",11.63
"Feb. 25, 2020",11.95
"Feb. 24, 2020",12.42
"Feb. 21, 2020",12.93
"Feb. 20, 2020",13.03
"Feb. 19, 2020",13.14
"Feb. 18, 2020",13.08
"Feb. 14, 2020",13.06
"Feb. 13, 2020",13.25
"Feb. 12, 2020",13.29
"Feb. 11, 2020",13.19
"Feb. 10, 2020",13.02
"Feb. 7, 2020",12.92
"Feb. 6, 2020",12.99
"Feb. 5, 2020",13.08
"Feb. 4, 2020",12.68
"Feb. 3, 2020",12.61
"Jan. 31, 2020",12.71
"Jan. 30, 2020",13.21
"Jan. 29, 2020",13.09
"Jan. 28, 2020",13.18
"Jan. 27, 2020",13.09
"Jan. 24, 2020",13.27
"Jan. 23, 2020",13.42
"Jan. 22, 2020",13.39
"Jan. 21, 2020",13.44
"Jan. 17, 2020",13.71
"Jan. 16, 2020",13.87
"Jan. 15, 2020",13.78
"Jan. 14, 2020",13.80
"Jan. 13, 2020",13.84
"Jan. 10, 2020",13.81
"Jan. 9, 2020",13.94
"Jan. 8, 2020",13.96
"Jan. 7, 2020",14.12
"Jan. 6, 2020",14.31
"Jan. 3, 2020",14.35
"Jan. 2, 2020",14.40
"Dec. 31, 2019",14.30
"Dec. 30, 2019",14.06
"Dec. 27, 2019",14.11
"Dec. 26, 2019",14.15
"Dec. 24, 2019",14.12
"Dec. 23, 2019",14.12
"Dec. 20, 2019",14.04
"Dec. 19, 2019",13.86
"Dec. 18, 2019",13.91
"Dec. 17, 2019",13.91
"Dec. 16, 2019",14.00
"Dec. 13, 2019",13.84
"Dec. 12, 2019",13.94
"Dec. 11, 2019",13.64
"Dec. 10, 2019",13.83
"Dec. 9, 2019",13.76
"Dec. 6, 2019",13.85
"Dec. 5, 2019",13.65
"Dec. 4, 2019",13.72
"Dec. 3, 2019",13.60
"Dec. 2, 2019",13.70
"Nov. 29, 2019",13.74
"Nov. 27, 2019",13.85
"Nov. 26, 2019",13.82
"Nov. 25, 2019",13.89
"Nov. 22, 2019",13.92
"Nov. 21, 2019",13.93
"Nov. 20, 2019",13.77
"Nov. 19, 2019",13.66
"Nov. 18, 2019",13.91
"Nov. 15, 2019",14.15
"Nov. 14, 2019",14.31
"Nov. 13, 2019",14.35
"Nov. 12, 2019",14.19
"Nov. 11, 2019",14.17
"Nov. 8, 2019",14.19
"Nov. 7, 2019",14.30
"Nov. 6, 2019",14.07
"Nov. 5, 2019",14.31
"Nov. 4, 2019",14.26
"Nov. 1, 2019",13.63
"Oct. 31, 2019",13.63
"Oct. 30, 2019",13.65
"Oct. 29, 2019",13.86
"Oct. 28, 2019",13.90
"Oct. 25, 2019",13.92
"Oct. 24, 2019",13.80
"Oct. 23, 2019",13.84
"Oct. 22, 2019",13.82
"Oct. 21, 2019",13.68
"Oct. 18, 2019",13.46
"Oct. 17, 2019",13.53
"Oct. 16, 2019",13.51
"Oct. 15, 2019",13.65
"Oct. 14, 2019",13.63
"Oct. 11, 2019",13.63
"Oct. 10, 2019",13.44
"Oct. 9, 2019",13.27
"Oct. 8, 2019",13.11
"Oct. 7, 2019",13.29
"Oct. 4, 2019",13.36
"Oct. 3, 2019",13.28
"Oct. 2, 2019",13.17
"Oct. 1, 2019",13.61
"Sept. 30, 2019",13.91
"Sept. 27, 2019",13.95
"Sept. 26, 2019",14.13
"Sept. 25, 2019",14.53
"Sept. 24, 2019",14.55
"Sept. 23, 2019",14.69
"Sept. 20, 2019",14.62
"Sept. 19, 2019",14.54
"Sept. 18, 2019",14.60
"Sept. 17, 2019",14.57
"Sept. 16, 2019",14.60
"Sept. 13, 2019",14.29
"Sept. 12, 2019",14.28
"Sept. 11, 2019",14.26
"Sept. 10, 2019",14.33
"Sept. 9, 2019",14.04
"Sept. 6, 2019",13.91
"Sept. 5, 2019",13.84
"Sept. 4, 2019",13.79
"Sept. 3, 2019",13.67
"Aug. 30, 2019",13.84
"Aug. 29, 2019",13.82
"Aug. 28, 2019",13.74
"Aug. 27, 2019",13.62
"Aug. 26, 2019",13.61
"Aug. 23, 2019",13.55
"Aug. 22, 2019",13.85
"Aug. 21, 2019",13.86
"Aug. 20, 2019",13.66
"Aug. 19, 2019",13.80
"Aug. 16, 2019",13.62
"Aug. 15, 2019",13.75
"Aug. 14, 2019",13.85
"Aug. 13, 2019",14.39
"Aug. 12, 2019",14.31
"Aug. 9, 2019",14.40
"Aug. 8, 2019",14.49
"Aug. 7, 2019",14.01
"Aug. 6, 2019",14.04
"Aug. 5, 2019",13.96
"Aug. 2, 2019",14.20
"Aug. 1, 2019",14.20
"July 31, 2019",14.48
"July 30, 2019",14.62
"July 29, 2019",14.61
"July 26, 2019",14.55
"July 25, 2019",14.78
"July 24, 2019",14.88
"July 23, 2019",14.80
"July 22, 2019",14.74
"July 19, 2019",14.71
"July 18, 2019",14.66
"July 17, 2019",14.60
"July 16, 2019",14.67
"July 15, 2019",14.79
"July 12, 2019",14.82
"July 11, 2019",14.75
"July 10, 2019",14.75
"July 9, 2019",14.51
"July 8, 2019",14.54
"July 5, 2019",14.53
"July 3, 2019",14.51
"July 2, 2019",14.46
"July 1, 2019",14.68
"June 30, 2019",14.64
"June 28, 2019",14.62
"June 27, 2019",14.46
"June 26, 2019",14.56
"June 25, 2019",14.53
"June 24, 2019",14.68
"June 21, 2019",14.68
"June 20, 2019",14.60
"June 19, 2019",14.44
"June 18, 2019",14.44
"June 17, 2019",14.26
"June 14, 2019",14.19
"June 13, 2019",14.21
"June 12, 2019",14.12
"June 11, 2019",14.24
"June 10, 2019",14.37
"June 7, 2019",14.27
"June 6, 2019",14.18
"June 5, 2019",13.82
"June 4, 2019",13.78
"June 3, 2019",13.63
"May 31, 2019",13.38
"May 30, 2019",13.56
"May 29, 2019",13.72
"May 28, 2019",13.90
"May 24, 2019",13.95
"May 23, 2019",13.85
"May 22, 2019",14.17
"May 21, 2019",14.26
"May 20, 2019",14.20
"May 17, 2019",14.16
"May 16, 2019",14.19
"May 15, 2019",14.35
"May 14, 2019",14.29
"May 13, 2019",14.15
"May 10, 2019",14.33
"May 9, 2019",14.24
"May 8, 2019",13.80
"May 7, 2019",13.89
"May 6, 2019",13.91
"May 3, 2019",13.78
"May 2, 2019",13.67
"May 1, 2019",13.84
"April 30, 2019",14.11
"April 29, 2019",13.83
"April 26, 2019",13.76
"April 25, 2019",13.85
"April 24, 2019",13.90
"April 23, 2019",14.34
"April 22, 2019",14.32
"April 18, 2019",14.08
"April 17, 2019",14.13
"April 16, 2019",14.24
"April 15, 2019",14.11
"April 12, 2019",14.07
"April 11, 2019",14.80
"April 10, 2019",14.74
"April 9, 2019",14.75
"April 8, 2019",14.88
"April 5, 2019",14.85
"April 4, 2019",14.66
"April 3, 2019",14.56
"April 2, 2019",14.68
"April 1, 2019",14.68
"March 31, 2019",14.47
"March 29, 2019",14.35
"March 28, 2019",14.33
"March 27, 2019",14.30
"March 26, 2019",14.46
"March 25, 2019",14.32
"March 22, 2019",14.34
"March 21, 2019",14.66
"March 20, 2019",14.53
"March 19, 2019",14.60
"March 18, 2019",14.66
"March 15, 2019",14.60
"March 14, 2019",14.52
"March 13, 2019",14.52
"March 12, 2019",14.43
"March 11, 2019",14.40
"March 8, 2019",14.17
"March 7, 2019",14.21
"March 6, 2019",14.39
"March 5, 2019",14.36
"March 4, 2019",14.23
"March 1, 2019",14.22
"Feb. 28, 2019",13.93
"Feb. 27, 2019",13.99
"Feb. 26, 2019",13.97
"Feb. 25, 2019",13.94
"Feb. 22, 2019",13.91
"Feb. 21, 2019",13.88
"Feb. 20, 2019",14.01
"Feb. 19, 2019",13.90
"Feb. 15, 2019",13.90
"Feb. 14, 2019",13.77
"Feb. 13, 2019",13.93
"Feb. 12, 2019",13.83
"Feb. 11, 2019",13.62
"Feb. 8, 2019",13.70
"Feb. 7, 2019",13.77
"Feb. 6, 2019",13.85
"Feb. 5, 2019",13.92
"Feb. 4, 2019",13.95
"Feb. 1, 2019",13.79
"Jan. 31, 2019",13.36
"Jan. 30, 2019",13.17
"Jan. 29, 2019",13.03
"Jan. 28, 2019",13.07
"Jan. 25, 2019",13.19
"Jan. 24, 2019",13.22
"Jan. 23, 2019",12.98
"Jan. 22, 2019",13.09
"Jan. 18, 2019",13.32
"Jan. 17, 2019",13.04
"Jan. 16, 2019",12.98
"Jan. 15, 2019",13.06
"Jan. 14, 2019",13.02
"Jan. 11, 2019",13.11
"Jan. 10, 2019",13.22
"Jan. 9, 2019",13.20
"Jan. 8, 2019",13.02
"Jan. 7, 2019",13.08
"Jan. 4, 2019",12.91
"Jan. 3, 2019",12.65
"Jan. 2, 2019",12.90
"Dec. 31, 2018",12.67
"Dec. 28, 2018",12.51
"Dec. 27, 2018",12.59
"Dec. 26, 2018",12.37
"Dec. 24, 2018",11.63
"Dec. 21, 2018",12.00
"Dec. 20, 2018",12.09
"Dec. 19, 2018",12.42
"Dec. 18, 2018",12.64
"Dec. 17, 2018",12.95
"Dec. 14, 2018",13.11
"Dec. 13, 2018",13.35
"Dec. 12, 2018",13.32
"Dec. 11, 2018",13.30
"Dec. 10, 2018",13.24
"Dec. 7, 2018",13.30
"Dec. 6, 2018",13.35
"Dec. 4, 2018",13.50
"Dec. 3, 2018",13.90
"Nov. 30, 2018",13.70
"Nov. 29, 2018",13.69
"Nov. 28, 2018",13.61
"Nov. 27, 2018",13.27
"Nov. 26, 2018",13.24
"Nov. 23, 2018",13.08
"Nov. 21, 2018",13.54
"Nov. 20, 2018",13.37
"Nov. 19, 2018",13.75
"Nov. 16, 2018",13.71
"Nov. 15, 2018",13.47
"Nov. 14, 2018",13.33
"Nov. 13, 2018",13.29
"Nov. 12, 2018",13.52
"Nov. 9, 2018",13.77
"Nov. 8, 2018",13.75
"Nov. 7, 2018",13.92
"Nov. 6, 2018",13.70
"Nov. 5, 2018",13.70
"Nov. 2, 2018",13.21
"Nov. 1, 2018",12.80
"Oct. 31, 2018",12.86
"Oct. 30, 2018",12.77
"Oct. 29, 2018",12.55
"Oct. 26, 2018",12.85
"Oct. 25, 2018",12.85
"Oct. 24, 2018",12.69
"Oct. 23, 2018",13.06
"Oct. 22, 2018",13.50
"Oct. 19, 2018",13.61
"Oct. 18, 2018",13.53
"Oct. 17, 2018",13.51
"Oct. 16, 2018",13.53
"Oct. 15, 2018",13.47
"Oct. 12, 2018",13.56
"Oct. 11, 2018",13.64
"Oct. 10, 2018",14.12
"Oct. 9, 2018",14.61
"Oct. 8, 2018",14.38
"Oct. 5, 2018",14.44
"Oct. 4, 2018",14.39
"Oct. 3, 2018",14.43
"Oct. 2, 2018",14.37
"Oct. 1, 2018",14.33
"Sept. 30, 2018",14.08
"Sept. 28, 2018",13.92
"Sept. 27, 2018",13.94
"Sept. 26, 2018",13.88
"Sept. 25, 2018",14.04
"Sept. 24, 2018",13.96
"Sept. 21, 2018",13.79
"Sept. 20, 2018",13.59
"Sept. 19, 2018",13.60
"Sept. 18, 2018",13.45
"Sept. 17, 2018",13.38
"Sept. 14, 2018",13.36
"Sept. 13, 2018",13.24
"Sept. 12, 2018",13.18
"Sept. 11, 2018",13.09
"Sept. 10, 2018",13.03
"Sept. 7, 2018",13.04
"Sept. 6, 2018",13.12
"Sept. 5, 2018",13.54
"Sept. 4, 2018",13.53
"Aug. 31, 2018",13.48
"Aug. 30, 2018",13.64
"Aug. 29, 2018",13.68
"Aug. 28, 2018",13.64
"Aug. 27, 2018",13.70
"Aug. 24, 2018",13.55
"Aug. 23, 2018",13.44
"Aug. 22, 2018",13.54
"Aug. 21, 2018",13.43
"Aug. 20, 2018",13.40
"Aug. 17, 2018",13.41
"Aug. 16, 2018",13.39
"Aug. 15, 2018",13.43
"Aug. 14, 2018",13.95
"Aug. 13, 2018",13.94
"Aug. 10, 2018",14.04
"Aug. 9, 2018",13.95
"Aug. 8, 2018",14.10
"Aug. 7, 2018",14.25
"Aug. 6, 2018",14.15
"Aug. 3, 2018",14.12
"Aug. 2, 2018",14.09
"Aug. 1, 2018",14.27
"July 31, 2018",14.37
"July 30, 2018",14.55
"July 27, 2018",14.34
"July 26, 2018",14.11
"July 25, 2018",14.22
"July 24, 2018",14.10
"July 23, 2018",13.81
"July 20, 2018",13.92
"July 19, 2018",13.85
"July 18, 2018",13.83
"July 17, 2018",13.88
"July 16, 2018",14.00
"July 13, 2018",14.12
"July 12, 2018",14.14
"July 11, 2018",14.06
"July 10, 2018",14.52
"July 9, 2018",14.34
"July 6, 2018",14.13
"July 5, 2018",14.11
"July 3, 2018",14.20
"July 2, 2018",14.14
"June 30, 2018",14.39
"June 29, 2018",14.27
"June 28, 2018",14.18
"June 27, 2018",14.22
"June 26, 2018",14.01
"June 25, 2018",13.83
"June 22, 2018",14.12
"June 21, 2018",13.83
"June 20, 2018",14.14
"June 19, 2018",14.17
"June 18, 2018",14.21
"June 15, 2018",14.00
"June 14, 2018",14.27
"June 13, 2018",14.34
"June 12, 2018",14.34
"June 11, 2018",14.39
"June 8, 2018",14.27
"June 7, 2018",14.33
"June 6, 2018",13.92
"June 5, 2018",13.85
"June 4, 2018",13.80
"June 1, 2018",13.97
"May 31, 2018",14.03
"May 30, 2018",14.12
"May 29, 2018",13.70
"May 25, 2018",13.79
"May 24, 2018",14.29
"May 23, 2018",14.52
"May 22, 2018",14.47
"May 21, 2018",14.60
"May 18, 2018",14.43
"May 17, 2018",14.61
"May 16, 2018",14.62
"May 15, 2018",14.64
"May 14, 2018",14.71
"May 11, 2018",14.65
"May 10, 2018",14.54
"May 9, 2018",14.52
"May 8, 2018",14.28
"May 7, 2018",14.10
"May 4, 2018",14.16
"May 3, 2018",14.22
"May 2, 2018",14.16
"May 1, 2018",14.09
"April 30, 2018",14.12
"April 27, 2018",14.29
"April 26, 2018",14.02
"April 25, 2018",13.85
"April 24, 2018",13.83
"April 23, 2018",13.94
"April 20, 2018",13.80
"April 19, 2018",13.96
"April 18, 2018",13.97
"April 17, 2018",13.70
"April 16, 2018",13.62
"April 13, 2018",13.53
"April 12, 2018",13.45
"April 11, 2018",13.46
"April 10, 2018",13.41
"April 9, 2018",13.09
"April 6, 2018",12.95
"April 5, 2018",13.23
"April 4, 2018",12.92
"April 3, 2018",12.96
"April 2, 2018",12.66
"March 31, 2018",12.87
"March 29, 2018",12.73
"March 28, 2018",12.52
"March 27, 2018",12.80
"March 26, 2018",12.88
"March 23, 2018",12.62
"March 22, 2018",12.70
"March 21, 2018",13.07
"March 20, 2018",12.79
"March 19, 2018",12.72
"March 16, 2018",12.89
"March 15, 2018",12.91
"March 14, 2018",12.86
"March 13, 2018",13.00
"March 12, 2018",13.04
"March 9, 2018",13.09
"March 8, 2018",12.66
"March 7, 2018",12.71
"March 6, 2018",12.69
"March 5, 2018",12.63
"March 2, 2018",12.47
"March 1, 2018",12.51
"Feb. 28, 2018",12.50
"Feb. 27, 2018",12.69
"Feb. 26, 2018",12.80
"Feb. 23, 2018",12.57
"Feb. 22, 2018",12.27
"Feb. 21, 2018",12.18
"Feb. 20, 2018",12.39
"Feb. 16, 2018",12.52
"Feb. 15, 2018",12.57
"Feb. 14, 2018",12.69
"Feb. 13, 2018",12.65
"Feb. 12, 2018",12.73
"Feb. 9, 2018",12.67
"Feb. 8, 2018",12.54
"Feb. 7, 2018",12.87
"Feb. 6, 2018",13.08
"Feb. 5, 2018",12.58
"Feb. 2, 2018",13.24
"Feb. 1, 2018",14.02
"Jan. 31, 2018",14.00
"Jan. 30, 2018",13.98
"Jan. 29, 2018",14.35
"Jan. 26, 2018",14.65
"Jan. 25, 2018",14.59
"Jan. 24, 2018",14.67
"Jan. 23, 2018",14.63
"Jan. 22, 2018",14.80
"Jan. 19, 2018",14.66
"Jan. 18, 2018",14.69
"Jan. 17, 2018",14.78
"Jan. 16, 2018",14.74
"Jan. 12, 2018",14.92
"Jan. 11, 2018",14.80
"Jan. 10, 2018",14.37
"Jan. 9, 2018",14.27
"Jan. 8, 2018",14.35
"Jan. 5, 2018",14.28
"Jan. 4, 2018",14.30
"Jan. 3, 2018",14.35
"Jan. 2, 2018",14.25
"Dec. 31, 2017",13.98
"Dec. 29, 2017",13.83
"Dec. 28, 2017",13.87
"Dec. 27, 2017",13.87
"Dec. 26, 2017",13.91
"Dec. 22, 2017",13.80
"Dec. 21, 2017",13.79
"Dec. 20, 2017",13.35
"Dec. 19, 2017",13.24
"Dec. 18, 2017",13.22
"Dec. 15, 2017",13.22
"Dec. 14, 2017",13.20
"Dec. 13, 2017",13.25
"Dec. 12, 2017",13.22
"Dec. 11, 2017",13.30
"Dec. 8, 2017",13.25
"Dec. 7, 2017",13.21
"Dec. 6, 2017",13.21
"Dec. 5, 2017",13.30
"Dec. 4, 2017",13.35
"Dec. 1, 2017",13.20
"Nov. 30, 2017",13.14
"Nov. 29, 2017",12.94
"Nov. 28, 2017",12.86
"Nov. 27, 2017",12.77
"Nov. 24, 2017",12.87
"Nov. 22, 2017",12.80
"Nov. 21, 2017",12.72
"Nov. 20, 2017",12.67
"Nov. 17, 2017",12.67
"Nov. 16, 2017",12.65
"Nov. 15, 2017",12.86
"Nov. 14, 2017",12.91
"Nov. 13, 2017",12.95
"Nov. 10, 2017",12.94
"Nov. 9, 2017",12.95
"Nov. 8, 2017",12.89
"Nov. 7, 2017",12.95
"Nov. 6, 2017",12.93
"Nov. 3, 2017",12.70
"Nov. 2, 2017",12.74
"Nov. 1, 2017",12.80
"Oct. 31, 2017",12.80
"Oct. 30, 2017",12.63
"Oct. 27, 2017",12.54
"Oct. 26, 2017",13.08
"Oct. 25, 2017",13.08
"Oct. 24, 2017",13.17
"Oct. 23, 2017",13.14
"Oct. 20, 2017",13.10
"Oct. 19, 2017",13.06
"Oct. 18, 2017",13.05
"Oct. 17, 2017",13.28
"Oct. 16, 2017",13.27
"Oct. 13, 2017",13.16
"Oct. 12, 2017",13.16
"Oct. 11, 2017",13.18
"Oct. 10, 2017",13.12
"Oct. 9, 2017",13.00
"Oct. 6, 2017",12.93
"Oct. 5, 2017",13.10
"Oct. 4, 2017",12.99
"Oct. 3, 2017",13.01
"Oct. 2, 2017",12.97
"Sept. 30, 2017",12.98
"Sept. 29, 2017",12.81
"Sept. 28, 2017",12.82
"Sept. 27, 2017",12.80
"Sept. 26, 2017",12.81
"Sept. 25, 2017",12.86
"Sept. 22, 2017",12.79
"Sept. 21, 2017",12.70
"Sept. 20, 2017",12.69
"Sept. 19, 2017",12.68
"Sept. 18, 2017",12.56
"Sept. 15, 2017",12.50
"Sept. 14, 2017",12.48
"Sept. 13, 2017",12.45
"Sept. 12, 2017",12.26
"Sept. 11, 2017",12.27
"Sept. 8, 2017",12.08
"Sept. 7, 2017",12.19
"Sept. 6, 2017",12.19
"Sept. 5, 2017",11.93
"Sept. 1, 2017",11.86
"Aug. 31, 2017",11.73
"Aug. 30, 2017",11.74
"Aug. 29, 2017",11.76
"Aug. 28, 2017",11.75
"Aug. 25, 2017",11.80
"Aug. 24, 2017",11.71
"Aug. 23, 2017",11.62
"Aug. 22, 2017",11.60
"Aug. 21, 2017",11.53
"Aug. 18, 2017",11.61
"Aug. 17, 2017",11.55
"Aug. 16, 2017",11.65
"Aug. 15, 2017",11.84
"Aug. 14, 2017",11.85
"Aug. 11, 2017",11.91
"Aug. 10, 2017",12.00
"Aug. 9, 2017",12.09
"Aug. 8, 2017",12.03
"Aug. 7, 2017",11.97
"Aug. 4, 2017",12.00
"Aug. 3, 2017",11.93
"Aug. 2, 2017",12.04
"Aug. 1, 2017",12.08
"July 31, 2017",11.90
"July 28, 2017",11.79
"July 27, 2017",11.57
"July 26, 2017",11.46
"July 25, 2017",11.38
"July 24, 2017",11.25
"July 21, 2017",11.26
"July 20, 2017",11.41
"July 19, 2017",11.39
"July 18, 2017",11.31
"July 17, 2017",11.36
"July 14, 2017",11.39
"July 13, 2017",11.35
"July 12, 2017",11.33
"July 11, 2017",11.24
"July 10, 2017",11.23
"July 7, 2017",11.28
"July 6, 2017",11.32
"July 5, 2017",11.41
"July 3, 2017",11.59
"June 30, 2017",11.37
"June 29, 2017",11.18
"June 28, 2017",11.20
"June 27, 2017",11.17
"June 26, 2017",11.18
"June 23, 2017",11.27
"June 22, 2017",11.21
"June 21, 2017",11.22
"June 20, 2017",11.43
"June 19, 2017",11.54
"June 16, 2017",11.63
"June 15, 2017",11.42
"June 14, 2017",11.45
"June 13, 2017",11.61
"June 12, 2017",11.60
"June 9, 2017",11.42
"June 8, 2017",11.17
"June 7, 2017",11.14
"June 6, 2017",11.18
"June 5, 2017",11.08
"June 2, 2017",11.07
"June 1, 2017",11.20
"May 31, 2017",11.11
"May 30, 2017",11.17
"May 26, 2017",11.24
"May 25, 2017",11.29
"May 24, 2017",11.40
"May 23, 2017",11.41
"May 22, 2017",11.39
"May 19, 2017",11.44
"May 18, 2017",11.29
"May 17, 2017",11.24
"May 16, 2017",11.51
"May 15, 2017",11.47
"May 12, 2017",11.38
"May 11, 2017",11.40
"May 10, 2017",11.43
"May 9, 2017",11.28
"May 8, 2017",11.45
"May 5, 2017",11.36
"May 4, 2017",11.25
"May 3, 2017",11.46
"May 2, 2017",11.31
"May 1, 2017",11.37
"April 28, 2017",11.46
"April 27, 2017",11.32
"April 26, 2017",11.39
"April 25, 2017",11.46
"April 24, 2017",11.37
"April 21, 2017",11.26
"April 20, 2017",11.26
"April 19, 2017",11.19
"April 18, 2017",11.35
"April 17, 2017",11.40
"April 13, 2017",11.39
"April 12, 2017",11.70
"April 11, 2017",11.70
"April 10, 2017",11.75
"April 7, 2017",11.69
"April 6, 2017",11.73
"April 5, 2017",11.66
"April 4, 2017",11.67
"April 3, 2017",11.57
"March 31, 2017",11.53
"March 30, 2017",11.37
"March 29, 2017",11.40
"March 28, 2017",11.30
"March 27, 2017",11.21
"March 24, 2017",11.39
"March 23, 2017",11.38
"March 22, 2017",11.43
"March 21, 2017",11.40
"March 20, 2017",11.36
"March 17, 2017",11.36
"March 16, 2017",11.38
"March 15, 2017",11.48
"March 14, 2017",11.32
"March 13, 2017",11.53
"March 10, 2017",11.67
"March 9, 2017",11.61
"March 8, 2017",11.56
"March 7, 2017",11.79
"March 6, 2017",11.94
"March 3, 2017",11.98
"March 2, 2017",11.96
"March 1, 2017",12.01
"Feb. 28, 2017",11.87
"Feb. 27, 2017",11.79
"Feb. 24, 2017",11.62
"Feb. 23, 2017",11.71
"Feb. 22, 2017",11.64
"Feb. 21, 2017",11.78
"Feb. 17, 2017",11.64
"Feb. 16, 2017",11.67
"Feb. 15, 2017",11.87
"Feb. 14, 2017",11.87
"Feb. 13, 2017",12.02
"Feb. 10, 2017",11.92
"Feb. 9, 2017",11.84
"Feb. 8, 2017",11.77
"Feb. 7, 2017",11.75
"Feb. 6, 2017",11.92
"Feb. 3, 2017",11.98
"Feb. 2, 2017",11.84
"Feb. 1, 2017",11.71
"Jan. 31, 2017",11.75
"Jan. 30, 2017",11.80
"Jan. 27, 2017",12.00
"Jan. 26, 2017",12.29
"Jan. 25, 2017",12.37
"Jan. 24, 2017",12.28
"Jan. 23, 2017",12.17
"Jan. 20, 2017",12.19
