date,ps_ratio
"March 19, 2020",0.7776
"March 18, 2020",0.7459
"March 17, 2020",0.9578
"March 16, 2020",0.9444
"March 13, 2020",1.130
"March 12, 2020",1.033
"March 11, 2020",1.125
"March 10, 2020",1.151
"March 9, 2020",1.093
"March 6, 2020",1.292
"March 5, 2020",1.317
"March 4, 2020",1.335
"March 3, 2020",1.279
"March 2, 2020",1.309
"Feb. 28, 2020",1.265
"Feb. 27, 2020",1.275
"Feb. 26, 2020",1.328
"Feb. 25, 2020",1.364
"Feb. 24, 2020",1.419
"Feb. 21, 2020",1.477
"Feb. 20, 2020",1.488
"Feb. 19, 2020",1.500
"Feb. 18, 2020",1.494
"Feb. 14, 2020",1.492
"Feb. 13, 2020",1.513
"Feb. 12, 2020",1.518
"Feb. 11, 2020",1.507
"Feb. 10, 2020",1.488
"Feb. 7, 2020",1.476
"Feb. 6, 2020",1.484
"Feb. 5, 2020",1.494
"Feb. 4, 2020",1.448
"Feb. 3, 2020",1.44
"Jan. 31, 2020",1.452
"Jan. 30, 2020",1.509
"Jan. 29, 2020",1.495
"Jan. 28, 2020",1.506
"Jan. 27, 2020",1.496
"Jan. 24, 2020",1.515
"Jan. 23, 2020",1.532
"Jan. 22, 2020",1.530
"Jan. 21, 2020",1.535
"Jan. 17, 2020",1.566
"Jan. 16, 2020",1.584
"Jan. 15, 2020",1.573
"Jan. 14, 2020",1.576
"Jan. 13, 2020",1.581
"Jan. 10, 2020",1.578
"Jan. 9, 2020",1.592
"Jan. 8, 2020",1.595
"Jan. 7, 2020",1.613
"Jan. 6, 2020",1.634
"Jan. 3, 2020",1.640
"Jan. 2, 2020",1.645
"Dec. 31, 2019",1.633
"Dec. 30, 2019",1.564
"Dec. 27, 2019",1.570
"Dec. 26, 2019",1.574
"Dec. 24, 2019",1.571
"Dec. 23, 2019",1.571
"Dec. 20, 2019",1.562
"Dec. 19, 2019",1.542
"Dec. 18, 2019",1.548
"Dec. 17, 2019",1.548
"Dec. 16, 2019",1.558
"Dec. 13, 2019",1.540
"Dec. 12, 2019",1.551
"Dec. 11, 2019",1.517
"Dec. 10, 2019",1.539
"Dec. 9, 2019",1.531
"Dec. 6, 2019",1.540
"Dec. 5, 2019",1.518
"Dec. 4, 2019",1.526
"Dec. 3, 2019",1.513
"Dec. 2, 2019",1.525
"Nov. 29, 2019",1.529
"Nov. 27, 2019",1.541
"Nov. 26, 2019",1.538
"Nov. 25, 2019",1.545
"Nov. 22, 2019",1.549
"Nov. 21, 2019",1.550
"Nov. 20, 2019",1.532
"Nov. 19, 2019",1.520
"Nov. 18, 2019",1.548
"Nov. 15, 2019",1.575
"Nov. 14, 2019",1.592
"Nov. 13, 2019",1.596
"Nov. 12, 2019",1.579
"Nov. 11, 2019",1.577
"Nov. 8, 2019",1.579
"Nov. 7, 2019",1.591
"Nov. 6, 2019",1.565
"Nov. 5, 2019",1.592
"Nov. 4, 2019",1.587
"Nov. 1, 2019",1.517
"Oct. 31, 2019",1.516
"Oct. 30, 2019",1.519
"Oct. 29, 2019",1.542
"Oct. 28, 2019",1.547
"Oct. 25, 2019",1.549
"Oct. 24, 2019",1.535
"Oct. 23, 2019",1.540
"Oct. 22, 2019",1.538
"Oct. 21, 2019",1.522
"Oct. 18, 2019",1.498
"Oct. 17, 2019",1.506
"Oct. 16, 2019",1.503
"Oct. 15, 2019",1.518
"Oct. 14, 2019",1.517
"Oct. 11, 2019",1.516
"Oct. 10, 2019",1.496
"Oct. 9, 2019",1.477
"Oct. 8, 2019",1.458
"Oct. 7, 2019",1.478
"Oct. 4, 2019",1.486
"Oct. 3, 2019",1.477
"Oct. 2, 2019",1.466
"Oct. 1, 2019",1.514
"Sept. 30, 2019",1.548
"Sept. 27, 2019",1.479
"Sept. 26, 2019",1.498
"Sept. 25, 2019",1.540
"Sept. 24, 2019",1.543
"Sept. 23, 2019",1.557
"Sept. 20, 2019",1.550
"Sept. 19, 2019",1.542
"Sept. 18, 2019",1.548
"Sept. 17, 2019",1.544
"Sept. 16, 2019",1.547
"Sept. 13, 2019",1.515
"Sept. 12, 2019",1.514
"Sept. 11, 2019",1.512
"Sept. 10, 2019",1.519
"Sept. 9, 2019",1.488
"Sept. 6, 2019",1.474
"Sept. 5, 2019",1.467
"Sept. 4, 2019",1.462
"Sept. 3, 2019",1.450
"Aug. 30, 2019",1.468
"Aug. 29, 2019",1.465
"Aug. 28, 2019",1.456
"Aug. 27, 2019",1.444
"Aug. 26, 2019",1.443
"Aug. 23, 2019",1.436
"Aug. 22, 2019",1.468
"Aug. 21, 2019",1.470
"Aug. 20, 2019",1.448
"Aug. 19, 2019",1.462
"Aug. 16, 2019",1.444
"Aug. 15, 2019",1.458
"Aug. 14, 2019",1.468
"Aug. 13, 2019",1.526
"Aug. 12, 2019",1.517
"Aug. 9, 2019",1.526
"Aug. 8, 2019",1.536
"Aug. 7, 2019",1.485
"Aug. 6, 2019",1.488
"Aug. 5, 2019",1.480
"Aug. 2, 2019",1.505
"Aug. 1, 2019",1.505
"July 31, 2019",1.535
"July 30, 2019",1.550
"July 29, 2019",1.549
"July 26, 2019",1.542
"July 25, 2019",1.566
"July 24, 2019",1.578
"July 23, 2019",1.569
"July 22, 2019",1.562
"July 19, 2019",1.559
"July 18, 2019",1.554
"July 17, 2019",1.548
"July 16, 2019",1.555
"July 15, 2019",1.567
"July 12, 2019",1.571
"July 11, 2019",1.564
"July 10, 2019",1.564
"July 9, 2019",1.538
"July 8, 2019",1.541
"July 5, 2019",1.540
"July 3, 2019",1.538
"July 2, 2019",1.533
"July 1, 2019",1.556
"June 30, 2019",1.551
"June 28, 2019",1.513
"June 27, 2019",1.497
"June 26, 2019",1.507
"June 25, 2019",1.504
"June 24, 2019",1.519
"June 21, 2019",1.519
"June 20, 2019",1.511
"June 19, 2019",1.494
"June 18, 2019",1.495
"June 17, 2019",1.476
"June 14, 2019",1.469
"June 13, 2019",1.470
"June 12, 2019",1.462
"June 11, 2019",1.474
"June 10, 2019",1.487
"June 7, 2019",1.477
"June 6, 2019",1.468
"June 5, 2019",1.431
"June 4, 2019",1.427
"June 3, 2019",1.411
"May 31, 2019",1.385
"May 30, 2019",1.403
"May 29, 2019",1.420
"May 28, 2019",1.439
"May 24, 2019",1.444
"May 23, 2019",1.434
"May 22, 2019",1.466
"May 21, 2019",1.476
"May 20, 2019",1.470
"May 17, 2019",1.466
"May 16, 2019",1.469
"May 15, 2019",1.485
"May 14, 2019",1.479
"May 13, 2019",1.465
"May 10, 2019",1.484
"May 9, 2019",1.474
"May 8, 2019",1.429
"May 7, 2019",1.438
"May 6, 2019",1.440
"May 3, 2019",1.426
"May 2, 2019",1.415
"May 1, 2019",1.433
"April 30, 2019",1.460
"April 29, 2019",1.432
"April 26, 2019",1.424
"April 25, 2019",1.434
"April 24, 2019",1.438
"April 23, 2019",1.484
"April 22, 2019",1.482
"April 18, 2019",1.458
"April 17, 2019",1.463
"April 16, 2019",1.474
"April 15, 2019",1.461
"April 12, 2019",1.456
"April 11, 2019",1.532
"April 10, 2019",1.526
"April 9, 2019",1.527
"April 8, 2019",1.541
"April 5, 2019",1.538
"April 4, 2019",1.518
"April 3, 2019",1.507
"April 2, 2019",1.519
"April 1, 2019",1.520
"March 31, 2019",1.498
"March 29, 2019",1.484
"March 28, 2019",1.482
"March 27, 2019",1.479
"March 26, 2019",1.495
"March 25, 2019",1.480
"March 22, 2019",1.483
"March 21, 2019",1.516
"March 20, 2019",1.502
"March 19, 2019",1.509
"March 18, 2019",1.516
"March 15, 2019",1.509
"March 14, 2019",1.501
"March 13, 2019",1.502
"March 12, 2019",1.492
"March 11, 2019",1.489
"March 8, 2019",1.465
"March 7, 2019",1.469
"March 6, 2019",1.488
"March 5, 2019",1.485
"March 4, 2019",1.471
"March 1, 2019",1.470
"Feb. 28, 2019",1.440
"Feb. 27, 2019",1.446
"Feb. 26, 2019",1.445
"Feb. 25, 2019",1.441
"Feb. 22, 2019",1.438
"Feb. 21, 2019",1.435
"Feb. 20, 2019",1.449
"Feb. 19, 2019",1.437
"Feb. 15, 2019",1.438
"Feb. 14, 2019",1.423
"Feb. 13, 2019",1.440
"Feb. 12, 2019",1.43
"Feb. 11, 2019",1.409
"Feb. 8, 2019",1.416
"Feb. 7, 2019",1.424
"Feb. 6, 2019",1.432
"Feb. 5, 2019",1.439
"Feb. 4, 2019",1.442
"Feb. 1, 2019",1.426
"Jan. 31, 2019",1.381
"Jan. 30, 2019",1.361
"Jan. 29, 2019",1.347
"Jan. 28, 2019",1.351
"Jan. 25, 2019",1.364
"Jan. 24, 2019",1.367
"Jan. 23, 2019",1.342
"Jan. 22, 2019",1.353
"Jan. 18, 2019",1.378
"Jan. 17, 2019",1.349
"Jan. 16, 2019",1.342
"Jan. 15, 2019",1.350
"Jan. 14, 2019",1.346
"Jan. 11, 2019",1.356
"Jan. 10, 2019",1.366
"Jan. 9, 2019",1.364
"Jan. 8, 2019",1.346
"Jan. 7, 2019",1.352
"Jan. 4, 2019",1.335
"Jan. 3, 2019",1.308
"Jan. 2, 2019",1.333
"Dec. 31, 2018",1.310
"Dec. 28, 2018",1.342
"Dec. 27, 2018",1.351
"Dec. 26, 2018",1.327
"Dec. 24, 2018",1.248
"Dec. 21, 2018",1.288
"Dec. 20, 2018",1.297
"Dec. 19, 2018",1.332
"Dec. 18, 2018",1.356
"Dec. 17, 2018",1.389
"Dec. 14, 2018",1.406
"Dec. 13, 2018",1.432
"Dec. 12, 2018",1.428
"Dec. 11, 2018",1.427
"Dec. 10, 2018",1.420
"Dec. 7, 2018",1.427
"Dec. 6, 2018",1.432
"Dec. 4, 2018",1.448
"Dec. 3, 2018",1.491
"Nov. 30, 2018",1.470
"Nov. 29, 2018",1.468
"Nov. 28, 2018",1.460
"Nov. 27, 2018",1.423
"Nov. 26, 2018",1.421
"Nov. 23, 2018",1.404
"Nov. 21, 2018",1.453
"Nov. 20, 2018",1.434
"Nov. 19, 2018",1.475
"Nov. 16, 2018",1.471
"Nov. 15, 2018",1.445
"Nov. 14, 2018",1.430
"Nov. 13, 2018",1.425
"Nov. 12, 2018",1.450
"Nov. 9, 2018",1.476
"Nov. 8, 2018",1.475
"Nov. 7, 2018",1.493
"Nov. 6, 2018",1.469
"Nov. 5, 2018",1.470
"Nov. 2, 2018",1.418
"Nov. 1, 2018",1.374
