date,debt_equity_ratio
"Dec. 31, 2019",0.187
"Sept. 30, 2019",0.2108
"June 30, 2019",0.196
"March 31, 2019",0.2134
"Dec. 31, 2018",0.223
"Sept. 30, 2018",0.2342
"June 30, 2018",0.2522
"March 31, 2018",0.2637
"Dec. 31, 2017",0.2617
"Sept. 30, 2017",0.2855
"June 30, 2017",0.2925
"March 31, 2017",0.3081
"Dec. 31, 2016",0.3163
"Sept. 30, 2016",0.3101
"June 30, 2016",0.3059
"March 31, 2016",0.2812
"Dec. 31, 2015",0.2519
"Sept. 30, 2015",0.231
"June 30, 2015",0.2058
"March 31, 2015",0.2174
"Dec. 31, 2014",0.179
"Sept. 30, 2014",0.1641
"June 30, 2014",0.1527
"March 31, 2014",0.1524
"Dec. 31, 2013",0.1364
"Sept. 30, 2013",0.1277
"June 30, 2013",0.1391
"March 31, 2013",0.1003
"Dec. 31, 2012",0.0886
"Sept. 30, 2012",0.092
"June 30, 2012",0.0779
"March 31, 2012",0.073
"Dec. 31, 2011",0.0826
"Sept. 30, 2011",0.0796
"June 30, 2011",0.0984
"March 31, 2011",0.1026
"Dec. 31, 2010",0.1065
"Sept. 30, 2010",0.1009
"June 30, 2010",0.1021
"March 31, 2010",0.1059
"Dec. 31, 2009",0.1111
"Sept. 30, 2009",0.1127
"June 30, 2009",0.1332
"March 31, 2009",0.1359
"Dec. 31, 2008",0.0988
"Sept. 30, 2008",0.0757
"June 30, 2008",0.0763
"March 31, 2008",0.0807
"Dec. 31, 2007",0.0885
"Sept. 30, 2007",0.0749
"June 30, 2007",0.1045
"March 31, 2007",0.1331
"Dec. 31, 2006",0.1387
"Sept. 30, 2006",0.1453
"June 30, 2006",0.1502
"March 31, 2006",0.1822
"Dec. 31, 2005",0.2002
"Sept. 30, 2005",0.2246
"June 30, 2005",0.2258
"March 31, 2005",0.2321
"Dec. 31, 2004",0.2439
"Sept. 30, 2004",0.2708
"June 30, 2004",0.2899
"March 31, 2004",0.3186
"Dec. 31, 2003",0.3404
"Sept. 30, 2003",0.3695
"June 30, 2003",0.3773
"March 31, 2003",0.4595
"Dec. 31, 2002",0.507
"Sept. 30, 2002",0.5061
"June 30, 2002",0.4889
"March 31, 2002",0.5144
"Dec. 31, 2001",0.5045
"Sept. 30, 2001",0.2749
"June 30, 2001",0.29
"March 31, 2001",0.3012
"Dec. 31, 2000",0.4671
"Sept. 30, 2000",0.3581
"June 30, 2000",0.3862
"March 31, 2000",0.4775
"Dec. 31, 1999",0.6327
"Sept. 30, 1999",0.4645
"June 30, 1999",0.4575
"March 31, 1999",0.4565
"Dec. 31, 1998",0.4281
"Sept. 30, 1998",0.3922
"June 30, 1998",0.3951
"March 31, 1998",0.3878
"Dec. 31, 1997",0.3306
"Sept. 30, 1997",0.3462
"June 30, 1997",0.3699
"March 31, 1997",0.3996
"Dec. 31, 1996",0.4068
"Sept. 30, 1996",0.4597
"June 30, 1996",0.4647
"March 31, 1996",0.5189
"Dec. 31, 1995",0.553
"Sept. 30, 1995",0.5439
"June 30, 1995",0.5377
"March 31, 1995",0.5551
"Dec. 31, 1994",0.546
"Sept. 30, 1994",0.598
"June 30, 1994",0.576
"March 31, 1994",0.5378
"Dec. 31, 1993",0.5385
