date,asset_utilization
"Dec. 31, 2019",0.5548
"Sept. 30, 2019",0.569
"June 30, 2019",0.597
"March 31, 2019",0.613
"Dec. 31, 2018",0.6214
"Sept. 30, 2018",0.6053
"June 30, 2018",0.5741
"March 31, 2018",0.5438
"Dec. 31, 2017",0.5249
"Sept. 30, 2017",0.4983
"June 30, 2017",0.4776
"March 31, 2017",0.4549
"Dec. 31, 2016",0.4207
"Sept. 30, 2016",0.41
"June 30, 2016",0.4216
"March 31, 2016",0.4527
"Dec. 31, 2015",0.4866
"Sept. 30, 2015",0.539
"June 30, 2015",0.6133
"March 31, 2015",0.6881
"Dec. 31, 2014",0.7679
"Sept. 30, 2014",0.8247
"June 30, 2014",0.8575
"March 31, 2014",0.8734
"Dec. 31, 2013",0.9052
"Sept. 30, 2013",0.9354
"June 30, 2013",0.9543
"March 31, 2013",0.9986
"Dec. 31, 2012",1.045
"Sept. 30, 2012",1.074
"June 30, 2012",1.131
"March 31, 2012",1.193
"Dec. 31, 2011",1.228
"Sept. 30, 2011",1.243
"June 30, 2011",1.213
"March 31, 2011",1.170
"Dec. 31, 2010",1.143
"Sept. 30, 2010",1.151
"June 30, 2010",1.156
"March 31, 2010",1.100
"Dec. 31, 2009",1.040
"Sept. 30, 2009",1.018
"June 30, 2009",1.212
"March 31, 2009",1.486
"Dec. 31, 2008",1.690
"Sept. 30, 2008",1.849
"June 30, 2008",1.766
"March 31, 2008",1.656
"Dec. 31, 2007",1.586
"Sept. 30, 2007",1.520
"June 30, 2007",1.531
"March 31, 2007",1.539
"Dec. 31, 2006",1.613
"Sept. 30, 2006",1.679
"June 30, 2006",1.778
"March 31, 2006",1.842
"Dec. 31, 2005",1.840
"Sept. 30, 2005",1.914
"June 30, 2005",1.894
"March 31, 2005",1.808
"Dec. 31, 2004",1.776
"Sept. 30, 2004",1.676
"June 30, 2004",1.608
"March 31, 2004",1.564
"Dec. 31, 2003",1.559
"Sept. 30, 2003",1.465
"June 30, 2003",1.430
"March 31, 2003",1.385
"Dec. 31, 2002",1.271
"Sept. 30, 2002",1.985
"June 30, 2002",1.971
"March 31, 2002",1.995
"Dec. 31, 2001",1.854
"Sept. 30, 2001",2.349
"June 30, 2001",2.414
"March 31, 2001",2.446
"Dec. 31, 2000",2.148
"Sept. 30, 2000",2.058
"June 30, 2000",2.013
"March 31, 2000",1.948
"Dec. 31, 1999",1.878
"Sept. 30, 1999",0.8681
"June 30, 1999",0.8193
"March 31, 1999",0.8097
"Dec. 31, 1998",0.8459
"Sept. 30, 1998",0.9338
"June 30, 1998",1.017
"March 31, 1998",1.089
"Dec. 31, 1997",1.194
"Sept. 30, 1997",1.232
"June 30, 1997",1.259
"March 31, 1997",1.284
"Dec. 31, 1996",1.266
"Sept. 30, 1996",1.199
"June 30, 1996",1.147
"March 31, 1996",1.108
"Dec. 31, 1995",1.070
"Sept. 30, 1995",1.069
"June 30, 1995",1.072
"March 31, 1995",1.055
"Dec. 31, 1994",1.030
"Sept. 30, 1994",1.005
"June 30, 1994",0.9976
