date,max_drawdown_all
"June 30, 1991",58.23%
"May 31, 1991",58.23%
"April 30, 1991",58.23%
"March 31, 1991",58.23%
"Feb. 28, 1991",58.23%
"Jan. 31, 1991",58.23%
"Dec. 31, 1990",58.23%
"Nov. 30, 1990",58.23%
"Oct. 31, 1990",58.23%
"Sept. 30, 1990",58.23%
"Aug. 31, 1990",58.23%
"July 31, 1990",58.23%
"June 30, 1990",58.23%
"May 31, 1990",58.23%
"April 30, 1990",58.23%
"March 31, 1990",58.23%
"Feb. 28, 1990",58.23%
"Jan. 31, 1990",58.23%
"Dec. 31, 1989",58.23%
"Nov. 30, 1989",58.23%
"Oct. 31, 1989",58.23%
"Sept. 30, 1989",58.23%
"Aug. 31, 1989",58.23%
"July 31, 1989",58.23%
"June 30, 1989",58.23%
"May 31, 1989",58.23%
"April 30, 1989",58.23%
"March 31, 1989",58.23%
"Feb. 28, 1989",58.23%
"Jan. 31, 1989",58.23%
"Dec. 31, 1988",58.23%
"Nov. 30, 1988",58.23%
"Oct. 31, 1988",58.23%
"Sept. 30, 1988",58.23%
"Aug. 31, 1988",58.23%
"July 31, 1988",58.23%
"June 30, 1988",58.23%
"May 31, 1988",58.23%
"April 30, 1988",58.23%
"March 31, 1988",58.23%
"Feb. 29, 1988",58.23%
"Jan. 31, 1988",58.23%
"Dec. 31, 1987",58.23%
"Nov. 30, 1987",58.23%
"Oct. 31, 1987",58.23%
"Sept. 30, 1987",58.23%
"Aug. 31, 1987",58.23%
"July 31, 1987",58.23%
"June 30, 1987",58.23%
"May 31, 1987",58.23%
"April 30, 1987",58.23%
"March 31, 1987",58.23%
"Feb. 28, 1987",58.23%
"Jan. 31, 1987",58.23%
"Dec. 31, 1986",58.23%
"Nov. 30, 1986",58.23%
"Oct. 31, 1986",58.23%
"Sept. 30, 1986",58.23%
"Aug. 31, 1986",58.23%
"July 31, 1986",58.23%
"June 30, 1986",58.23%
"May 31, 1986",58.23%
"April 30, 1986",58.23%
"March 31, 1986",58.23%
"Feb. 28, 1986",58.23%
"Jan. 31, 1986",58.23%
"Dec. 31, 1985",58.23%
"Nov. 30, 1985",58.23%
"Oct. 31, 1985",58.23%
"Sept. 30, 1985",58.23%
"Aug. 31, 1985",58.23%
"July 31, 1985",58.23%
"June 30, 1985",58.23%
"May 31, 1985",58.23%
"April 30, 1985",58.23%
"March 31, 1985",58.23%
"Feb. 28, 1985",58.23%
"Jan. 31, 1985",58.23%
"Dec. 31, 1984",58.23%
"Nov. 30, 1984",58.23%
"Oct. 31, 1984",58.23%
"Sept. 30, 1984",58.23%
"Aug. 31, 1984",58.23%
"July 31, 1984",58.23%
"June 30, 1984",58.23%
"May 31, 1984",58.23%
"April 30, 1984",58.23%
"March 31, 1984",58.23%
"Feb. 29, 1984",58.23%
"Jan. 31, 1984",58.23%
"Dec. 31, 1983",58.23%
"Nov. 30, 1983",58.23%
"Oct. 31, 1983",58.23%
"Sept. 30, 1983",58.23%
"Aug. 31, 1983",58.23%
"July 31, 1983",58.23%
"June 30, 1983",58.23%
"May 31, 1983",58.23%
"April 30, 1983",58.23%
"March 31, 1983",58.23%
"Feb. 28, 1983",58.23%
"Jan. 31, 1983",58.23%
"Dec. 31, 1982",58.23%
"Nov. 30, 1982",58.23%
"Oct. 31, 1982",58.23%
"Sept. 30, 1982",58.23%
"Aug. 31, 1982",58.23%
"July 31, 1982",56.28%
"June 30, 1982",54.21%
"May 31, 1982",54.21%
"April 30, 1982",54.21%
"March 31, 1982",54.21%
"Feb. 28, 1982",54.21%
"Jan. 31, 1982",54.21%
"Dec. 31, 1981",54.21%
"Nov. 30, 1981",54.21%
"Oct. 31, 1981",54.21%
"Sept. 30, 1981",54.21%
"Aug. 31, 1981",54.21%
"July 31, 1981",54.21%
"June 30, 1981",54.21%
"May 31, 1981",54.21%
"April 30, 1981",54.21%
"March 31, 1981",54.21%
"Feb. 28, 1981",54.21%
"Jan. 31, 1981",54.21%
"Dec. 31, 1980",54.21%
"Nov. 30, 1980",54.21%
"Oct. 31, 1980",54.21%
"Sept. 30, 1980",54.21%
"Aug. 31, 1980",54.21%
"July 31, 1980",54.21%
"June 30, 1980",54.21%
"May 31, 1980",54.21%
"April 30, 1980",54.21%
"March 31, 1980",54.21%
"Feb. 29, 1980",54.21%
"Jan. 31, 1980",54.21%
"Dec. 31, 1979",54.21%
"Nov. 30, 1979",54.21%
"Oct. 31, 1979",54.21%
"Sept. 30, 1979",54.21%
"Aug. 31, 1979",54.21%
"July 31, 1979",54.21%
"June 30, 1979",54.21%
"May 31, 1979",54.21%
"April 30, 1979",54.21%
"March 31, 1979",54.21%
"Feb. 28, 1979",54.21%
"Jan. 31, 1979",54.21%
"Dec. 31, 1978",54.21%
"Nov. 30, 1978",54.21%
"Oct. 31, 1978",54.21%
"Sept. 30, 1978",54.21%
"Aug. 31, 1978",54.21%
"July 31, 1978",54.21%
"June 30, 1978",54.21%
"May 31, 1978",54.21%
"April 30, 1978",54.21%
"March 31, 1978",54.21%
"Feb. 28, 1978",54.21%
"Jan. 31, 1978",54.21%
"Dec. 31, 1977",54.21%
"Nov. 30, 1977",54.21%
"Oct. 31, 1977",54.21%
"Sept. 30, 1977",54.21%
"Aug. 31, 1977",54.21%
"July 31, 1977",54.21%
"June 30, 1977",54.21%
"May 31, 1977",54.21%
"April 30, 1977",54.21%
"March 31, 1977",54.21%
"Feb. 28, 1977",54.21%
"Jan. 31, 1977",54.21%
"Dec. 31, 1976",54.21%
"Nov. 30, 1976",54.21%
"Oct. 31, 1976",54.21%
"Sept. 30, 1976",54.21%
"Aug. 31, 1976",54.21%
"July 31, 1976",54.21%
"June 30, 1976",54.21%
"May 31, 1976",54.21%
"April 30, 1976",54.21%
"March 31, 1976",54.21%
"Feb. 29, 1976",54.21%
"Jan. 31, 1976",54.21%
"Dec. 31, 1975",54.21%
"Nov. 30, 1975",54.21%
"Oct. 31, 1975",54.21%
"Sept. 30, 1975",54.21%
"Aug. 31, 1975",54.21%
"July 31, 1975",54.21%
"June 30, 1975",54.21%
"May 31, 1975",54.21%
"April 30, 1975",54.21%
"March 31, 1975",54.21%
"Feb. 28, 1975",54.21%
"Jan. 31, 1975",54.21%
"Dec. 31, 1974",54.21%
"Nov. 30, 1974",54.21%
"Oct. 31, 1974",54.21%
"Sept. 30, 1974",50.56%
"Aug. 31, 1974",48.03%
"July 31, 1974",42.98%
"June 30, 1974",40.73%
"May 31, 1974",40.73%
"April 30, 1974",38.76%
"March 31, 1974",38.76%
"Feb. 28, 1974",38.76%
"Jan. 31, 1974",38.76%
"Dec. 31, 1973",38.76%
"Nov. 30, 1973",37.64%
"Oct. 31, 1973",31.46%
"Sept. 30, 1973",31.46%
"Aug. 31, 1973",30.62%
"July 31, 1973",27.01%
"June 30, 1973",27.01%
"May 31, 1973",27.01%
"April 30, 1973",27.01%
"March 31, 1973",27.01%
"Feb. 28, 1973",27.01%
"Jan. 31, 1973",27.01%
"Dec. 31, 1972",27.01%
"Nov. 30, 1972",27.01%
"Oct. 31, 1972",27.01%
"Sept. 30, 1972",27.01%
"Aug. 31, 1972",27.01%
"July 31, 1972",27.01%
"June 30, 1972",27.01%
"May 31, 1972",27.01%
"April 30, 1972",27.01%
"March 31, 1972",27.01%
"Feb. 29, 1972",27.01%
"Jan. 31, 1972",27.01%
"Dec. 31, 1971",27.01%
"Nov. 30, 1971",27.01%
"Oct. 31, 1971",27.01%
"Sept. 30, 1971",27.01%
"Aug. 31, 1971",27.01%
"July 31, 1971",27.01%
"June 30, 1971",27.01%
"May 31, 1971",27.01%
"April 30, 1971",27.01%
"March 31, 1971",27.01%
"Feb. 28, 1971",27.01%
"Jan. 31, 1971",27.01%
"Dec. 31, 1970",27.01%
"Nov. 30, 1970",27.01%
"Oct. 31, 1970",27.01%
"Sept. 30, 1970",27.01%
"Aug. 31, 1970",27.01%
"July 31, 1970",27.01%
"June 30, 1970",24.88%
"May 31, 1970",24.88%
"April 30, 1970",21.56%
"March 31, 1970",18.01%
"Feb. 28, 1970",18.01%
"Jan. 31, 1970",12.56%
