date,eps_est_0q
"July 17, 2019",2.141
"July 15, 2019",2.137
"July 11, 2019",2.136
"July 10, 2019",2.119
"July 9, 2019",2.121
"July 5, 2019",2.121
"July 1, 2019",2.150
"June 30, 2019",1.821
"June 24, 2019",2.013
"June 20, 2019",2.018
"June 17, 2019",2.050
"June 14, 2019",2.064
"May 30, 2019",2.052
"May 23, 2019",2.052
"May 17, 2019",2.060
"May 16, 2019",2.056
"May 14, 2019",2.043
"May 13, 2019",2.036
"May 10, 2019",2.046
"May 9, 2019",2.081
"May 7, 2019",2.083
"May 3, 2019",2.091
"May 2, 2019",2.055
"April 30, 2019",2.054
"April 29, 2019",1.952
"April 26, 2019",1.952
"April 25, 2019",1.852
"April 24, 2019",1.848
"April 22, 2019",1.810
"April 18, 2019",1.760
"April 17, 2019",1.755
"April 16, 2019",1.789
"April 15, 2019",1.787
"April 12, 2019",1.767
"April 11, 2019",1.740
"April 10, 2019",1.740
"April 8, 2019",1.720
"April 5, 2019",1.721
"April 4, 2019",1.638
"April 1, 2019",1.624
"March 31, 2019",1.333
"March 20, 2019",1.505
"March 6, 2019",1.508
"March 5, 2019",1.512
"March 1, 2019",1.511
"Feb. 28, 2019",1.513
"Feb. 19, 2019",1.509
"Feb. 14, 2019",1.503
"Feb. 12, 2019",1.496
"Feb. 8, 2019",1.494
"Feb. 4, 2019",1.502
"Feb. 2, 2019",1.485
"Feb. 1, 2019",1.595
"Jan. 24, 2019",1.582
"Jan. 23, 2019",1.565
"Jan. 18, 2019",1.618
"Jan. 17, 2019",1.666
"Jan. 15, 2019",1.708
"Jan. 10, 2019",1.756
"Jan. 9, 2019",1.795
"Jan. 7, 2019",1.861
"Jan. 4, 2019",1.944
"Dec. 31, 2018",1.887
"Dec. 21, 2018",2.003
"Dec. 19, 2018",2.150
"Dec. 18, 2018",2.165
"Dec. 17, 2018",2.205
"Dec. 13, 2018",2.220
"Dec. 12, 2018",2.345
"Dec. 10, 2018",2.379
"Dec. 8, 2018",2.402
"Nov. 29, 2018",2.404
"Nov. 28, 2018",2.421
"Nov. 27, 2018",2.420
"Nov. 19, 2018",2.452
"Nov. 14, 2018",2.470
"Nov. 9, 2018",2.495
"Nov. 6, 2018",2.484
"Nov. 5, 2018",2.466
"Nov. 4, 2018",2.422
"Nov. 2, 2018",2.430
"Oct. 29, 2018",2.291
"Oct. 23, 2018",2.333
"Oct. 22, 2018",2.347
"Oct. 19, 2018",2.377
"Oct. 18, 2018",2.331
"Oct. 12, 2018",2.341
"Oct. 11, 2018",2.292
"Oct. 8, 2018",2.343
"Oct. 5, 2018",2.320
"Oct. 1, 2018",2.289
"Sept. 30, 2018",2.062
"Sept. 28, 2018",2.131
"Sept. 24, 2018",2.109
"Sept. 11, 2018",2.10
"Sept. 7, 2018",2.096
"Sept. 6, 2018",2.131
"Aug. 21, 2018",2.147
"Aug. 6, 2018",2.162
"Aug. 3, 2018",2.159
"Aug. 1, 2018",2.134
"July 31, 2018",2.166
"July 30, 2018",2.174
"July 27, 2018",2.129
"July 24, 2018",2.121
"July 20, 2018",2.122
"July 19, 2018",2.149
"July 18, 2018",2.142
"July 16, 2018",2.159
"July 11, 2018",2.113
"July 10, 2018",2.112
"July 3, 2018",2.136
"July 1, 2018",2.110
"June 30, 2018",2.090
"June 21, 2018",2.070
"June 18, 2018",2.038
"June 11, 2018",2.026
"June 8, 2018",1.996
"June 5, 2018",1.977
"June 1, 2018",1.970
"May 30, 2018",1.952
"May 21, 2018",1.987
"May 14, 2018",1.920
"May 11, 2018",1.92
"May 10, 2018",1.905
"May 7, 2018",1.898
"April 30, 2018",1.869
"April 29, 2018",1.791
"April 27, 2018",1.769
"April 26, 2018",1.714
"April 25, 2018",1.668
"April 23, 2018",1.651
"April 20, 2018",1.695
"April 19, 2018",1.691
"April 18, 2018",1.748
"April 10, 2018",1.745
"April 9, 2018",1.743
"March 31, 2018",1.489
"March 30, 2018",1.512
"March 29, 2018",1.512
"March 21, 2018",1.508
"March 20, 2018",1.512
"March 7, 2018",1.525
"Feb. 28, 2018",1.538
"Feb. 22, 2018",1.553
"Feb. 20, 2018",1.558
"Feb. 14, 2018",1.554
"Feb. 13, 2018",1.554
"Feb. 6, 2018",1.534
"Feb. 5, 2018",1.540
"Feb. 3, 2018",1.496
"Feb. 2, 2018",1.439
"Feb. 1, 2018",1.492
"Jan. 31, 2018",1.472
"Jan. 30, 2018",1.490
"Jan. 26, 2018",1.527
"Jan. 24, 2018",1.484
"Jan. 22, 2018",1.456
"Jan. 19, 2018",1.413
"Jan. 16, 2018",1.436
"Jan. 12, 2018",1.408
"Jan. 11, 2018",1.408
"Jan. 8, 2018",1.408
"Jan. 4, 2018",1.399
