date,forward_pe_ratio
"March 19, 2020",21.01
"March 18, 2020",20.16
"March 17, 2020",25.88
"March 16, 2020",25.52
"March 13, 2020",30.54
"March 12, 2020",25.18
"March 11, 2020",27.42
"March 10, 2020",28.06
"March 9, 2020",26.64
"March 6, 2020",31.48
"March 5, 2020",32.10
"March 4, 2020",32.54
"March 3, 2020",31.17
"March 2, 2020",31.90
"Feb. 28, 2020",30.82
"Feb. 27, 2020",31.08
"Feb. 26, 2020",32.38
"Feb. 25, 2020",33.26
"Feb. 24, 2020",34.58
"Feb. 21, 2020",36.00
"Feb. 20, 2020",36.26
"Feb. 19, 2020",36.57
"Feb. 18, 2020",36.40
"Feb. 14, 2020",36.35
"Feb. 13, 2020",36.87
"Feb. 12, 2020",37.00
"Feb. 11, 2020",36.73
"Feb. 10, 2020",36.26
"Feb. 7, 2020",35.98
"Feb. 6, 2020",36.16
"Feb. 5, 2020",36.42
"Feb. 4, 2020",35.29
"Feb. 3, 2020",35.10
"Jan. 31, 2020",35.38
"Jan. 30, 2020",36.79
"Jan. 29, 2020",36.45
"Jan. 28, 2020",36.70
"Jan. 27, 2020",36.45
"Jan. 24, 2020",36.94
"Jan. 23, 2020",37.35
"Jan. 22, 2020",37.28
"Jan. 21, 2020",37.42
"Jan. 17, 2020",38.17
"Jan. 16, 2020",38.60
"Jan. 15, 2020",38.35
"Jan. 14, 2020",38.41
"Jan. 13, 2020",38.52
"Jan. 10, 2020",38.45
"Jan. 9, 2020",38.81
"Jan. 8, 2020",38.87
"Jan. 7, 2020",39.32
"Jan. 6, 2020",39.83
"Jan. 3, 2020",39.96
"Jan. 2, 2020",40.10
"Dec. 31, 2019",39.80
"Dec. 30, 2019",18.97
"Dec. 27, 2019",19.04
"Dec. 26, 2019",19.09
"Dec. 24, 2019",19.05
"Dec. 23, 2019",19.05
"Dec. 20, 2019",18.94
"Dec. 19, 2019",18.70
"Dec. 18, 2019",18.76
"Dec. 17, 2019",18.77
"Dec. 16, 2019",18.89
"Dec. 13, 2019",18.67
"Dec. 12, 2019",18.81
"Dec. 11, 2019",18.40
"Dec. 10, 2019",18.66
"Dec. 9, 2019",18.57
"Dec. 6, 2019",18.68
"Dec. 5, 2019",18.41
"Dec. 4, 2019",18.51
"Dec. 3, 2019",18.34
"Dec. 2, 2019",18.49
"Nov. 29, 2019",18.54
"Nov. 27, 2019",18.69
"Nov. 26, 2019",18.64
"Nov. 25, 2019",18.74
"Nov. 22, 2019",18.78
"Nov. 21, 2019",18.80
"Nov. 20, 2019",18.57
"Nov. 19, 2019",18.43
"Nov. 18, 2019",18.76
"Nov. 15, 2019",19.09
"Nov. 14, 2019",19.30
"Nov. 13, 2019",19.35
"Nov. 12, 2019",19.15
"Nov. 11, 2019",19.12
"Nov. 8, 2019",19.14
"Nov. 7, 2019",19.29
"Nov. 6, 2019",18.98
"Nov. 5, 2019",19.30
"Nov. 4, 2019",19.24
"Nov. 1, 2019",18.39
"Oct. 31, 2019",18.38
"Oct. 30, 2019",18.42
"Oct. 29, 2019",18.70
"Oct. 28, 2019",18.75
"Oct. 25, 2019",18.78
"Oct. 24, 2019",18.61
"Oct. 23, 2019",18.67
"Oct. 22, 2019",18.65
"Oct. 21, 2019",18.46
"Oct. 18, 2019",18.16
"Oct. 17, 2019",18.26
"Oct. 16, 2019",18.22
"Oct. 15, 2019",18.41
"Oct. 14, 2019",18.39
"Oct. 11, 2019",18.38
"Oct. 10, 2019",18.14
"Oct. 9, 2019",17.91
"Oct. 8, 2019",17.68
"Oct. 7, 2019",17.93
"Oct. 4, 2019",18.02
"Oct. 3, 2019",17.91
"Oct. 2, 2019",17.77
"Oct. 1, 2019",18.36
