date,forward_pe_ratio_1y
"March 19, 2020",13.30
"March 18, 2020",12.76
"March 17, 2020",16.38
"March 16, 2020",16.16
"March 13, 2020",19.34
"March 12, 2020",16.61
"March 11, 2020",18.08
"March 10, 2020",18.51
"March 9, 2020",17.57
"March 6, 2020",20.76
"March 5, 2020",21.16
"March 4, 2020",21.46
"March 3, 2020",20.55
"March 2, 2020",21.03
"Feb. 28, 2020",20.33
"Feb. 27, 2020",20.50
"Feb. 26, 2020",21.35
"Feb. 25, 2020",21.93
"Feb. 24, 2020",22.80
"Feb. 21, 2020",23.74
"Feb. 20, 2020",23.91
"Feb. 19, 2020",24.12
"Feb. 18, 2020",24.01
"Feb. 14, 2020",23.97
"Feb. 13, 2020",24.32
"Feb. 12, 2020",24.40
"Feb. 11, 2020",24.22
"Feb. 10, 2020",23.91
"Feb. 7, 2020",23.72
"Feb. 6, 2020",23.84
"Feb. 5, 2020",24.01
"Feb. 4, 2020",23.27
"Feb. 3, 2020",23.14
"Jan. 31, 2020",23.33
"Jan. 30, 2020",24.26
"Jan. 29, 2020",24.03
"Jan. 28, 2020",24.20
"Jan. 27, 2020",24.04
"Jan. 24, 2020",24.36
"Jan. 23, 2020",24.63
"Jan. 22, 2020",24.59
"Jan. 21, 2020",24.67
"Jan. 17, 2020",25.17
"Jan. 16, 2020",25.45
"Jan. 15, 2020",25.29
"Jan. 14, 2020",25.33
"Jan. 13, 2020",25.40
"Jan. 10, 2020",25.36
"Jan. 9, 2020",25.59
"Jan. 8, 2020",25.63
"Jan. 7, 2020",25.93
"Jan. 6, 2020",26.26
"Jan. 3, 2020",26.35
"Jan. 2, 2020",26.44
"Dec. 31, 2019",26.24
"Dec. 30, 2019",39.58
"Dec. 27, 2019",39.73
"Dec. 26, 2019",39.83
"Dec. 24, 2019",39.74
"Dec. 23, 2019",39.74
"Dec. 20, 2019",39.52
"Dec. 19, 2019",39.01
"Dec. 18, 2019",39.15
"Dec. 17, 2019",39.17
"Dec. 16, 2019",39.42
"Dec. 13, 2019",38.95
"Dec. 12, 2019",39.23
"Dec. 11, 2019",38.38
"Dec. 10, 2019",38.93
"Dec. 9, 2019",38.74
"Dec. 6, 2019",38.97
"Dec. 5, 2019",38.42
"Dec. 4, 2019",38.62
"Dec. 3, 2019",38.27
"Dec. 2, 2019",38.57
"Nov. 29, 2019",38.68
"Nov. 27, 2019",38.99
"Nov. 26, 2019",38.90
"Nov. 25, 2019",39.09
"Nov. 22, 2019",39.18
"Nov. 21, 2019",39.22
"Nov. 20, 2019",38.75
"Nov. 19, 2019",38.46
"Nov. 18, 2019",39.15
"Nov. 15, 2019",39.84
"Nov. 14, 2019",40.28
"Nov. 13, 2019",40.38
"Nov. 12, 2019",39.94
"Nov. 11, 2019",39.90
"Nov. 8, 2019",39.94
"Nov. 7, 2019",40.25
"Nov. 6, 2019",39.59
"Nov. 5, 2019",40.27
"Nov. 4, 2019",40.15
"Nov. 1, 2019",38.38
"Oct. 31, 2019",38.35
"Oct. 30, 2019",38.43
"Oct. 29, 2019",39.01
"Oct. 28, 2019",39.13
"Oct. 25, 2019",39.19
"Oct. 24, 2019",38.83
"Oct. 23, 2019",38.96
"Oct. 22, 2019",38.90
"Oct. 21, 2019",38.51
"Oct. 18, 2019",37.89
"Oct. 17, 2019",38.09
"Oct. 16, 2019",38.01
"Oct. 15, 2019",38.41
"Oct. 14, 2019",38.37
"Oct. 11, 2019",38.36
"Oct. 10, 2019",37.84
"Oct. 9, 2019",37.36
"Oct. 8, 2019",36.89
"Oct. 7, 2019",37.40
"Oct. 4, 2019",37.60
"Oct. 3, 2019",37.37
"Oct. 2, 2019",37.08
"Oct. 1, 2019",38.31
"Sept. 30, 2019",39.17
"Sept. 27, 2019",39.17
"Sept. 26, 2019",39.68
"Sept. 25, 2019",40.79
"Sept. 24, 2019",40.86
"Sept. 23, 2019",41.25
"Sept. 20, 2019",41.05
"Sept. 19, 2019",40.84
"Sept. 18, 2019",41.01
"Sept. 17, 2019",40.91
"Sept. 16, 2019",40.99
"Sept. 13, 2019",40.12
"Sept. 12, 2019",40.10
"Sept. 11, 2019",40.05
"Sept. 10, 2019",40.24
"Sept. 9, 2019",39.43
"Sept. 6, 2019",39.05
"Sept. 5, 2019",38.85
"Sept. 4, 2019",38.72
"Sept. 3, 2019",38.40
"Aug. 30, 2019",38.88
"Aug. 29, 2019",38.81
"Aug. 28, 2019",38.58
"Aug. 27, 2019",38.25
"Aug. 26, 2019",38.22
"Aug. 23, 2019",38.04
"Aug. 22, 2019",38.88
