date,market_cap
"March 11, 2019",234.89B
"March 8, 2019",231.09B
"March 7, 2019",231.69B
"March 6, 2019",234.71B
"March 5, 2019",234.26B
"March 4, 2019",232.04B
"March 1, 2019",231.86B
"Feb. 28, 2019",227.21B
"Feb. 27, 2019",228.16B
"Feb. 26, 2019",227.89B
"Feb. 25, 2019",227.29B
"Feb. 22, 2019",226.85B
"Feb. 21, 2019",226.37B
"Feb. 20, 2019",228.54B
"Feb. 19, 2019",226.70B
"Feb. 15, 2019",226.77B
"Feb. 14, 2019",224.51B
"Feb. 13, 2019",227.19B
"Feb. 12, 2019",225.58B
"Feb. 11, 2019",222.21B
"Feb. 8, 2019",223.74B
"Feb. 7, 2019",224.97B
"Feb. 6, 2019",226.21B
"Feb. 5, 2019",227.35B
"Feb. 4, 2019",227.85B
"Feb. 1, 2019",225.24B
"Jan. 31, 2019",218.16B
"Jan. 30, 2019",215.04B
"Jan. 29, 2019",212.79B
"Jan. 28, 2019",213.44B
"Jan. 25, 2019",215.44B
"Jan. 24, 2019",215.99B
"Jan. 23, 2019",211.96B
"Jan. 22, 2019",213.76B
"Jan. 18, 2019",217.63B
"Jan. 17, 2019",213.04B
"Jan. 16, 2019",211.98B
"Jan. 15, 2019",213.35B
"Jan. 14, 2019",212.59B
"Jan. 11, 2019",214.15B
"Jan. 10, 2019",215.88B
"Jan. 9, 2019",215.53B
"Jan. 8, 2019",212.68B
"Jan. 7, 2019",213.61B
"Jan. 4, 2019",210.87B
"Jan. 3, 2019",206.59B
"Jan. 2, 2019",210.63B
"Dec. 31, 2018",207.01B
"Dec. 28, 2018",207.61B
"Dec. 27, 2018",208.89B
"Dec. 26, 2018",205.20B
"Dec. 24, 2018",192.97B
"Dec. 21, 2018",199.12B
"Dec. 20, 2018",200.59B
"Dec. 19, 2018",206.04B
"Dec. 18, 2018",209.69B
"Dec. 17, 2018",214.87B
"Dec. 14, 2018",217.50B
"Dec. 13, 2018",221.54B
"Dec. 12, 2018",220.92B
"Dec. 11, 2018",220.64B
"Dec. 10, 2018",219.62B
"Dec. 7, 2018",220.68B
"Dec. 6, 2018",221.48B
"Dec. 4, 2018",224.02B
"Dec. 3, 2018",230.57B
"Nov. 30, 2018",227.27B
"Nov. 29, 2018",227.10B
"Nov. 28, 2018",225.74B
"Nov. 27, 2018",220.14B
"Nov. 26, 2018",219.70B
"Nov. 23, 2018",217.06B
"Nov. 21, 2018",224.65B
"Nov. 20, 2018",221.84B
"Nov. 19, 2018",228.18B
"Nov. 16, 2018",227.50B
"Nov. 15, 2018",223.47B
"Nov. 14, 2018",221.11B
"Nov. 13, 2018",220.41B
"Nov. 12, 2018",224.31B
"Nov. 9, 2018",228.36B
"Nov. 8, 2018",228.07B
"Nov. 7, 2018",230.96B
"Nov. 6, 2018",227.19B
"Nov. 5, 2018",227.27B
"Nov. 2, 2018",219.22B
"Nov. 1, 2018",212.42B
"Oct. 31, 2018",213.34B
"Oct. 30, 2018",211.81B
"Oct. 29, 2018",208.14B
"Oct. 26, 2018",213.11B
"Oct. 25, 2018",213.20B
"Oct. 24, 2018",210.59B
"Oct. 23, 2018",216.68B
"Oct. 22, 2018",223.96B
"Oct. 19, 2018",225.74B
"Oct. 18, 2018",224.46B
"Oct. 17, 2018",224.11B
"Oct. 16, 2018",224.54B
"Oct. 15, 2018",223.45B
"Oct. 12, 2018",225.03B
"Oct. 11, 2018",226.29B
"Oct. 10, 2018",234.26B
"Oct. 9, 2018",242.32B
"Oct. 8, 2018",238.54B
"Oct. 5, 2018",239.48B
"Oct. 4, 2018",238.75B
"Oct. 3, 2018",239.44B
"Oct. 2, 2018",238.35B
"Oct. 1, 2018",237.68B
"Sept. 28, 2018",234.31B
"Sept. 27, 2018",234.67B
"Sept. 26, 2018",233.67B
"Sept. 25, 2018",236.40B
"Sept. 24, 2018",234.96B
"Sept. 21, 2018",232.10B
"Sept. 20, 2018",228.83B
"Sept. 19, 2018",229.00B
"Sept. 18, 2018",226.35B
"Sept. 17, 2018",225.17B
"Sept. 14, 2018",224.92B
"Sept. 13, 2018",222.85B
"Sept. 12, 2018",221.87B
"Sept. 11, 2018",220.40B
"Sept. 10, 2018",219.36B
"Sept. 7, 2018",219.59B
"Sept. 6, 2018",220.80B
"Sept. 5, 2018",227.87B
"Sept. 4, 2018",227.77B
"Aug. 31, 2018",226.99B
"Aug. 30, 2018",229.57B
"Aug. 29, 2018",230.36B
"Aug. 28, 2018",229.67B
"Aug. 27, 2018",230.61B
"Aug. 24, 2018",228.04B
"Aug. 23, 2018",226.30B
"Aug. 22, 2018",227.87B
"Aug. 21, 2018",225.99B
"Aug. 20, 2018",225.63B
"Aug. 17, 2018",225.72B
"Aug. 16, 2018",225.45B
"Aug. 15, 2018",225.99B
"Aug. 14, 2018",234.88B
"Aug. 13, 2018",234.61B
"Aug. 10, 2018",236.34B
"Aug. 9, 2018",234.79B
"Aug. 8, 2018",237.37B
"Aug. 7, 2018",239.86B
"Aug. 6, 2018",238.18B
"Aug. 3, 2018",237.70B
"Aug. 2, 2018",237.14B
"Aug. 1, 2018",240.27B
"July 31, 2018",241.95B
"July 30, 2018",244.94B
"July 27, 2018",241.38B
"July 26, 2018",237.51B
"July 25, 2018",239.33B
"July 24, 2018",237.31B
"July 23, 2018",232.49B
"July 20, 2018",234.29B
"July 19, 2018",233.14B
"July 18, 2018",232.87B
"July 17, 2018",233.60B
"July 16, 2018",235.65B
"July 13, 2018",237.68B
"July 12, 2018",238.10B
"July 11, 2018",236.68B
"July 10, 2018",244.48B
"July 9, 2018",241.42B
"July 6, 2018",237.87B
"July 5, 2018",237.56B
"July 3, 2018",239.00B
"July 2, 2018",238.08B
"June 29, 2018",241.60B
"June 28, 2018",240.13B
"June 27, 2018",240.78B
"June 26, 2018",237.26B
"June 25, 2018",234.30B
"June 22, 2018",239.06B
"June 21, 2018",234.26B
"June 20, 2018",239.42B
"June 19, 2018",239.90B
"June 18, 2018",240.72B
"June 15, 2018",237.04B
"June 14, 2018",241.76B
"June 13, 2018",242.83B
"June 12, 2018",242.84B
"June 11, 2018",243.76B
"June 8, 2018",241.62B
"June 7, 2018",242.62B
"June 6, 2018",235.77B
"June 5, 2018",234.53B
"June 4, 2018",233.63B
"June 1, 2018",236.67B
"May 31, 2018",237.53B
"May 30, 2018",239.18B
"May 29, 2018",231.97B
"May 25, 2018",233.50B
"May 24, 2018",241.95B
"May 23, 2018",245.94B
"May 22, 2018",245.04B
"May 21, 2018",247.22B
"May 18, 2018",244.34B
"May 17, 2018",247.39B
"May 16, 2018",247.58B
"May 15, 2018",247.93B
"May 14, 2018",249.17B
"May 11, 2018",248.12B
"May 10, 2018",246.17B
"May 9, 2018",245.98B
"May 8, 2018",241.87B
"May 7, 2018",238.76B
"May 4, 2018",239.88B
"May 3, 2018",240.80B
"May 2, 2018",239.81B
"May 1, 2018",238.60B
"April 30, 2018",239.08B
"April 27, 2018",241.97B
"April 26, 2018",237.38B
"April 25, 2018",234.51B
"April 24, 2018",234.17B
"April 23, 2018",236.16B
"April 20, 2018",233.73B
"April 19, 2018",236.40B
"April 18, 2018",236.62B
"April 17, 2018",232.11B
"April 16, 2018",230.65B
"April 13, 2018",229.16B
"April 12, 2018",227.84B
"April 11, 2018",227.88B
"April 10, 2018",227.12B
"April 9, 2018",221.63B
"April 6, 2018",219.30B
"April 5, 2018",224.14B
"April 4, 2018",218.77B
"April 3, 2018",219.44B
"April 2, 2018",214.49B
"March 29, 2018",217.88B
"March 28, 2018",214.17B
"March 27, 2018",219.06B
"March 26, 2018",220.38B
"March 23, 2018",215.85B
"March 22, 2018",217.23B
"March 21, 2018",223.61B
"March 20, 2018",218.75B
"March 19, 2018",217.59B
"March 16, 2018",220.47B
"March 15, 2018",220.82B
"March 14, 2018",219.96B
"March 13, 2018",222.50B
"March 12, 2018",223.13B
"March 9, 2018",223.92B
"March 8, 2018",216.53B
"March 7, 2018",217.46B
"March 6, 2018",217.10B
"March 5, 2018",216.15B
"March 2, 2018",213.26B
"March 1, 2018",214.02B
"Feb. 28, 2018",213.80B
"Feb. 27, 2018",217.02B
"Feb. 26, 2018",218.92B
"Feb. 23, 2018",215.08B
"Feb. 22, 2018",209.92B
"Feb. 21, 2018",208.33B
"Feb. 20, 2018",212.00B
"Feb. 16, 2018",214.22B
"Feb. 15, 2018",214.96B
"Feb. 14, 2018",217.06B
"Feb. 13, 2018",216.41B
"Feb. 12, 2018",217.73B
"Feb. 9, 2018",216.18B
"Feb. 8, 2018",213.90B
"Feb. 7, 2018",219.59B
"Feb. 6, 2018",223.19B
"Feb. 5, 2018",214.51B
"Feb. 2, 2018",225.86B
"Feb. 1, 2018",239.17B
"Jan. 31, 2018",238.75B
"Jan. 30, 2018",238.53B
"Jan. 29, 2018",244.72B
"Jan. 26, 2018",249.88B
"Jan. 25, 2018",248.85B
"Jan. 24, 2018",250.26B
"Jan. 23, 2018",249.55B
"Jan. 22, 2018",252.49B
"Jan. 19, 2018",250.09B
"Jan. 18, 2018",250.64B
"Jan. 17, 2018",252.11B
"Jan. 16, 2018",251.44B
"Jan. 12, 2018",254.47B
"Jan. 11, 2018",252.51B
"Jan. 10, 2018",245.06B
"Jan. 9, 2018",243.50B
"Jan. 8, 2018",244.81B
"Jan. 5, 2018",243.61B
"Jan. 4, 2018",244.01B
"Jan. 3, 2018",244.77B
"Jan. 2, 2018",243.00B
"Dec. 29, 2017",237.78B
"Dec. 28, 2017",238.52B
"Dec. 27, 2017",238.47B
"Dec. 26, 2017",239.28B
"Dec. 22, 2017",237.38B
"Dec. 21, 2017",237.08B
"Dec. 20, 2017",229.62B
"Dec. 19, 2017",227.62B
"Dec. 18, 2017",227.36B
"Dec. 15, 2017",227.41B
"Dec. 14, 2017",227.03B
"Dec. 13, 2017",227.79B
"Dec. 12, 2017",227.32B
"Dec. 11, 2017",228.72B
"Dec. 8, 2017",227.77B
"Dec. 7, 2017",227.22B
"Dec. 6, 2017",227.18B
"Dec. 5, 2017",228.67B
"Dec. 4, 2017",229.52B
"Dec. 1, 2017",226.99B
"Nov. 30, 2017",226.01B
"Nov. 29, 2017",222.57B
"Nov. 28, 2017",221.18B
"Nov. 27, 2017",219.55B
"Nov. 24, 2017",221.30B
"Nov. 22, 2017",220.16B
"Nov. 21, 2017",218.75B
"Nov. 20, 2017",217.90B
"Nov. 17, 2017",217.88B
"Nov. 16, 2017",217.61B
"Nov. 15, 2017",221.18B
"Nov. 14, 2017",222.07B
"Nov. 13, 2017",222.66B
"Nov. 10, 2017",222.57B
"Nov. 9, 2017",222.68B
"Nov. 8, 2017",221.60B
"Nov. 7, 2017",222.68B
"Nov. 6, 2017",222.30B
"Nov. 3, 2017",218.41B
"Nov. 2, 2017",219.05B
"Nov. 1, 2017",220.14B
"Oct. 31, 2017",220.12B
"Oct. 30, 2017",217.27B
"Oct. 27, 2017",215.65B
"Oct. 26, 2017",224.96B
"Oct. 25, 2017",224.96B
"Oct. 24, 2017",226.46B
"Oct. 23, 2017",225.89B
"Oct. 20, 2017",225.34B
"Oct. 19, 2017",224.51B
"Oct. 18, 2017",224.41B
"Oct. 17, 2017",228.34B
"Oct. 16, 2017",228.17B
"Oct. 13, 2017",226.33B
"Oct. 12, 2017",226.29B
"Oct. 11, 2017",226.65B
"Oct. 10, 2017",225.65B
"Oct. 9, 2017",223.58B
"Oct. 6, 2017",222.28B
"Oct. 5, 2017",225.23B
"Oct. 4, 2017",223.33B
"Oct. 3, 2017",223.78B
"Oct. 2, 2017",223.04B
"Sept. 29, 2017",222.66B
"Sept. 28, 2017",222.89B
"Sept. 27, 2017",222.57B
"Sept. 26, 2017",222.70B
"Sept. 25, 2017",223.59B
"Sept. 22, 2017",222.26B
"Sept. 21, 2017",220.71B
"Sept. 20, 2017",220.52B
"Sept. 19, 2017",220.46B
"Sept. 18, 2017",218.29B
"Sept. 15, 2017",217.22B
"Sept. 14, 2017",216.88B
"Sept. 13, 2017",216.37B
"Sept. 12, 2017",213.17B
"Sept. 11, 2017",213.23B
"Sept. 8, 2017",209.93B
"Sept. 7, 2017",211.86B
"Sept. 6, 2017",211.84B
"Sept. 5, 2017",207.39B
"Sept. 1, 2017",206.10B
"Aug. 31, 2017",203.94B
"Aug. 30, 2017",204.15B
"Aug. 29, 2017",204.39B
"Aug. 28, 2017",204.21B
"Aug. 25, 2017",205.10B
"Aug. 24, 2017",203.60B
"Aug. 23, 2017",202.03B
"Aug. 22, 2017",201.55B
"Aug. 21, 2017",200.45B
"Aug. 18, 2017",201.78B
"Aug. 17, 2017",200.72B
"Aug. 16, 2017",202.46B
"Aug. 15, 2017",205.74B
"Aug. 14, 2017",206.01B
"Aug. 11, 2017",206.99B
"Aug. 10, 2017",208.66B
"Aug. 9, 2017",210.14B
"Aug. 8, 2017",209.11B
"Aug. 7, 2017",208.03B
"Aug. 4, 2017",208.66B
"Aug. 3, 2017",207.37B
"Aug. 2, 2017",209.32B
"Aug. 1, 2017",209.93B
"July 31, 2017",206.92B
"July 28, 2017",204.89B
"July 27, 2017",201.08B
"July 26, 2017",199.20B
"July 25, 2017",197.82B
"July 24, 2017",195.56B
"July 21, 2017",195.66B
"July 20, 2017",198.27B
"July 19, 2017",197.95B
"July 18, 2017",196.55B
"July 17, 2017",197.48B
"July 14, 2017",197.91B
"July 13, 2017",197.33B
"July 12, 2017",196.87B
"July 11, 2017",195.41B
"July 10, 2017",195.26B
"July 7, 2017",196.11B
"July 6, 2017",196.74B
"July 5, 2017",198.26B
"July 3, 2017",201.44B
"June 30, 2017",197.71B
"June 29, 2017",197.26B
"June 28, 2017",197.56B
"June 27, 2017",197.17B
"June 26, 2017",197.30B
"June 23, 2017",198.93B
"June 22, 2017",197.89B
"June 21, 2017",197.96B
"June 20, 2017",201.73B
"June 19, 2017",203.59B
"June 16, 2017",205.28B
"June 15, 2017",201.45B
"June 14, 2017",201.96B
"June 13, 2017",204.86B
"June 12, 2017",204.69B
"June 9, 2017",201.58B
"June 8, 2017",197.03B
"June 7, 2017",196.60B
"June 6, 2017",197.36B
"June 5, 2017",195.50B
"June 2, 2017",195.35B
"June 1, 2017",197.55B
"May 31, 2017",196.05B
"May 30, 2017",197.15B
"May 26, 2017",198.40B
"May 25, 2017",199.14B
"May 24, 2017",201.24B
"May 23, 2017",201.34B
"May 22, 2017",201.05B
"May 19, 2017",201.81B
"May 18, 2017",199.25B
"May 17, 2017",198.36B
"May 16, 2017",203.19B
"May 15, 2017",202.43B
"May 12, 2017",200.75B
"May 11, 2017",201.22B
"May 10, 2017",201.77B
"May 9, 2017",199.08B
"May 8, 2017",202.11B
"May 5, 2017",200.43B
"May 4, 2017",198.57B
"May 3, 2017",202.19B
"May 2, 2017",199.61B
"May 1, 2017",200.67B
"April 28, 2017",202.15B
"April 27, 2017",199.82B
"April 26, 2017",200.98B
"April 25, 2017",202.21B
"April 24, 2017",200.69B
"April 21, 2017",198.72B
"April 20, 2017",198.70B
"April 19, 2017",197.47B
"April 18, 2017",200.22B
"April 17, 2017",201.15B
"April 13, 2017",201.01B
"April 12, 2017",206.45B
"April 11, 2017",206.45B
"April 10, 2017",207.32B
"April 7, 2017",206.24B
"April 6, 2017",207.06B
"April 5, 2017",205.83B
"April 4, 2017",205.86B
"April 3, 2017",204.23B
"March 31, 2017",203.42B
"March 30, 2017",204.13B
"March 29, 2017",204.68B
"March 28, 2017",202.97B
"March 27, 2017",201.29B
"March 24, 2017",204.52B
"March 23, 2017",204.30B
"March 22, 2017",205.28B
"March 21, 2017",204.62B
"March 20, 2017",203.90B
"March 17, 2017",203.94B
"March 16, 2017",204.19B
"March 15, 2017",206.12B
"March 14, 2017",203.24B
"March 13, 2017",207.01B
"March 10, 2017",209.40B
"March 9, 2017",208.32B
"March 8, 2017",207.50B
"March 7, 2017",211.67B
"March 6, 2017",214.24B
"March 3, 2017",214.96B
"March 2, 2017",214.60B
"March 1, 2017",215.59B
"Feb. 28, 2017",212.97B
"Feb. 27, 2017",211.55B
"Feb. 24, 2017",208.47B
"Feb. 23, 2017",210.17B
"Feb. 22, 2017",208.96B
"Feb. 21, 2017",211.50B
"Feb. 17, 2017",208.87B
"Feb. 16, 2017",209.53B
"Feb. 15, 2017",213.11B
"Feb. 14, 2017",212.83B
"Feb. 13, 2017",215.46B
"Feb. 10, 2017",213.83B
"Feb. 9, 2017",212.34B
"Feb. 8, 2017",211.05B
"Feb. 7, 2017",210.69B
"Feb. 6, 2017",213.70B
"Feb. 3, 2017",214.82B
"Feb. 2, 2017",212.25B
"Feb. 1, 2017",209.96B
"Jan. 31, 2017",210.62B
"Jan. 30, 2017",211.51B
"Jan. 27, 2017",215.23B
"Jan. 26, 2017",220.46B
"Jan. 25, 2017",221.76B
"Jan. 24, 2017",220.11B
"Jan. 23, 2017",218.26B
"Jan. 20, 2017",218.66B
"Jan. 19, 2017",218.62B
"Jan. 18, 2017",219.30B
"Jan. 17, 2017",219.94B
"Jan. 13, 2017",220.13B
"Jan. 12, 2017",219.72B
"Jan. 11, 2017",219.28B
"Jan. 10, 2017",217.45B
"Jan. 9, 2017",219.11B
"Jan. 6, 2017",221.00B
"Jan. 5, 2017",221.89B
"Jan. 4, 2017",222.86B
"Jan. 3, 2017",222.91B
"Dec. 30, 2016",222.19B
"Dec. 29, 2016",222.42B
"Dec. 28, 2016",222.59B
"Dec. 27, 2016",223.17B
"Dec. 23, 2016",223.55B
"Dec. 22, 2016",224.21B
"Dec. 21, 2016",222.59B
"Dec. 20, 2016",222.66B
"Dec. 19, 2016",222.10B
"Dec. 16, 2016",222.91B
"Dec. 15, 2016",220.96B
"Dec. 14, 2016",218.91B
"Dec. 13, 2016",221.66B
"Dec. 12, 2016",221.15B
"Dec. 9, 2016",218.62B
"Dec. 8, 2016",217.41B
"Dec. 7, 2016",216.04B
"Dec. 6, 2016",212.86B
"Dec. 5, 2016",213.79B
"Dec. 2, 2016",213.32B
"Dec. 1, 2016",213.87B
"Nov. 30, 2016",210.60B
"Nov. 29, 2016",206.41B
"Nov. 28, 2016",208.60B
"Nov. 25, 2016",209.54B
"Nov. 23, 2016",209.54B
"Nov. 22, 2016",208.83B
"Nov. 21, 2016",207.99B
"Nov. 18, 2016",206.14B
"Nov. 17, 2016",204.11B
"Nov. 16, 2016",204.54B
"Nov. 15, 2016",205.69B
"Nov. 14, 2016",201.22B
"Nov. 11, 2016",201.31B
"Nov. 10, 2016",203.48B
"Nov. 9, 2016",203.20B
"Nov. 8, 2016",202.54B
"Nov. 7, 2016",201.71B
"Nov. 4, 2016",197.80B
"Nov. 3, 2016",198.95B
"Nov. 2, 2016",198.95B
"Nov. 1, 2016",201.01B
"Oct. 31, 2016",197.74B
"Oct. 28, 2016",195.99B
"Oct. 27, 2016",188.63B
"Oct. 26, 2016",191.02B
"Oct. 25, 2016",190.23B
"Oct. 24, 2016",190.02B
"Oct. 21, 2016",191.23B
"Oct. 20, 2016",192.31B
"Oct. 19, 2016",193.06B
"Oct. 18, 2016",192.16B
"Oct. 17, 2016",191.34B
"Oct. 14, 2016",190.82B
"Oct. 13, 2016",190.27B
"Oct. 12, 2016",192.84B
"Oct. 11, 2016",194.52B
"Oct. 10, 2016",196.29B
"Oct. 7, 2016",193.06B
"Oct. 6, 2016",192.89B
"Oct. 5, 2016",192.99B
"Oct. 4, 2016",191.17B
"Oct. 3, 2016",193.40B
"Sept. 30, 2016",194.29B
"Sept. 29, 2016",191.05B
"Sept. 28, 2016",192.71B
"Sept. 27, 2016",186.73B
"Sept. 26, 2016",186.35B
"Sept. 23, 2016",187.18B
"Sept. 22, 2016",188.61B
"Sept. 21, 2016",187.95B
"Sept. 20, 2016",184.31B
"Sept. 19, 2016",184.95B
