date,forward_ps_ratio
"March 19, 2020",0.9045
"March 18, 2020",0.8676
"March 17, 2020",1.114
"March 16, 2020",1.098
"March 13, 2020",1.315
"March 12, 2020",1.205
"March 11, 2020",1.312
"March 10, 2020",1.343
"March 9, 2020",1.275
"March 6, 2020",1.506
"March 5, 2020",1.536
"March 4, 2020",1.557
"March 3, 2020",1.492
"March 2, 2020",1.526
"Feb. 28, 2020",1.475
"Feb. 27, 2020",1.488
"Feb. 26, 2020",1.549
"Feb. 25, 2020",1.592
"Feb. 24, 2020",1.655
"Feb. 21, 2020",1.723
"Feb. 20, 2020",1.735
"Feb. 19, 2020",1.75
"Feb. 18, 2020",1.742
"Feb. 14, 2020",1.740
"Feb. 13, 2020",1.764
"Feb. 12, 2020",1.770
"Feb. 11, 2020",1.757
"Feb. 10, 2020",1.735
"Feb. 7, 2020",1.724
"Feb. 6, 2020",1.733
"Feb. 5, 2020",1.745
"Feb. 4, 2020",1.691
"Feb. 3, 2020",1.682
"Jan. 31, 2020",1.696
"Jan. 30, 2020",1.763
"Jan. 29, 2020",1.747
"Jan. 28, 2020",1.759
"Jan. 27, 2020",1.747
"Jan. 24, 2020",1.770
"Jan. 23, 2020",1.79
"Jan. 22, 2020",1.787
"Jan. 21, 2020",1.793
"Jan. 17, 2020",1.829
"Jan. 16, 2020",1.85
"Jan. 15, 2020",1.838
"Jan. 14, 2020",1.841
"Jan. 13, 2020",1.846
"Jan. 10, 2020",1.843
"Jan. 9, 2020",1.860
"Jan. 8, 2020",1.863
"Jan. 7, 2020",1.884
"Jan. 6, 2020",1.909
"Jan. 3, 2020",1.915
"Jan. 2, 2020",1.922
"Dec. 31, 2019",1.907
"Dec. 30, 2019",1.531
"Dec. 27, 2019",1.537
"Dec. 26, 2019",1.541
"Dec. 24, 2019",1.537
"Dec. 23, 2019",1.537
"Dec. 20, 2019",1.529
"Dec. 19, 2019",1.509
"Dec. 18, 2019",1.514
"Dec. 17, 2019",1.515
"Dec. 16, 2019",1.525
"Dec. 13, 2019",1.507
"Dec. 12, 2019",1.518
"Dec. 11, 2019",1.485
"Dec. 10, 2019",1.506
"Dec. 9, 2019",1.498
"Dec. 6, 2019",1.508
"Dec. 5, 2019",1.486
"Dec. 4, 2019",1.494
"Dec. 3, 2019",1.480
"Dec. 2, 2019",1.492
"Nov. 29, 2019",1.496
"Nov. 27, 2019",1.508
"Nov. 26, 2019",1.505
"Nov. 25, 2019",1.512
"Nov. 22, 2019",1.515
"Nov. 21, 2019",1.517
"Nov. 20, 2019",1.499
"Nov. 19, 2019",1.488
"Nov. 18, 2019",1.514
"Nov. 15, 2019",1.541
"Nov. 14, 2019",1.558
"Nov. 13, 2019",1.562
"Nov. 12, 2019",1.545
"Nov. 11, 2019",1.543
"Nov. 8, 2019",1.545
"Nov. 7, 2019",1.557
"Nov. 6, 2019",1.532
"Nov. 5, 2019",1.558
"Nov. 4, 2019",1.553
"Nov. 1, 2019",1.484
"Oct. 31, 2019",1.484
"Oct. 30, 2019",1.486
"Oct. 29, 2019",1.509
"Oct. 28, 2019",1.514
"Oct. 25, 2019",1.516
"Oct. 24, 2019",1.502
"Oct. 23, 2019",1.507
"Oct. 22, 2019",1.505
"Oct. 21, 2019",1.490
"Oct. 18, 2019",1.466
"Oct. 17, 2019",1.474
"Oct. 16, 2019",1.470
"Oct. 15, 2019",1.486
"Oct. 14, 2019",1.484
"Oct. 11, 2019",1.484
"Oct. 10, 2019",1.464
"Oct. 9, 2019",1.445
"Oct. 8, 2019",1.427
"Oct. 7, 2019",1.447
"Oct. 4, 2019",1.454
"Oct. 3, 2019",1.445
"Oct. 2, 2019",1.434
"Oct. 1, 2019",1.482
"Sept. 30, 2019",1.515
"Sept. 27, 2019",1.521
"Sept. 26, 2019",1.541
"Sept. 25, 2019",1.584
"Sept. 24, 2019",1.587
"Sept. 23, 2019",1.602
"Sept. 20, 2019",1.594
"Sept. 19, 2019",1.586
"Sept. 18, 2019",1.593
"Sept. 17, 2019",1.589
"Sept. 16, 2019",1.592
"Sept. 13, 2019",1.558
"Sept. 12, 2019",1.557
"Sept. 11, 2019",1.555
"Sept. 10, 2019",1.563
"Sept. 9, 2019",1.531
"Sept. 6, 2019",1.517
"Sept. 5, 2019",1.509
"Sept. 4, 2019",1.504
"Sept. 3, 2019",1.491
"Aug. 30, 2019",1.510
"Aug. 29, 2019",1.507
"Aug. 28, 2019",1.498
"Aug. 27, 2019",1.486
"Aug. 26, 2019",1.484
"Aug. 23, 2019",1.477
"Aug. 22, 2019",1.510
"Aug. 21, 2019",1.512
"Aug. 20, 2019",1.489
"Aug. 19, 2019",1.504
"Aug. 16, 2019",1.485
"Aug. 15, 2019",1.500
"Aug. 14, 2019",1.51
"Aug. 13, 2019",1.570
"Aug. 12, 2019",1.560
"Aug. 9, 2019",1.57
"Aug. 8, 2019",1.580
"Aug. 7, 2019",1.528
"Aug. 6, 2019",1.531
"Aug. 5, 2019",1.523
"Aug. 2, 2019",1.548
"Aug. 1, 2019",1.548
"July 31, 2019",1.579
"July 30, 2019",1.595
"July 29, 2019",1.593
"July 26, 2019",1.587
"July 25, 2019",1.611
"July 24, 2019",1.623
"July 23, 2019",1.614
"July 22, 2019",1.607
"July 19, 2019",1.604
"July 18, 2019",1.599
"July 17, 2019",1.592
"July 16, 2019",1.600
"July 15, 2019",1.612
"July 12, 2019",1.616
"July 11, 2019",1.609
"July 10, 2019",1.609
"July 9, 2019",1.582
"July 8, 2019",1.585
"July 5, 2019",1.584
"July 3, 2019",1.582
"July 2, 2019",1.577
"July 1, 2019",1.601
"June 30, 2019",
"June 28, 2019",1.601
"June 27, 2019",1.584
"June 26, 2019",1.595
"June 25, 2019",1.591
"June 24, 2019",1.608
"June 21, 2019",1.608
"June 20, 2019",1.599
"June 19, 2019",1.582
"June 18, 2019",1.582
"June 17, 2019",1.562
"June 14, 2019",1.555
"June 13, 2019",1.556
"June 12, 2019",1.547
"June 11, 2019",1.559
"June 10, 2019",1.574
"June 7, 2019",1.563
"June 6, 2019",1.553
"June 5, 2019",1.514
"June 4, 2019",1.510
"June 3, 2019",1.493
"May 31, 2019",1.465
"May 30, 2019",1.485
"May 29, 2019",1.503
"May 28, 2019",1.522
"May 24, 2019",1.528
"May 23, 2019",1.517
"May 22, 2019",1.552
"May 21, 2019",1.562
"May 20, 2019",1.555
