date,ncavps
"Dec. 31, 2019",-33.95
"Sept. 30, 2019",-34.72
"June 30, 2019",-34.42
"March 31, 2019",-35.19
"Dec. 31, 2018",-33.74
"Sept. 30, 2018",-34.72
"June 30, 2018",-36.68
"March 31, 2018",-38.28
"Dec. 31, 2017",-39.86
"Sept. 30, 2017",-40.99
"June 30, 2017",-42.52
"March 31, 2017",-43.15
"Dec. 31, 2016",-44.27
"Sept. 30, 2016",-43.99
"June 30, 2016",-42.77
"March 31, 2016",-42.79
"Dec. 31, 2015",-40.48
"Sept. 30, 2015",-38.62
"June 30, 2015",-37.11
"March 31, 2015",-37.93
"Dec. 31, 2014",-35.97
"Sept. 30, 2014",-32.29
"June 30, 2014",-30.74
"March 31, 2014",-29.77
"Dec. 31, 2013",-27.74
"Sept. 30, 2013",-25.10
"June 30, 2013",-22.66
"March 31, 2013",-21.26
"Dec. 31, 2012",-20.25
"Sept. 30, 2012",-17.46
"June 30, 2012",-16.35
"March 31, 2012",-16.90
"Dec. 31, 2011",-17.19
"Sept. 30, 2011",-14.76
"June 30, 2011",-15.62
"March 31, 2011",-16.43
"Dec. 31, 2010",-15.00
"Sept. 30, 2010",-14.78
"June 30, 2010",-14.45
"March 31, 2010",-15.96
"Dec. 31, 2009",-17.36
"Sept. 30, 2009",-17.84
"June 30, 2009",-18.95
"March 31, 2009",-18.72
"Dec. 31, 2008",-18.75
"Sept. 30, 2008",-15.35
"June 30, 2008",-15.02
"March 31, 2008",-15.44
"Dec. 31, 2007",-15.36
"Sept. 30, 2007",-12.74
"June 30, 2007",-11.91
"March 31, 2007",-12.25
"Dec. 31, 2006",-12.56
"Sept. 30, 2006",-11.87
"June 30, 2006",-12.51
"March 31, 2006",-12.37
"Dec. 31, 2005",-12.82
"Sept. 30, 2005",-13.12
"June 30, 2005",-7.874
"March 31, 2005",-8.525
"Dec. 31, 2004",-9.161
"Sept. 30, 2004",-9.044
"June 30, 2004",-9.999
"March 31, 2004",-11.12
"Dec. 31, 2003",-11.92
"Sept. 30, 2003",-12.46
"June 30, 2003",-13.01
"March 31, 2003",-13.41
"Dec. 31, 2002",-12.96
"Sept. 30, 2002",-12.29
"June 30, 2002",-12.12
"March 31, 2002",-12.06
"Dec. 31, 2001",-11.71
"Sept. 30, 2001",-9.019
"June 30, 2001",-9.475
"March 31, 2001",-9.631
"Dec. 31, 2000",-19.96
"Sept. 30, 2000",-10.95
"June 30, 2000",-10.77
"March 31, 2000",-11.29
"Dec. 31, 1999",-21.19
"Sept. 30, 1999",-11.81
"June 30, 1999",-10.75
"March 31, 1999",-10.77
"Dec. 31, 1998",-10.11
"Sept. 30, 1998",-9.304
"June 30, 1998",-8.880
"March 31, 1998",-8.645
"Dec. 31, 1997",-8.381
"Sept. 30, 1997",-8.509
"June 30, 1997",-8.390
"March 31, 1997",-8.472
"Dec. 31, 1996",-8.643
"Sept. 30, 1996",-8.686
"June 30, 1996",-8.55
"March 31, 1996",-9.019
"Dec. 31, 1995",-9.281
"Sept. 30, 1995",-9.299
"June 30, 1995",-9.222
"March 31, 1995",-9.333
"Dec. 31, 1994",-9.375
"Sept. 30, 1994",-9.181
"June 30, 1994",-9.354
"March 31, 1994",-9.254
"Dec. 31, 1993",-9.254
