date,eps_est_0y
"March 19, 2020",2.731
"March 17, 2020",3.028
"March 16, 2020",3.534
"March 13, 2020",4.856
"March 12, 2020",5.214
"March 11, 2020",5.549
"March 9, 2020",5.841
"March 4, 2020",6.380
"March 3, 2020",6.621
"March 2, 2020",6.667
"Feb. 28, 2020",6.736
"Feb. 27, 2020",6.819
"Feb. 26, 2020",6.847
"Feb. 24, 2020",6.912
"Feb. 14, 2020",6.913
"Feb. 12, 2020",6.905
"Feb. 10, 2020",6.918
"Feb. 7, 2020",6.929
"Feb. 4, 2020",6.929
"Feb. 3, 2020",6.952
"Feb. 2, 2020",6.292
"Feb. 1, 2020",6.292
"Jan. 31, 2020",6.011
"Jan. 29, 2020",7.365
"Jan. 27, 2020",7.398
"Jan. 24, 2020",7.403
"Jan. 23, 2020",7.289
"Jan. 22, 2020",7.189
"Jan. 16, 2020",7.203
"Jan. 15, 2020",7.221
"Jan. 14, 2020",7.208
"Jan. 13, 2020",7.17
"Jan. 10, 2020",7.122
"Jan. 8, 2020",7.132
"Jan. 6, 2020",7.101
"Jan. 5, 2020",7.083
"Jan. 3, 2020",7.082
"Dec. 31, 2019",6.318
"Dec. 17, 2019",6.436
"Dec. 11, 2019",6.437
"Dec. 10, 2019",6.425
"Dec. 9, 2019",6.425
"Dec. 6, 2019",6.425
"Nov. 22, 2019",6.420
"Nov. 20, 2019",6.420
"Nov. 18, 2019",6.357
"Nov. 15, 2019",6.345
"Nov. 13, 2019",6.347
"Nov. 11, 2019",6.333
"Nov. 7, 2019",6.356
"Nov. 5, 2019",6.336
"Nov. 4, 2019",6.354
"Nov. 3, 2019",6.400
"Nov. 1, 2019",6.40
"Oct. 21, 2019",6.440
"Oct. 18, 2019",6.442
"Oct. 17, 2019",6.478
"Oct. 16, 2019",6.495
"Oct. 15, 2019",6.601
"Oct. 14, 2019",6.589
"Oct. 11, 2019",6.639
"Oct. 9, 2019",6.638
"Oct. 8, 2019",6.660
"Oct. 7, 2019",6.714
"Oct. 6, 2019",6.708
"Oct. 4, 2019",6.715
"Oct. 3, 2019",6.716
"Sept. 30, 2019",6.760
"Sept. 24, 2019",6.826
"Sept. 19, 2019",6.755
"Sept. 16, 2019",6.735
"Sept. 11, 2019",6.795
"Sept. 5, 2019",6.854
"Aug. 30, 2019",6.873
"Aug. 20, 2019",6.872
"Aug. 19, 2019",6.953
"Aug. 16, 2019",6.949
"Aug. 15, 2019",6.935
"Aug. 14, 2019",6.967
"Aug. 13, 2019",7.046
"Aug. 9, 2019",7.076
"Aug. 8, 2019",7.087
"Aug. 7, 2019",7.104
"Aug. 6, 2019",7.119
"Aug. 5, 2019",7.095
"Aug. 4, 2019",7.071
"Aug. 3, 2019",7.111
"Aug. 2, 2019",7.122
"July 31, 2019",7.242
"July 29, 2019",7.229
"July 19, 2019",7.331
"July 18, 2019",7.444
"July 17, 2019",7.506
"July 15, 2019",7.504
"July 11, 2019",7.538
"July 10, 2019",7.550
"July 9, 2019",7.623
"July 5, 2019",7.618
"June 24, 2019",7.593
"June 20, 2019",7.769
"June 17, 2019",7.770
"June 14, 2019",7.842
"May 30, 2019",7.842
"May 24, 2019",7.828
"May 23, 2019",7.749
"May 17, 2019",7.759
"May 16, 2019",7.723
"May 14, 2019",7.780
"May 13, 2019",7.773
"May 10, 2019",7.706
"May 9, 2019",7.719
"May 7, 2019",7.727
"May 2, 2019",7.668
"May 1, 2019",7.661
"April 30, 2019",7.632
"April 29, 2019",7.642
"April 26, 2019",8.038
"April 25, 2019",7.206
"April 24, 2019",7.209
"April 22, 2019",7.175
"April 18, 2019",7.083
"April 17, 2019",7.075
"April 16, 2019",7.056
"April 15, 2019",7.093
"April 12, 2019",7.026
"April 11, 2019",7.052
"April 10, 2019",7.044
"April 8, 2019",7.007
"April 5, 2019",7.019
"April 4, 2019",6.870
"April 3, 2019",6.822
"April 1, 2019",6.832
"March 23, 2019",6.882
"March 20, 2019",6.872
"March 19, 2019",6.842
"March 14, 2019",6.844
"March 12, 2019",6.805
"March 11, 2019",6.856
"March 6, 2019",6.864
"March 5, 2019",6.846
"March 2, 2019",6.840
"March 1, 2019",6.840
"Feb. 28, 2019",6.842
"Feb. 27, 2019",6.829
"Feb. 26, 2019",6.832
"Feb. 19, 2019",6.888
"Feb. 14, 2019",6.849
"Feb. 13, 2019",6.929
"Feb. 12, 2019",6.936
"Feb. 11, 2019",6.933
"Feb. 8, 2019",6.935
"Feb. 5, 2019",7.016
"Feb. 4, 2019",7.016
"Feb. 3, 2019",6.950
"Feb. 2, 2019",6.881
"Feb. 1, 2019",6.862
"Jan. 28, 2019",6.917
"Jan. 25, 2019",7.022
"Jan. 24, 2019",7.096
"Jan. 23, 2019",7.025
"Jan. 18, 2019",6.920
"Jan. 17, 2019",6.969
