date,market_beta_60_month
"Feb. 29, 2020",1.042
"Jan. 31, 2020",1.003
"Dec. 31, 2019",1.017
"Nov. 30, 2019",1.010
"Oct. 31, 2019",0.9882
"Sept. 30, 2019",0.9918
"Aug. 31, 2019",1.012
"July 31, 2019",0.9968
"June 30, 2019",0.9954
"May 31, 2019",0.9785
"April 30, 2019",0.9999
"March 31, 2019",1.029
"Feb. 28, 2019",1.026
"Jan. 31, 2019",1.017
"Dec. 31, 2018",1.094
"Nov. 30, 2018",1.131
"Oct. 31, 2018",1.118
"Sept. 30, 2018",1.068
"Aug. 31, 2018",1.065
"July 31, 2018",1.099
"June 30, 2018",1.131
"May 31, 2018",1.14
"April 30, 2018",1.144
"March 31, 2018",1.160
"Feb. 28, 2018",1.194
"Jan. 31, 2018",1.146
"Dec. 31, 2017",1.214
"Nov. 30, 2017",1.214
"Oct. 31, 2017",1.216
"Sept. 30, 2017",1.239
"Aug. 31, 2017",1.229
"July 31, 2017",1.233
"June 30, 2017",1.228
"May 31, 2017",1.250
"April 30, 2017",1.230
"March 31, 2017",1.226
"Feb. 28, 2017",1.198
"Jan. 31, 2017",1.222
"Dec. 31, 2016",1.183
"Nov. 30, 2016",1.176
"Oct. 31, 2016",1.157
"Sept. 30, 2016",1.208
"Aug. 31, 2016",1.175
"July 31, 2016",1.147
"June 30, 2016",1.150
"May 31, 2016",1.152
"April 30, 2016",1.157
"March 31, 2016",1.161
"Feb. 29, 2016",1.094
"Jan. 31, 2016",1.117
"Dec. 31, 2015",1.143
"Nov. 30, 2015",1.194
"Oct. 31, 2015",1.197
"Sept. 30, 2015",1.122
"Aug. 31, 2015",1.131
"July 31, 2015",1.100
"June 30, 2015",1.152
"May 31, 2015",1.150
"April 30, 2015",1.136
"March 31, 2015",1.141
"Feb. 28, 2015",1.134
"Jan. 31, 2015",1.135
"Dec. 31, 2014",1.121
"Nov. 30, 2014",1.126
"Oct. 31, 2014",1.124
"Sept. 30, 2014",1.086
"Aug. 31, 2014",1.057
"July 31, 2014",1.061
"June 30, 2014",1.041
"May 31, 2014",1.040
"April 30, 2014",1.025
"March 31, 2014",0.9368
"Feb. 28, 2014",0.9582
"Jan. 31, 2014",0.9861
"Dec. 31, 2013",0.9263
"Nov. 30, 2013",0.9289
"Oct. 31, 2013",0.8391
"Sept. 30, 2013",0.8028
"Aug. 31, 2013",0.7922
"July 31, 2013",0.789
"June 30, 2013",0.7975
"May 31, 2013",0.7609
"April 30, 2013",0.7627
"March 31, 2013",0.7826
"Feb. 28, 2013",0.7873
"Jan. 31, 2013",0.7724
"Dec. 31, 2012",0.7914
"Nov. 30, 2012",0.7876
"Oct. 31, 2012",0.7904
"Sept. 30, 2012",0.7819
"Aug. 31, 2012",0.7862
"July 31, 2012",0.7867
"June 30, 2012",0.78
"May 31, 2012",0.7686
"April 30, 2012",0.7618
"March 31, 2012",0.7635
"Feb. 29, 2012",0.7751
"Jan. 31, 2012",0.7756
"Dec. 31, 2011",0.7919
"Nov. 30, 2011",0.7907
"Oct. 31, 2011",0.7961
"Sept. 30, 2011",0.7718
"Aug. 31, 2011",0.7597
"July 31, 2011",0.7502
"June 30, 2011",0.7534
"May 31, 2011",0.7507
"April 30, 2011",0.7474
"March 31, 2011",0.7519
"Feb. 28, 2011",0.7527
"Jan. 31, 2011",0.7403
"Dec. 31, 2010",0.741
"Nov. 30, 2010",0.7126
"Oct. 31, 2010",0.7069
"Sept. 30, 2010",0.7248
"Aug. 31, 2010",0.7133
"July 31, 2010",0.7105
"June 30, 2010",0.6788
"May 31, 2010",0.6578
"April 30, 2010",0.6347
"March 31, 2010",0.6469
"Feb. 28, 2010",0.6541
"Jan. 31, 2010",0.6775
"Dec. 31, 2009",0.6545
"Nov. 30, 2009",0.6416
"Oct. 31, 2009",0.6512
"Sept. 30, 2009",0.6625
"Aug. 31, 2009",0.6763
"July 31, 2009",0.6816
"June 30, 2009",0.6821
"May 31, 2009",0.6854
"April 30, 2009",0.6976
"March 31, 2009",0.7814
"Feb. 28, 2009",0.7587
