date,forward_pe_ratio_1y
"March 19, 2020",13.76
"March 18, 2020",14.54
"March 17, 2020",15.77
"March 16, 2020",14.04
"March 13, 2020",15.73
"March 12, 2020",14.76
"March 11, 2020",16.68
"March 10, 2020",17.43
"March 9, 2020",17.34
"March 6, 2020",18.16
"March 5, 2020",18.37
"March 4, 2020",18.65
"March 3, 2020",17.55
"March 2, 2020",17.74
"Feb. 28, 2020",16.83
"Feb. 27, 2020",17.43
"Feb. 26, 2020",18.16
"Feb. 25, 2020",18.22
"Feb. 24, 2020",18.77
"Feb. 21, 2020",18.80
"Feb. 20, 2020",18.61
"Feb. 19, 2020",18.61
"Feb. 18, 2020",18.72
"Feb. 14, 2020",18.59
"Feb. 13, 2020",18.37
"Feb. 12, 2020",17.97
"Feb. 11, 2020",17.80
"Feb. 10, 2020",17.66
"Feb. 7, 2020",17.67
"Feb. 6, 2020",17.79
"Feb. 5, 2020",17.83
"Feb. 4, 2020",17.73
"Feb. 3, 2020",17.92
"Jan. 31, 2020",17.92
"Jan. 30, 2020",17.89
"Jan. 29, 2020",17.75
"Jan. 28, 2020",17.66
"Jan. 27, 2020",17.64
"Jan. 24, 2020",17.67
"Jan. 23, 2020",17.63
"Jan. 22, 2020",17.49
"Jan. 21, 2020",17.39
"Jan. 17, 2020",17.20
"Jan. 16, 2020",17.10
"Jan. 15, 2020",16.97
"Jan. 14, 2020",16.75
"Jan. 13, 2020",16.74
"Jan. 10, 2020",16.60
"Jan. 9, 2020",16.63
"Jan. 8, 2020",16.59
"Jan. 7, 2020",16.57
"Jan. 6, 2020",16.67
"Jan. 3, 2020",16.59
"Jan. 2, 2020",16.58
"Dec. 31, 2019",16.74
"Dec. 30, 2019",17.46
"Dec. 27, 2019",17.50
"Dec. 26, 2019",17.39
"Dec. 24, 2019",17.35
"Dec. 23, 2019",17.34
"Dec. 20, 2019",17.43
"Dec. 19, 2019",17.30
"Dec. 18, 2019",17.43
"Dec. 17, 2019",17.42
"Dec. 16, 2019",17.40
"Dec. 13, 2019",17.33
"Dec. 12, 2019",17.23
"Dec. 11, 2019",17.12
"Dec. 10, 2019",17.13
"Dec. 9, 2019",17.17
"Dec. 6, 2019",17.26
"Dec. 5, 2019",17.17
"Dec. 4, 2019",17.11
"Dec. 3, 2019",16.90
"Dec. 2, 2019",16.79
"Nov. 29, 2019",16.96
"Nov. 27, 2019",17.03
"Nov. 26, 2019",16.96
"Nov. 25, 2019",16.85
"Nov. 22, 2019",16.76
"Nov. 21, 2019",16.67
"Nov. 20, 2019",16.76
"Nov. 19, 2019",16.74
"Nov. 18, 2019",17.05
"Nov. 15, 2019",17.04
"Nov. 14, 2019",16.97
"Nov. 13, 2019",17.03
"Nov. 12, 2019",16.85
"Nov. 11, 2019",16.85
"Nov. 8, 2019",17.30
"Nov. 7, 2019",17.81
"Nov. 6, 2019",17.96
"Nov. 5, 2019",17.92
"Nov. 4, 2019",18.01
"Nov. 1, 2019",18.15
"Oct. 31, 2019",18.13
"Oct. 30, 2019",18.08
"Oct. 29, 2019",17.99
"Oct. 28, 2019",18.10
"Oct. 25, 2019",18.36
"Oct. 24, 2019",18.48
"Oct. 23, 2019",18.50
"Oct. 22, 2019",18.33
"Oct. 21, 2019",18.34
"Oct. 18, 2019",18.34
"Oct. 17, 2019",18.30
"Oct. 16, 2019",18.30
"Oct. 15, 2019",18.27
"Oct. 14, 2019",18.30
"Oct. 11, 2019",18.46
"Oct. 10, 2019",18.52
"Oct. 9, 2019",18.47
"Oct. 8, 2019",18.48
"Oct. 7, 2019",18.64
"Oct. 4, 2019",18.69
"Oct. 3, 2019",18.29
"Oct. 2, 2019",18.22
"Oct. 1, 2019",18.50
"Sept. 30, 2019",18.44
"Sept. 27, 2019",18.51
"Sept. 26, 2019",18.50
"Sept. 25, 2019",18.46
"Sept. 24, 2019",18.52
"Sept. 23, 2019",18.35
"Sept. 20, 2019",18.32
"Sept. 19, 2019",18.17
"Sept. 18, 2019",18.13
"Sept. 17, 2019",18.06
"Sept. 16, 2019",17.91
"Sept. 13, 2019",18.06
"Sept. 12, 2019",18.26
"Sept. 11, 2019",18.17
"Sept. 10, 2019",18.07
"Sept. 9, 2019",18.03
"Sept. 6, 2019",18.03
"Sept. 5, 2019",17.97
"Sept. 4, 2019",18.07
"Sept. 3, 2019",18.02
"Aug. 30, 2019",17.84
"Aug. 29, 2019",17.84
"Aug. 28, 2019",17.75
"Aug. 27, 2019",17.72
"Aug. 26, 2019",17.57
"Aug. 23, 2019",17.45
"Aug. 22, 2019",17.56
"Aug. 21, 2019",17.55
"Aug. 20, 2019",17.54
"Aug. 19, 2019",17.44
"Aug. 16, 2019",17.27
"Aug. 15, 2019",17.17
"Aug. 14, 2019",17.08
"Aug. 13, 2019",17.28
"Aug. 12, 2019",17.21
"Aug. 9, 2019",17.26
"Aug. 8, 2019",17.18
"Aug. 7, 2019",17.09
"Aug. 6, 2019",17.10
"Aug. 5, 2019",16.73
"Aug. 2, 2019",16.95
"Aug. 1, 2019",16.83
"July 31, 2019",16.68
"July 30, 2019",16.88
"July 29, 2019",16.89
"July 26, 2019",16.72
"July 25, 2019",16.64
"July 24, 2019",16.77
"July 23, 2019",16.86
"July 22, 2019",16.95
"July 19, 2019",17.01
"July 18, 2019",17.27
"July 17, 2019",17.15
"July 16, 2019",17.12
"July 15, 2019",17.19
"July 12, 2019",17.06
"July 11, 2019",17.20
"July 10, 2019",17.24
"July 9, 2019",17.20
"July 8, 2019",17.25
"July 5, 2019",17.25
"July 3, 2019",17.33
"July 2, 2019",17.15
"July 1, 2019",16.93
"June 30, 2019",
"June 28, 2019",16.97
"June 27, 2019",17.03
"June 26, 2019",16.92
"June 25, 2019",17.33
"June 24, 2019",17.29
"June 21, 2019",17.22
"June 20, 2019",17.04
"June 19, 2019",16.86
"June 18, 2019",16.78
"June 17, 2019",16.92
"June 14, 2019",16.90
"June 13, 2019",16.69
"June 12, 2019",16.67
"June 11, 2019",16.47
"June 10, 2019",16.60
"June 7, 2019",16.74
"June 6, 2019",16.87
"June 5, 2019",16.78
"June 4, 2019",16.52
"June 3, 2019",16.55
"May 31, 2019",16.47
"May 30, 2019",16.45
"May 29, 2019",16.50
"May 28, 2019",16.76
"May 24, 2019",17.08
"May 23, 2019",17.10
"May 22, 2019",16.89
"May 21, 2019",16.75
"May 20, 2019",16.73
"May 17, 2019",16.77
"May 16, 2019",16.59
"May 15, 2019",16.69
"May 14, 2019",16.74
"May 13, 2019",16.94
"May 10, 2019",16.92
"May 9, 2019",16.70
"May 8, 2019",16.89
"May 7, 2019",17.17
"May 6, 2019",17.21
"May 3, 2019",17.34
"May 2, 2019",17.27
"May 1, 2019",17.39
"April 30, 2019",17.53
"April 29, 2019",17.23
"April 26, 2019",17.37
"April 25, 2019",17.40
"April 24, 2019",17.25
"April 23, 2019",17.12
"April 22, 2019",17.07
"April 18, 2019",17.15
"April 17, 2019",17.13
"April 16, 2019",17.14
"April 15, 2019",17.40
"April 12, 2019",17.40
"April 11, 2019",17.36
"April 10, 2019",17.30
"April 9, 2019",17.36
"April 8, 2019",17.33
"April 5, 2019",17.41
"April 4, 2019",17.19
"April 3, 2019",17.09
"April 2, 2019",17.14
"April 1, 2019",17.17
"March 31, 2019",
"March 29, 2019",17.31
"March 28, 2019",17.19
"March 27, 2019",17.40
"March 26, 2019",17.60
"March 25, 2019",17.46
"March 22, 2019",17.45
"March 21, 2019",17.29
"March 20, 2019",17.19
"March 19, 2019",17.14
"March 18, 2019",17.32
"March 15, 2019",17.44
"March 14, 2019",17.38
"March 13, 2019",17.42
"March 12, 2019",17.41
"March 11, 2019",17.38
"March 8, 2019",17.35
"March 7, 2019",17.23
"March 6, 2019",17.23
"March 5, 2019",17.22
"March 4, 2019",17.29
"March 1, 2019",17.22
"Feb. 28, 2019",17.25
"Feb. 27, 2019",17.17
"Feb. 26, 2019",17.10
