date,three_year_return
"March 29, 2019",11.88%
"March 28, 2019",12.46%
"March 27, 2019",13.45%
"March 26, 2019",14.77%
"March 25, 2019",13.82%
"March 22, 2019",14.98%
"March 21, 2019",13.07%
"March 20, 2019",12.19%
"March 19, 2019",11.86%
"March 18, 2019",13.04%
"March 15, 2019",16.14%
"March 14, 2019",16.26%
"March 13, 2019",16.46%
"March 12, 2019",16.40%
"March 11, 2019",16.20%
"March 8, 2019",16.73%
"March 7, 2019",17.48%
"March 6, 2019",19.16%
"March 5, 2019",19.10%
"March 4, 2019",19.57%
"March 1, 2019",22.06%
"Feb. 28, 2019",21.11%
"Feb. 27, 2019",20.60%
"Feb. 26, 2019",20.06%
"Feb. 25, 2019",17.06%
"Feb. 22, 2019",20.14%
"Feb. 21, 2019",20.17%
"Feb. 20, 2019",19.18%
"Feb. 19, 2019",17.96%
"Feb. 15, 2019",14.78%
"Feb. 14, 2019",15.19%
"Feb. 13, 2019",17.51%
"Feb. 12, 2019",18.35%
"Feb. 11, 2019",17.41%
"Feb. 8, 2019",14.06%
"Feb. 7, 2019",13.21%
"Feb. 6, 2019",11.92%
"Feb. 5, 2019",11.97%
"Feb. 4, 2019",11.76%
"Feb. 1, 2019",14.00%
"Jan. 31, 2019",16.57%
"Jan. 30, 2019",14.28%
"Jan. 29, 2019",13.72%
"Jan. 28, 2019",16.58%
"Jan. 25, 2019",19.57%
"Jan. 24, 2019",20.12%
"Jan. 23, 2019",19.33%
"Jan. 22, 2019",18.61%
"Jan. 18, 2019",18.76%
"Jan. 17, 2019",18.81%
"Jan. 16, 2019",18.30%
"Jan. 15, 2019",18.12%
"Jan. 14, 2019",15.60%
"Jan. 11, 2019",17.79%
"Jan. 10, 2019",20.03%
"Jan. 9, 2019",19.38%
"Jan. 8, 2019",21.17%
"Jan. 7, 2019",19.40%
"Jan. 4, 2019",19.92%
"Jan. 3, 2019",18.60%
"Jan. 2, 2019",18.64%
"Dec. 31, 2018",20.89%
"Dec. 28, 2018",19.74%
"Dec. 27, 2018",19.32%
"Dec. 26, 2018",18.34%
"Dec. 24, 2018",16.48%
"Dec. 21, 2018",25.58%
"Dec. 20, 2018",26.64%
"Dec. 19, 2018",25.33%
"Dec. 18, 2018",25.95%
"Dec. 17, 2018",24.95%
"Dec. 14, 2018",32.58%
"Dec. 13, 2018",33.99%
"Dec. 12, 2018",32.08%
"Dec. 11, 2018",33.83%
"Dec. 10, 2018",34.23%
"Dec. 7, 2018",31.37%
"Dec. 6, 2018",33.99%
"Dec. 4, 2018",34.32%
"Dec. 3, 2018",35.32%
"Nov. 30, 2018",30.71%
"Nov. 29, 2018",29.76%
"Nov. 28, 2018",29.76%
"Nov. 27, 2018",30.10%
"Nov. 26, 2018",28.44%
"Nov. 23, 2018",27.55%
"Nov. 21, 2018",25.11%
"Nov. 20, 2018",28.10%
"Nov. 19, 2018",27.96%
"Nov. 16, 2018",27.98%
"Nov. 15, 2018",28.78%
"Nov. 14, 2018",29.20%
"Nov. 13, 2018",29.09%
"Nov. 12, 2018",27.69%
"Nov. 9, 2018",25.91%
"Nov. 8, 2018",24.45%
"Nov. 7, 2018",25.00%
"Nov. 6, 2018",24.45%
"Nov. 5, 2018",16.98%
"Nov. 2, 2018",14.42%
"Nov. 1, 2018",14.26%
"Oct. 31, 2018",15.61%
"Oct. 30, 2018",17.29%
"Oct. 29, 2018",16.61%
"Oct. 26, 2018",13.34%
"Oct. 25, 2018",13.43%
"Oct. 24, 2018",14.93%
"Oct. 23, 2018",11.61%
"Oct. 22, 2018",10.10%
"Oct. 19, 2018",12.46%
"Oct. 18, 2018",10.42%
"Oct. 17, 2018",9.76%
"Oct. 16, 2018",9.99%
"Oct. 15, 2018",9.05%
"Oct. 12, 2018",9.85%
"Oct. 11, 2018",10.68%
"Oct. 10, 2018",13.31%
"Oct. 9, 2018",13.83%
"Oct. 8, 2018",12.52%
"Oct. 5, 2018",11.38%
"Oct. 4, 2018",11.09%
"Oct. 3, 2018",10.05%
"Oct. 2, 2018",11.76%
"Oct. 1, 2018",12.57%
"Sept. 28, 2018",13.58%
"Sept. 27, 2018",11.64%
"Sept. 26, 2018",10.44%
"Sept. 25, 2018",11.46%
"Sept. 24, 2018",13.21%
"Sept. 21, 2018",13.95%
"Sept. 20, 2018",16.08%
"Sept. 19, 2018",15.32%
"Sept. 18, 2018",17.96%
"Sept. 17, 2018",17.41%
"Sept. 14, 2018",19.60%
"Sept. 13, 2018",20.21%
"Sept. 12, 2018",18.36%
"Sept. 11, 2018",19.08%
"Sept. 10, 2018",21.51%
"Sept. 7, 2018",20.82%
"Sept. 6, 2018",22.28%
"Sept. 5, 2018",21.87%
"Sept. 4, 2018",19.28%
"Aug. 31, 2018",14.57%
"Aug. 30, 2018",12.34%
"Aug. 29, 2018",11.52%
"Aug. 28, 2018",11.00%
"Aug. 27, 2018",11.13%
"Aug. 24, 2018",12.38%
"Aug. 23, 2018",5.44%
"Aug. 22, 2018",5.37%
"Aug. 21, 2018",5.96%
"Aug. 20, 2018",6.57%
"Aug. 17, 2018",7.53%
"Aug. 16, 2018",7.10%
"Aug. 15, 2018",7.19%
"Aug. 14, 2018",6.35%
"Aug. 13, 2018",7.09%
"Aug. 10, 2018",8.13%
"Aug. 9, 2018",7.53%
"Aug. 8, 2018",7.03%
"Aug. 7, 2018",7.62%
"Aug. 6, 2018",9.86%
"Aug. 3, 2018",8.79%
"Aug. 2, 2018",8.39%
"Aug. 1, 2018",9.20%
"July 31, 2018",9.97%
"July 30, 2018",9.97%
"July 27, 2018",11.08%
"July 26, 2018",13.18%
"July 25, 2018",11.84%
"July 24, 2018",11.44%
"July 23, 2018",11.75%
"July 20, 2018",10.07%
"July 19, 2018",10.37%
"July 18, 2018",9.34%
"July 17, 2018",9.62%
"July 16, 2018",7.98%
"July 13, 2018",8.43%
"July 12, 2018",8.24%
"July 11, 2018",8.08%
"July 10, 2018",6.92%
"July 9, 2018",6.17%
"July 6, 2018",12.04%
"July 5, 2018",11.14%
"July 3, 2018",10.04%
"July 2, 2018",9.97%
"June 29, 2018",11.62%
"June 28, 2018",11.59%
"June 27, 2018",12.00%
"June 26, 2018",10.97%
"June 25, 2018",11.88%
"June 22, 2018",5.97%
"June 21, 2018",5.07%
"June 20, 2018",4.08%
"June 19, 2018",3.37%
"June 18, 2018",-0.17%
"June 15, 2018",2.48%
"June 14, 2018",1.28%
"June 13, 2018",-0.39%
"June 12, 2018",-0.07%
"June 11, 2018",-1.02%
"June 8, 2018",0.92%
"June 7, 2018",0.86%
"June 6, 2018",0.40%
"June 5, 2018",2.61%
"June 4, 2018",1.56%
"June 1, 2018",0.11%
"May 31, 2018",1.89%
"May 30, 2018",1.65%
"May 29, 2018",1.15%
"May 25, 2018",-0.32%
"May 24, 2018",-0.41%
"May 23, 2018",-1.55%
"May 22, 2018",-2.60%
"May 21, 2018",-3.26%
"May 18, 2018",-2.93%
"May 17, 2018",-2.63%
"May 16, 2018",-0.16%
"May 15, 2018",1.02%
"May 14, 2018",3.10%
"May 11, 2018",1.75%
"May 10, 2018",1.36%
"May 9, 2018",0.69%
"May 8, 2018",1.00%
"May 7, 2018",3.50%
"May 4, 2018",2.46%
"May 3, 2018",2.39%
"May 2, 2018",2.67%
"May 1, 2018",2.48%
"April 30, 2018",3.34%
"April 27, 2018",2.72%
"April 26, 2018",0.54%
"April 25, 2018",-0.65%
"April 24, 2018",-1.50%
"April 23, 2018",-1.10%
"April 20, 2018",-1.18%
"April 19, 2018",1.57%
"April 18, 2018",1.25%
"April 17, 2018",1.54%
"April 16, 2018",0.84%
"April 13, 2018",-0.73%
"April 12, 2018",-2.18%
"April 11, 2018",-0.98%
"April 10, 2018",-0.41%
"April 9, 2018",1.90%
"April 6, 2018",-0.10%
"April 5, 2018",2.12%
"April 4, 2018",0.96%
"April 3, 2018",0.38%
"April 2, 2018",0.17%
"March 29, 2018",3.29%
"March 28, 2018",3.23%
"March 27, 2018",2.80%
"March 26, 2018",2.11%
"March 23, 2018",-2.12%
"March 22, 2018",-0.63%
"March 21, 2018",-0.64%
"March 20, 2018",-0.31%
"March 19, 2018",1.36%
"March 16, 2018",2.48%
"March 15, 2018",2.85%
"March 14, 2018",3.20%
"March 13, 2018",2.49%
"March 12, 2018",1.69%
"March 9, 2018",1.83%
"March 8, 2018",1.37%
"March 7, 2018",0.39%
"March 6, 2018",1.20%
"March 5, 2018",-0.12%
"March 2, 2018",-2.22%
"March 1, 2018",-3.81%
"Feb. 28, 2018",-4.09%
"Feb. 27, 2018",-2.83%
"Feb. 26, 2018",-0.81%
"Feb. 23, 2018",-2.57%
"Feb. 22, 2018",-4.03%
"Feb. 21, 2018",-4.29%
"Feb. 20, 2018",-3.84%
"Feb. 16, 2018",-3.93%
"Feb. 15, 2018",-4.56%
"Feb. 14, 2018",-5.46%
"Feb. 13, 2018",-3.46%
"Feb. 12, 2018",-5.24%
"Feb. 9, 2018",-7.98%
"Feb. 8, 2018",-10.58%
"Feb. 7, 2018",-10.48%
"Feb. 6, 2018",-10.37%
"Feb. 5, 2018",-12.58%
"Feb. 2, 2018",-12.03%
"Feb. 1, 2018",-11.82%
"Jan. 31, 2018",-9.92%
"Jan. 30, 2018",-10.88%
"Jan. 29, 2018",-13.51%
"Jan. 26, 2018",-10.98%
"Jan. 25, 2018",-11.07%
"Jan. 24, 2018",-12.94%
"Jan. 23, 2018",-12.41%
"Jan. 22, 2018",-13.18%
"Jan. 19, 2018",-12.06%
"Jan. 18, 2018",-11.46%
"Jan. 17, 2018",-10.23%
"Jan. 16, 2018",-10.22%
"Jan. 12, 2018",-7.19%
"Jan. 11, 2018",-6.65%
"Jan. 10, 2018",-5.68%
"Jan. 9, 2018",-4.34%
"Jan. 8, 2018",-3.08%
"Jan. 5, 2018",-1.09%
"Jan. 4, 2018",-2.06%
"Jan. 3, 2018",-1.28%
"Jan. 2, 2018",-0.98%
"Dec. 29, 2017",-3.13%
"Dec. 28, 2017",-2.12%
"Dec. 27, 2017",-2.13%
"Dec. 26, 2017",-2.58%
"Dec. 22, 2017",0.67%
"Dec. 21, 2017",1.75%
"Dec. 20, 2017",1.98%
"Dec. 19, 2017",2.61%
"Dec. 18, 2017",4.25%
"Dec. 15, 2017",8.26%
"Dec. 14, 2017",5.89%
"Dec. 13, 2017",5.89%
"Dec. 12, 2017",5.37%
"Dec. 11, 2017",6.61%
"Dec. 8, 2017",7.86%
"Dec. 7, 2017",8.88%
"Dec. 6, 2017",9.39%
"Dec. 5, 2017",8.96%
"Dec. 4, 2017",7.61%
"Dec. 1, 2017",8.21%
"Nov. 30, 2017",10.23%
"Nov. 29, 2017",10.01%
"Nov. 28, 2017",9.99%
"Nov. 27, 2017",11.53%
"Nov. 24, 2017",12.34%
"Nov. 22, 2017",11.11%
"Nov. 21, 2017",11.33%
"Nov. 20, 2017",10.59%
"Nov. 17, 2017",10.24%
"Nov. 16, 2017",12.77%
"Nov. 15, 2017",14.50%
"Nov. 14, 2017",15.14%
"Nov. 13, 2017",13.79%
"Nov. 10, 2017",7.34%
"Nov. 9, 2017",9.20%
"Nov. 8, 2017",8.71%
"Nov. 7, 2017",8.87%
"Nov. 6, 2017",8.25%
"Nov. 3, 2017",7.45%
"Nov. 2, 2017",7.80%
"Nov. 1, 2017",6.95%
"Oct. 31, 2017",7.50%
"Oct. 30, 2017",7.07%
"Oct. 27, 2017",9.11%
"Oct. 26, 2017",8.79%
"Oct. 25, 2017",9.28%
"Oct. 24, 2017",9.58%
"Oct. 23, 2017",9.33%
"Oct. 20, 2017",10.60%
"Oct. 19, 2017",12.01%
"Oct. 18, 2017",10.98%
"Oct. 17, 2017",11.58%
"Oct. 16, 2017",11.46%
"Oct. 13, 2017",12.12%
"Oct. 12, 2017",13.20%
"Oct. 11, 2017",12.44%
"Oct. 10, 2017",11.66%
"Oct. 9, 2017",11.04%
"Oct. 6, 2017",12.75%
"Oct. 5, 2017",12.13%
"Oct. 4, 2017",12.37%
"Oct. 3, 2017",11.55%
"Oct. 2, 2017",12.50%
"Sept. 29, 2017",13.12%
"Sept. 28, 2017",13.74%
"Sept. 27, 2017",13.31%
"Sept. 26, 2017",14.50%
"Sept. 25, 2017",15.12%
"Sept. 22, 2017",14.05%
"Sept. 21, 2017",14.49%
"Sept. 20, 2017",14.55%
"Sept. 19, 2017",15.60%
"Sept. 18, 2017",17.12%
"Sept. 15, 2017",18.87%
"Sept. 14, 2017",19.76%
"Sept. 13, 2017",18.77%
"Sept. 12, 2017",19.46%
"Sept. 11, 2017",18.64%
"Sept. 8, 2017",17.21%
"Sept. 7, 2017",16.61%
"Sept. 6, 2017",16.14%
"Sept. 5, 2017",16.70%
"Sept. 1, 2017",17.71%
"Aug. 31, 2017",17.99%
"Aug. 30, 2017",17.96%
"Aug. 29, 2017",18.26%
"Aug. 28, 2017",19.25%
"Aug. 25, 2017",19.53%
"Aug. 24, 2017",19.08%
"Aug. 23, 2017",19.23%
"Aug. 22, 2017",18.77%
"Aug. 21, 2017",18.54%
"Aug. 18, 2017",19.82%
"Aug. 17, 2017",19.12%
"Aug. 16, 2017",19.73%
"Aug. 15, 2017",20.53%
"Aug. 14, 2017",19.48%
"Aug. 11, 2017",19.73%
"Aug. 10, 2017",20.40%
"Aug. 9, 2017",20.14%
"Aug. 8, 2017",20.70%
"Aug. 7, 2017",22.18%
"Aug. 4, 2017",19.78%
"Aug. 3, 2017",18.60%
"Aug. 2, 2017",17.55%
"Aug. 1, 2017",16.77%
"July 31, 2017",18.01%
"July 28, 2017",14.14%
"July 27, 2017",16.17%
"July 26, 2017",15.35%
"July 25, 2017",14.48%
"July 24, 2017",14.21%
"July 21, 2017",16.14%
"July 20, 2017",16.17%
"July 19, 2017",15.37%
"July 18, 2017",15.16%
"July 17, 2017",16.13%
"July 14, 2017",17.19%
"July 13, 2017",15.53%
"July 12, 2017",16.38%
"July 11, 2017",15.27%
"July 10, 2017",14.92%
"July 7, 2017",16.54%
"July 6, 2017",16.56%
"July 5, 2017",16.67%
"July 3, 2017",16.70%
"June 30, 2017",12.67%
"June 29, 2017",14.02%
"June 28, 2017",15.29%
"June 27, 2017",16.28%
"June 26, 2017",18.49%
"June 23, 2017",18.81%
"June 22, 2017",19.30%
"June 21, 2017",19.70%
"June 20, 2017",20.17%
"June 19, 2017",18.65%
"June 16, 2017",22.53%
"June 15, 2017",22.76%
"June 14, 2017",21.87%
"June 13, 2017",21.35%
"June 12, 2017",21.31%
"June 9, 2017",20.97%
"June 8, 2017",19.68%
"June 7, 2017",20.68%
"June 6, 2017",20.28%
"June 5, 2017",19.66%
"June 2, 2017",21.78%
"June 1, 2017",21.55%
"May 31, 2017",20.54%
"May 30, 2017",20.16%
"May 26, 2017",21.04%
"May 25, 2017",21.14%
"May 24, 2017",20.50%
"May 23, 2017",19.95%
"May 22, 2017",19.21%
"May 19, 2017",18.59%
"May 18, 2017",16.68%
"May 17, 2017",16.02%
"May 16, 2017",16.50%
"May 15, 2017",17.09%
"May 12, 2017",16.33%
"May 11, 2017",15.31%
"May 10, 2017",14.59%
"May 9, 2017",14.07%
"May 8, 2017",13.84%
"May 5, 2017",12.87%
"May 4, 2017",13.35%
"May 3, 2017",12.60%
"May 2, 2017",13.08%
"May 1, 2017",10.04%
"April 28, 2017",10.29%
"April 27, 2017",12.03%
"April 26, 2017",11.62%
"April 25, 2017",11.74%
"April 24, 2017",13.03%
"April 21, 2017",13.46%
"April 20, 2017",13.04%
"April 19, 2017",13.48%
"April 18, 2017",14.18%
"April 17, 2017",14.28%
"April 13, 2017",14.96%
"April 12, 2017",15.23%
"April 11, 2017",14.41%
"April 10, 2017",15.10%
"April 7, 2017",15.63%
"April 6, 2017",17.17%
"April 5, 2017",17.56%
"April 4, 2017",16.85%
"April 3, 2017",16.75%
"March 31, 2017",15.15%
"March 30, 2017",16.47%
"March 29, 2017",17.01%
"March 28, 2017",17.73%
"March 27, 2017",17.57%
"March 24, 2017",19.72%
"March 23, 2017",19.69%
"March 22, 2017",19.80%
"March 21, 2017",19.69%
"March 20, 2017",17.36%
"March 17, 2017",15.11%
"March 16, 2017",15.45%
"March 15, 2017",15.98%
"March 14, 2017",14.38%
"March 13, 2017",14.60%
"March 10, 2017",15.83%
"March 9, 2017",14.26%
"March 8, 2017",14.64%
"March 7, 2017",16.60%
"March 6, 2017",16.91%
"March 3, 2017",16.93%
"March 2, 2017",16.20%
"March 1, 2017",15.59%
"Feb. 28, 2017",16.46%
"Feb. 27, 2017",16.23%
"Feb. 24, 2017",15.26%
"Feb. 23, 2017",13.18%
"Feb. 22, 2017",11.72%
"Feb. 21, 2017",10.63%
"Feb. 17, 2017",9.67%
"Feb. 16, 2017",10.43%
"Feb. 15, 2017",7.46%
"Feb. 14, 2017",9.22%
"Feb. 13, 2017",10.16%
"Feb. 10, 2017",10.40%
"Feb. 9, 2017",11.09%
"Feb. 8, 2017",12.36%
"Feb. 7, 2017",11.09%
"Feb. 6, 2017",10.80%
"Feb. 3, 2017",10.20%
"Feb. 2, 2017",10.15%
"Feb. 1, 2017",9.54%
"Jan. 31, 2017",11.22%
"Jan. 30, 2017",10.34%
"Jan. 27, 2017",11.95%
"Jan. 26, 2017",12.98%
"Jan. 25, 2017",12.92%
"Jan. 24, 2017",13.07%
"Jan. 23, 2017",12.40%
"Jan. 20, 2017",14.44%
"Jan. 19, 2017",14.13%
"Jan. 18, 2017",14.70%
"Jan. 17, 2017",14.64%
"Jan. 13, 2017",13.93%
"Jan. 12, 2017",13.05%
"Jan. 11, 2017",12.41%
"Jan. 10, 2017",11.53%
"Jan. 9, 2017",12.92%
"Jan. 6, 2017",14.02%
"Jan. 5, 2017",14.47%
"Jan. 4, 2017",14.33%
"Jan. 3, 2017",14.44%
"Dec. 30, 2016",12.31%
"Dec. 29, 2016",13.15%
"Dec. 28, 2016",11.72%
"Dec. 27, 2016",12.37%
"Dec. 23, 2016",12.41%
"Dec. 22, 2016",11.90%
"Dec. 21, 2016",10.79%
"Dec. 20, 2016",11.30%
"Dec. 19, 2016",11.48%
"Dec. 16, 2016",11.79%
"Dec. 15, 2016",11.50%
"Dec. 14, 2016",10.76%
"Dec. 13, 2016",13.39%
"Dec. 12, 2016",12.16%
"Dec. 9, 2016",8.61%
"Dec. 8, 2016",6.47%
"Dec. 7, 2016",6.38%
"Dec. 6, 2016",5.23%
"Dec. 5, 2016",5.76%
"Dec. 2, 2016",5.47%
"Dec. 1, 2016",3.99%
"Nov. 30, 2016",5.45%
"Nov. 29, 2016",9.16%
"Nov. 28, 2016",8.64%
"Nov. 25, 2016",4.73%
"Nov. 23, 2016",3.39%
"Nov. 22, 2016",3.87%
"Nov. 21, 2016",5.20%
"Nov. 18, 2016",2.88%
"Nov. 17, 2016",2.88%
"Nov. 16, 2016",3.02%
"Nov. 15, 2016",5.75%
"Nov. 14, 2016",4.10%
"Nov. 11, 2016",3.85%
"Nov. 10, 2016",3.77%
"Nov. 9, 2016",6.78%
"Nov. 8, 2016",9.97%
"Nov. 7, 2016",8.52%
"Nov. 4, 2016",6.62%
"Nov. 3, 2016",7.54%
"Nov. 2, 2016",7.57%
"Nov. 1, 2016",8.36%
"Oct. 31, 2016",11.56%
"Oct. 28, 2016",8.77%
"Oct. 27, 2016",8.36%
"Oct. 26, 2016",8.84%
"Oct. 25, 2016",8.59%
"Oct. 24, 2016",9.45%
"Oct. 21, 2016",11.36%
"Oct. 20, 2016",11.90%
"Oct. 19, 2016",11.49%
"Oct. 18, 2016",11.16%
"Oct. 17, 2016",11.09%
"Oct. 14, 2016",12.58%
"Oct. 13, 2016",13.20%
"Oct. 12, 2016",11.33%
"Oct. 11, 2016",10.25%
"Oct. 10, 2016",12.84%
"Oct. 7, 2016",15.42%
"Oct. 6, 2016",16.05%
"Oct. 5, 2016",16.05%
"Oct. 4, 2016",16.60%
"Oct. 3, 2016",19.24%
"Sept. 30, 2016",19.86%
"Sept. 29, 2016",20.04%
"Sept. 28, 2016",21.23%
"Sept. 27, 2016",21.72%
"Sept. 26, 2016",21.43%
