date,forward_ps_ratio
"March 19, 2020",2.112
"March 18, 2020",2.231
"March 17, 2020",2.42
"March 16, 2020",2.155
"March 13, 2020",2.414
"March 12, 2020",2.265
"March 11, 2020",2.559
"March 10, 2020",2.675
"March 9, 2020",2.661
"March 6, 2020",2.787
"March 5, 2020",2.818
"March 4, 2020",2.860
"March 3, 2020",2.690
"March 2, 2020",2.720
"Feb. 28, 2020",2.580
"Feb. 27, 2020",2.673
"Feb. 26, 2020",2.784
"Feb. 25, 2020",2.793
"Feb. 24, 2020",2.879
"Feb. 21, 2020",2.882
"Feb. 20, 2020",2.854
"Feb. 19, 2020",2.854
"Feb. 18, 2020",2.871
"Feb. 14, 2020",2.85
"Feb. 13, 2020",2.817
"Feb. 12, 2020",2.755
"Feb. 11, 2020",2.729
"Feb. 10, 2020",2.708
"Feb. 7, 2020",2.709
"Feb. 6, 2020",2.728
"Feb. 5, 2020",2.734
"Feb. 4, 2020",2.718
"Feb. 3, 2020",2.748
"Jan. 31, 2020",2.747
"Jan. 30, 2020",2.742
"Jan. 29, 2020",2.721
"Jan. 28, 2020",2.706
"Jan. 27, 2020",2.703
"Jan. 24, 2020",2.708
"Jan. 23, 2020",2.702
"Jan. 22, 2020",2.681
"Jan. 21, 2020",2.666
"Jan. 17, 2020",2.636
"Jan. 16, 2020",2.621
"Jan. 15, 2020",2.602
"Jan. 14, 2020",2.568
"Jan. 13, 2020",2.566
"Jan. 10, 2020",2.544
"Jan. 9, 2020",2.549
"Jan. 8, 2020",2.543
"Jan. 7, 2020",2.539
"Jan. 6, 2020",2.555
"Jan. 3, 2020",2.543
"Jan. 2, 2020",2.541
"Dec. 31, 2019",2.566
"Dec. 30, 2019",2.593
"Dec. 27, 2019",2.598
"Dec. 26, 2019",2.582
"Dec. 24, 2019",2.577
"Dec. 23, 2019",2.575
"Dec. 20, 2019",2.588
"Dec. 19, 2019",2.569
"Dec. 18, 2019",2.588
"Dec. 17, 2019",2.586
"Dec. 16, 2019",2.584
"Dec. 13, 2019",2.573
"Dec. 12, 2019",2.558
"Dec. 11, 2019",2.542
"Dec. 10, 2019",2.543
"Dec. 9, 2019",2.550
"Dec. 6, 2019",2.564
"Dec. 5, 2019",2.550
"Dec. 4, 2019",2.540
"Dec. 3, 2019",2.509
"Dec. 2, 2019",2.493
"Nov. 29, 2019",2.518
"Nov. 27, 2019",2.529
"Nov. 26, 2019",2.519
"Nov. 25, 2019",2.502
"Nov. 22, 2019",2.489
"Nov. 21, 2019",2.475
"Nov. 20, 2019",2.488
"Nov. 19, 2019",2.486
"Nov. 18, 2019",2.532
"Nov. 15, 2019",2.530
"Nov. 14, 2019",2.520
"Nov. 13, 2019",2.528
"Nov. 12, 2019",2.502
"Nov. 11, 2019",2.502
"Nov. 8, 2019",2.569
"Nov. 7, 2019",2.644
"Nov. 6, 2019",2.666
"Nov. 5, 2019",2.660
"Nov. 4, 2019",2.674
"Nov. 1, 2019",2.696
"Oct. 31, 2019",2.692
"Oct. 30, 2019",2.683
"Oct. 29, 2019",2.670
"Oct. 28, 2019",2.686
"Oct. 25, 2019",2.724
"Oct. 24, 2019",2.742
"Oct. 23, 2019",2.745
"Oct. 22, 2019",2.721
"Oct. 21, 2019",2.721
"Oct. 18, 2019",2.722
"Oct. 17, 2019",2.716
"Oct. 16, 2019",2.715
"Oct. 15, 2019",2.712
"Oct. 14, 2019",2.715
"Oct. 11, 2019",2.739
"Oct. 10, 2019",2.748
"Oct. 9, 2019",2.741
"Oct. 8, 2019",2.743
"Oct. 7, 2019",2.766
"Oct. 4, 2019",2.774
"Oct. 3, 2019",2.714
"Oct. 2, 2019",2.703
"Oct. 1, 2019",2.746
"Sept. 30, 2019",2.736
"Sept. 27, 2019",2.748
"Sept. 26, 2019",2.746
"Sept. 25, 2019",2.740
"Sept. 24, 2019",2.748
"Sept. 23, 2019",2.723
"Sept. 20, 2019",2.719
"Sept. 19, 2019",2.697
"Sept. 18, 2019",2.690
"Sept. 17, 2019",2.679
"Sept. 16, 2019",2.658
"Sept. 13, 2019",2.680
"Sept. 12, 2019",2.710
"Sept. 11, 2019",2.697
"Sept. 10, 2019",2.681
"Sept. 9, 2019",2.675
"Sept. 6, 2019",2.676
"Sept. 5, 2019",2.666
"Sept. 4, 2019",2.682
"Sept. 3, 2019",2.674
"Aug. 30, 2019",2.647
"Aug. 29, 2019",2.648
"Aug. 28, 2019",2.635
"Aug. 27, 2019",2.630
"Aug. 26, 2019",2.608
"Aug. 23, 2019",2.590
"Aug. 22, 2019",2.607
"Aug. 21, 2019",2.604
"Aug. 20, 2019",2.603
"Aug. 19, 2019",2.588
"Aug. 16, 2019",2.562
"Aug. 15, 2019",2.548
"Aug. 14, 2019",2.535
"Aug. 13, 2019",2.564
"Aug. 12, 2019",2.555
"Aug. 9, 2019",2.562
"Aug. 8, 2019",2.549
"Aug. 7, 2019",2.536
"Aug. 6, 2019",2.538
"Aug. 5, 2019",2.482
"Aug. 2, 2019",2.515
"Aug. 1, 2019",2.498
"July 31, 2019",2.475
"July 30, 2019",2.502
"July 29, 2019",2.504
"July 26, 2019",2.479
"July 25, 2019",2.467
"July 24, 2019",2.486
"July 23, 2019",2.501
"July 22, 2019",2.514
"July 19, 2019",2.523
"July 18, 2019",2.561
"July 17, 2019",2.542
"July 16, 2019",2.539
"July 15, 2019",2.549
"July 12, 2019",2.530
"July 11, 2019",2.551
"July 10, 2019",2.556
"July 9, 2019",2.550
"July 8, 2019",2.557
"July 5, 2019",2.558
"July 3, 2019",2.570
"July 2, 2019",2.542
"July 1, 2019",2.510
"June 30, 2019",
"June 28, 2019",2.517
"June 27, 2019",2.526
"June 26, 2019",2.509
"June 25, 2019",2.570
"June 24, 2019",2.564
"June 21, 2019",2.554
"June 20, 2019",2.526
"June 19, 2019",2.50
"June 18, 2019",2.488
"June 17, 2019",2.508
"June 14, 2019",2.506
"June 13, 2019",2.475
"June 12, 2019",2.471
"June 11, 2019",2.443
"June 10, 2019",2.461
"June 7, 2019",2.483
"June 6, 2019",2.502
"June 5, 2019",2.488
"June 4, 2019",2.45
"June 3, 2019",2.454
"May 31, 2019",2.442
"May 30, 2019",2.440
