date,eps_est_0q
"March 12, 2020",1.213
"March 6, 2020",1.213
"March 2, 2020",1.213
"Feb. 21, 2020",1.215
"Feb. 20, 2020",1.222
"Feb. 18, 2020",1.220
"Feb. 14, 2020",1.22
"Feb. 13, 2020",1.23
"Feb. 4, 2020",1.216
"Jan. 17, 2020",1.216
"Jan. 13, 2020",1.217
"Jan. 7, 2020",1.216
"Jan. 2, 2020",1.242
"Dec. 31, 2019",0.8715
"Dec. 30, 2019",0.8866
"Dec. 16, 2019",0.8896
"Dec. 12, 2019",0.885
"Dec. 11, 2019",0.8848
"Nov. 21, 2019",0.8897
"Nov. 20, 2019",0.8952
"Nov. 19, 2019",0.9058
"Nov. 18, 2019",0.9053
"Nov. 11, 2019",0.9058
"Nov. 9, 2019",0.9047
"Nov. 8, 2019",0.9148
"Nov. 6, 2019",0.9141
"Oct. 22, 2019",0.9147
"Oct. 21, 2019",0.91
"Oct. 18, 2019",0.91
"Oct. 17, 2019",0.916
"Oct. 14, 2019",0.9194
"Oct. 11, 2019",0.923
"Oct. 4, 2019",0.9231
"Oct. 3, 2019",0.9234
"Oct. 2, 2019",0.9229
"Sept. 30, 2019",1.670
"Sept. 9, 2019",1.687
"Sept. 6, 2019",1.687
"Aug. 20, 2019",1.687
"Aug. 12, 2019",1.687
"Aug. 9, 2019",1.690
"Aug. 7, 2019",1.692
"Aug. 6, 2019",1.700
"July 30, 2019",1.706
"July 23, 2019",1.708
"July 22, 2019",1.690
"July 19, 2019",1.693
"July 18, 2019",1.696
"July 15, 2019",1.691
"July 12, 2019",1.689
"June 30, 2019",0.9831
"June 18, 2019",0.9857
"June 3, 2019",0.9872
"May 31, 2019",0.9917
"May 20, 2019",0.9917
"May 16, 2019",0.9917
"May 15, 2019",0.9919
"May 13, 2019",0.99
"May 10, 2019",0.9896
"May 9, 2019",0.992
"April 30, 2019",0.9679
"April 25, 2019",0.9701
"April 23, 2019",0.9693
"April 22, 2019",0.9689
"April 18, 2019",0.972
"April 17, 2019",0.9756
"April 15, 2019",0.9541
"March 31, 2019",1.248
"March 20, 2019",1.267
"March 11, 2019",1.262
"March 8, 2019",1.261
"Feb. 20, 2019",1.263
"Feb. 19, 2019",1.262
"Feb. 15, 2019",1.26
"Feb. 14, 2019",1.249
"Jan. 29, 2019",1.271
"Jan. 28, 2019",1.274
"Jan. 18, 2019",1.278
"Jan. 11, 2019",1.279
"Jan. 7, 2019",1.283
"Dec. 31, 2018",0.8928
"Dec. 12, 2018",0.9076
"Dec. 4, 2018",0.9078
"Nov. 21, 2018",0.9284
"Nov. 17, 2018",0.9357
"Nov. 7, 2018",0.9408
"Nov. 6, 2018",0.9481
"Nov. 5, 2018",0.9593
"Nov. 3, 2018",0.9665
"Nov. 2, 2018",0.9781
"Oct. 22, 2018",0.9598
"Oct. 18, 2018",0.9372
"Oct. 17, 2018",0.9284
"Oct. 15, 2018",0.9243
"Oct. 11, 2018",0.9126
"Oct. 9, 2018",0.9168
"Sept. 30, 2018",1.512
"Sept. 10, 2018",1.596
"Aug. 27, 2018",1.596
"Aug. 8, 2018",1.615
"Aug. 3, 2018",1.616
"Aug. 2, 2018",1.615
"July 24, 2018",1.613
"July 23, 2018",1.592
"July 20, 2018",1.583
"July 17, 2018",1.589
"July 16, 2018",1.585
"July 13, 2018",1.582
"July 11, 2018",1.576
"June 30, 2018",1.010
"June 25, 2018",0.9905
"June 20, 2018",0.9906
"May 15, 2018",1.083
"May 14, 2018",1.088
"May 12, 2018",1.088
"May 11, 2018",1.091
"May 10, 2018",1.095
"May 5, 2018",1.112
"April 23, 2018",1.115
"April 20, 2018",1.103
"April 18, 2018",1.103
"April 13, 2018",0.9813
"April 10, 2018",0.9863
"April 2, 2018",0.9863
"March 31, 2018",1.143
"March 27, 2018",1.078
"March 9, 2018",1.078
"March 8, 2018",1.077
"March 7, 2018",1.080
"March 6, 2018",1.118
"Feb. 27, 2018",1.080
"Feb. 22, 2018",1.022
"Feb. 21, 2018",1.011
"Feb. 20, 2018",1.030
"Feb. 15, 2018",0.9998
"Feb. 14, 2018",1.002
"Feb. 1, 2018",1.004
"Jan. 19, 2018",1.094
"Jan. 11, 2018",1.094
"Jan. 10, 2018",1.090
"Jan. 9, 2018",1.102
"Jan. 2, 2018",1.103
