date,ncavps
"Dec. 31, 2019",-138.78
"Sept. 30, 2019",-135.73
"June 30, 2019",-135.45
"March 31, 2019",-133.14
"Dec. 31, 2018",-126.33
"Sept. 30, 2018",-127.11
"June 30, 2018",-125.38
"March 31, 2018",-126.20
"Dec. 31, 2017",-125.32
"Sept. 30, 2017",-124.26
"June 30, 2017",-122.92
"March 31, 2017",-121.33
"Dec. 31, 2016",-119.54
"Sept. 30, 2016",-109.74
"June 30, 2016",-108.30
"March 31, 2016",-107.16
"Dec. 31, 2015",-106.20
"Sept. 30, 2015",-103.15
"June 30, 2015",-100.81
"March 31, 2015",-97.08
"Dec. 31, 2014",-96.30
"Sept. 30, 2014",-94.24
"June 30, 2014",-88.79
"March 31, 2014",-88.31
"Dec. 31, 2013",-89.03
"Sept. 30, 2013",-89.14
"June 30, 2013",-90.69
"March 31, 2013",-89.36
"Dec. 31, 2012",-89.06
"Sept. 30, 2012",-86.52
"June 30, 2012",-76.30
"March 31, 2012",-73.98
"Dec. 31, 2011",-73.61
"Sept. 30, 2011",-71.18
"June 30, 2011",-70.85
"March 31, 2011",-68.94
"Dec. 31, 2010",-68.20
"Sept. 30, 2010",
"June 30, 2010",-67.59
"March 31, 2010",-68.81
"Dec. 31, 2009",-67.35
"Sept. 30, 2009",-64.96
"June 30, 2009",-64.82
"March 31, 2009",-62.66
"Dec. 31, 2008",-62.41
"Sept. 30, 2008",-60.27
"June 30, 2008",-58.88
"March 31, 2008",-56.57
"Dec. 31, 2007",-55.56
"Sept. 30, 2007",-53.51
"June 30, 2007",-54.29
"March 31, 2007",-53.02
"Dec. 31, 2006",-82.93
"Sept. 30, 2006",-83.17
"June 30, 2006",-88.99
"March 31, 2006",-93.62
"Dec. 31, 2005",-95.62
"Sept. 30, 2005",-92.42
"June 30, 2005",-96.16
"March 31, 2005",-94.13
"Dec. 31, 2004",-93.39
"Sept. 30, 2004",-93.01
"June 30, 2004",-95.58
"March 31, 2004",-104.30
"Dec. 31, 2003",-111.86
"Sept. 30, 2003",-109.13
"June 30, 2003",-113.61
"March 31, 2003",-110.93
"Dec. 31, 2002",-111.34
"Sept. 30, 2002",-120.97
"June 30, 2002",-121.04
"March 31, 2002",-114.64
"Dec. 31, 2001",-86.31
"Sept. 30, 2001",-85.29
"June 30, 2001",-80.74
"March 31, 2001",-84.02
"Dec. 31, 2000",-87.23
"Sept. 30, 2000",-88.36
"June 30, 2000",-79.53
"March 31, 2000",-73.72
"Dec. 31, 1999",-62.82
"Sept. 30, 1999",-57.05
"June 30, 1999",-55.62
"March 31, 1999",-54.67
"Dec. 31, 1998",-50.95
"Sept. 30, 1998",-49.63
"June 30, 1998",-50.04
"March 31, 1998",-49.87
"Dec. 31, 1997",-49.18
"Sept. 30, 1997",-47.09
"June 30, 1997",-46.99
"March 31, 1997",-50.07
"Dec. 31, 1996",-82.68
"Sept. 30, 1996",-49.55
"June 30, 1996",-49.04
"March 31, 1996",-48.48
"Dec. 31, 1995",-49.15
"Sept. 30, 1995",-48.21
"June 30, 1995",-48.19
"March 31, 1995",-47.53
"Dec. 31, 1994",-47.53
"Sept. 30, 1994",-45.69
"June 30, 1994",-45.85
"March 31, 1994",-44.92
