date,debt_equity_ratio
"Dec. 31, 2019",1.288
"Sept. 30, 2019",1.300
"June 30, 2019",1.346
"March 31, 2019",1.315
"Dec. 31, 2018",1.301
"Sept. 30, 2018",1.322
"June 30, 2018",1.318
"March 31, 2018",1.339
"Dec. 31, 2017",1.304
"Sept. 30, 2017",1.281
"June 30, 2017",1.284
"March 31, 2017",1.276
"Dec. 31, 2016",1.228
"Sept. 30, 2016",1.239
"June 30, 2016",1.118
"March 31, 2016",1.098
"Dec. 31, 2015",1.070
"Sept. 30, 2015",1.07
"June 30, 2015",1.044
"March 31, 2015",1.066
"Dec. 31, 2014",1.037
"Sept. 30, 2014",1.006
"June 30, 2014",1.041
"March 31, 2014",1.022
"Dec. 31, 2013",0.9943
"Sept. 30, 2013",1.004
"June 30, 2013",1.032
"March 31, 2013",1.010
"Dec. 31, 2012",0.9893
"Sept. 30, 2012",0.965
"June 30, 2012",0.9539
"March 31, 2012",0.902
"Dec. 31, 2011",0.9222
"Sept. 30, 2011",0.8715
"June 30, 2011",0.8402
"March 31, 2011",0.8151
"Dec. 31, 2010",0.8181
"Sept. 30, 2010",
"June 30, 2010",0.8421
"March 31, 2010",0.7861
"Dec. 31, 2009",0.7823
"Sept. 30, 2009",0.7603
"June 30, 2009",0.7412
"March 31, 2009",0.7304
"Dec. 31, 2008",0.688
"Sept. 30, 2008",0.6994
"June 30, 2008",0.6238
"March 31, 2008",0.5653
"Dec. 31, 2007",0.555
"Sept. 30, 2007",0.5589
"June 30, 2007",0.5857
"March 31, 2007",0.5592
"Dec. 31, 2006",0.7729
"Sept. 30, 2006",0.8019
"June 30, 2006",0.8265
"March 31, 2006",0.977
"Dec. 31, 2005",0.9751
"Sept. 30, 2005",1.004
"June 30, 2005",1.119
"March 31, 2005",1.119
"Dec. 31, 2004",1.136
"Sept. 30, 2004",1.339
"June 30, 2004",1.440
"March 31, 2004",1.545
"Dec. 31, 2003",1.581
"Sept. 30, 2003",1.492
"June 30, 2003",1.435
"March 31, 2003",1.448
"Dec. 31, 2002",1.488
"Sept. 30, 2002",1.602
"June 30, 2002",1.457
"March 31, 2002",1.424
"Dec. 31, 2001",1.099
"Sept. 30, 2001",1.026
"June 30, 2001",1.063
"March 31, 2001",1.255
"Dec. 31, 2000",1.263
"Sept. 30, 2000",1.245
"June 30, 2000",1.358
"March 31, 2000",1.136
"Dec. 31, 1999",1.020
"Sept. 30, 1999",0.9494
"June 30, 1999",0.7734
"March 31, 1999",0.7812
"Dec. 31, 1998",0.8497
"Sept. 30, 1998",0.8741
"June 30, 1998",0.8587
"March 31, 1998",0.8803
"Dec. 31, 1997",0.8441
"Sept. 30, 1997",0.7714
"June 30, 1997",0.802
"March 31, 1997",0.6814
"Dec. 31, 1996",0.7845
"Sept. 30, 1996",0.6911
"June 30, 1996",0.6853
"March 31, 1996",0.6785
"Dec. 31, 1995",0.7092
"Sept. 30, 1995",0.692
"June 30, 1995",0.7163
"March 31, 1995",0.7043
"Dec. 31, 1994",0.7093
"Sept. 30, 1994",0.6638
"June 30, 1994",0.6907
"March 31, 1994",0.6596
