date,eps_ttm
"Dec. 31, 2019",5.06
"Sept. 30, 2019",4.82
"June 30, 2019",4.51
"March 31, 2019",4.10
"Dec. 31, 2018",3.74
"Sept. 30, 2018",4.10
"June 30, 2018",3.95
"March 31, 2018",4.22
"Dec. 31, 2017",4.36
"Sept. 30, 2017",3.02
"June 30, 2017",3.36
"March 31, 2017",3.12
"Dec. 31, 2016",3.11
"Sept. 30, 2016",4.14
"June 30, 2016",3.79
"March 31, 2016",3.83
"Dec. 31, 2015",4.04
"Sept. 30, 2015",3.49
"June 30, 2015",3.94
"March 31, 2015",4.02
"Dec. 31, 2014",2.66
"Sept. 30, 2014",3.49
"June 30, 2014",3.11
"March 31, 2014",2.73
"Dec. 31, 2013",3.76
"Sept. 30, 2013",3.35
"June 30, 2013",2.78
"March 31, 2013",3.29
"Dec. 31, 2012",3.06
"Sept. 30, 2012",3.14
"June 30, 2012",3.35
"March 31, 2012",3.340
"Dec. 31, 2011",3.820
"Sept. 30, 2011",4.140
"June 30, 2011",4.610
"March 31, 2011",3.12
"Dec. 31, 2010",3.00
"Sept. 30, 2010",2.85
"June 30, 2010",1.56
"March 31, 2010",2.70
"Dec. 31, 2009",2.49
"Sept. 30, 2009",2.46
"June 30, 2009",2.73
"March 31, 2009",2.94
"Dec. 31, 2008",3.24
"Sept. 30, 2008",3.03
"June 30, 2008",3.96
"March 31, 2008",3.81
"Dec. 31, 2007",3.54
"Sept. 30, 2007",3.87
"June 30, 2007",4.23
"March 31, 2007",4.38
"Dec. 31, 2006",4.65
"Sept. 30, 2006",11.28
"June 30, 2006",9.60
"March 31, 2006",9.72
"Dec. 31, 2005",11.25
"Sept. 30, 2005",4.80
"June 30, 2005",5.88
"March 31, 2005",6.27
"Dec. 31, 2004",4.62
"Sept. 30, 2004",-3.18
"June 30, 2004",-4.23
"March 31, 2004",-4.20
"Dec. 31, 2003",-4.44
"Sept. 30, 2003",1.98
"June 30, 2003",2.64
"March 31, 2003",2.94
"Dec. 31, 2002",3.63
"Sept. 30, 2002",4.77
"June 30, 2002",6.99
"March 31, 2002",6.90
"Dec. 31, 2001",7.26
"Sept. 30, 2001",7.545
"June 30, 2001",7.62
"March 31, 2001",7.35
"Dec. 31, 2000",7.14
"Sept. 30, 2000",5.175
"June 30, 2000",3.87
"March 31, 2000",3.705
"Dec. 31, 1999",6.075
"Sept. 30, 1999",7.785
"June 30, 1999",7.755
"March 31, 1999",7.74
"Dec. 31, 1998",5.07
"Sept. 30, 1998",4.815
"June 30, 1998",4.305
"March 31, 1998",3.825
"Dec. 31, 1997",3.765
"Sept. 30, 1997",3.885
"June 30, 1997",4.035
"March 31, 1997",4.305
"Dec. 31, 1996",4.245
"Sept. 30, 1996",4.095
"June 30, 1996",4.695
"March 31, 1996",4.695
"Dec. 31, 1995",4.905
"Sept. 30, 1995",4.92
"June 30, 1995",4.62
"March 31, 1995",4.53
"Dec. 31, 1994",4.35
"Sept. 30, 1994",3.51
"June 30, 1994",3.48
"March 31, 1994",3.45
"Dec. 31, 1993",3.21
"Sept. 30, 1993",4.29
"June 30, 1993",3.90
"March 31, 1993",3.63
"Dec. 31, 1992",3.36
"Sept. 30, 1992",3.15
"June 30, 1992",3.30
"March 31, 1992",3.69
"Dec. 31, 1991",3.93
"Sept. 30, 1991",3.78
"June 30, 1991",3.84
"March 31, 1991",3.69
"Dec. 31, 1990",3.63
"Sept. 30, 1990",3.96
"June 30, 1990",3.81
"March 31, 1990",3.87
"Dec. 31, 1989",3.87
