date,forward_pe_ratio
"March 19, 2020",14.42
"March 18, 2020",15.23
"March 17, 2020",16.52
"March 16, 2020",14.71
"March 13, 2020",16.48
"March 12, 2020",15.46
"March 11, 2020",17.47
"March 10, 2020",18.26
"March 9, 2020",18.17
"March 6, 2020",19.03
"March 5, 2020",19.26
"March 4, 2020",19.55
"March 3, 2020",18.39
"March 2, 2020",18.59
"Feb. 28, 2020",17.64
"Feb. 27, 2020",18.27
"Feb. 26, 2020",19.03
"Feb. 25, 2020",19.09
"Feb. 24, 2020",19.68
"Feb. 21, 2020",19.70
"Feb. 20, 2020",19.51
"Feb. 19, 2020",19.51
"Feb. 18, 2020",19.62
"Feb. 14, 2020",19.48
"Feb. 13, 2020",19.26
"Feb. 12, 2020",18.83
"Feb. 11, 2020",18.66
"Feb. 10, 2020",18.51
"Feb. 7, 2020",18.52
"Feb. 6, 2020",18.64
"Feb. 5, 2020",18.68
"Feb. 4, 2020",18.58
"Feb. 3, 2020",18.79
"Jan. 31, 2020",18.78
"Jan. 30, 2020",18.75
"Jan. 29, 2020",18.61
"Jan. 28, 2020",18.51
"Jan. 27, 2020",18.48
"Jan. 24, 2020",18.52
"Jan. 23, 2020",18.48
"Jan. 22, 2020",18.33
"Jan. 21, 2020",18.23
"Jan. 17, 2020",18.03
"Jan. 16, 2020",17.92
"Jan. 15, 2020",17.79
"Jan. 14, 2020",17.56
"Jan. 13, 2020",17.55
"Jan. 10, 2020",17.40
"Jan. 9, 2020",17.43
"Jan. 8, 2020",17.39
"Jan. 7, 2020",17.36
"Jan. 6, 2020",17.47
"Jan. 3, 2020",17.39
"Jan. 2, 2020",17.38
"Dec. 31, 2019",17.54
"Dec. 30, 2019",18.08
"Dec. 27, 2019",18.12
"Dec. 26, 2019",18.00
"Dec. 24, 2019",17.97
"Dec. 23, 2019",17.95
"Dec. 20, 2019",18.05
"Dec. 19, 2019",17.91
"Dec. 18, 2019",18.05
"Dec. 17, 2019",18.03
"Dec. 16, 2019",18.02
"Dec. 13, 2019",17.94
"Dec. 12, 2019",17.84
"Dec. 11, 2019",17.73
"Dec. 10, 2019",17.74
"Dec. 9, 2019",17.78
"Dec. 6, 2019",17.88
"Dec. 5, 2019",17.78
"Dec. 4, 2019",17.72
"Dec. 3, 2019",17.50
"Dec. 2, 2019",17.39
"Nov. 29, 2019",17.56
"Nov. 27, 2019",17.64
"Nov. 26, 2019",17.57
"Nov. 25, 2019",17.45
"Nov. 22, 2019",17.36
"Nov. 21, 2019",17.26
"Nov. 20, 2019",17.35
"Nov. 19, 2019",17.33
"Nov. 18, 2019",17.66
"Nov. 15, 2019",17.64
"Nov. 14, 2019",17.58
"Nov. 13, 2019",17.63
"Nov. 12, 2019",17.44
"Nov. 11, 2019",17.45
"Nov. 8, 2019",17.91
"Nov. 7, 2019",18.44
"Nov. 6, 2019",18.59
"Nov. 5, 2019",18.55
"Nov. 4, 2019",18.65
"Nov. 1, 2019",18.80
"Oct. 31, 2019",18.77
"Oct. 30, 2019",18.72
"Oct. 29, 2019",18.63
"Oct. 28, 2019",18.74
"Oct. 25, 2019",19.01
"Oct. 24, 2019",19.13
"Oct. 23, 2019",19.15
"Oct. 22, 2019",18.98
"Oct. 21, 2019",18.99
"Oct. 18, 2019",18.99
"Oct. 17, 2019",18.95
"Oct. 16, 2019",18.95
"Oct. 15, 2019",18.92
"Oct. 14, 2019",18.95
"Oct. 11, 2019",19.11
"Oct. 10, 2019",19.18
"Oct. 9, 2019",19.13
"Oct. 8, 2019",19.14
"Oct. 7, 2019",19.30
"Oct. 4, 2019",19.35
"Oct. 3, 2019",18.94
"Oct. 2, 2019",18.86
"Oct. 1, 2019",19.16
"Sept. 30, 2019",19.09
"Sept. 27, 2019",19.17
"Sept. 26, 2019",19.16
"Sept. 25, 2019",19.12
"Sept. 24, 2019",19.18
"Sept. 23, 2019",19.00
"Sept. 20, 2019",18.97
"Sept. 19, 2019",18.82
"Sept. 18, 2019",18.77
"Sept. 17, 2019",18.70
"Sept. 16, 2019",18.55
"Sept. 13, 2019",18.70
"Sept. 12, 2019",18.91
"Sept. 11, 2019",18.82
