date,price_target_upside
"Oct. 21, 2019",1.72%
"Oct. 18, 2019",1.53%
"Oct. 17, 2019",1.72%
"Oct. 16, 2019",1.70%
"Oct. 15, 2019",1.84%
"Oct. 14, 2019",1.70%
"Oct. 11, 2019",0.18%
"Oct. 10, 2019",-0.30%
"Oct. 9, 2019",-0.03%
"Oct. 8, 2019",-0.09%
"Oct. 7, 2019",-0.95%
"Oct. 4, 2019",-1.43%
"Oct. 3, 2019",0.71%
"Oct. 2, 2019",0.78%
"Oct. 1, 2019",-1.58%
"Sept. 30, 2019",-1.24%
"Sept. 27, 2019",-1.66%
"Sept. 26, 2019",-1.59%
"Sept. 25, 2019",-1.39%
"Sept. 24, 2019",-1.68%
"Sept. 23, 2019",-1.00%
"Sept. 20, 2019",-0.87%
"Sept. 19, 2019",-0.05%
"Sept. 18, 2019",0.20%
"Sept. 17, 2019",0.61%
"Sept. 16, 2019",1.42%
"Sept. 13, 2019",0.58%
"Sept. 12, 2019",-0.60%
"Sept. 11, 2019",-0.11%
"Sept. 10, 2019",0.48%
"Sept. 9, 2019",0.71%
"Sept. 6, 2019",0.67%
"Sept. 5, 2019",0.87%
"Sept. 4, 2019",0.27%
"Sept. 3, 2019",0.59%
"Aug. 30, 2019",1.30%
"Aug. 29, 2019",1.28%
"Aug. 28, 2019",1.78%
"Aug. 27, 2019",1.95%
"Aug. 26, 2019",2.84%
"Aug. 23, 2019",3.53%
"Aug. 22, 2019",2.68%
"Aug. 21, 2019",2.77%
"Aug. 20, 2019",2.83%
"Aug. 19, 2019",3.41%
"Aug. 16, 2019",4.45%
"Aug. 15, 2019",5.02%
"Aug. 14, 2019",5.58%
"Aug. 13, 2019",4.39%
"Aug. 12, 2019",4.76%
"Aug. 9, 2019",4.80%
"Aug. 8, 2019",5.19%
"Aug. 7, 2019",5.15%
"Aug. 6, 2019",5.58%
"Aug. 5, 2019",7.96%
"Aug. 2, 2019",6.54%
"Aug. 1, 2019",7.29%
"July 31, 2019",8.26%
"July 30, 2019",7.00%
"July 29, 2019",7.14%
"July 26, 2019",8.23%
"July 25, 2019",8.75%
"July 24, 2019",7.89%
"July 23, 2019",7.28%
"July 22, 2019",6.70%
"July 19, 2019",4.55%
"July 18, 2019",2.99%
"July 17, 2019",3.74%
"July 16, 2019",3.86%
"July 15, 2019",3.52%
"July 12, 2019",4.12%
"July 11, 2019",2.94%
"July 10, 2019",2.74%
"July 9, 2019",3.00%
"July 8, 2019",2.70%
"July 5, 2019",2.68%
"July 3, 2019",2.20%
"July 2, 2019",3.30%
"July 1, 2019",4.63%
"June 28, 2019",4.36%
"June 27, 2019",3.99%
"June 26, 2019",4.66%
"June 25, 2019",2.18%
"June 24, 2019",2.42%
"June 21, 2019",2.85%
"June 20, 2019",3.96%
"June 19, 2019",4.99%
"June 18, 2019",5.49%
"June 17, 2019",4.76%
"June 14, 2019",4.67%
"June 13, 2019",5.74%
"June 12, 2019",5.89%
"June 11, 2019",7.13%
"June 10, 2019",6.33%
"June 7, 2019",5.16%
"June 6, 2019",4.35%
"June 5, 2019",4.94%
"June 4, 2019",6.55%
"June 3, 2019",6.40%
"May 31, 2019",7.07%
"May 30, 2019",7.30%
"May 29, 2019",6.95%
"May 28, 2019",5.35%
"May 24, 2019",3.34%
"May 23, 2019",3.24%
"May 22, 2019",4.46%
"May 21, 2019",5.33%
"May 20, 2019",5.48%
"May 17, 2019",5.31%
"May 16, 2019",6.49%
"May 15, 2019",5.68%
"May 14, 2019",5.54%
"May 13, 2019",4.30%
"May 10, 2019",4.37%
"May 9, 2019",5.76%
"May 8, 2019",4.66%
"May 7, 2019",2.95%
"May 6, 2019",2.69%
"May 3, 2019",1.92%
"May 2, 2019",2.31%
"May 1, 2019",1.64%
"April 30, 2019",0.84%
"April 29, 2019",2.08%
"April 26, 2019",1.24%
"April 25, 2019",1.10%
"April 24, 2019",1.91%
"April 23, 2019",2.67%
"April 22, 2019",3.00%
"April 18, 2019",2.46%
"April 17, 2019",2.55%
"April 16, 2019",2.14%
"April 15, 2019",0.62%
"April 12, 2019",0.49%
"April 11, 2019",0.94%
"April 10, 2019",1.30%
"April 9, 2019",0.95%
"April 8, 2019",1.11%
"April 5, 2019",0.24%
"April 4, 2019",1.57%
"April 3, 2019",2.14%
"April 2, 2019",1.82%
"April 1, 2019",1.65%
"March 29, 2019",0.90%
"March 28, 2019",1.16%
"March 27, 2019",-0.07%
"March 26, 2019",-1.22%
"March 25, 2019",-0.39%
"March 22, 2019",-0.31%
"March 21, 2019",0.56%
"March 20, 2019",1.16%
"March 19, 2019",1.14%
"March 18, 2019",0.09%
"March 15, 2019",-0.56%
"March 14, 2019",-0.24%
"March 13, 2019",-0.46%
"March 12, 2019",-0.59%
"March 11, 2019",-0.43%
"March 8, 2019",-0.59%
"March 7, 2019",0.10%
"March 6, 2019",0.11%
"March 5, 2019",0.15%
"March 4, 2019",-0.24%
"March 1, 2019",0.09%
"Feb. 28, 2019",-0.05%
"Feb. 27, 2019",0.37%
"Feb. 26, 2019",0.82%
"Feb. 25, 2019",0.15%
"Feb. 22, 2019",-0.52%
"Feb. 21, 2019",-0.16%
"Feb. 20, 2019",0.67%
"Feb. 19, 2019",1.71%
"Feb. 15, 2019",1.83%
"Feb. 14, 2019",0.65%
"Feb. 13, 2019",-1.03%
"Feb. 12, 2019",-2.10%
"Feb. 11, 2019",-2.22%
"Feb. 8, 2019",-2.36%
"Feb. 7, 2019",-1.47%
"Feb. 6, 2019",-0.33%
"Feb. 5, 2019",-0.38%
"Feb. 4, 2019",0.39%
"Feb. 1, 2019",0.44%
"Jan. 31, 2019",0.44%
"Jan. 30, 2019",2.46%
"Jan. 29, 2019",2.96%
"Jan. 28, 2019",3.07%
"Jan. 25, 2019",2.63%
"Jan. 24, 2019",1.63%
"Jan. 23, 2019",2.30%
"Jan. 22, 2019",2.73%
"Jan. 18, 2019",2.74%
"Jan. 17, 2019",2.30%
"Jan. 16, 2019",2.75%
"Jan. 15, 2019",2.90%
"Jan. 14, 2019",4.72%
"Jan. 11, 2019",3.48%
"Jan. 10, 2019",3.20%
"Jan. 9, 2019",3.76%
"Jan. 8, 2019",2.30%
"Jan. 7, 2019",3.58%
"Jan. 4, 2019",2.76%
"Jan. 3, 2019",3.47%
"Jan. 2, 2019",3.44%
"Dec. 31, 2018",1.52%
"Dec. 28, 2018",1.73%
"Dec. 27, 2018",1.92%
"Dec. 26, 2018",2.77%
"Dec. 24, 2018",4.41%
"Dec. 21, 2018",-0.19%
"Dec. 20, 2018",-0.73%
"Dec. 19, 2018",0.31%
"Dec. 18, 2018",-0.18%
"Dec. 17, 2018",-0.67%
"Dec. 14, 2018",-3.70%
"Dec. 13, 2018",-4.29%
"Dec. 12, 2018",-2.90%
"Dec. 11, 2018",-4.66%
"Dec. 10, 2018",-4.37%
"Dec. 7, 2018",-3.82%
"Dec. 6, 2018",-3.65%
"Dec. 4, 2018",-3.88%
"Dec. 3, 2018",-3.42%
"Nov. 30, 2018",-2.71%
"Nov. 29, 2018",-2.08%
"Nov. 28, 2018",-2.08%
"Nov. 27, 2018",-2.34%
"Nov. 26, 2018",-1.38%
"Nov. 23, 2018",-1.12%
"Nov. 21, 2018",-0.78%
"Nov. 20, 2018",-3.10%
"Nov. 19, 2018",-2.12%
"Nov. 16, 2018",-1.43%
"Nov. 15, 2018",-0.81%
"Nov. 14, 2018",-1.13%
"Nov. 13, 2018",-1.05%
"Nov. 12, 2018",-0.55%
"Nov. 9, 2018",-0.16%
"Nov. 8, 2018",1.26%
"Nov. 7, 2018",0.81%
"Nov. 6, 2018",1.26%
"Nov. 5, 2018",2.03%
"Nov. 2, 2018",3.19%
"Nov. 1, 2018",4.50%
"Oct. 31, 2018",3.27%
"Oct. 30, 2018",1.79%
"Oct. 29, 2018",2.24%
"Oct. 26, 2018",4.20%
"Oct. 25, 2018",2.02%
"Oct. 24, 2018",0.69%
"Oct. 23, 2018",3.69%
"Oct. 22, 2018",3.26%
"Oct. 19, 2018",2.79%
"Oct. 18, 2018",4.67%
"Oct. 17, 2018",5.31%
"Oct. 16, 2018",5.02%
"Oct. 15, 2018",6.08%
"Oct. 12, 2018",6.19%
"Oct. 11, 2018",6.07%
"Oct. 10, 2018",3.61%
"Oct. 9, 2018",3.14%
"Oct. 8, 2018",3.01%
"Oct. 5, 2018",3.94%
"Oct. 4, 2018",5.84%
"Oct. 3, 2018",6.85%
"Oct. 2, 2018",5.21%
"Oct. 1, 2018",6.36%
"Sept. 28, 2018",5.74%
"Sept. 27, 2018",7.18%
"Sept. 26, 2018",8.35%
"Sept. 25, 2018",7.36%
"Sept. 24, 2018",6.28%
"Sept. 21, 2018",6.00%
"Sept. 20, 2018",5.36%
"Sept. 19, 2018",6.06%
"Sept. 18, 2018",3.69%
"Sept. 17, 2018",3.49%
"Sept. 14, 2018",3.77%
"Sept. 13, 2018",3.20%
"Sept. 12, 2018",4.81%
"Sept. 11, 2018",4.18%
"Sept. 10, 2018",2.66%
"Sept. 7, 2018",2.46%
"Sept. 6, 2018",1.23%
"Sept. 5, 2018",1.57%
"Sept. 4, 2018",3.78%
"Aug. 31, 2018",4.08%
"Aug. 30, 2018",3.98%
"Aug. 29, 2018",4.74%
"Aug. 28, 2018",5.23%
"Aug. 27, 2018",4.92%
"Aug. 24, 2018",3.93%
"Aug. 23, 2018",4.61%
"Aug. 22, 2018",4.68%
"Aug. 21, 2018",4.10%
"Aug. 20, 2018",3.42%
"Aug. 17, 2018",2.63%
"Aug. 16, 2018",3.18%
"Aug. 15, 2018",3.09%
"Aug. 14, 2018",3.90%
"Aug. 13, 2018",4.26%
"Aug. 10, 2018",4.33%
"Aug. 9, 2018",4.43%
"Aug. 8, 2018",4.92%
"Aug. 7, 2018",4.27%
"Aug. 6, 2018",3.96%
"Aug. 3, 2018",3.41%
"Aug. 2, 2018",4.34%
"Aug. 1, 2018",3.50%
"July 31, 2018",2.78%
"July 30, 2018",3.86%
"July 27, 2018",3.45%
"July 26, 2018",3.39%
"July 25, 2018",4.63%
"July 24, 2018",5.01%
"July 23, 2018",4.82%
"July 20, 2018",3.42%
"July 19, 2018",2.22%
"July 18, 2018",3.84%
"July 17, 2018",3.57%
"July 16, 2018",3.40%
"July 13, 2018",3.68%
"July 12, 2018",3.32%
"July 11, 2018",3.48%
"July 10, 2018",4.52%
"July 9, 2018",5.69%
"July 6, 2018",1.46%
"July 5, 2018",2.73%
"July 3, 2018",3.76%
"July 2, 2018",3.83%
"June 29, 2018",4.32%
"June 28, 2018",4.13%
"June 27, 2018",3.75%
"June 26, 2018",4.71%
"June 25, 2018",4.01%
"June 22, 2018",5.66%
"June 21, 2018",6.37%
"June 20, 2018",7.38%
"June 19, 2018",7.70%
"June 18, 2018",9.53%
"June 15, 2018",9.94%
"June 14, 2018",11.20%
"June 13, 2018",13.06%
"June 12, 2018",13.13%
"June 11, 2018",13.70%
"June 8, 2018",12.40%
"June 7, 2018",11.85%
"June 6, 2018",12.80%
"June 5, 2018",10.37%
"June 4, 2018",9.46%
"June 1, 2018",8.44%
"May 31, 2018",6.68%
"May 30, 2018",6.93%
"May 29, 2018",7.46%
"May 25, 2018",8.41%
"May 24, 2018",8.51%
"May 23, 2018",9.77%
"May 22, 2018",10.96%
"May 21, 2018",11.55%
"May 18, 2018",11.62%
"May 17, 2018",11.09%
"May 16, 2018",8.35%
"May 15, 2018",7.08%
"May 14, 2018",5.76%
"May 11, 2018",5.41%
"May 10, 2018",5.15%
"May 9, 2018",6.02%
"May 8, 2018",5.69%
"May 7, 2018",3.54%
"May 4, 2018",3.28%
"May 3, 2018",3.44%
"May 2, 2018",3.15%
"May 1, 2018",3.34%
"April 30, 2018",2.92%
"April 27, 2018",2.25%
"April 26, 2018",3.10%
"April 25, 2018",4.34%
"April 24, 2018",5.23%
"April 23, 2018",5.54%
"April 20, 2018",5.80%
"April 19, 2018",4.67%
"April 18, 2018",4.91%
"April 17, 2018",4.46%
"April 16, 2018",5.18%
"April 13, 2018",7.11%
"April 12, 2018",7.70%
"April 11, 2018",6.38%
"April 10, 2018",5.78%
"April 9, 2018",4.42%
"April 6, 2018",4.75%
"April 5, 2018",4.17%
"April 4, 2018",5.36%
"April 3, 2018",5.97%
"April 2, 2018",6.19%
"March 29, 2018",5.61%
"March 28, 2018",5.67%
"March 27, 2018",6.60%
"March 26, 2018",8.17%
"March 23, 2018",9.42%
"March 22, 2018",7.95%
"March 21, 2018",7.97%
"March 20, 2018",7.61%
"March 19, 2018",6.76%
"March 16, 2018",5.68%
"March 15, 2018",6.85%
"March 14, 2018",6.49%
"March 13, 2018",7.31%
"March 12, 2018",7.38%
"March 9, 2018",7.89%
"March 8, 2018",8.35%
"March 7, 2018",9.59%
"March 6, 2018",8.62%
"March 5, 2018",6.06%
"March 2, 2018",9.32%
"March 1, 2018",8.94%
"Feb. 28, 2018",9.25%
"Feb. 27, 2018",7.84%
"Feb. 26, 2018",6.12%
"Feb. 23, 2018",6.92%
"Feb. 22, 2018",9.30%
"Feb. 21, 2018",9.85%
"Feb. 20, 2018",11.72%
"Feb. 16, 2018",11.96%
"Feb. 15, 2018",12.70%
"Feb. 14, 2018",13.77%
"Feb. 13, 2018",11.49%
"Feb. 12, 2018",12.29%
"Feb. 9, 2018",13.42%
"Feb. 8, 2018",16.14%
"Feb. 7, 2018",16.01%
"Feb. 6, 2018",15.87%
"Feb. 5, 2018",13.85%
"Feb. 2, 2018",12.70%
"Feb. 1, 2018",11.83%
"Jan. 31, 2018",9.26%
"Jan. 30, 2018",10.44%
"Jan. 29, 2018",10.97%
"Jan. 26, 2018",8.72%
"Jan. 25, 2018",8.62%
"Jan. 24, 2018",10.95%
"Jan. 23, 2018",10.28%
"Jan. 22, 2018",12.06%
"Jan. 19, 2018",12.25%
"Jan. 18, 2018",11.50%
"Jan. 17, 2018",9.98%
"Jan. 16, 2018",11.75%
"Jan. 12, 2018",11.32%
"Jan. 11, 2018",10.79%
"Jan. 10, 2018",10.14%
"Jan. 9, 2018",8.44%
"Jan. 8, 2018",7.18%
"Jan. 5, 2018",7.60%
"Jan. 4, 2018",7.10%
"Jan. 3, 2018",6.26%
"Jan. 2, 2018",6.01%
"Dec. 29, 2017",4.74%
"Dec. 28, 2017",4.89%
"Dec. 27, 2017",4.91%
"Dec. 26, 2017",5.38%
"Dec. 22, 2017",5.07%
"Dec. 21, 2017",4.90%
"Dec. 20, 2017",4.67%
"Dec. 19, 2017",4.03%
"Dec. 18, 2017",2.19%
"Dec. 15, 2017",0.98%
"Dec. 14, 2017",1.30%
"Dec. 13, 2017",1.30%
"Dec. 12, 2017",1.73%
"Dec. 11, 2017",0.30%
"Dec. 8, 2017",0.66%
"Dec. 7, 2017",0.83%
"Dec. 6, 2017",0.37%
"Dec. 5, 2017",0.77%
"Dec. 4, 2017",0.02%
"Dec. 1, 2017",-0.18%
"Nov. 30, 2017",-0.69%
"Nov. 29, 2017",-0.49%
"Nov. 28, 2017",-0.46%
"Nov. 27, 2017",-0.35%
"Nov. 24, 2017",-0.24%
"Nov. 22, 2017",-0.07%
"Nov. 21, 2017",-0.27%
"Nov. 20, 2017",-0.11%
"Nov. 17, 2017",0.05%
"Nov. 16, 2017",-0.72%
"Nov. 15, 2017",-2.22%
"Nov. 14, 2017",-2.77%
"Nov. 13, 2017",-1.46%
"Nov. 10, 2017",-0.74%
"Nov. 9, 2017",-1.56%
"Nov. 8, 2017",-1.57%
"Nov. 7, 2017",-1.71%
"Nov. 6, 2017",-0.04%
"Nov. 3, 2017",-1.00%
"Nov. 2, 2017",-1.12%
"Nov. 1, 2017",-0.33%
"Oct. 31, 2017",-0.84%
"Oct. 30, 2017",-0.62%
"Oct. 27, 2017",-0.44%
"Oct. 26, 2017",0.24%
"Oct. 25, 2017",-0.21%
"Oct. 24, 2017",-0.56%
"Oct. 23, 2017",-0.12%
"Oct. 20, 2017",-1.34%
"Oct. 19, 2017",-1.25%
"Oct. 18, 2017",-0.33%
"Oct. 17, 2017",-1.15%
"Oct. 16, 2017",-1.21%
"Oct. 13, 2017",-0.83%
"Oct. 12, 2017",-0.89%
"Oct. 11, 2017",-0.68%
"Oct. 10, 2017",0.09%
"Oct. 9, 2017",1.23%
"Oct. 6, 2017",1.37%
"Oct. 5, 2017",1.79%
"Oct. 4, 2017",1.57%
"Oct. 3, 2017",2.33%
"Oct. 2, 2017",1.71%
"Sept. 29, 2017",2.32%
"Sept. 28, 2017",1.91%
"Sept. 27, 2017",2.30%
"Sept. 26, 2017",1.23%
"Sept. 25, 2017",0.85%
"Sept. 22, 2017",2.16%
"Sept. 21, 2017",1.06%
"Sept. 20, 2017",1.02%
"Sept. 19, 2017",0.10%
"Sept. 18, 2017",0.01%
"Sept. 15, 2017",-1.41%
"Sept. 14, 2017",-1.64%
"Sept. 13, 2017",-0.81%
"Sept. 12, 2017",-1.39%
"Sept. 11, 2017",-2.57%
"Sept. 8, 2017",-2.03%
"Sept. 7, 2017",-1.76%
"Sept. 6, 2017",-1.37%
"Sept. 5, 2017",-1.84%
"Sept. 1, 2017",-1.48%
"Aug. 31, 2017",-1.63%
"Aug. 30, 2017",-1.61%
"Aug. 29, 2017",-1.86%
"Aug. 28, 2017",-1.77%
"Aug. 25, 2017",-1.62%
"Aug. 24, 2017",-1.10%
"Aug. 23, 2017",-1.08%
"Aug. 22, 2017",-0.70%
"Aug. 21, 2017",-0.74%
"Aug. 18, 2017",-0.58%
"Aug. 17, 2017",0.01%
"Aug. 16, 2017",-0.50%
"Aug. 15, 2017",-1.16%
"Aug. 14, 2017",-0.28%
"Aug. 11, 2017",0.21%
"Aug. 10, 2017",-0.59%
"Aug. 9, 2017",-0.50%
"Aug. 8, 2017",-0.96%
"Aug. 7, 2017",-0.71%
"Aug. 4, 2017",-0.90%
"Aug. 3, 2017",-1.61%
"Aug. 2, 2017",-1.27%
"Aug. 1, 2017",-0.61%
"July 31, 2017",-0.56%
"July 28, 2017",-0.38%
"July 27, 2017",-0.54%
"July 26, 2017",0.16%
"July 25, 2017",0.93%
"July 24, 2017",0.18%
"July 21, 2017",-0.44%
"July 20, 2017",-0.13%
"July 19, 2017",0.56%
"July 18, 2017",0.75%
"July 17, 2017",0.94%
"July 14, 2017",1.17%
"July 13, 2017",1.74%
"July 12, 2017",1.00%
"July 11, 2017",1.98%
"July 10, 2017",1.96%
"July 7, 2017",2.04%
"July 6, 2017",2.29%
"July 5, 2017",2.19%
"July 3, 2017",2.17%
"June 30, 2017",1.97%
"June 29, 2017",1.43%
"June 28, 2017",0.31%
"June 27, 2017",-0.54%
"June 26, 2017",-1.69%
"June 23, 2017",-1.32%
"June 22, 2017",-1.69%
"June 21, 2017",-2.02%
"June 20, 2017",-2.40%
"June 19, 2017",-2.38%
"June 16, 2017",-2.73%
"June 15, 2017",-2.51%
"June 14, 2017",-1.80%
"June 13, 2017",-1.38%
"June 12, 2017",-1.00%
"June 9, 2017",-1.11%
"June 8, 2017",-0.72%
"June 7, 2017",-1.61%
"June 6, 2017",-1.27%
"June 5, 2017",-1.29%
"June 2, 2017",-1.87%
"June 1, 2017",-2.01%
"May 31, 2017",-1.18%
"May 30, 2017",-0.87%
"May 26, 2017",-0.74%
"May 25, 2017",-0.82%
"May 24, 2017",-0.29%
"May 23, 2017",0.17%
"May 22, 2017",0.41%
"May 19, 2017",1.22%
"May 18, 2017",1.37%
"May 17, 2017",1.94%
"May 16, 2017",1.53%
"May 15, 2017",0.97%
"May 12, 2017",1.09%
"May 11, 2017",1.67%
"May 10, 2017",2.31%
"May 9, 2017",2.50%
"May 8, 2017",1.09%
"May 5, 2017",0.95%
"May 4, 2017",1.42%
"May 3, 2017",2.10%
"May 2, 2017",1.67%
"May 1, 2017",2.06%
"April 28, 2017",1.53%
"April 27, 2017",0.76%
"April 26, 2017",1.13%
"April 25, 2017",1.02%
"April 24, 2017",1.15%
"April 21, 2017",0.49%
"April 20, 2017",-0.17%
"April 19, 2017",-0.56%
"April 18, 2017",-1.17%
"April 17, 2017",-1.52%
"April 13, 2017",-1.12%
"April 12, 2017",-1.34%
"April 11, 2017",-0.64%
"April 10, 2017",-1.23%
"April 7, 2017",-1.19%
"April 6, 2017",-1.67%
"April 5, 2017",-2.00%
"April 4, 2017",-1.41%
"April 3, 2017",-1.26%
"March 31, 2017",-0.97%
"March 30, 2017",-1.01%
"March 29, 2017",-1.47%
"March 28, 2017",-2.07%
"March 27, 2017",-1.91%
"March 24, 2017",-2.21%
"March 23, 2017",-1.84%
"March 22, 2017",-1.94%
"March 21, 2017",-1.84%
"March 20, 2017",-0.03%
"March 17, 2017",-0.96%
"March 16, 2017",-0.70%
"March 15, 2017",-1.16%
"March 14, 2017",0.23%
"March 13, 2017",0.23%
"March 10, 2017",0.64%
"March 9, 2017",1.38%
"March 8, 2017",0.78%
"March 7, 2017",-0.91%
"March 6, 2017",-1.13%
"March 3, 2017",-1.37%
"March 2, 2017",-1.91%
"March 1, 2017",-1.52%
"Feb. 28, 2017",-2.26%
"Feb. 27, 2017",-1.44%
"Feb. 24, 2017",-1.75%
"Feb. 23, 2017",-0.47%
"Feb. 22, 2017",0.82%
"Feb. 21, 2017",1.75%
"Feb. 17, 2017",2.56%
"Feb. 16, 2017",1.39%
"Feb. 15, 2017",4.19%
"Feb. 14, 2017",2.51%
"Feb. 13, 2017",1.66%
"Feb. 10, 2017",2.37%
"Feb. 9, 2017",2.83%
"Feb. 8, 2017",1.66%
"Feb. 7, 2017",2.83%
"Feb. 6, 2017",3.06%
"Feb. 3, 2017",2.96%
"Feb. 2, 2017",2.77%
"Feb. 1, 2017",3.34%
"Jan. 31, 2017",1.79%
"Jan. 30, 2017",3.67%
"Jan. 27, 2017",3.91%
"Jan. 26, 2017",3.67%
"Jan. 25, 2017",3.72%
"Jan. 24, 2017",3.65%
"Jan. 23, 2017",3.86%
"Jan. 20, 2017",3.31%
"Jan. 19, 2017",3.59%
"Jan. 18, 2017",3.15%
"Jan. 17, 2017",3.06%
"Jan. 13, 2017",3.47%
"Jan. 12, 2017",3.03%
"Jan. 11, 2017",3.62%
"Jan. 10, 2017",5.01%
"Jan. 9, 2017",4.82%
"Jan. 6, 2017",3.88%
"Jan. 5, 2017",3.54%
"Jan. 4, 2017",3.67%
"Jan. 3, 2017",3.64%
"Dec. 30, 2016",3.85%
"Dec. 29, 2016",3.32%
"Dec. 28, 2016",4.65%
"Dec. 27, 2016",4.04%
"Dec. 23, 2016",3.85%
"Dec. 22, 2016",3.65%
"Dec. 21, 2016",4.69%
"Dec. 20, 2016",4.22%
"Dec. 19, 2016",4.87%
"Dec. 16, 2016",5.47%
"Dec. 15, 2016",6.39%
"Dec. 14, 2016",7.10%
"Dec. 13, 2016",4.62%
"Dec. 12, 2016",5.76%
"Dec. 9, 2016",6.32%
"Dec. 8, 2016",7.87%
"Dec. 7, 2016",7.96%
"Dec. 6, 2016",9.14%
"Dec. 5, 2016",9.51%
"Dec. 2, 2016",9.87%
"Dec. 1, 2016",11.11%
"Nov. 30, 2016",9.57%
"Nov. 29, 2016",5.84%
"Nov. 28, 2016",6.25%
"Nov. 25, 2016",8.65%
"Nov. 23, 2016",9.84%
"Nov. 22, 2016",9.34%
"Nov. 21, 2016",9.80%
"Nov. 18, 2016",11.04%
"Nov. 17, 2016",10.63%
"Nov. 16, 2016",10.48%
"Nov. 15, 2016",7.63%
"Nov. 14, 2016",9.78%
"Nov. 11, 2016",8.98%
"Nov. 10, 2016",9.10%
"Nov. 9, 2016",6.03%
"Nov. 8, 2016",2.95%
"Nov. 7, 2016",3.63%
"Nov. 4, 2016",6.70%
"Nov. 3, 2016",6.08%
"Nov. 2, 2016",6.05%
"Nov. 1, 2016",5.28%
"Oct. 31, 2016",3.38%
"Oct. 28, 2016",5.01%
"Oct. 27, 2016",5.42%
"Oct. 26, 2016",4.95%
"Oct. 25, 2016",5.19%
"Oct. 24, 2016",5.80%
"Oct. 21, 2016",6.31%
"Oct. 20, 2016",6.76%
"Oct. 19, 2016",7.16%
"Oct. 18, 2016",7.47%
"Oct. 17, 2016",7.97%
"Oct. 14, 2016",8.51%
"Oct. 13, 2016",7.49%
"Oct. 12, 2016",9.30%
"Oct. 11, 2016",10.88%
"Oct. 10, 2016",9.58%
"Oct. 7, 2016",11.08%
"Oct. 6, 2016",10.33%
"Oct. 5, 2016",10.33%
