date,ytd_return
"Aug. 14, 2019",-0.64%
"Aug. 13, 2019",3.21%
"Aug. 12, 2019",3.22%
"Aug. 9, 2019",4.67%
"Aug. 8, 2019",4.29%
"Aug. 7, 2019",2.75%
"Aug. 6, 2019",3.09%
"Aug. 5, 2019",2.65%
"Aug. 2, 2019",5.29%
"Aug. 1, 2019",3.66%
"July 31, 2019",5.79%
"July 30, 2019",7.74%
"July 29, 2019",5.49%
"July 26, 2019",6.98%
"July 25, 2019",7.93%
"July 24, 2019",12.07%
"July 23, 2019",15.68%
"July 22, 2019",15.79%
"July 19, 2019",17.01%
"July 18, 2019",11.97%
"July 17, 2019",14.58%
"July 16, 2019",12.48%
"July 15, 2019",12.13%
"July 12, 2019",13.28%
"July 11, 2019",11.32%
"July 10, 2019",9.24%
"July 9, 2019",9.49%
"July 8, 2019",8.87%
"July 5, 2019",10.34%
"July 3, 2019",9.91%
"July 2, 2019",9.82%
"July 1, 2019",10.53%
"June 28, 2019",12.87%
"June 27, 2019",12.87%
"June 26, 2019",16.26%
"June 25, 2019",14.52%
"June 24, 2019",15.97%
"June 21, 2019",15.30%
"June 20, 2019",16.24%
"June 19, 2019",14.28%
"June 18, 2019",15.96%
"June 17, 2019",10.05%
"June 14, 2019",7.65%
"June 13, 2019",8.17%
"June 12, 2019",7.61%
"June 11, 2019",8.32%
"June 10, 2019",9.71%
"June 7, 2019",9.67%
"June 6, 2019",8.73%
"June 5, 2019",8.14%
"June 4, 2019",6.86%
"June 3, 2019",5.08%
"May 31, 2019",5.93%
"May 30, 2019",8.49%
"May 29, 2019",8.16%
"May 28, 2019",10.04%
"May 24, 2019",10.05%
"May 23, 2019",8.70%
"May 22, 2019",9.39%
"May 21, 2019",11.24%
"May 20, 2019",9.39%
"May 17, 2019",10.08%
"May 16, 2019",9.71%
"May 15, 2019",7.18%
"May 14, 2019",6.37%
"May 13, 2019",4.61%
"May 10, 2019",9.98%
"May 9, 2019",9.81%
"May 8, 2019",11.55%
"May 7, 2019",10.77%
"May 6, 2019",15.22%
"May 3, 2019",16.73%
"May 2, 2019",16.53%
"May 1, 2019",16.84%
"April 30, 2019",17.11%
"April 29, 2019",17.53%
"April 26, 2019",18.07%
"April 25, 2019",18.70%
"April 24, 2019",16.42%
"April 23, 2019",15.98%
"April 22, 2019",16.33%
"April 18, 2019",17.85%
"April 17, 2019",17.06%
"April 16, 2019",18.36%
"April 15, 2019",16.42%
"April 12, 2019",17.72%
"April 11, 2019",14.78%
"April 10, 2019",13.16%
"April 9, 2019",14.43%
"April 8, 2019",16.13%
"April 5, 2019",21.53%
"April 4, 2019",22.75%
"April 3, 2019",19.30%
"April 2, 2019",21.16%
"April 1, 2019",21.41%
"March 29, 2019",18.27%
"March 28, 2019",16.11%
"March 27, 2019",16.03%
"March 26, 2019",14.85%
"March 25, 2019",14.87%
"March 22, 2019",12.30%
"March 21, 2019",15.57%
"March 20, 2019",16.64%
"March 19, 2019",15.79%
"March 18, 2019",15.44%
"March 15, 2019",17.52%
"March 14, 2019",15.75%
"March 13, 2019",16.94%
"March 12, 2019",16.41%
"March 11, 2019",24.03%
"March 8, 2019",31.02%
"March 7, 2019",31.03%
"March 6, 2019",31.62%
"March 5, 2019",33.37%
"March 4, 2019",34.17%
"March 1, 2019",36.63%
"Feb. 28, 2019",36.42%
"Feb. 27, 2019",35.02%
"Feb. 26, 2019",32.33%
"Feb. 25, 2019",32.36%
"Feb. 22, 2019",31.49%
"Feb. 21, 2019",29.48%
"Feb. 20, 2019",30.71%
"Feb. 19, 2019",29.07%
"Feb. 15, 2019",29.60%
"Feb. 14, 2019",27.08%
"Feb. 13, 2019",27.31%
"Feb. 12, 2019",27.36%
"Feb. 11, 2019",25.26%
"Feb. 8, 2019",25.55%
"Feb. 7, 2019",25.63%
"Feb. 6, 2019",27.48%
"Feb. 5, 2019",27.19%
"Feb. 4, 2019",23.10%
"Feb. 1, 2019",20.13%
"Jan. 31, 2019",19.57%
"Jan. 30, 2019",20.22%
"Jan. 29, 2019",13.15%
"Jan. 28, 2019",12.55%
"Jan. 25, 2019",12.93%
"Jan. 24, 2019",11.09%
"Jan. 23, 2019",11.20%
"Jan. 22, 2019",10.98%
"Jan. 18, 2019",13.09%
"Jan. 17, 2019",11.35%
"Jan. 16, 2019",9.17%
"Jan. 15, 2019",9.22%
"Jan. 14, 2019",8.64%
"Jan. 11, 2019",9.43%
"Jan. 10, 2019",9.34%
"Jan. 9, 2019",6.61%
"Jan. 8, 2019",5.59%
"Jan. 7, 2019",1.74%
"Jan. 4, 2019",1.42%
"Jan. 3, 2019",-3.60%
"Jan. 2, 2019",0.41%
"Dec. 31, 2018",9.36%
"Dec. 28, 2018",7.28%
"Dec. 27, 2018",7.54%
"Dec. 26, 2018",6.45%
"Dec. 24, 2018",-0.25%
"Dec. 21, 2018",3.27%
"Dec. 20, 2018",6.15%
"Dec. 19, 2018",8.36%
"Dec. 18, 2018",11.24%
"Dec. 17, 2018",7.20%
"Dec. 14, 2018",8.08%
"Dec. 13, 2018",10.36%
"Dec. 12, 2018",10.78%
"Dec. 11, 2018",9.20%
"Dec. 10, 2018",10.66%
"Dec. 7, 2018",9.60%
"Dec. 6, 2018",12.54%
"Dec. 4, 2018",16.14%
"Dec. 3, 2018",22.06%
"Nov. 30, 2018",17.58%
"Nov. 29, 2018",16.16%
"Nov. 28, 2018",13.09%
"Nov. 27, 2018",7.84%
"Nov. 26, 2018",7.27%
"Nov. 23, 2018",5.90%
"Nov. 21, 2018",7.60%
"Nov. 20, 2018",7.73%
"Nov. 19, 2018",8.83%
"Nov. 16, 2018",13.92%
"Nov. 15, 2018",15.82%
"Nov. 14, 2018",16.89%
"Nov. 13, 2018",18.51%
"Nov. 12, 2018",21.06%
"Nov. 9, 2018",25.24%
"Nov. 8, 2018",25.72%
"Nov. 7, 2018",26.15%
"Nov. 6, 2018",24.26%
"Nov. 5, 2018",22.74%
"Nov. 2, 2018",21.31%
"Nov. 1, 2018",23.11%
"Oct. 31, 2018",20.33%
"Oct. 30, 2018",18.65%
"Oct. 29, 2018",13.79%
"Oct. 26, 2018",21.82%
"Oct. 25, 2018",23.35%
"Oct. 24, 2018",20.26%
"Oct. 23, 2018",18.70%
"Oct. 22, 2018",20.71%
"Oct. 19, 2018",20.80%
"Oct. 18, 2018",21.85%
"Oct. 17, 2018",23.94%
"Oct. 16, 2018",24.87%
"Oct. 15, 2018",21.69%
"Oct. 12, 2018",22.11%
"Oct. 11, 2018",21.43%
"Oct. 10, 2018",24.60%
"Oct. 9, 2018",30.70%
"Oct. 8, 2018",30.81%
"Oct. 5, 2018",31.05%
"Oct. 4, 2018",32.24%
"Oct. 3, 2018",33.02%
"Oct. 2, 2018",31.01%
"Oct. 1, 2018",29.63%
"Sept. 28, 2018",26.11%
"Sept. 27, 2018",24.58%
"Sept. 26, 2018",23.78%
"Sept. 25, 2018",24.52%
"Sept. 24, 2018",24.78%
"Sept. 21, 2018",26.22%
"Sept. 20, 2018",24.60%
"Sept. 19, 2018",23.84%
"Sept. 18, 2018",23.29%
"Sept. 17, 2018",20.70%
"Sept. 14, 2018",22.00%
"Sept. 13, 2018",20.53%
"Sept. 12, 2018",19.84%
"Sept. 11, 2018",17.07%
"Sept. 10, 2018",15.92%
"Sept. 7, 2018",18.44%
"Sept. 6, 2018",19.11%
"Sept. 5, 2018",17.55%
"Sept. 4, 2018",17.41%
"Aug. 31, 2018",16.24%
"Aug. 30, 2018",17.63%
"Aug. 29, 2018",18.74%
"Aug. 28, 2018",19.09%
"Aug. 27, 2018",19.95%
"Aug. 24, 2018",18.47%
"Aug. 23, 2018",17.83%
"Aug. 22, 2018",18.69%
"Aug. 21, 2018",19.96%
"Aug. 20, 2018",18.93%
"Aug. 17, 2018",17.46%
"Aug. 16, 2018",17.32%
"Aug. 15, 2018",12.50%
"Aug. 14, 2018",15.00%
"Aug. 13, 2018",14.73%
"Aug. 10, 2018",15.09%
"Aug. 9, 2018",16.55%
"Aug. 8, 2018",17.93%
"Aug. 7, 2018",18.94%
"Aug. 6, 2018",17.52%
"Aug. 3, 2018",18.15%
"Aug. 2, 2018",18.59%
"Aug. 1, 2018",19.62%
"July 31, 2018",20.82%
"July 30, 2018",19.04%
"July 27, 2018",22.29%
"July 26, 2018",21.84%
"July 25, 2018",20.69%
"July 24, 2018",21.48%
"July 23, 2018",19.79%
"July 20, 2018",20.34%
"July 19, 2018",20.49%
"July 18, 2018",22.15%
"July 17, 2018",21.01%
"July 16, 2018",20.75%
"July 13, 2018",18.95%
"July 12, 2018",17.33%
"July 11, 2018",15.49%
"July 10, 2018",17.72%
"July 9, 2018",15.94%
"July 6, 2018",13.47%
"July 5, 2018",12.98%
"July 3, 2018",12.89%
"July 2, 2018",13.96%
"June 29, 2018",13.77%
"June 28, 2018",13.48%
"June 27, 2018",11.84%
"June 26, 2018",12.34%
"June 25, 2018",12.31%
"June 22, 2018",14.92%
"June 21, 2018",14.50%
"June 20, 2018",16.20%
"June 19, 2018",15.67%
"June 18, 2018",20.29%
"June 15, 2018",21.35%
"June 14, 2018",22.89%
"June 13, 2018",23.38%
"June 12, 2018",25.67%
"June 11, 2018",25.78%
"June 8, 2018",25.29%
"June 7, 2018",24.96%
"June 6, 2018",25.99%
"June 5, 2018",22.10%
"June 4, 2018",22.32%
"June 1, 2018",20.96%
"May 31, 2018",19.41%
"May 30, 2018",21.46%
"May 29, 2018",19.52%
"May 25, 2018",22.10%
"May 24, 2018",21.73%
"May 23, 2018",21.80%
"May 22, 2018",20.38%
"May 21, 2018",23.40%
"May 18, 2018",19.10%
"May 17, 2018",16.69%
"May 16, 2018",15.62%
"May 15, 2018",16.01%
"May 14, 2018",16.85%
"May 11, 2018",16.12%
"May 10, 2018",16.67%
"May 9, 2018",16.82%
"May 8, 2018",14.74%
"May 7, 2018",15.44%
"May 4, 2018",13.40%
"May 3, 2018",12.13%
"May 2, 2018",9.93%
"May 1, 2018",11.74%
"April 30, 2018",13.11%
"April 27, 2018",15.59%
"April 26, 2018",16.24%
"April 25, 2018",16.26%
"April 24, 2018",11.58%
"April 23, 2018",14.90%
"April 20, 2018",14.84%
"April 19, 2018",15.51%
"April 18, 2018",15.63%
"April 17, 2018",14.18%
"April 16, 2018",12.50%
"April 13, 2018",11.65%
"April 12, 2018",14.43%
"April 11, 2018",11.00%
"April 10, 2018",13.54%
"April 9, 2018",9.35%
"April 6, 2018",10.58%
"April 5, 2018",14.07%
"April 4, 2018",11.03%
"April 3, 2018",12.18%
"April 2, 2018",9.34%
"March 29, 2018",11.18%
"March 28, 2018",8.51%
"March 27, 2018",8.89%
"March 26, 2018",11.55%
"March 23, 2018",8.85%
"March 22, 2018",8.38%
"March 21, 2018",14.31%
"March 20, 2018",14.49%
"March 19, 2018",12.50%
"March 16, 2018",12.06%
"March 15, 2018",11.89%
"March 14, 2018",11.99%
"March 13, 2018",14.84%
"March 12, 2018",16.71%
"March 9, 2018",20.21%
"March 8, 2018",18.25%
"March 7, 2018",17.68%
"March 6, 2018",18.31%
"March 5, 2018",19.61%
"March 2, 2018",16.87%
"March 1, 2018",18.58%
"Feb. 28, 2018",22.82%
"Feb. 27, 2018",23.64%
"Feb. 26, 2018",23.25%
"Feb. 23, 2018",20.94%
"Feb. 22, 2018",20.69%
"Feb. 21, 2018",19.48%
"Feb. 20, 2018",19.82%
"Feb. 16, 2018",20.39%
"Feb. 15, 2018",20.87%
"Feb. 14, 2018",16.93%
"Feb. 13, 2018",16.36%
"Feb. 12, 2018",16.58%
"Feb. 9, 2018",12.86%
"Feb. 8, 2018",11.78%
"Feb. 7, 2018",18.04%
"Feb. 6, 2018",15.60%
"Feb. 5, 2018",11.52%
"Feb. 2, 2018",18.31%
"Feb. 1, 2018",21.03%
"Jan. 31, 2018",20.16%
"Jan. 30, 2018",14.51%
"Jan. 29, 2018",15.57%
"Jan. 26, 2018",16.38%
"Jan. 25, 2018",16.34%
"Jan. 24, 2018",13.49%
"Jan. 23, 2018",13.79%
"Jan. 22, 2018",14.61%
"Jan. 19, 2018",14.52%
"Jan. 18, 2018",15.34%
"Jan. 17, 2018",19.02%
"Jan. 16, 2018",13.65%
"Jan. 12, 2018",14.00%
"Jan. 11, 2018",11.26%
"Jan. 10, 2018",8.60%
"Jan. 9, 2018",7.98%
"Jan. 8, 2018",5.17%
"Jan. 5, 2018",4.72%
"Jan. 4, 2018",0.60%
"Jan. 3, 2018",0.98%
"Jan. 2, 2018",0.65%
"Dec. 29, 2017",89.43%
"Dec. 28, 2017",90.36%
"Dec. 27, 2017",89.89%
"Dec. 26, 2017",89.72%
"Dec. 22, 2017",89.56%
"Dec. 21, 2017",89.51%
"Dec. 20, 2017",91.35%
"Dec. 19, 2017",90.94%
"Dec. 18, 2017",90.22%
"Dec. 15, 2017",88.81%
"Dec. 14, 2017",88.77%
"Dec. 13, 2017",87.46%
"Dec. 12, 2017",86.24%
"Dec. 11, 2017",81.89%
"Dec. 8, 2017",83.65%
"Dec. 7, 2017",81.12%
"Dec. 6, 2017",78.74%
"Dec. 5, 2017",76.99%
"Dec. 4, 2017",78.55%
"Dec. 1, 2017",74.32%
"Nov. 30, 2017",77.80%
"Nov. 29, 2017",72.98%
"Nov. 28, 2017",72.14%
"Nov. 27, 2017",70.59%
"Nov. 24, 2017",70.79%
"Nov. 22, 2017",70.32%
"Nov. 21, 2017",71.50%
"Nov. 20, 2017",69.98%
"Nov. 17, 2017",68.46%
"Nov. 16, 2017",69.39%
"Nov. 15, 2017",68.85%
"Nov. 14, 2017",68.14%
"Nov. 13, 2017",68.56%
"Nov. 10, 2017",67.56%
"Nov. 9, 2017",68.74%
"Nov. 8, 2017",70.59%
"Nov. 7, 2017",70.95%
"Nov. 6, 2017",69.62%
"Nov. 3, 2017",68.13%
"Nov. 2, 2017",68.70%
"Nov. 1, 2017",66.05%
"Oct. 31, 2017",65.71%
"Oct. 30, 2017",66.53%
"Oct. 27, 2017",64.74%
"Oct. 26, 2017",66.54%
"Oct. 25, 2017",65.99%
"Oct. 24, 2017",70.86%
"Oct. 23, 2017",68.50%
"Oct. 20, 2017",70.06%
"Oct. 19, 2017",66.39%
"Oct. 18, 2017",67.03%
"Oct. 17, 2017",66.12%
"Oct. 16, 2017",66.85%
"Oct. 13, 2017",67.48%
"Oct. 12, 2017",68.24%
"Oct. 11, 2017",67.93%
"Oct. 10, 2017",67.61%
"Oct. 9, 2017",65.98%
"Oct. 6, 2017",66.10%
"Oct. 5, 2017",66.30%
"Oct. 4, 2017",64.29%
"Oct. 3, 2017",64.09%
"Oct. 2, 2017",64.43%
"Sept. 29, 2017",63.29%
"Sept. 28, 2017",63.33%
"Sept. 27, 2017",63.98%
"Sept. 26, 2017",62.96%
"Sept. 25, 2017",63.36%
"Sept. 22, 2017",64.73%
"Sept. 21, 2017",64.47%
"Sept. 20, 2017",64.09%
"Sept. 19, 2017",62.17%
"Sept. 18, 2017",62.56%
"Sept. 15, 2017",59.94%
"Sept. 14, 2017",57.52%
"Sept. 13, 2017",55.40%
"Sept. 12, 2017",54.53%
"Sept. 11, 2017",54.54%
"Sept. 8, 2017",53.38%
"Sept. 7, 2017",51.79%
"Sept. 6, 2017",50.71%
"Sept. 5, 2017",52.24%
"Sept. 1, 2017",54.37%
"Aug. 31, 2017",53.94%
"Aug. 30, 2017",54.46%
"Aug. 29, 2017",54.48%
"Aug. 28, 2017",52.35%
"Aug. 25, 2017",51.52%
"Aug. 24, 2017",53.35%
"Aug. 23, 2017",52.94%
"Aug. 22, 2017",54.00%
"Aug. 21, 2017",51.39%
"Aug. 18, 2017",51.45%
"Aug. 17, 2017",51.33%
"Aug. 16, 2017",52.61%
"Aug. 15, 2017",53.63%
"Aug. 14, 2017",52.33%
"Aug. 11, 2017",50.87%
"Aug. 10, 2017",49.59%
"Aug. 9, 2017",50.51%
"Aug. 8, 2017",53.84%
"Aug. 7, 2017",54.31%
"Aug. 4, 2017",52.69%
"Aug. 3, 2017",53.04%
"Aug. 2, 2017",52.85%
"Aug. 1, 2017",53.80%
"July 31, 2017",55.74%
"July 28, 2017",54.98%
"July 27, 2017",54.80%
"July 26, 2017",49.96%
"July 25, 2017",36.47%
"July 24, 2017",36.29%
"July 21, 2017",36.27%
"July 20, 2017",35.07%
"July 19, 2017",35.46%
"July 18, 2017",33.76%
"July 17, 2017",34.25%
"July 14, 2017",33.94%
"July 13, 2017",32.47%
"July 12, 2017",32.61%
"July 11, 2017",32.50%
"July 10, 2017",31.01%
"July 7, 2017",29.99%
"July 6, 2017",29.42%
"July 5, 2017",29.63%
"July 3, 2017",27.56%
"June 30, 2017",27.02%
"June 29, 2017",26.84%
"June 28, 2017",28.22%
"June 27, 2017",27.76%
"June 26, 2017",28.46%
"June 23, 2017",29.90%
"June 22, 2017",28.11%
"June 21, 2017",27.94%
"June 20, 2017",27.40%
"June 19, 2017",27.88%
"June 16, 2017",26.18%
"June 15, 2017",25.55%
"June 14, 2017",23.57%
"June 13, 2017",22.75%
"June 12, 2017",22.05%
"June 9, 2017",22.06%
"June 8, 2017",22.00%
"June 7, 2017",20.82%
"June 6, 2017",19.96%
"June 5, 2017",21.37%
"June 2, 2017",22.19%
"June 1, 2017",20.32%
"May 31, 2017",20.52%
"May 30, 2017",20.04%
"May 26, 2017",19.85%
"May 25, 2017",20.16%
"May 24, 2017",18.99%
"May 23, 2017",17.86%
"May 22, 2017",17.98%
"May 19, 2017",16.11%
"May 18, 2017",13.95%
"May 17, 2017",14.84%
"May 16, 2017",17.36%
"May 15, 2017",17.16%
"May 12, 2017",17.71%
"May 11, 2017",18.15%
"May 10, 2017",17.66%
"May 9, 2017",20.06%
"May 8, 2017",19.49%
"May 5, 2017",18.84%
"May 4, 2017",17.59%
"May 3, 2017",17.80%
"May 2, 2017",17.83%
"May 1, 2017",17.16%
"April 28, 2017",18.72%
"April 27, 2017",17.69%
"April 26, 2017",16.72%
"April 25, 2017",17.88%
"April 24, 2017",16.94%
"April 21, 2017",15.87%
"April 20, 2017",15.17%
"April 19, 2017",14.59%
"April 18, 2017",14.24%
"April 17, 2017",14.99%
"April 13, 2017",12.81%
"April 12, 2017",13.08%
"April 11, 2017",14.70%
"April 10, 2017",14.05%
"April 7, 2017",14.88%
"April 6, 2017",13.93%
"April 5, 2017",13.75%
"April 4, 2017",14.79%
"April 3, 2017",13.47%
"March 31, 2017",13.60%
"March 30, 2017",14.32%
"March 29, 2017",14.10%
"March 28, 2017",13.93%
"March 27, 2017",13.12%
"March 24, 2017",12.94%
"March 23, 2017",13.86%
"March 22, 2017",13.68%
"March 21, 2017",13.03%
"March 20, 2017",15.23%
"March 17, 2017",15.69%
"March 16, 2017",14.46%
"March 15, 2017",14.79%
"March 14, 2017",14.81%
"March 13, 2017",15.01%
"March 10, 2017",14.79%
"March 9, 2017",15.99%
"March 8, 2017",16.74%
"March 7, 2017",16.92%
"March 6, 2017",16.22%
"March 3, 2017",17.02%
"March 2, 2017",17.54%
"March 1, 2017",18.13%
"Feb. 28, 2017",15.77%
"Feb. 27, 2017",15.26%
"Feb. 24, 2017",13.98%
"Feb. 23, 2017",13.60%
"Feb. 22, 2017",12.64%
"Feb. 21, 2017",12.77%
"Feb. 17, 2017",10.94%
"Feb. 16, 2017",9.72%
"Feb. 15, 2017",8.75%
"Feb. 14, 2017",8.23%
"Feb. 13, 2017",7.93%
"Feb. 10, 2017",6.78%
"Feb. 9, 2017",5.52%
"Feb. 8, 2017",5.22%
"Feb. 7, 2017",6.95%
"Feb. 6, 2017",5.33%
"Feb. 3, 2017",4.32%
"Feb. 2, 2017",4.23%
"Feb. 1, 2017",5.32%
"Jan. 31, 2017",4.97%
"Jan. 30, 2017",6.35%
"Jan. 27, 2017",7.72%
"Jan. 26, 2017",8.63%
"Jan. 25, 2017",7.50%
"Jan. 24, 2017",3.13%
"Jan. 23, 2017",1.39%
"Jan. 20, 2017",2.47%
"Jan. 19, 2017",2.13%
"Jan. 18, 2017",1.70%
"Jan. 17, 2017",1.28%
"Jan. 13, 2017",2.02%
"Jan. 12, 2017",1.68%
"Jan. 11, 2017",2.39%
"Jan. 10, 2017",2.18%
"Jan. 9, 2017",1.70%
"Jan. 6, 2017",2.20%
"Jan. 5, 2017",1.95%
"Jan. 4, 2017",1.89%
"Jan. 3, 2017",0.83%
"Dec. 30, 2016",7.67%
"Dec. 29, 2016",7.68%
"Dec. 28, 2016",7.96%
"Dec. 27, 2016",8.91%
"Dec. 23, 2016",9.14%
"Dec. 22, 2016",8.90%
"Dec. 21, 2016",8.91%
"Dec. 20, 2016",8.16%
"Dec. 19, 2016",8.02%
"Dec. 16, 2016",6.85%
"Dec. 15, 2016",6.35%
"Dec. 14, 2016",6.83%
"Dec. 13, 2016",8.35%
"Dec. 12, 2016",8.69%
"Dec. 9, 2016",8.23%
"Dec. 8, 2016",7.47%
"Dec. 7, 2016",6.60%
"Dec. 6, 2016",5.29%
"Dec. 5, 2016",5.24%
"Dec. 2, 2016",5.30%
"Dec. 1, 2016",5.39%
"Nov. 30, 2016",4.13%
"Nov. 29, 2016",4.88%
"Nov. 28, 2016",3.58%
"Nov. 25, 2016",3.77%
"Nov. 23, 2016",3.56%
"Nov. 22, 2016",3.41%
"Nov. 21, 2016",1.68%
"Nov. 18, 2016",1.22%
"Nov. 17, 2016",0.51%
"Nov. 16, 2016",1.28%
"Nov. 15, 2016",2.43%
"Nov. 14, 2016",3.73%
"Nov. 11, 2016",2.72%
"Nov. 10, 2016",2.14%
"Nov. 9, 2016",0.35%
"Nov. 8, 2016",-1.65%
"Nov. 7, 2016",-1.08%
"Nov. 4, 2016",-3.49%
"Nov. 3, 2016",-3.16%
"Nov. 2, 2016",-2.66%
"Nov. 1, 2016",-1.51%
"Oct. 31, 2016",-1.49%
"Oct. 28, 2016",-1.09%
"Oct. 27, 2016",-0.89%
"Oct. 26, 2016",0.66%
"Oct. 25, 2016",-3.85%
"Oct. 24, 2016",-4.94%
"Oct. 21, 2016",-6.20%
"Oct. 20, 2016",-6.05%
"Oct. 19, 2016",-5.82%
"Oct. 18, 2016",-6.56%
"Oct. 17, 2016",-7.32%
"Oct. 14, 2016",-7.67%
"Oct. 13, 2016",-7.75%
"Oct. 12, 2016",-7.91%
"Oct. 11, 2016",-7.50%
"Oct. 10, 2016",-6.05%
"Oct. 7, 2016",-7.43%
"Oct. 6, 2016",-7.03%
"Oct. 5, 2016",-6.87%
"Oct. 4, 2016",-8.53%
"Oct. 3, 2016",-8.44%
"Sept. 30, 2016",-8.89%
"Sept. 29, 2016",-9.38%
"Sept. 28, 2016",-8.55%
"Sept. 27, 2016",-9.18%
"Sept. 26, 2016",-9.70%
"Sept. 23, 2016",-8.86%
