date,year_high
"March 19, 2020",398.66
"March 18, 2020",398.66
"March 17, 2020",398.66
"March 16, 2020",398.66
"March 13, 2020",398.66
"March 12, 2020",398.66
"March 11, 2020",398.66
"March 10, 2020",398.66
"March 9, 2020",402.67
"March 6, 2020",423.43
"March 5, 2020",427.70
"March 4, 2020",432.00
"March 3, 2020",433.85
"March 2, 2020",444.50
"Feb. 28, 2020",446.01
"Feb. 27, 2020",446.01
"Feb. 26, 2020",446.01
"Feb. 25, 2020",446.01
"Feb. 24, 2020",446.01
"Feb. 21, 2020",446.01
"Feb. 20, 2020",446.01
"Feb. 19, 2020",446.01
"Feb. 18, 2020",446.01
"Feb. 14, 2020",446.01
"Feb. 13, 2020",446.01
"Feb. 12, 2020",446.01
"Feb. 11, 2020",446.01
"Feb. 10, 2020",446.01
"Feb. 7, 2020",446.01
"Feb. 6, 2020",446.01
"Feb. 5, 2020",446.01
"Feb. 4, 2020",446.01
"Feb. 3, 2020",446.01
"Jan. 31, 2020",446.01
"Jan. 30, 2020",446.01
"Jan. 29, 2020",446.01
"Jan. 28, 2020",446.01
"Jan. 27, 2020",446.01
"Jan. 24, 2020",446.01
"Jan. 23, 2020",446.01
"Jan. 22, 2020",446.01
"Jan. 21, 2020",446.01
"Jan. 17, 2020",446.01
"Jan. 16, 2020",446.01
"Jan. 15, 2020",446.01
"Jan. 14, 2020",446.01
"Jan. 13, 2020",446.01
"Jan. 10, 2020",446.01
"Jan. 9, 2020",446.01
"Jan. 8, 2020",446.01
"Jan. 7, 2020",446.01
"Jan. 6, 2020",446.01
"Jan. 3, 2020",446.01
"Jan. 2, 2020",446.01
"Dec. 31, 2019",446.01
"Dec. 30, 2019",446.01
"Dec. 27, 2019",446.01
"Dec. 26, 2019",446.01
"Dec. 24, 2019",446.01
"Dec. 23, 2019",446.01
"Dec. 20, 2019",446.01
"Dec. 19, 2019",446.01
"Dec. 18, 2019",446.01
"Dec. 17, 2019",446.01
"Dec. 16, 2019",446.01
"Dec. 13, 2019",446.01
"Dec. 12, 2019",446.01
"Dec. 11, 2019",446.01
"Dec. 10, 2019",446.01
"Dec. 9, 2019",446.01
"Dec. 6, 2019",446.01
"Dec. 5, 2019",446.01
"Dec. 4, 2019",446.01
"Dec. 3, 2019",446.01
"Dec. 2, 2019",446.01
"Nov. 29, 2019",446.01
"Nov. 27, 2019",446.01
"Nov. 26, 2019",446.01
"Nov. 25, 2019",446.01
"Nov. 22, 2019",446.01
"Nov. 21, 2019",446.01
"Nov. 20, 2019",446.01
"Nov. 19, 2019",446.01
"Nov. 18, 2019",446.01
"Nov. 15, 2019",446.01
"Nov. 14, 2019",446.01
"Nov. 13, 2019",446.01
"Nov. 12, 2019",446.01
"Nov. 11, 2019",446.01
"Nov. 8, 2019",446.01
"Nov. 7, 2019",446.01
"Nov. 6, 2019",446.01
"Nov. 5, 2019",446.01
"Nov. 4, 2019",446.01
"Nov. 1, 2019",446.01
"Oct. 31, 2019",446.01
"Oct. 30, 2019",446.01
"Oct. 29, 2019",446.01
"Oct. 28, 2019",446.01
"Oct. 25, 2019",446.01
"Oct. 24, 2019",446.01
"Oct. 23, 2019",446.01
"Oct. 22, 2019",446.01
"Oct. 21, 2019",446.01
"Oct. 18, 2019",446.01
"Oct. 17, 2019",446.01
"Oct. 16, 2019",446.01
"Oct. 15, 2019",446.01
"Oct. 14, 2019",446.01
"Oct. 11, 2019",446.01
"Oct. 10, 2019",446.01
"Oct. 9, 2019",446.01
"Oct. 8, 2019",446.01
"Oct. 7, 2019",446.01
"Oct. 4, 2019",446.01
"Oct. 3, 2019",446.01
"Oct. 2, 2019",446.01
"Oct. 1, 2019",446.01
"Sept. 30, 2019",446.01
"Sept. 27, 2019",446.01
"Sept. 26, 2019",446.01
"Sept. 25, 2019",446.01
"Sept. 24, 2019",446.01
"Sept. 23, 2019",446.01
"Sept. 20, 2019",446.01
"Sept. 19, 2019",446.01
