date,ev_ebit
"Dec. 30, 2019",41.48
"Dec. 27, 2019",41.92
"Dec. 26, 2019",41.90
"Dec. 24, 2019",42.26
"Dec. 23, 2019",42.80
"Dec. 20, 2019",41.67
"Dec. 19, 2019",42.32
"Dec. 18, 2019",41.99
"Dec. 17, 2019",41.55
"Dec. 16, 2019",41.55
"Dec. 13, 2019",43.28
"Dec. 12, 2019",43.83
"Dec. 11, 2019",44.27
"Dec. 10, 2019",44.02
"Dec. 9, 2019",44.41
"Dec. 6, 2019",44.75
"Dec. 5, 2019",43.76
"Dec. 4, 2019",44.13
"Dec. 3, 2019",44.51
"Dec. 2, 2019",44.88
"Nov. 29, 2019",46.18
"Nov. 27, 2019",46.39
"Nov. 26, 2019",47.04
"Nov. 25, 2019",47.00
"Nov. 22, 2019",46.79
"Nov. 21, 2019",46.21
"Nov. 20, 2019",46.74
"Nov. 19, 2019",46.27
"Nov. 18, 2019",46.56
"Nov. 15, 2019",46.83
"Nov. 14, 2019",46.33
"Nov. 13, 2019",45.74
"Nov. 12, 2019",45.79
"Nov. 11, 2019",46.27
"Nov. 8, 2019",44.39
"Nov. 7, 2019",45.13
"Nov. 6, 2019",44.76
"Nov. 5, 2019",45.25
"Nov. 4, 2019",44.40
"Nov. 1, 2019",43.70
"Oct. 31, 2019",43.08
"Oct. 30, 2019",43.80
"Oct. 29, 2019",44.14
"Oct. 28, 2019",43.19
"Oct. 25, 2019",43.07
"Oct. 24, 2019",43.62
"Oct. 23, 2019",43.15
"Oct. 22, 2019",42.73
"Oct. 21, 2019",42.03
"Oct. 18, 2019",43.56
"Oct. 17, 2019",46.52
"Oct. 16, 2019",46.92
"Oct. 15, 2019",46.74
"Oct. 14, 2019",47.00
"Oct. 11, 2019",47.21
"Oct. 10, 2019",46.75
"Oct. 9, 2019",47.21
"Oct. 8, 2019",47.11
"Oct. 7, 2019",47.40
"Oct. 4, 2019",47.30
"Oct. 3, 2019",46.87
"Oct. 2, 2019",46.32
"Oct. 1, 2019",47.21
"Sept. 30, 2019",47.86
"Sept. 27, 2019",40.07
"Sept. 26, 2019",40.47
"Sept. 25, 2019",40.40
"Sept. 24, 2019",39.95
"Sept. 23, 2019",39.49
"Sept. 20, 2019",39.72
"Sept. 19, 2019",40.23
"Sept. 18, 2019",40.42
"Sept. 17, 2019",40.20
"Sept. 16, 2019",39.67
"Sept. 13, 2019",39.76
"Sept. 12, 2019",39.35
"Sept. 11, 2019",40.08
"Sept. 10, 2019",38.73
"Sept. 9, 2019",37.66
"Sept. 6, 2019",38.08
"Sept. 5, 2019",37.81
"Sept. 4, 2019",37.44
"Sept. 3, 2019",37.22
"Aug. 30, 2019",38.19
"Aug. 29, 2019",38.06
"Aug. 28, 2019",37.78
"Aug. 27, 2019",37.26
"Aug. 26, 2019",37.69
"Aug. 23, 2019",37.38
"Aug. 22, 2019",37.22
"Aug. 21, 2019",35.78
"Aug. 20, 2019",34.96
"Aug. 19, 2019",35.16
"Aug. 16, 2019",34.83
"Aug. 15, 2019",34.58
"Aug. 14, 2019",33.82
"Aug. 13, 2019",35.07
"Aug. 12, 2019",35.07
"Aug. 9, 2019",35.54
"Aug. 8, 2019",35.42
"Aug. 7, 2019",34.92
"Aug. 6, 2019",35.03
"Aug. 5, 2019",34.89
"Aug. 2, 2019",35.74
"Aug. 1, 2019",35.21
"July 31, 2019",35.90
"July 30, 2019",36.53
"July 29, 2019",35.80
"July 26, 2019",36.28
"July 25, 2019",36.59
"July 24, 2019",37.93
"July 23, 2019",39.09
"July 22, 2019",39.12
"July 19, 2019",39.52
"July 18, 2019",37.89
"July 17, 2019",38.73
"July 16, 2019",38.06
"July 15, 2019",37.94
"July 12, 2019",38.32
"July 11, 2019",37.68
"July 10, 2019",37.01
"July 9, 2019",37.09
"July 8, 2019",36.89
"July 5, 2019",37.37
"July 3, 2019",37.23
"July 2, 2019",37.20
"July 1, 2019",37.43
"June 30, 2019",38.18
"June 28, 2019",18.28
"June 27, 2019",18.28
"June 26, 2019",18.81
"June 25, 2019",18.54
"June 24, 2019",18.76
"June 21, 2019",18.66
"June 20, 2019",18.81
"June 19, 2019",18.50
"June 18, 2019",18.76
"June 17, 2019",17.84
"June 14, 2019",17.46
"June 13, 2019",17.54
"June 12, 2019",17.45
"June 11, 2019",17.57
"June 10, 2019",17.78
"June 7, 2019",17.78
"June 6, 2019",17.63
"June 5, 2019",17.54
"June 4, 2019",17.34
"June 3, 2019",17.06
"May 31, 2019",17.19
"May 30, 2019",17.59
"May 29, 2019",17.54
"May 28, 2019",17.84
"May 24, 2019",17.84
"May 23, 2019",17.63
"May 22, 2019",17.73
"May 21, 2019",18.02
"May 20, 2019",17.73
"May 17, 2019",17.84
"May 16, 2019",17.78
"May 15, 2019",17.39
"May 14, 2019",17.26
"May 13, 2019",16.99
"May 10, 2019",17.83
"May 9, 2019",17.80
"May 8, 2019",18.07
"May 7, 2019",17.95
"May 6, 2019",18.65
"May 3, 2019",18.88
"May 2, 2019",18.85
"May 1, 2019",18.90
"April 30, 2019",18.94
"April 29, 2019",19.01
"April 26, 2019",19.09
"April 25, 2019",19.19
"April 24, 2019",18.83
"April 23, 2019",18.76
"April 22, 2019",18.82
"April 18, 2019",19.06
"April 17, 2019",18.93
"April 16, 2019",19.16
"April 15, 2019",18.86
"April 12, 2019",19.06
"April 11, 2019",18.60
"April 10, 2019",18.35
"April 9, 2019",18.55
"April 8, 2019",18.81
"April 5, 2019",19.66
"April 4, 2019",19.85
"April 3, 2019",19.31
"April 2, 2019",19.60
"April 1, 2019",19.64
"March 31, 2019",19.15
"March 29, 2019",18.26
"March 28, 2019",17.93
"March 27, 2019",17.92
"March 26, 2019",17.74
"March 25, 2019",17.74
"March 22, 2019",17.36
"March 21, 2019",17.85
"March 20, 2019",18.01
"March 19, 2019",17.88
"March 18, 2019",17.83
"March 15, 2019",18.14
"March 14, 2019",17.88
"March 13, 2019",18.06
"March 12, 2019",17.97
"March 11, 2019",19.12
"March 8, 2019",20.18
"March 7, 2019",20.18
"March 6, 2019",20.27
"March 5, 2019",20.53
"March 4, 2019",20.65
"March 1, 2019",21.02
"Feb. 28, 2019",20.99
"Feb. 27, 2019",20.80
"Feb. 26, 2019",20.39
"Feb. 25, 2019",20.40
"Feb. 22, 2019",20.26
"Feb. 21, 2019",19.96
"Feb. 20, 2019",20.15
"Feb. 19, 2019",19.90
"Feb. 15, 2019",19.98
"Feb. 14, 2019",19.60
"Feb. 13, 2019",19.63
"Feb. 12, 2019",19.64
"Feb. 11, 2019",19.32
"Feb. 8, 2019",19.37
"Feb. 7, 2019",19.38
"Feb. 6, 2019",19.66
"Feb. 5, 2019",19.62
"Feb. 4, 2019",19.00
"Feb. 1, 2019",18.55
"Jan. 31, 2019",18.55
"Jan. 30, 2019",18.65
"Jan. 29, 2019",17.58
"Jan. 28, 2019",17.49
"Jan. 25, 2019",17.55
"Jan. 24, 2019",17.27
"Jan. 23, 2019",17.28
"Jan. 22, 2019",17.25
"Jan. 18, 2019",17.57
"Jan. 17, 2019",17.31
"Jan. 16, 2019",16.98
"Jan. 15, 2019",16.98
"Jan. 14, 2019",16.90
"Jan. 11, 2019",17.01
"Jan. 10, 2019",17.00
"Jan. 9, 2019",16.59
"Jan. 8, 2019",16.43
"Jan. 7, 2019",15.85
"Jan. 4, 2019",15.80
"Jan. 3, 2019",15.04
"Jan. 2, 2019",15.65
"Dec. 31, 2018",15.59
"Dec. 28, 2018",16.69
"Dec. 27, 2018",16.73
"Dec. 26, 2018",16.56
"Dec. 24, 2018",15.53
"Dec. 21, 2018",16.07
"Dec. 20, 2018",16.51
"Dec. 19, 2018",16.85
"Dec. 18, 2018",17.30
"Dec. 17, 2018",16.67
"Dec. 14, 2018",16.81
"Dec. 13, 2018",17.16
"Dec. 12, 2018",17.22
