date,forward_ps_ratio
"March 19, 2020",0.6346
"March 18, 2020",0.6617
"March 17, 2020",0.8062
"March 16, 2020",0.8417
"March 13, 2020",1.105
"March 12, 2020",1.002
"March 11, 2020",1.224
"March 10, 2020",1.495
"March 9, 2020",1.470
"March 6, 2020",1.698
"March 5, 2020",1.685
"March 4, 2020",1.832
"March 3, 2020",1.816
"March 2, 2020",1.872
"Feb. 28, 2020",1.781
"Feb. 27, 2020",1.862
"Feb. 26, 2020",1.974
"Feb. 25, 2020",1.965
"Feb. 24, 2020",2.054
"Feb. 21, 2020",2.134
"Feb. 20, 2020",2.172
"Feb. 19, 2020",2.185
"Feb. 18, 2020",2.189
"Feb. 14, 2020",2.200
"Feb. 13, 2020",2.215
"Feb. 12, 2020",2.244
"Feb. 11, 2020",2.225
"Feb. 10, 2020",2.226
"Feb. 7, 2020",2.175
"Feb. 6, 2020",2.206
"Feb. 5, 2020",2.129
"Feb. 4, 2020",2.054
"Feb. 3, 2020",2.041
"Jan. 31, 2020",2.056
"Jan. 30, 2020",2.088
"Jan. 29, 2020",2.080
"Jan. 28, 2020",2.045
"Jan. 27, 2020",2.045
"Jan. 24, 2020",2.087
"Jan. 23, 2020",2.052
"Jan. 22, 2020",1.995
"Jan. 21, 2020",2.024
"Jan. 17, 2020",2.093
"Jan. 16, 2020",2.144
"Jan. 15, 2020",2.130
"Jan. 14, 2020",2.146
"Jan. 13, 2020",2.132
"Jan. 10, 2020",2.130
"Jan. 9, 2020",2.172
"Jan. 8, 2020",2.140
"Jan. 7, 2020",2.178
"Jan. 6, 2020",2.155
"Jan. 3, 2020",2.149
"Jan. 2, 2020",2.152
"Dec. 31, 2019",2.104
"Dec. 30, 2019",2.285
"Dec. 27, 2019",2.312
"Dec. 26, 2019",2.31
"Dec. 24, 2019",2.332
"Dec. 23, 2019",2.363
"Dec. 20, 2019",2.296
"Dec. 19, 2019",2.335
"Dec. 18, 2019",2.315
"Dec. 17, 2019",2.290
"Dec. 16, 2019",2.290
"Dec. 13, 2019",2.392
"Dec. 12, 2019",2.425
"Dec. 11, 2019",2.451
"Dec. 10, 2019",2.436
"Dec. 9, 2019",2.459
"Dec. 6, 2019",2.479
"Dec. 5, 2019",2.420
"Dec. 4, 2019",2.442
"Dec. 3, 2019",2.465
"Dec. 2, 2019",2.487
"Nov. 29, 2019",2.564
"Nov. 27, 2019",2.577
"Nov. 26, 2019",2.615
"Nov. 25, 2019",2.612
"Nov. 22, 2019",2.60
"Nov. 21, 2019",2.566
"Nov. 20, 2019",2.597
"Nov. 19, 2019",2.570
"Nov. 18, 2019",2.587
"Nov. 15, 2019",2.602
"Nov. 14, 2019",2.573
"Nov. 13, 2019",2.538
"Nov. 12, 2019",2.541
"Nov. 11, 2019",2.569
"Nov. 8, 2019",2.458
"Nov. 7, 2019",2.502
"Nov. 6, 2019",2.480
"Nov. 5, 2019",2.509
"Nov. 4, 2019",2.458
"Nov. 1, 2019",2.417
"Oct. 31, 2019",2.380
"Oct. 30, 2019",2.423
"Oct. 29, 2019",2.443
"Oct. 28, 2019",2.387
"Oct. 25, 2019",2.379
"Oct. 24, 2019",2.412
"Oct. 23, 2019",2.384
"Oct. 22, 2019",2.360
"Oct. 21, 2019",2.318
"Oct. 18, 2019",2.409
"Oct. 17, 2019",2.584
"Oct. 16, 2019",2.608
"Oct. 15, 2019",2.597
"Oct. 14, 2019",2.613
"Oct. 11, 2019",2.625
"Oct. 10, 2019",2.598
"Oct. 9, 2019",2.625
"Oct. 8, 2019",2.619
"Oct. 7, 2019",2.636
"Oct. 4, 2019",2.630
"Oct. 3, 2019",2.605
"Oct. 2, 2019",2.572
"Oct. 1, 2019",2.625
"Sept. 30, 2019",2.664
"Sept. 27, 2019",2.680
"Sept. 26, 2019",2.708
"Sept. 25, 2019",2.704
"Sept. 24, 2019",2.672
"Sept. 23, 2019",2.639
"Sept. 20, 2019",2.656
"Sept. 19, 2019",2.691
"Sept. 18, 2019",2.705
"Sept. 17, 2019",2.690
"Sept. 16, 2019",2.652
"Sept. 13, 2019",2.659
"Sept. 12, 2019",2.630
"Sept. 11, 2019",2.681
"Sept. 10, 2019",2.587
"Sept. 9, 2019",2.512
"Sept. 6, 2019",2.541
"Sept. 5, 2019",2.522
"Sept. 4, 2019",2.496
"Sept. 3, 2019",2.481
"Aug. 30, 2019",2.549
"Aug. 29, 2019",2.539
"Aug. 28, 2019",2.52
"Aug. 27, 2019",2.483
"Aug. 26, 2019",2.514
"Aug. 23, 2019",2.492
"Aug. 22, 2019",2.481
"Aug. 21, 2019",2.380
"Aug. 20, 2019",2.322
"Aug. 19, 2019",2.337
"Aug. 16, 2019",2.313
"Aug. 15, 2019",2.296
"Aug. 14, 2019",2.243
"Aug. 13, 2019",2.330
"Aug. 12, 2019",2.330
"Aug. 9, 2019",2.363
"Aug. 8, 2019",2.355
"Aug. 7, 2019",2.320
"Aug. 6, 2019",2.327
"Aug. 5, 2019",2.318
"Aug. 2, 2019",2.377
"Aug. 1, 2019",2.340
"July 31, 2019",2.388
"July 30, 2019",2.432
"July 29, 2019",2.382
"July 26, 2019",2.415
"July 25, 2019",2.437
"July 24, 2019",2.530
"July 23, 2019",2.612
"July 22, 2019",2.614
"July 19, 2019",2.642
"July 18, 2019",2.528
"July 17, 2019",2.587
"July 16, 2019",2.539
"July 15, 2019",2.532
"July 12, 2019",2.558
"July 11, 2019",2.513
"July 10, 2019",2.466
"July 9, 2019",2.472
"July 8, 2019",2.458
"July 5, 2019",2.491
"July 3, 2019",2.482
"July 2, 2019",2.479
"July 1, 2019",2.495
"June 30, 2019",
"June 28, 2019",2.548
"June 27, 2019",2.548
"June 26, 2019",2.624
"June 25, 2019",2.585
"June 24, 2019",2.618
"June 21, 2019",2.603
"June 20, 2019",2.624
"June 19, 2019",2.580
"June 18, 2019",2.618
"June 17, 2019",2.484
"June 14, 2019",2.43
"June 13, 2019",2.442
"June 12, 2019",2.429
"June 11, 2019",2.445
"June 10, 2019",2.476
"June 7, 2019",2.476
"June 6, 2019",2.454
"June 5, 2019",2.441
"June 4, 2019",2.412
"June 3, 2019",2.372
"May 31, 2019",2.391
"May 30, 2019",2.449
"May 29, 2019",2.442
"May 28, 2019",2.484
"May 24, 2019",2.484
"May 23, 2019",2.454
"May 22, 2019",2.469
"May 21, 2019",2.511
"May 20, 2019",2.469
"May 17, 2019",2.485
"May 16, 2019",2.476
"May 15, 2019",2.419
"May 14, 2019",2.401
"May 13, 2019",2.362
"May 10, 2019",2.483
"May 9, 2019",2.479
"May 8, 2019",2.518
"May 7, 2019",2.500
"May 6, 2019",2.601
"May 3, 2019",2.635
"May 2, 2019",2.630
"May 1, 2019",2.638
"April 30, 2019",2.644
"April 29, 2019",2.653
"April 26, 2019",2.665
"April 25, 2019",2.680
"April 24, 2019",2.628
"April 23, 2019",2.618
"April 22, 2019",2.626
"April 18, 2019",2.660
"April 17, 2019",2.642
"April 16, 2019",2.676
"April 15, 2019",2.632
"April 12, 2019",2.661
"April 11, 2019",2.595
"April 10, 2019",2.558
"April 9, 2019",2.587
"April 8, 2019",2.625
"April 5, 2019",2.747
"April 4, 2019",2.775
"April 3, 2019",2.697
"April 2, 2019",2.739
"April 1, 2019",2.744
"March 31, 2019",
"March 29, 2019",2.679
"March 28, 2019",2.630
"March 27, 2019",2.628
"March 26, 2019",2.601
"March 25, 2019",2.602
"March 22, 2019",2.543
"March 21, 2019",2.617
"March 20, 2019",2.642
"March 19, 2019",2.622
"March 18, 2019",2.614
"March 15, 2019",2.662
"March 14, 2019",2.622
"March 13, 2019",2.648
"March 12, 2019",2.636
"March 11, 2019",2.809
"March 8, 2019",2.967
"March 7, 2019",2.968
"March 6, 2019",2.981
"March 5, 2019",3.021
"March 4, 2019",3.039
"March 1, 2019",3.094
"Feb. 28, 2019",3.090
"Feb. 27, 2019",3.061
"Feb. 26, 2019",3.000
"Feb. 25, 2019",3.000
"Feb. 22, 2019",2.981
"Feb. 21, 2019",2.935
"Feb. 20, 2019",2.963
"Feb. 19, 2019",2.926
"Feb. 15, 2019",2.938
"Feb. 14, 2019",2.881
"Feb. 13, 2019",2.886
