date,ps_ratio
"March 19, 2020",0.7243
"March 18, 2020",0.7552
"March 17, 2020",0.9202
"March 16, 2020",0.9607
"March 13, 2020",1.262
"March 12, 2020",1.148
"March 11, 2020",1.402
"March 10, 2020",1.712
"March 9, 2020",1.684
"March 6, 2020",1.944
"March 5, 2020",1.930
"March 4, 2020",2.099
"March 3, 2020",2.08
"March 2, 2020",2.144
"Feb. 28, 2020",2.039
"Feb. 27, 2020",2.133
"Feb. 26, 2020",2.265
"Feb. 25, 2020",2.254
"Feb. 24, 2020",2.356
"Feb. 21, 2020",2.449
"Feb. 20, 2020",2.493
"Feb. 19, 2020",2.508
"Feb. 18, 2020",2.512
"Feb. 14, 2020",2.524
"Feb. 13, 2020",2.541
"Feb. 12, 2020",2.575
"Feb. 11, 2020",2.553
"Feb. 10, 2020",2.555
"Feb. 7, 2020",2.496
"Feb. 6, 2020",2.531
"Feb. 5, 2020",2.443
"Feb. 4, 2020",2.357
"Feb. 3, 2020",2.342
"Jan. 31, 2020",2.359
"Jan. 30, 2020",2.396
"Jan. 29, 2020",2.387
"Jan. 28, 2020",2.346
"Jan. 27, 2020",2.347
"Jan. 24, 2020",2.394
"Jan. 23, 2020",2.356
"Jan. 22, 2020",2.290
"Jan. 21, 2020",2.323
"Jan. 17, 2020",2.403
"Jan. 16, 2020",2.461
"Jan. 15, 2020",2.445
"Jan. 14, 2020",2.464
"Jan. 13, 2020",2.448
"Jan. 10, 2020",2.446
"Jan. 9, 2020",2.493
"Jan. 8, 2020",2.456
"Jan. 7, 2020",2.50
"Jan. 6, 2020",2.474
"Jan. 3, 2020",2.466
"Jan. 2, 2020",2.471
"Dec. 31, 2019",2.415
"Dec. 30, 2019",2.141
"Dec. 27, 2019",2.166
"Dec. 26, 2019",2.164
"Dec. 24, 2019",2.184
"Dec. 23, 2019",2.214
"Dec. 20, 2019",2.152
"Dec. 19, 2019",2.188
"Dec. 18, 2019",2.169
"Dec. 17, 2019",2.145
"Dec. 16, 2019",2.145
"Dec. 13, 2019",2.241
"Dec. 12, 2019",2.272
"Dec. 11, 2019",2.296
"Dec. 10, 2019",2.282
"Dec. 9, 2019",2.304
"Dec. 6, 2019",2.323
"Dec. 5, 2019",2.268
"Dec. 4, 2019",2.288
"Dec. 3, 2019",2.310
"Dec. 2, 2019",2.330
"Nov. 29, 2019",2.402
"Nov. 27, 2019",2.414
"Nov. 26, 2019",2.450
"Nov. 25, 2019",2.448
"Nov. 22, 2019",2.436
"Nov. 21, 2019",2.404
"Nov. 20, 2019",2.433
"Nov. 19, 2019",2.407
"Nov. 18, 2019",2.424
"Nov. 15, 2019",2.438
"Nov. 14, 2019",2.410
"Nov. 13, 2019",2.378
"Nov. 12, 2019",2.380
"Nov. 11, 2019",2.407
"Nov. 8, 2019",2.302
"Nov. 7, 2019",2.344
"Nov. 6, 2019",2.323
"Nov. 5, 2019",2.350
"Nov. 4, 2019",2.303
"Nov. 1, 2019",2.264
"Oct. 31, 2019",2.230
"Oct. 30, 2019",2.270
"Oct. 29, 2019",2.289
"Oct. 28, 2019",2.236
"Oct. 25, 2019",2.229
"Oct. 24, 2019",2.260
"Oct. 23, 2019",2.234
"Oct. 22, 2019",2.211
"Oct. 21, 2019",2.172
"Oct. 18, 2019",2.257
"Oct. 17, 2019",2.421
"Oct. 16, 2019",2.443
"Oct. 15, 2019",2.433
"Oct. 14, 2019",2.448
"Oct. 11, 2019",2.459
"Oct. 10, 2019",2.434
"Oct. 9, 2019",2.460
"Oct. 8, 2019",2.454
"Oct. 7, 2019",2.47
"Oct. 4, 2019",2.464
"Oct. 3, 2019",2.441
"Oct. 2, 2019",2.410
"Oct. 1, 2019",2.460
"Sept. 30, 2019",2.496
"Sept. 27, 2019",2.383
"Sept. 26, 2019",2.408
"Sept. 25, 2019",2.404
"Sept. 24, 2019",2.375
"Sept. 23, 2019",2.346
"Sept. 20, 2019",2.361
"Sept. 19, 2019",2.393
"Sept. 18, 2019",2.405
"Sept. 17, 2019",2.391
"Sept. 16, 2019",2.358
"Sept. 13, 2019",2.363
"Sept. 12, 2019",2.338
"Sept. 11, 2019",2.383
"Sept. 10, 2019",2.300
"Sept. 9, 2019",2.233
"Sept. 6, 2019",2.259
"Sept. 5, 2019",2.242
"Sept. 4, 2019",2.219
"Sept. 3, 2019",2.206
"Aug. 30, 2019",2.266
"Aug. 29, 2019",2.258
"Aug. 28, 2019",2.240
"Aug. 27, 2019",2.208
"Aug. 26, 2019",2.234
"Aug. 23, 2019",2.216
"Aug. 22, 2019",2.206
"Aug. 21, 2019",2.116
"Aug. 20, 2019",2.065
"Aug. 19, 2019",2.077
"Aug. 16, 2019",2.057
"Aug. 15, 2019",2.041
"Aug. 14, 2019",1.994
"Aug. 13, 2019",2.072
"Aug. 12, 2019",2.072
"Aug. 9, 2019",2.101
"Aug. 8, 2019",2.093
"Aug. 7, 2019",2.062
"Aug. 6, 2019",2.069
"Aug. 5, 2019",2.060
"Aug. 2, 2019",2.113
"Aug. 1, 2019",2.080
"July 31, 2019",2.123
"July 30, 2019",2.162
"July 29, 2019",2.117
"July 26, 2019",2.147
"July 25, 2019",2.166
"July 24, 2019",2.249
"July 23, 2019",2.322
"July 22, 2019",2.324
"July 19, 2019",2.348
"July 18, 2019",2.247
"July 17, 2019",2.300
"July 16, 2019",2.258
"July 15, 2019",2.250
"July 12, 2019",2.274
"July 11, 2019",2.234
"July 10, 2019",2.192
"July 9, 2019",2.197
"July 8, 2019",2.185
"July 5, 2019",2.215
"July 3, 2019",2.206
"July 2, 2019",2.204
"July 1, 2019",2.218
"June 30, 2019",2.265
"June 28, 2019",2.095
"June 27, 2019",2.095
"June 26, 2019",2.158
"June 25, 2019",2.126
"June 24, 2019",2.152
"June 21, 2019",2.140
"June 20, 2019",2.158
"June 19, 2019",2.121
"June 18, 2019",2.152
"June 17, 2019",2.043
"June 14, 2019",1.998
"June 13, 2019",2.008
"June 12, 2019",1.997
"June 11, 2019",2.010
"June 10, 2019",2.036
"June 7, 2019",2.036
"June 6, 2019",2.018
"June 5, 2019",2.007
"June 4, 2019",1.983
"June 3, 2019",1.950
"May 31, 2019",1.966
"May 30, 2019",2.014
"May 29, 2019",2.008
"May 28, 2019",2.042
"May 24, 2019",2.043
"May 23, 2019",2.018
"May 22, 2019",2.030
"May 21, 2019",2.065
"May 20, 2019",2.030
"May 17, 2019",2.043
"May 16, 2019",2.036
"May 15, 2019",1.989
"May 14, 2019",1.974
"May 13, 2019",1.942
"May 10, 2019",2.041
"May 9, 2019",2.038
"May 8, 2019",2.070
"May 7, 2019",2.056
"May 6, 2019",2.139
"May 3, 2019",2.167
"May 2, 2019",2.163
"May 1, 2019",2.169
"April 30, 2019",2.174
"April 29, 2019",2.182
"April 26, 2019",2.192
"April 25, 2019",2.203
"April 24, 2019",2.161
"April 23, 2019",2.153
"April 22, 2019",2.159
"April 18, 2019",2.188
"April 17, 2019",2.173
"April 16, 2019",2.197
"April 15, 2019",2.161
"April 12, 2019",2.185
"April 11, 2019",2.130
"April 10, 2019",2.100
"April 9, 2019",2.124
"April 8, 2019",2.156
"April 5, 2019",2.256
"April 4, 2019",2.278
"April 3, 2019",2.214
"April 2, 2019",2.249
"April 1, 2019",2.254
"March 31, 2019",2.195
"March 29, 2019",2.208
"March 28, 2019",2.168
"March 27, 2019",2.167
"March 26, 2019",2.144
"March 25, 2019",2.145
"March 22, 2019",2.097
"March 21, 2019",2.158
"March 20, 2019",2.178
"March 19, 2019",2.162
"March 18, 2019",2.156
"March 15, 2019",2.194
"March 14, 2019",2.161
"March 13, 2019",2.184
"March 12, 2019",2.174
"March 11, 2019",2.316
"March 8, 2019",2.446
"March 7, 2019",2.447
"March 6, 2019",2.458
"March 5, 2019",2.490
"March 4, 2019",2.505
"March 1, 2019",2.551
"Feb. 28, 2019",2.547
"Feb. 27, 2019",2.521
"Feb. 26, 2019",2.471
"Feb. 25, 2019",2.472
"Feb. 22, 2019",2.455
"Feb. 21, 2019",2.418
"Feb. 20, 2019",2.441
"Feb. 19, 2019",2.410
"Feb. 15, 2019",2.42
"Feb. 14, 2019",2.373
"Feb. 13, 2019",2.377
"Feb. 12, 2019",2.378
"Feb. 11, 2019",2.339
"Feb. 8, 2019",2.344
"Feb. 7, 2019",2.346
"Feb. 6, 2019",2.380
"Feb. 5, 2019",2.375
"Feb. 4, 2019",2.299
"Feb. 1, 2019",2.243
"Jan. 31, 2019",2.233
"Jan. 30, 2019",2.245
"Jan. 29, 2019",2.113
"Jan. 28, 2019",2.102
"Jan. 25, 2019",2.109
"Jan. 24, 2019",2.074
"Jan. 23, 2019",2.076
"Jan. 22, 2019",2.072
"Jan. 18, 2019",2.112
"Jan. 17, 2019",2.079
"Jan. 16, 2019",2.038
"Jan. 15, 2019",2.040
"Jan. 14, 2019",2.029
"Jan. 11, 2019",2.043
"Jan. 10, 2019",2.042
"Jan. 9, 2019",1.991
"Jan. 8, 2019",1.972
"Jan. 7, 2019",1.900
"Jan. 4, 2019",1.894
"Jan. 3, 2019",1.800
"Jan. 2, 2019",1.875
"Dec. 31, 2018",1.867
"Dec. 28, 2018",1.920
"Dec. 27, 2018",1.925
"Dec. 26, 2018",1.906
"Dec. 24, 2018",1.786
"Dec. 21, 2018",1.849
"Dec. 20, 2018",1.900
"Dec. 19, 2018",1.940
"Dec. 18, 2018",1.991
"Dec. 17, 2018",1.919
"Dec. 14, 2018",1.935
"Dec. 13, 2018",1.976
"Dec. 12, 2018",1.983
"Dec. 11, 2018",1.955
"Dec. 10, 2018",1.981
"Dec. 7, 2018",1.962
"Dec. 6, 2018",2.015
"Dec. 4, 2018",2.079
"Dec. 3, 2018",2.185
"Nov. 30, 2018",2.105
"Nov. 29, 2018",2.079
