date,forward_pe_ratio
"March 19, 2020",18.47
"March 18, 2020",20.17
"March 17, 2020",20.84
"March 16, 2020",18.66
"March 13, 2020",19.76
"March 12, 2020",18.86
"March 11, 2020",20.50
"March 10, 2020",21.65
"March 9, 2020",21.70
"March 6, 2020",22.33
"March 5, 2020",22.58
"March 4, 2020",22.81
"March 3, 2020",21.81
"March 2, 2020",21.73
"Feb. 28, 2020",20.40
"Feb. 27, 2020",20.99
"Feb. 26, 2020",22.27
"Feb. 25, 2020",22.43
"Feb. 24, 2020",22.86
"Feb. 21, 2020",23.24
"Feb. 20, 2020",23.40
"Feb. 19, 2020",23.65
"Feb. 18, 2020",23.84
"Feb. 14, 2020",23.71
"Feb. 13, 2020",23.50
"Feb. 12, 2020",23.26
"Feb. 11, 2020",23.36
"Feb. 10, 2020",23.29
"Feb. 7, 2020",23.16
"Feb. 6, 2020",23.37
"Feb. 5, 2020",23.34
"Feb. 4, 2020",23.51
"Feb. 3, 2020",23.82
"Jan. 31, 2020",23.82
"Jan. 30, 2020",23.79
"Jan. 29, 2020",23.49
"Jan. 28, 2020",23.35
"Jan. 27, 2020",23.26
"Jan. 24, 2020",23.35
"Jan. 23, 2020",23.07
"Jan. 22, 2020",22.85
"Jan. 21, 2020",22.70
"Jan. 17, 2020",22.52
"Jan. 16, 2020",22.24
"Jan. 15, 2020",22.08
"Jan. 14, 2020",21.71
"Jan. 13, 2020",21.63
"Jan. 10, 2020",21.56
"Jan. 9, 2020",21.45
"Jan. 8, 2020",21.35
"Jan. 7, 2020",21.41
"Jan. 6, 2020",21.41
"Jan. 3, 2020",21.34
"Jan. 2, 2020",21.36
"Dec. 31, 2019",21.60
"Dec. 30, 2019",22.27
"Dec. 27, 2019",22.31
"Dec. 26, 2019",22.24
"Dec. 24, 2019",22.23
"Dec. 23, 2019",22.21
"Dec. 20, 2019",22.48
"Dec. 19, 2019",22.26
"Dec. 18, 2019",22.21
"Dec. 17, 2019",22.08
"Dec. 16, 2019",22.04
"Dec. 13, 2019",21.80
"Dec. 12, 2019",21.59
"Dec. 11, 2019",21.83
"Dec. 10, 2019",21.78
"Dec. 9, 2019",21.76
"Dec. 6, 2019",21.88
"Dec. 5, 2019",21.90
"Dec. 4, 2019",21.80
"Dec. 3, 2019",21.53
"Dec. 2, 2019",21.38
"Nov. 29, 2019",21.64
"Nov. 27, 2019",21.70
"Nov. 26, 2019",21.67
"Nov. 25, 2019",21.53
"Nov. 22, 2019",21.68
"Nov. 21, 2019",21.57
"Nov. 20, 2019",21.66
"Nov. 19, 2019",21.48
"Nov. 18, 2019",21.35
"Nov. 15, 2019",21.21
"Nov. 14, 2019",21.22
"Nov. 13, 2019",21.29
"Nov. 12, 2019",20.96
"Nov. 11, 2019",21.03
"Nov. 8, 2019",21.10
"Nov. 7, 2019",21.16
"Nov. 6, 2019",21.79
"Nov. 5, 2019",21.65
"Nov. 4, 2019",21.98
"Nov. 1, 2019",22.16
"Oct. 31, 2019",22.36
"Oct. 30, 2019",22.29
"Oct. 29, 2019",22.07
"Oct. 28, 2019",22.12
"Oct. 25, 2019",22.35
"Oct. 24, 2019",22.67
"Oct. 23, 2019",22.37
"Oct. 22, 2019",22.30
"Oct. 21, 2019",22.38
"Oct. 18, 2019",22.30
"Oct. 17, 2019",22.03
"Oct. 16, 2019",21.93
"Oct. 15, 2019",21.73
"Oct. 14, 2019",21.80
"Oct. 11, 2019",21.87
"Oct. 10, 2019",21.94
"Oct. 9, 2019",22.00
"Oct. 8, 2019",21.93
"Oct. 7, 2019",22.20
"Oct. 4, 2019",22.17
"Oct. 3, 2019",21.91
"Oct. 2, 2019",21.82
"Oct. 1, 2019",22.08
"Sept. 30, 2019",22.19
"Sept. 27, 2019",22.31
"Sept. 26, 2019",22.33
"Sept. 25, 2019",22.32
"Sept. 24, 2019",22.41
"Sept. 23, 2019",22.12
"Sept. 20, 2019",22.07
"Sept. 19, 2019",22.07
"Sept. 18, 2019",22.03
"Sept. 17, 2019",21.97
"Sept. 16, 2019",21.72
"Sept. 13, 2019",21.68
"Sept. 12, 2019",21.80
"Sept. 11, 2019",21.72
"Sept. 10, 2019",21.58
"Sept. 9, 2019",21.65
"Sept. 6, 2019",21.58
"Sept. 5, 2019",21.68
"Sept. 4, 2019",22.04
"Sept. 3, 2019",21.98
"Aug. 30, 2019",21.59
"Aug. 29, 2019",21.49
"Aug. 28, 2019",21.23
"Aug. 27, 2019",21.48
"Aug. 26, 2019",21.52
"Aug. 23, 2019",21.22
"Aug. 22, 2019",21.55
"Aug. 21, 2019",21.64
"Aug. 20, 2019",21.50
"Aug. 19, 2019",21.45
"Aug. 16, 2019",21.37
"Aug. 15, 2019",21.40
"Aug. 14, 2019",20.96
"Aug. 13, 2019",21.38
"Aug. 12, 2019",21.40
"Aug. 9, 2019",21.31
"Aug. 8, 2019",21.20
"Aug. 7, 2019",21.26
"Aug. 6, 2019",21.12
"Aug. 5, 2019",20.85
"Aug. 2, 2019",21.01
"Aug. 1, 2019",21.04
"July 31, 2019",20.80
"July 30, 2019",21.02
"July 29, 2019",21.26
"July 26, 2019",21.07
"July 25, 2019",21.10
"July 24, 2019",21.23
"July 23, 2019",21.20
"July 22, 2019",21.35
"July 19, 2019",21.38
"July 18, 2019",21.74
"July 17, 2019",21.56
"July 16, 2019",21.44
"July 15, 2019",21.60
"July 12, 2019",21.38
"July 11, 2019",21.54
"July 10, 2019",21.51
"July 9, 2019",21.40
"July 8, 2019",21.30
"July 5, 2019",21.28
"July 3, 2019",21.35
"July 2, 2019",21.13
"July 1, 2019",20.88
"June 30, 2019",
"June 28, 2019",20.85
"June 27, 2019",20.82
"June 26, 2019",20.96
"June 25, 2019",21.41
"June 24, 2019",21.53
"June 21, 2019",21.69
"June 20, 2019",21.52
"June 19, 2019",21.52
"June 18, 2019",21.27
"June 17, 2019",21.34
"June 14, 2019",21.46
"June 13, 2019",21.22
"June 12, 2019",21.17
"June 11, 2019",20.92
"June 10, 2019",21.09
"June 7, 2019",21.21
"June 6, 2019",21.32
"June 5, 2019",21.17
"June 4, 2019",20.62
"June 3, 2019",20.70
"May 31, 2019",20.40
"May 30, 2019",20.21
"May 29, 2019",20.30
"May 28, 2019",20.53
"May 24, 2019",20.91
"May 23, 2019",20.89
"May 22, 2019",20.68
"May 21, 2019",20.52
"May 20, 2019",20.51
"May 17, 2019",20.34
"May 16, 2019",20.23
"May 15, 2019",20.15
"May 14, 2019",20.27
"May 13, 2019",20.45
"May 10, 2019",20.05
"May 9, 2019",19.63
"May 8, 2019",19.83
"May 7, 2019",20.05
"May 6, 2019",20.09
"May 3, 2019",20.24
"May 2, 2019",20.06
"May 1, 2019",20.12
"April 30, 2019",20.26
"April 29, 2019",19.91
"April 26, 2019",20.07
"April 25, 2019",20.09
"April 24, 2019",19.90
"April 23, 2019",19.80
"April 22, 2019",19.64
"April 18, 2019",19.66
"April 17, 2019",19.71
"April 16, 2019",19.67
"April 15, 2019",19.96
"April 12, 2019",19.93
"April 11, 2019",19.88
"April 10, 2019",19.74
"April 9, 2019",19.80
"April 8, 2019",19.70
"April 5, 2019",19.80
"April 4, 2019",19.57
"April 3, 2019",19.64
"April 2, 2019",19.68
"April 1, 2019",19.62
"March 31, 2019",
"March 29, 2019",19.84
"March 28, 2019",19.85
"March 27, 2019",20.19
"March 26, 2019",20.37
"March 25, 2019",20.21
"March 22, 2019",20.17
"March 21, 2019",19.92
"March 20, 2019",19.63
"March 19, 2019",19.56
"March 18, 2019",19.77
"March 15, 2019",19.85
"March 14, 2019",19.66
"March 13, 2019",19.70
"March 12, 2019",19.69
"March 11, 2019",19.57
"March 8, 2019",19.41
"March 7, 2019",19.29
"March 6, 2019",19.25
"March 5, 2019",19.19
"March 4, 2019",19.29
"March 1, 2019",19.28
"Feb. 28, 2019",19.22
"Feb. 27, 2019",19.10
"Feb. 26, 2019",19.05
"Feb. 25, 2019",19.13
"Feb. 22, 2019",19.36
"Feb. 21, 2019",19.22
"Feb. 20, 2019",19.07
"Feb. 19, 2019",18.97
"Feb. 15, 2019",18.78
"Feb. 14, 2019",18.80
"Feb. 13, 2019",18.84
"Feb. 12, 2019",19.02
"Feb. 11, 2019",18.97
"Feb. 8, 2019",18.95
"Feb. 7, 2019",18.82
"Feb. 6, 2019",18.76
"Feb. 5, 2019",18.72
"Feb. 4, 2019",18.82
"Feb. 1, 2019",18.74
"Jan. 31, 2019",18.74
"Jan. 30, 2019",18.28
"Jan. 29, 2019",18.23
"Jan. 28, 2019",18.20
"Jan. 25, 2019",18.19
"Jan. 24, 2019",18.42
"Jan. 23, 2019",18.24
"Jan. 22, 2019",18.09
"Jan. 18, 2019",18.02
"Jan. 17, 2019",18.00
"Jan. 16, 2019",17.94
"Jan. 15, 2019",17.86
"Jan. 14, 2019",17.48
"Jan. 11, 2019",17.63
"Jan. 10, 2019",17.70
"Jan. 9, 2019",17.38
"Jan. 8, 2019",17.51
"Jan. 7, 2019",17.30
"Jan. 4, 2019",17.40
"Jan. 3, 2019",17.24
"Jan. 2, 2019",17.28
"Dec. 31, 2018",17.70
