date,operating_earning_yield
"Aug. 27, 2019",5.86%
"Aug. 26, 2019",5.85%
"Aug. 23, 2019",5.94%
"Aug. 22, 2019",5.84%
"Aug. 21, 2019",5.82%
"Aug. 20, 2019",5.86%
"Aug. 19, 2019",5.87%
"Aug. 16, 2019",5.89%
"Aug. 15, 2019",5.88%
"Aug. 14, 2019",6.01%
"Aug. 13, 2019",5.89%
"Aug. 12, 2019",5.89%
"Aug. 9, 2019",5.91%
"Aug. 8, 2019",5.94%
"Aug. 7, 2019",5.93%
"Aug. 6, 2019",5.96%
"Aug. 5, 2019",6.04%
"Aug. 2, 2019",5.99%
"Aug. 1, 2019",5.99%
"July 31, 2019",6.06%
"July 30, 2019",5.99%
"July 29, 2019",5.93%
"July 26, 2019",5.98%
"July 25, 2019",5.97%
"July 24, 2019",5.93%
"July 23, 2019",5.94%
"July 22, 2019",5.90%
"July 19, 2019",5.89%
"July 18, 2019",5.79%
"July 17, 2019",5.84%
"July 16, 2019",5.87%
"July 15, 2019",5.83%
"July 12, 2019",5.89%
"July 11, 2019",5.85%
"July 10, 2019",5.86%
"July 9, 2019",5.88%
"July 8, 2019",5.91%
"July 5, 2019",5.92%
"July 3, 2019",5.90%
"July 2, 2019",5.96%
"July 1, 2019",6.03%
"June 30, 2019",
"June 28, 2019",6.52%
"June 27, 2019",6.53%
"June 26, 2019",6.48%
"June 25, 2019",6.35%
"June 24, 2019",6.31%
"June 21, 2019",6.27%
"June 20, 2019",6.32%
"June 19, 2019",6.32%
"June 18, 2019",6.39%
"June 17, 2019",6.37%
"June 14, 2019",6.34%
"June 13, 2019",6.41%
"June 12, 2019",6.42%
"June 11, 2019",6.50%
"June 10, 2019",6.45%
"June 7, 2019",6.41%
"June 6, 2019",6.38%
"June 5, 2019",6.42%
"June 4, 2019",6.59%
"June 3, 2019",6.57%
"May 31, 2019",6.66%
"May 30, 2019",6.73%
"May 29, 2019",6.70%
"May 28, 2019",6.62%
"May 24, 2019",6.50%
"May 23, 2019",6.51%
"May 22, 2019",6.57%
"May 21, 2019",6.63%
"May 20, 2019",6.63%
"May 17, 2019",6.69%
"May 16, 2019",6.72%
"May 15, 2019",6.75%
"May 14, 2019",6.71%
"May 13, 2019",6.65%
"May 10, 2019",6.78%
"May 9, 2019",6.93%
"May 8, 2019",6.85%
"May 7, 2019",6.78%
"May 6, 2019",6.77%
"May 3, 2019",6.72%
"May 2, 2019",6.78%
"May 1, 2019",6.76%
"April 30, 2019",6.71%
"April 29, 2019",6.83%
"April 26, 2019",6.78%
"April 25, 2019",6.77%
"April 24, 2019",6.83%
"April 23, 2019",6.87%
"April 22, 2019",6.92%
"April 18, 2019",6.91%
"April 17, 2019",6.90%
"April 16, 2019",6.91%
"April 15, 2019",6.81%
"April 12, 2019",6.82%
"April 11, 2019",6.84%
"April 10, 2019",6.89%
"April 9, 2019",6.87%
"April 8, 2019",6.90%
"April 5, 2019",6.87%
"April 4, 2019",6.95%
"April 3, 2019",6.92%
"April 2, 2019",6.91%
"April 1, 2019",6.93%
"March 31, 2019",
"March 29, 2019",6.66%
"March 28, 2019",6.66%
"March 27, 2019",6.54%
"March 26, 2019",6.49%
"March 25, 2019",6.54%
"March 22, 2019",6.55%
"March 21, 2019",6.63%
"March 20, 2019",6.73%
"March 19, 2019",6.75%
"March 18, 2019",6.68%
"March 15, 2019",6.65%
"March 14, 2019",6.72%
"March 13, 2019",6.70%
"March 12, 2019",6.71%
"March 11, 2019",6.75%
"March 8, 2019",6.80%
"March 7, 2019",6.85%
"March 6, 2019",6.86%
"March 5, 2019",6.88%
"March 4, 2019",6.85%
"March 1, 2019",6.85%
"Feb. 28, 2019",6.87%
"Feb. 27, 2019",6.92%
"Feb. 26, 2019",6.93%
"Feb. 25, 2019",6.90%
"Feb. 22, 2019",6.82%
"Feb. 21, 2019",6.87%
"Feb. 20, 2019",6.93%
"Feb. 19, 2019",6.96%
"Feb. 15, 2019",7.03%
"Feb. 14, 2019",7.03%
"Feb. 13, 2019",7.01%
"Feb. 12, 2019",6.94%
"Feb. 11, 2019",6.96%
"Feb. 8, 2019",6.97%
"Feb. 7, 2019",7.02%
"Feb. 6, 2019",7.04%
"Feb. 5, 2019",7.06%
"Feb. 4, 2019",7.02%
"Feb. 1, 2019",7.05%
"Jan. 31, 2019",7.05%
"Jan. 30, 2019",7.23%
"Jan. 29, 2019",7.24%
"Jan. 28, 2019",7.26%
"Jan. 25, 2019",7.26%
"Jan. 24, 2019",7.17%
"Jan. 23, 2019",7.24%
"Jan. 22, 2019",7.30%
"Jan. 18, 2019",7.33%
"Jan. 17, 2019",7.34%
"Jan. 16, 2019",7.36%
"Jan. 15, 2019",7.40%
"Jan. 14, 2019",7.56%
"Jan. 11, 2019",7.49%
"Jan. 10, 2019",7.46%
"Jan. 9, 2019",7.60%
"Jan. 8, 2019",7.54%
"Jan. 7, 2019",7.64%
"Jan. 4, 2019",7.59%
"Jan. 3, 2019",7.66%
"Jan. 2, 2019",7.64%
"Dec. 31, 2018",7.46%
"Dec. 28, 2018",8.00%
"Dec. 27, 2018",7.97%
"Dec. 26, 2018",8.04%
"Dec. 24, 2018",8.13%
"Dec. 21, 2018",7.82%
"Dec. 20, 2018",7.70%
"Dec. 19, 2018",7.78%
"Dec. 18, 2018",7.74%
"Dec. 17, 2018",7.73%
"Dec. 14, 2018",7.47%
"Dec. 13, 2018",7.44%
"Dec. 12, 2018",7.52%
"Dec. 11, 2018",7.49%
"Dec. 10, 2018",7.53%
"Dec. 7, 2018",7.54%
"Dec. 6, 2018",7.59%
"Dec. 4, 2018",7.62%
"Dec. 3, 2018",7.63%
"Nov. 30, 2018",7.69%
"Nov. 29, 2018",7.83%
"Nov. 28, 2018",7.84%
"Nov. 27, 2018",7.81%
"Nov. 26, 2018",7.87%
"Nov. 23, 2018",7.88%
"Nov. 21, 2018",7.90%
"Nov. 20, 2018",7.68%
"Nov. 19, 2018",7.72%
"Nov. 16, 2018",7.76%
"Nov. 15, 2018",7.78%
"Nov. 14, 2018",7.85%
"Nov. 13, 2018",7.82%
"Nov. 12, 2018",7.84%
"Nov. 9, 2018",7.94%
"Nov. 8, 2018",8.06%
"Nov. 7, 2018",7.96%
"Nov. 6, 2018",8.03%
"Nov. 5, 2018",8.13%
"Nov. 2, 2018",8.22%
"Nov. 1, 2018",8.19%
"Oct. 31, 2018",8.15%
"Oct. 30, 2018",8.05%
"Oct. 29, 2018",8.07%
"Oct. 26, 2018",8.22%
"Oct. 25, 2018",8.13%
"Oct. 24, 2018",7.91%
"Oct. 23, 2018",8.14%
"Oct. 22, 2018",8.17%
"Oct. 19, 2018",8.16%
"Oct. 18, 2018",8.34%
"Oct. 17, 2018",8.33%
"Oct. 16, 2018",8.34%
"Oct. 15, 2018",8.42%
"Oct. 12, 2018",8.43%
"Oct. 11, 2018",8.39%
"Oct. 10, 2018",8.22%
"Oct. 9, 2018",8.18%
"Oct. 8, 2018",8.21%
"Oct. 5, 2018",8.32%
"Oct. 4, 2018",8.47%
"Oct. 3, 2018",8.51%
"Oct. 2, 2018",8.38%
"Oct. 1, 2018",8.43%
"Sept. 30, 2018",
"Sept. 28, 2018",9.31%
"Sept. 27, 2018",9.46%
"Sept. 26, 2018",9.57%
"Sept. 25, 2018",9.46%
"Sept. 24, 2018",9.35%
"Sept. 21, 2018",9.25%
"Sept. 20, 2018",9.29%
"Sept. 19, 2018",9.30%
"Sept. 18, 2018",9.12%
"Sept. 17, 2018",9.07%
"Sept. 14, 2018",9.09%
"Sept. 13, 2018",9.05%
"Sept. 12, 2018",9.10%
"Sept. 11, 2018",9.05%
"Sept. 10, 2018",8.99%
"Sept. 7, 2018",9.08%
"Sept. 6, 2018",9.00%
"Sept. 5, 2018",9.01%
"Sept. 4, 2018",9.14%
"Aug. 31, 2018",9.20%
"Aug. 30, 2018",9.19%
"Aug. 29, 2018",9.21%
"Aug. 28, 2018",9.28%
"Aug. 27, 2018",9.28%
"Aug. 24, 2018",9.23%
"Aug. 23, 2018",9.25%
"Aug. 22, 2018",9.33%
"Aug. 21, 2018",9.21%
"Aug. 20, 2018",9.15%
"Aug. 17, 2018",9.11%
"Aug. 16, 2018",9.13%
"Aug. 15, 2018",9.20%
"Aug. 14, 2018",9.30%
"Aug. 13, 2018",9.31%
"Aug. 10, 2018",9.32%
"Aug. 9, 2018",9.30%
"Aug. 8, 2018",9.31%
"Aug. 7, 2018",9.27%
"Aug. 6, 2018",9.26%
"Aug. 3, 2018",9.28%
"Aug. 2, 2018",9.37%
"Aug. 1, 2018",9.39%
"July 31, 2018",9.28%
"July 30, 2018",9.38%
"July 27, 2018",9.28%
"July 26, 2018",9.29%
"July 25, 2018",9.52%
"July 24, 2018",9.56%
"July 23, 2018",9.51%
"July 20, 2018",9.38%
"July 19, 2018",9.35%
"July 18, 2018",9.40%
"July 17, 2018",9.37%
"July 16, 2018",9.38%
"July 13, 2018",9.38%
"July 12, 2018",9.38%
"July 11, 2018",9.33%
"July 10, 2018",9.46%
"July 9, 2018",9.59%
"July 6, 2018",9.23%
"July 5, 2018",9.28%
"July 3, 2018",9.36%
"July 2, 2018",9.42%
"June 30, 2018",
"June 29, 2018",9.47%
"June 28, 2018",9.46%
"June 27, 2018",9.39%
"June 26, 2018",9.46%
"June 25, 2018",9.50%
"June 22, 2018",9.74%
"June 21, 2018",9.72%
"June 20, 2018",9.80%
"June 19, 2018",9.81%
"June 18, 2018",10.02%
"June 15, 2018",10.08%
"June 14, 2018",10.15%
"June 13, 2018",10.33%
"June 12, 2018",10.31%
"June 11, 2018",10.42%
"June 8, 2018",10.23%
"June 7, 2018",10.22%
"June 6, 2018",10.28%
"June 5, 2018",10.04%
"June 4, 2018",9.93%
"June 1, 2018",9.83%
"May 31, 2018",9.65%
"May 30, 2018",9.64%
"May 29, 2018",9.70%
"May 25, 2018",9.75%
"May 24, 2018",9.81%
"May 23, 2018",9.86%
"May 22, 2018",10.02%
"May 21, 2018",10.07%
"May 18, 2018",10.10%
"May 17, 2018",10.05%
"May 16, 2018",9.91%
"May 15, 2018",9.81%
"May 14, 2018",9.77%
"May 11, 2018",9.76%
"May 10, 2018",9.78%
"May 9, 2018",9.89%
"May 8, 2018",9.75%
"May 7, 2018",9.53%
"May 4, 2018",9.45%
"May 3, 2018",9.47%
"May 2, 2018",9.48%
"May 1, 2018",9.44%
"April 30, 2018",9.37%
"April 27, 2018",9.29%
"April 26, 2018",9.40%
"April 25, 2018",9.49%
"April 24, 2018",9.52%
"April 23, 2018",9.58%
"April 20, 2018",9.58%
"April 19, 2018",9.57%
"April 18, 2018",9.54%
"April 17, 2018",9.52%
"April 16, 2018",9.60%
"April 13, 2018",9.74%
"April 12, 2018",9.84%
"April 11, 2018",9.67%
"April 10, 2018",9.66%
"April 9, 2018",9.54%
"April 6, 2018",9.57%
"April 5, 2018",9.51%
"April 4, 2018",9.55%
"April 3, 2018",9.58%
"April 2, 2018",9.60%
"March 31, 2018",
"March 29, 2018",10.02%
"March 28, 2018",10.01%
"March 27, 2018",10.04%
"March 26, 2018",10.21%
"March 23, 2018",10.35%
"March 22, 2018",10.20%
"March 21, 2018",10.27%
"March 20, 2018",10.19%
"March 19, 2018",10.19%
"March 16, 2018",10.13%
"March 15, 2018",10.26%
"March 14, 2018",10.32%
"March 13, 2018",10.41%
"March 12, 2018",10.43%
"March 9, 2018",10.47%
"March 8, 2018",10.52%
"March 7, 2018",10.58%
"March 6, 2018",10.49%
"March 5, 2018",10.33%
"March 2, 2018",10.54%
"March 1, 2018",10.47%
"Feb. 28, 2018",10.48%
"Feb. 27, 2018",10.42%
"Feb. 26, 2018",10.26%
"Feb. 23, 2018",10.20%
"Feb. 22, 2018",10.46%
"Feb. 21, 2018",10.48%
"Feb. 20, 2018",10.35%
"Feb. 16, 2018",10.22%
"Feb. 15, 2018",10.31%
"Feb. 14, 2018",10.52%
"Feb. 13, 2018",10.48%
"Feb. 12, 2018",10.60%
"Feb. 9, 2018",10.62%
"Feb. 8, 2018",10.84%
"Feb. 7, 2018",10.66%
"Feb. 6, 2018",10.59%
"Feb. 5, 2018",10.34%
"Feb. 2, 2018",10.14%
"Feb. 1, 2018",10.13%
"Jan. 31, 2018",9.99%
"Jan. 30, 2018",10.05%
"Jan. 29, 2018",10.12%
"Jan. 26, 2018",10.00%
"Jan. 25, 2018",9.86%
"Jan. 24, 2018",10.03%
"Jan. 23, 2018",9.99%
"Jan. 22, 2018",10.09%
"Jan. 19, 2018",10.14%
"Jan. 18, 2018",10.14%
"Jan. 17, 2018",10.07%
"Jan. 16, 2018",10.18%
"Jan. 12, 2018",10.19%
"Jan. 11, 2018",10.00%
"Jan. 10, 2018",9.89%
"Jan. 9, 2018",9.74%
"Jan. 8, 2018",9.62%
"Jan. 5, 2018",9.71%
"Jan. 4, 2018",9.69%
"Jan. 3, 2018",9.57%
"Jan. 2, 2018",9.49%
"Dec. 31, 2017",
"Dec. 29, 2017",8.57%
"Dec. 28, 2017",8.56%
"Dec. 27, 2017",8.61%
"Dec. 26, 2017",8.64%
"Dec. 22, 2017",8.56%
"Dec. 21, 2017",8.55%
"Dec. 20, 2017",8.46%
"Dec. 19, 2017",8.46%
"Dec. 18, 2017",8.35%
"Dec. 15, 2017",8.23%
"Dec. 14, 2017",8.26%
"Dec. 13, 2017",8.24%
"Dec. 12, 2017",8.29%
"Dec. 11, 2017",8.18%
"Dec. 8, 2017",8.19%
"Dec. 7, 2017",8.23%
"Dec. 6, 2017",8.21%
"Dec. 5, 2017",8.26%
"Dec. 4, 2017",8.14%
"Dec. 1, 2017",8.16%
"Nov. 30, 2017",8.12%
"Nov. 29, 2017",8.17%
"Nov. 28, 2017",8.18%
"Nov. 27, 2017",8.21%
"Nov. 24, 2017",8.24%
"Nov. 22, 2017",8.23%
"Nov. 21, 2017",8.21%
"Nov. 20, 2017",8.25%
"Nov. 17, 2017",8.25%
"Nov. 16, 2017",8.21%
"Nov. 15, 2017",8.23%
"Nov. 14, 2017",8.14%
"Nov. 13, 2017",8.28%
"Nov. 10, 2017",8.43%
"Nov. 9, 2017",8.35%
"Nov. 8, 2017",8.35%
"Nov. 7, 2017",8.38%
"Nov. 6, 2017",8.55%
"Nov. 3, 2017",8.51%
"Nov. 2, 2017",8.55%
"Nov. 1, 2017",8.52%
"Oct. 31, 2017",8.47%
"Oct. 30, 2017",8.50%
"Oct. 27, 2017",8.51%
"Oct. 26, 2017",8.54%
"Oct. 25, 2017",8.57%
"Oct. 24, 2017",8.52%
"Oct. 23, 2017",8.53%
"Oct. 20, 2017",8.52%
"Oct. 19, 2017",8.54%
"Oct. 18, 2017",8.63%
"Oct. 17, 2017",8.61%
"Oct. 16, 2017",8.62%
"Oct. 13, 2017",8.61%
"Oct. 12, 2017",8.59%
"Oct. 11, 2017",8.66%
"Oct. 10, 2017",8.71%
"Oct. 9, 2017",8.79%
"Oct. 6, 2017",8.81%
"Oct. 5, 2017",8.82%
"Oct. 4, 2017",8.81%
"Oct. 3, 2017",8.97%
"Oct. 2, 2017",8.95%
"Sept. 30, 2017",
"Sept. 29, 2017",9.45%
"Sept. 28, 2017",9.41%
"Sept. 27, 2017",9.44%
"Sept. 26, 2017",9.32%
"Sept. 25, 2017",9.34%
"Sept. 22, 2017",9.40%
"Sept. 21, 2017",9.29%
"Sept. 20, 2017",9.26%
"Sept. 19, 2017",9.22%
"Sept. 18, 2017",9.18%
"Sept. 15, 2017",9.09%
"Sept. 14, 2017",9.10%
"Sept. 13, 2017",9.14%
"Sept. 12, 2017",9.08%
"Sept. 11, 2017",8.90%
"Sept. 8, 2017",8.94%
"Sept. 7, 2017",8.99%
"Sept. 6, 2017",9.05%
"Sept. 5, 2017",8.96%
"Sept. 1, 2017",9.02%
"Aug. 31, 2017",9.01%
"Aug. 30, 2017",9.00%
"Aug. 29, 2017",8.97%
"Aug. 28, 2017",8.95%
"Aug. 25, 2017",9.02%
"Aug. 24, 2017",9.04%
"Aug. 23, 2017",9.05%
"Aug. 22, 2017",9.11%
"Aug. 21, 2017",9.13%
"Aug. 18, 2017",9.20%
"Aug. 17, 2017",9.22%
"Aug. 16, 2017",9.21%
"Aug. 15, 2017",9.28%
"Aug. 14, 2017",9.34%
"Aug. 11, 2017",9.40%
"Aug. 10, 2017",9.30%
"Aug. 9, 2017",9.35%
"Aug. 8, 2017",9.30%
"Aug. 7, 2017",9.29%
"Aug. 4, 2017",9.36%
"Aug. 3, 2017",9.32%
"Aug. 2, 2017",9.35%
"Aug. 1, 2017",9.40%
"July 31, 2017",9.41%
"July 28, 2017",9.42%
"July 27, 2017",9.39%
"July 26, 2017",9.55%
"July 25, 2017",9.64%
"July 24, 2017",9.59%
"July 21, 2017",9.48%
"July 20, 2017",9.66%
"July 19, 2017",9.67%
"July 18, 2017",9.71%
"July 17, 2017",9.68%
"July 14, 2017",9.73%
"July 13, 2017",9.72%
"July 12, 2017",9.62%
"July 11, 2017",9.64%
"July 10, 2017",9.63%
"July 7, 2017",9.60%
"July 6, 2017",9.61%
"July 5, 2017",9.64%
"July 3, 2017",9.62%
"June 30, 2017",9.55%
"June 29, 2017",9.93%
"June 28, 2017",9.85%
"June 27, 2017",9.77%
"June 26, 2017",9.61%
"June 23, 2017",9.66%
"June 22, 2017",9.62%
"June 21, 2017",9.54%
"June 20, 2017",9.52%
"June 19, 2017",9.59%
"June 16, 2017",9.54%
"June 15, 2017",9.58%
"June 14, 2017",9.60%
"June 13, 2017",9.64%
"June 12, 2017",9.67%
"June 9, 2017",9.61%
"June 8, 2017",9.60%
"June 7, 2017",9.51%
"June 6, 2017",9.58%
"June 5, 2017",9.54%
"June 2, 2017",9.51%
"June 1, 2017",9.57%
"May 31, 2017",9.62%
"May 30, 2017",9.70%
"May 26, 2017",9.75%
"May 25, 2017",9.76%
"May 24, 2017",9.84%
"May 23, 2017",9.93%
"May 22, 2017",9.95%
"May 19, 2017",10.05%
"May 18, 2017",10.11%
"May 17, 2017",10.14%
"May 16, 2017",10.18%
"May 15, 2017",10.08%
"May 12, 2017",10.15%
"May 11, 2017",10.23%
"May 10, 2017",10.25%
"May 9, 2017",10.26%
"May 8, 2017",10.20%
"May 5, 2017",10.10%
"May 4, 2017",10.16%
"May 3, 2017",10.18%
"May 2, 2017",10.16%
"May 1, 2017",10.24%
"April 28, 2017",10.19%
"April 27, 2017",10.15%
"April 26, 2017",10.21%
"April 25, 2017",10.18%
"April 24, 2017",10.16%
"April 21, 2017",10.18%
"April 20, 2017",10.24%
"April 19, 2017",10.20%
"April 18, 2017",10.16%
"April 17, 2017",10.20%
"April 13, 2017",10.23%
"April 12, 2017",10.19%
"April 11, 2017",10.25%
"April 10, 2017",10.24%
"April 7, 2017",10.26%
"April 6, 2017",10.22%
"April 5, 2017",10.19%
"April 4, 2017",10.27%
"April 3, 2017",10.29%
"March 31, 2017",10.29%
"March 30, 2017",10.39%
"March 29, 2017",10.36%
"March 28, 2017",10.29%
"March 27, 2017",10.31%
"March 24, 2017",10.30%
"March 23, 2017",10.35%
"March 22, 2017",10.35%
"March 21, 2017",10.42%
"March 20, 2017",10.55%
"March 17, 2017",10.50%
"March 16, 2017",10.57%
"March 15, 2017",10.47%
"March 14, 2017",10.61%
"March 13, 2017",10.61%
"March 10, 2017",10.67%
"March 9, 2017",10.76%
"March 8, 2017",10.71%
"March 7, 2017",10.54%
"March 6, 2017",10.52%
"March 3, 2017",10.49%
"March 2, 2017",10.50%
"March 1, 2017",10.56%
"Feb. 28, 2017",10.42%
"Feb. 27, 2017",10.46%
"Feb. 24, 2017",10.39%
"Feb. 23, 2017",10.57%
"Feb. 22, 2017",10.69%
"Feb. 21, 2017",10.78%
"Feb. 17, 2017",10.89%
"Feb. 16, 2017",10.96%
"Feb. 15, 2017",11.03%
"Feb. 14, 2017",11.03%
"Feb. 13, 2017",10.94%
"Feb. 10, 2017",10.91%
"Feb. 9, 2017",11.01%
"Feb. 8, 2017",10.94%
"Feb. 7, 2017",10.92%
"Feb. 6, 2017",10.94%
"Feb. 3, 2017",10.90%
"Feb. 2, 2017",10.94%
"Feb. 1, 2017",11.06%
"Jan. 31, 2017",10.90%
"Jan. 30, 2017",11.04%
"Jan. 27, 2017",11.08%
"Jan. 26, 2017",11.14%
"Jan. 25, 2017",11.16%
"Jan. 24, 2017",11.12%
"Jan. 23, 2017",11.13%
"Jan. 20, 2017",11.09%
"Jan. 19, 2017",11.13%
"Jan. 18, 2017",11.00%
"Jan. 17, 2017",10.94%
"Jan. 13, 2017",11.04%
"Jan. 12, 2017",11.03%
"Jan. 11, 2017",11.05%
"Jan. 10, 2017",11.24%
"Jan. 9, 2017",11.20%
"Jan. 6, 2017",11.05%
"Jan. 5, 2017",11.05%
"Jan. 4, 2017",11.11%
"Jan. 3, 2017",11.12%
"Dec. 31, 2016",
"Dec. 30, 2016",10.87%
"Dec. 29, 2016",10.81%
"Dec. 28, 2016",10.97%
"Dec. 27, 2016",10.84%
"Dec. 23, 2016",10.83%
"Dec. 22, 2016",10.82%
"Dec. 21, 2016",10.89%
"Dec. 20, 2016",10.82%
"Dec. 19, 2016",10.87%
"Dec. 16, 2016",10.89%
"Dec. 15, 2016",11.02%
"Dec. 14, 2016",11.09%
"Dec. 13, 2016",10.91%
"Dec. 12, 2016",11.04%
"Dec. 9, 2016",11.22%
"Dec. 8, 2016",11.37%
"Dec. 7, 2016",11.36%
"Dec. 6, 2016",11.50%
"Dec. 5, 2016",11.56%
"Dec. 2, 2016",11.66%
"Dec. 1, 2016",11.76%
"Nov. 30, 2016",11.59%
"Nov. 29, 2016",11.17%
"Nov. 28, 2016",11.23%
"Nov. 25, 2016",11.46%
"Nov. 23, 2016",11.63%
"Nov. 22, 2016",11.56%
"Nov. 21, 2016",11.53%
"Nov. 18, 2016",11.71%
"Nov. 17, 2016",11.62%
"Nov. 16, 2016",11.60%
"Nov. 15, 2016",11.51%
"Nov. 14, 2016",11.65%
"Nov. 11, 2016",11.40%
"Nov. 10, 2016",11.45%
"Nov. 9, 2016",11.17%
"Nov. 8, 2016",10.82%
"Nov. 7, 2016",10.82%
"Nov. 4, 2016",10.96%
"Nov. 3, 2016",10.87%
"Nov. 2, 2016",10.93%
"Nov. 1, 2016",10.79%
"Oct. 31, 2016",10.55%
"Oct. 28, 2016",10.79%
"Oct. 27, 2016",10.83%
"Oct. 26, 2016",10.77%
"Oct. 25, 2016",10.78%
"Oct. 24, 2016",10.85%
"Oct. 21, 2016",10.95%
"Oct. 20, 2016",10.88%
"Oct. 19, 2016",10.83%
"Oct. 18, 2016",10.80%
"Oct. 17, 2016",10.87%
"Oct. 14, 2016",10.98%
"Oct. 13, 2016",10.94%
"Oct. 12, 2016",11.04%
"Oct. 11, 2016",11.15%
"Oct. 10, 2016",11.00%
"Oct. 7, 2016",11.07%
"Oct. 6, 2016",10.99%
"Oct. 5, 2016",11.00%
"Oct. 4, 2016",11.00%
"Oct. 3, 2016",10.77%
"Sept. 30, 2016",10.66%
"Sept. 29, 2016",10.05%
"Sept. 28, 2016",9.92%
"Sept. 27, 2016",9.90%
