date,ev_ebit
"March 19, 2020",23.86
"March 18, 2020",25.14
"March 17, 2020",25.63
"March 16, 2020",24.01
"March 13, 2020",24.83
"March 12, 2020",24.16
"March 11, 2020",25.38
"March 10, 2020",26.23
"March 9, 2020",26.27
"March 6, 2020",26.74
"March 5, 2020",26.93
"March 4, 2020",27.10
"March 3, 2020",26.36
"March 2, 2020",26.30
"Feb. 28, 2020",25.30
"Feb. 27, 2020",25.75
"Feb. 26, 2020",26.69
"Feb. 25, 2020",26.82
"Feb. 24, 2020",27.14
"Feb. 21, 2020",27.40
"Feb. 20, 2020",27.51
"Feb. 19, 2020",27.70
"Feb. 18, 2020",27.84
"Feb. 14, 2020",27.75
"Feb. 13, 2020",27.59
"Feb. 12, 2020",27.41
"Feb. 11, 2020",27.49
"Feb. 10, 2020",27.43
"Feb. 7, 2020",27.34
"Feb. 6, 2020",27.49
"Feb. 5, 2020",27.47
"Feb. 4, 2020",27.60
"Feb. 3, 2020",27.83
"Jan. 31, 2020",27.83
"Jan. 30, 2020",27.81
"Jan. 29, 2020",27.59
"Jan. 28, 2020",27.48
"Jan. 27, 2020",27.41
"Jan. 24, 2020",27.48
"Jan. 23, 2020",27.27
"Jan. 22, 2020",27.11
"Jan. 21, 2020",27.00
"Jan. 17, 2020",26.86
"Jan. 16, 2020",26.65
"Jan. 15, 2020",26.53
"Jan. 14, 2020",26.26
"Jan. 13, 2020",26.20
"Jan. 10, 2020",26.15
"Jan. 9, 2020",26.07
"Jan. 8, 2020",25.99
"Jan. 7, 2020",26.04
"Jan. 6, 2020",26.03
"Jan. 3, 2020",25.98
"Jan. 2, 2020",26.00
"Dec. 31, 2019",26.18
"Dec. 30, 2019",23.69
"Dec. 27, 2019",23.71
"Dec. 26, 2019",23.66
"Dec. 24, 2019",23.66
"Dec. 23, 2019",23.64
"Dec. 20, 2019",23.82
"Dec. 19, 2019",23.68
"Dec. 18, 2019",23.64
"Dec. 17, 2019",23.56
"Dec. 16, 2019",23.53
"Dec. 13, 2019",23.37
"Dec. 12, 2019",23.23
"Dec. 11, 2019",23.39
"Dec. 10, 2019",23.36
"Dec. 9, 2019",23.35
