date,ev_ebitda
"March 19, 2020",12.29
"March 18, 2020",12.94
"March 17, 2020",13.20
"March 16, 2020",12.36
"March 13, 2020",12.78
"March 12, 2020",12.44
"March 11, 2020",13.07
"March 10, 2020",13.50
"March 9, 2020",13.53
"March 6, 2020",13.77
"March 5, 2020",13.86
"March 4, 2020",13.95
"March 3, 2020",13.57
"March 2, 2020",13.54
"Feb. 28, 2020",13.03
"Feb. 27, 2020",13.25
"Feb. 26, 2020",13.74
"Feb. 25, 2020",13.81
"Feb. 24, 2020",13.97
"Feb. 21, 2020",14.11
"Feb. 20, 2020",14.16
"Feb. 19, 2020",14.26
"Feb. 18, 2020",14.33
"Feb. 14, 2020",14.28
"Feb. 13, 2020",14.20
"Feb. 12, 2020",14.11
"Feb. 11, 2020",14.15
"Feb. 10, 2020",14.12
"Feb. 7, 2020",14.07
"Feb. 6, 2020",14.15
"Feb. 5, 2020",14.14
"Feb. 4, 2020",14.21
"Feb. 3, 2020",14.32
"Jan. 31, 2020",14.32
"Jan. 30, 2020",14.31
"Jan. 29, 2020",14.20
"Jan. 28, 2020",14.15
"Jan. 27, 2020",14.11
"Jan. 24, 2020",14.14
"Jan. 23, 2020",14.04
"Jan. 22, 2020",13.96
"Jan. 21, 2020",13.90
"Jan. 17, 2020",13.83
"Jan. 16, 2020",13.72
"Jan. 15, 2020",13.66
"Jan. 14, 2020",13.52
"Jan. 13, 2020",13.49
"Jan. 10, 2020",13.46
"Jan. 9, 2020",13.42
"Jan. 8, 2020",13.38
"Jan. 7, 2020",13.40
"Jan. 6, 2020",13.40
"Jan. 3, 2020",13.37
"Jan. 2, 2020",13.38
"Dec. 31, 2019",13.48
"Dec. 30, 2019",13.05
"Dec. 27, 2019",13.06
"Dec. 26, 2019",13.03
"Dec. 24, 2019",13.03
"Dec. 23, 2019",13.02
"Dec. 20, 2019",13.12
"Dec. 19, 2019",13.04
"Dec. 18, 2019",13.02
"Dec. 17, 2019",12.98
"Dec. 16, 2019",12.96
"Dec. 13, 2019",12.88
"Dec. 12, 2019",12.80
"Dec. 11, 2019",12.88
"Dec. 10, 2019",12.87
"Dec. 9, 2019",12.86
"Dec. 6, 2019",12.90
"Dec. 5, 2019",12.91
"Dec. 4, 2019",12.87
"Dec. 3, 2019",12.77
"Dec. 2, 2019",12.72
"Nov. 29, 2019",12.81
"Nov. 27, 2019",12.84
"Nov. 26, 2019",12.83
"Nov. 25, 2019",12.78
"Nov. 22, 2019",12.83
"Nov. 21, 2019",12.79
"Nov. 20, 2019",12.82
"Nov. 19, 2019",12.76
"Nov. 18, 2019",12.71
"Nov. 15, 2019",12.66
"Nov. 14, 2019",12.66
"Nov. 13, 2019",12.69
"Nov. 12, 2019",12.57
"Nov. 11, 2019",12.59
"Nov. 8, 2019",12.62
"Nov. 7, 2019",12.64
"Nov. 6, 2019",12.87
"Nov. 5, 2019",12.82
"Nov. 4, 2019",12.94
"Nov. 1, 2019",13.01
"Oct. 31, 2019",13.08
"Oct. 30, 2019",13.05
"Oct. 29, 2019",12.97
"Oct. 28, 2019",12.99
"Oct. 25, 2019",13.07
"Oct. 24, 2019",13.19
"Oct. 23, 2019",13.08
"Oct. 22, 2019",13.06
"Oct. 21, 2019",13.08
"Oct. 18, 2019",13.06
"Oct. 17, 2019",12.96
"Oct. 16, 2019",12.92
"Oct. 15, 2019",12.85
"Oct. 14, 2019",12.87
"Oct. 11, 2019",12.90
"Oct. 10, 2019",12.92
"Oct. 9, 2019",12.95
"Oct. 8, 2019",12.92
"Oct. 7, 2019",13.02
"Oct. 4, 2019",13.01
"Oct. 3, 2019",12.91
"Oct. 2, 2019",12.88
"Oct. 1, 2019",12.98
"Sept. 30, 2019",13.02
"Sept. 27, 2019",13.75
"Sept. 26, 2019",13.76
"Sept. 25, 2019",13.75
"Sept. 24, 2019",13.78
"Sept. 23, 2019",13.68
"Sept. 20, 2019",13.66
"Sept. 19, 2019",13.66
"Sept. 18, 2019",13.64
"Sept. 17, 2019",13.61
"Sept. 16, 2019",13.52
"Sept. 13, 2019",13.50
"Sept. 12, 2019",13.55
"Sept. 11, 2019",13.52
"Sept. 10, 2019",13.46
"Sept. 9, 2019",13.49
"Sept. 6, 2019",13.46
"Sept. 5, 2019",13.50
"Sept. 4, 2019",13.64
"Sept. 3, 2019",13.62
"Aug. 30, 2019",13.47
"Aug. 29, 2019",13.43
"Aug. 28, 2019",13.33
"Aug. 27, 2019",13.43
"Aug. 26, 2019",13.44
"Aug. 23, 2019",13.33
"Aug. 22, 2019",13.45
"Aug. 21, 2019",13.49
"Aug. 20, 2019",13.43
"Aug. 19, 2019",13.41
"Aug. 16, 2019",13.38
"Aug. 15, 2019",13.40
"Aug. 14, 2019",13.22
"Aug. 13, 2019",13.39
"Aug. 12, 2019",13.39
"Aug. 9, 2019",13.36
"Aug. 8, 2019",13.32
"Aug. 7, 2019",13.34
"Aug. 6, 2019",13.28
"Aug. 5, 2019",13.18
"Aug. 2, 2019",13.24
