date,pe_10
"March 19, 2020",24.95
"March 18, 2020",27.26
"March 17, 2020",28.16
"March 16, 2020",25.22
"March 13, 2020",26.70
"March 12, 2020",25.49
"March 11, 2020",27.70
"March 10, 2020",29.25
"March 9, 2020",29.32
"March 6, 2020",30.17
"March 5, 2020",30.50
"March 4, 2020",30.82
"March 3, 2020",29.47
"March 2, 2020",29.36
"Feb. 28, 2020",27.56
"Feb. 27, 2020",28.36
"Feb. 26, 2020",30.08
"Feb. 25, 2020",30.31
"Feb. 24, 2020",30.89
"Feb. 21, 2020",31.41
"Feb. 20, 2020",31.61
"Feb. 19, 2020",31.96
"Feb. 18, 2020",32.22
"Feb. 14, 2020",32.04
"Feb. 13, 2020",31.76
"Feb. 12, 2020",31.43
"Feb. 11, 2020",31.56
"Feb. 10, 2020",31.47
"Feb. 7, 2020",31.29
"Feb. 6, 2020",31.57
"Feb. 5, 2020",31.53
"Feb. 4, 2020",31.76
"Feb. 3, 2020",32.18
"Jan. 31, 2020",32.18
"Jan. 30, 2020",32.14
"Jan. 29, 2020",31.75
"Jan. 28, 2020",31.55
"Jan. 27, 2020",31.43
"Jan. 24, 2020",31.55
"Jan. 23, 2020",31.18
"Jan. 22, 2020",30.88
"Jan. 21, 2020",30.67
"Jan. 17, 2020",30.43
"Jan. 16, 2020",30.05
"Jan. 15, 2020",29.83
"Jan. 14, 2020",29.33
"Jan. 13, 2020",29.22
"Jan. 10, 2020",29.13
"Jan. 9, 2020",28.99
"Jan. 8, 2020",28.84
"Jan. 7, 2020",28.93
"Jan. 6, 2020",28.92
"Jan. 3, 2020",28.83
"Jan. 2, 2020",28.86
"Dec. 31, 2019",29.18
"Dec. 30, 2019",29.24
"Dec. 27, 2019",29.29
"Dec. 26, 2019",29.19
"Dec. 24, 2019",29.18
"Dec. 23, 2019",29.15
"Dec. 20, 2019",29.51
"Dec. 19, 2019",29.22
"Dec. 18, 2019",29.15
"Dec. 17, 2019",28.99
"Dec. 16, 2019",28.93
"Dec. 13, 2019",28.62
"Dec. 12, 2019",28.34
"Dec. 11, 2019",28.65
"Dec. 10, 2019",28.59
"Dec. 9, 2019",28.56
"Dec. 6, 2019",28.73
"Dec. 5, 2019",28.75
"Dec. 4, 2019",28.62
"Dec. 3, 2019",28.26
"Dec. 2, 2019",28.07
"Nov. 29, 2019",28.40
"Nov. 27, 2019",28.48
"Nov. 26, 2019",28.45
"Nov. 25, 2019",28.26
"Nov. 22, 2019",28.46
"Nov. 21, 2019",28.32
"Nov. 20, 2019",28.44
"Nov. 19, 2019",28.19
"Nov. 18, 2019",28.03
"Nov. 15, 2019",27.85
"Nov. 14, 2019",27.86
"Nov. 13, 2019",27.94
"Nov. 12, 2019",27.52
"Nov. 11, 2019",27.60
"Nov. 8, 2019",27.70
"Nov. 7, 2019",27.78
"Nov. 6, 2019",28.60
"Nov. 5, 2019",28.42
"Nov. 4, 2019",28.86
"Nov. 1, 2019",29.09
"Oct. 31, 2019",29.35
"Oct. 30, 2019",29.26
"Oct. 29, 2019",28.97
"Oct. 28, 2019",29.03
"Oct. 25, 2019",29.34
"Oct. 24, 2019",29.76
"Oct. 23, 2019",29.37
"Oct. 22, 2019",29.28
"Oct. 21, 2019",29.38
"Oct. 18, 2019",29.27
"Oct. 17, 2019",28.92
"Oct. 16, 2019",28.79
"Oct. 15, 2019",28.53
"Oct. 14, 2019",28.62
"Oct. 11, 2019",28.71
"Oct. 10, 2019",28.80
"Oct. 9, 2019",28.88
"Oct. 8, 2019",28.78
"Oct. 7, 2019",29.14
"Oct. 4, 2019",29.11
"Oct. 3, 2019",28.76
"Oct. 2, 2019",28.65
"Oct. 1, 2019",28.99
"Sept. 30, 2019",29.13
"Sept. 27, 2019",29.62
"Sept. 26, 2019",29.65
"Sept. 25, 2019",29.63
"Sept. 24, 2019",29.75
"Sept. 23, 2019",29.37
"Sept. 20, 2019",29.30
"Sept. 19, 2019",29.30
"Sept. 18, 2019",29.25
"Sept. 17, 2019",29.16
"Sept. 16, 2019",28.84
"Sept. 13, 2019",28.79
"Sept. 12, 2019",28.94
"Sept. 11, 2019",28.83
"Sept. 10, 2019",28.64
"Sept. 9, 2019",28.74
"Sept. 6, 2019",28.64
"Sept. 5, 2019",28.78
"Sept. 4, 2019",29.26
"Sept. 3, 2019",29.18
"Aug. 30, 2019",28.66
"Aug. 29, 2019",28.53
"Aug. 28, 2019",28.19
"Aug. 27, 2019",28.51
"Aug. 26, 2019",28.56
"Aug. 23, 2019",28.17
"Aug. 22, 2019",28.61
"Aug. 21, 2019",28.73
"Aug. 20, 2019",28.54
"Aug. 19, 2019",28.47
"Aug. 16, 2019",28.37
"Aug. 15, 2019",28.42
"Aug. 14, 2019",27.82
"Aug. 13, 2019",28.38
"Aug. 12, 2019",28.41
"Aug. 9, 2019",28.29
"Aug. 8, 2019",28.15
"Aug. 7, 2019",28.22
"Aug. 6, 2019",28.03
"Aug. 5, 2019",27.68
"Aug. 2, 2019",27.89
"Aug. 1, 2019",27.93
"July 31, 2019",27.61
"July 30, 2019",27.90
"July 29, 2019",28.22
"July 26, 2019",27.97
"July 25, 2019",28.01
"July 24, 2019",28.18
"July 23, 2019",28.15
"July 22, 2019",28.34
"July 19, 2019",28.39
"July 18, 2019",28.86
"July 17, 2019",28.62
"July 16, 2019",28.46
"July 15, 2019",28.68
"July 12, 2019",28.38
"July 11, 2019",28.59
"July 10, 2019",28.56
"July 9, 2019",28.42
"July 8, 2019",28.28
"July 5, 2019",28.25
"July 3, 2019",28.35
"July 2, 2019",28.05
"July 1, 2019",27.71
"June 30, 2019",27.68
"June 28, 2019",27.92
"June 27, 2019",27.89
"June 26, 2019",28.08
"June 25, 2019",28.67
"June 24, 2019",28.84
"June 21, 2019",29.05
"June 20, 2019",28.83
"June 19, 2019",28.83
"June 18, 2019",28.49
"June 17, 2019",28.58
"June 14, 2019",28.74
"June 13, 2019",28.43
"June 12, 2019",28.36
"June 11, 2019",28.02
"June 10, 2019",28.24
"June 7, 2019",28.41
"June 6, 2019",28.56
"June 5, 2019",28.36
"June 4, 2019",27.62
"June 3, 2019",27.72
"May 31, 2019",27.32
"May 30, 2019",27.06
"May 29, 2019",27.19
"May 28, 2019",27.50
"May 24, 2019",28.01
"May 23, 2019",27.98
"May 22, 2019",27.70
"May 21, 2019",27.48
"May 20, 2019",27.48
"May 17, 2019",27.24
"May 16, 2019",27.10
"May 15, 2019",26.98
"May 14, 2019",27.15
"May 13, 2019",27.39
"May 10, 2019",26.86
"May 9, 2019",26.29
"May 8, 2019",26.57
"May 7, 2019",26.85
"May 6, 2019",26.92
"May 3, 2019",27.11
"May 2, 2019",26.87
"May 1, 2019",26.95
"April 30, 2019",27.14
"April 29, 2019",26.66
"April 26, 2019",26.88
"April 25, 2019",26.92
"April 24, 2019",26.66
"April 23, 2019",26.52
"April 22, 2019",26.31
"April 18, 2019",26.34
"April 17, 2019",26.40
"April 16, 2019",26.35
"April 15, 2019",26.73
"April 12, 2019",26.70
"April 11, 2019",26.63
"April 10, 2019",26.45
"April 9, 2019",26.52
"April 8, 2019",26.38
"April 5, 2019",26.52
"April 4, 2019",26.21
"April 3, 2019",26.31
"April 2, 2019",26.36
"April 1, 2019",26.28
"March 31, 2019",26.57
"March 29, 2019",26.84
"March 28, 2019",26.85
"March 27, 2019",27.31
"March 26, 2019",27.55
"March 25, 2019",27.34
"March 22, 2019",27.28
"March 21, 2019",26.95
"March 20, 2019",26.55
"March 19, 2019",26.46
"March 18, 2019",26.75
"March 15, 2019",26.86
"March 14, 2019",26.59
"March 13, 2019",26.65
"March 12, 2019",26.63
"March 11, 2019",26.47
"March 8, 2019",26.26
"March 7, 2019",26.10
"March 6, 2019",26.04
"March 5, 2019",25.96
"March 4, 2019",26.09
"March 1, 2019",26.08
"Feb. 28, 2019",26.00
"Feb. 27, 2019",25.84
"Feb. 26, 2019",25.77
"Feb. 25, 2019",25.88
"Feb. 22, 2019",26.19
"Feb. 21, 2019",26.00
"Feb. 20, 2019",25.80
"Feb. 19, 2019",25.66
"Feb. 15, 2019",25.40
"Feb. 14, 2019",25.43
"Feb. 13, 2019",25.49
"Feb. 12, 2019",25.73
"Feb. 11, 2019",25.66
"Feb. 8, 2019",25.64
"Feb. 7, 2019",25.46
"Feb. 6, 2019",25.38
"Feb. 5, 2019",25.32
"Feb. 4, 2019",25.46
"Feb. 1, 2019",25.35
"Jan. 31, 2019",25.35
"Jan. 30, 2019",24.72
"Jan. 29, 2019",24.66
"Jan. 28, 2019",24.63
"Jan. 25, 2019",24.61
"Jan. 24, 2019",24.91
"Jan. 23, 2019",24.68
"Jan. 22, 2019",24.47
"Jan. 18, 2019",24.38
"Jan. 17, 2019",24.35
"Jan. 16, 2019",24.26
"Jan. 15, 2019",24.15
"Jan. 14, 2019",23.64
"Jan. 11, 2019",23.85
"Jan. 10, 2019",23.94
"Jan. 9, 2019",23.51
"Jan. 8, 2019",23.69
"Jan. 7, 2019",23.40
"Jan. 4, 2019",23.53
"Jan. 3, 2019",23.32
"Jan. 2, 2019",23.37
"Dec. 31, 2018",23.95
"Dec. 28, 2018",24.03
"Dec. 27, 2018",24.13
"Dec. 26, 2018",23.92
"Dec. 24, 2018",23.66
"Dec. 21, 2018",24.58
"Dec. 20, 2018",24.96
"Dec. 19, 2018",24.72
"Dec. 18, 2018",24.85
"Dec. 17, 2018",24.87
"Dec. 14, 2018",25.73
"Dec. 13, 2018",25.85
"Dec. 12, 2018",25.58
"Dec. 11, 2018",25.65
"Dec. 10, 2018",25.52
"Dec. 7, 2018",25.51
"Dec. 6, 2018",25.33
"Dec. 4, 2018",25.22
"Dec. 3, 2018",25.19
"Nov. 30, 2018",25.00
"Nov. 29, 2018",24.56
"Nov. 28, 2018",24.51
"Nov. 27, 2018",24.63
"Nov. 26, 2018",24.43
"Nov. 23, 2018",24.40
"Nov. 21, 2018",24.33
"Nov. 20, 2018",25.03
"Nov. 19, 2018",24.90
"Nov. 16, 2018",24.77
"Nov. 15, 2018",24.70
"Nov. 14, 2018",24.48
"Nov. 13, 2018",24.58
"Nov. 12, 2018",24.51
"Nov. 9, 2018",24.22
"Nov. 8, 2018",23.85
"Nov. 7, 2018",24.16
"Nov. 6, 2018",23.94
"Nov. 5, 2018",23.64
"Nov. 2, 2018",23.38
"Nov. 1, 2018",23.47
"Oct. 31, 2018",23.59
"Oct. 30, 2018",23.89
"Oct. 29, 2018",23.81
"Oct. 26, 2018",23.39
"Oct. 25, 2018",23.65
"Oct. 24, 2018",24.30
"Oct. 23, 2018",23.62
"Oct. 22, 2018",23.53
"Oct. 19, 2018",23.56
"Oct. 18, 2018",23.05
"Oct. 17, 2018",23.07
"Oct. 16, 2018",23.06
"Oct. 15, 2018",22.84
"Oct. 12, 2018",22.80
"Oct. 11, 2018",22.91
"Oct. 10, 2018",23.38
"Oct. 9, 2018",23.49
"Oct. 8, 2018",23.43
"Oct. 5, 2018",23.11
"Oct. 4, 2018",22.69
"Oct. 3, 2018",22.58
"Oct. 2, 2018",22.95
"Oct. 1, 2018",22.80
"Sept. 30, 2018",22.80
"Sept. 28, 2018",22.86
"Sept. 27, 2018",22.50
"Sept. 26, 2018",22.24
"Sept. 25, 2018",22.51
"Sept. 24, 2018",22.78
"Sept. 21, 2018",23.03
"Sept. 20, 2018",22.92
"Sept. 19, 2018",22.89
"Sept. 18, 2018",23.36
"Sept. 17, 2018",23.48
"Sept. 14, 2018",23.41
"Sept. 13, 2018",23.53
"Sept. 12, 2018",23.38
"Sept. 11, 2018",23.54
"Sept. 10, 2018",23.67
"Sept. 7, 2018",23.44
"Sept. 6, 2018",23.65
"Sept. 5, 2018",23.62
"Sept. 4, 2018",23.30
"Aug. 31, 2018",23.13
"Aug. 30, 2018",23.16
"Aug. 29, 2018",23.12
"Aug. 28, 2018",22.93
"Aug. 27, 2018",22.95
"Aug. 24, 2018",23.08
"Aug. 23, 2018",23.01
"Aug. 22, 2018",22.81
"Aug. 21, 2018",23.11
"Aug. 20, 2018",23.28
"Aug. 17, 2018",23.38
"Aug. 16, 2018",23.33
"Aug. 15, 2018",23.15
"Aug. 14, 2018",22.90
"Aug. 13, 2018",22.88
"Aug. 10, 2018",22.85
"Aug. 9, 2018",22.89
"Aug. 8, 2018",22.88
"Aug. 7, 2018",22.98
"Aug. 6, 2018",22.98
"Aug. 3, 2018",22.96
"Aug. 2, 2018",22.73
"Aug. 1, 2018",22.67
"July 31, 2018",22.94
"July 30, 2018",22.70
"July 27, 2018",22.94
"July 26, 2018",22.91
"July 25, 2018",22.38
"July 24, 2018",22.27
"July 23, 2018",22.39
"July 20, 2018",22.71
"July 19, 2018",22.78
"July 18, 2018",22.65
"July 17, 2018",22.72
"July 16, 2018",22.71
"July 13, 2018",22.69
"July 12, 2018",22.70
"July 11, 2018",22.82
"July 10, 2018",22.50
"July 9, 2018",22.21
"July 6, 2018",23.08
"July 5, 2018",22.94
"July 3, 2018",22.74
"July 2, 2018",22.59
"June 30, 2018",22.33
"June 29, 2018",22.37
"June 28, 2018",22.39
"June 27, 2018",22.56
"June 26, 2018",22.38
"June 25, 2018",22.29
"June 22, 2018",21.75
"June 21, 2018",21.79
"June 20, 2018",21.61
"June 19, 2018",21.60
"June 18, 2018",21.14
"June 15, 2018",21.01
"June 14, 2018",20.87
"June 13, 2018",20.50
"June 12, 2018",20.53
"June 11, 2018",20.32
"June 8, 2018",20.71
"June 7, 2018",20.72
"June 6, 2018",20.61
"June 5, 2018",21.09
"June 4, 2018",21.33
"June 1, 2018",21.54
"May 31, 2018",21.95
"May 30, 2018",21.96
"May 29, 2018",21.84
"May 25, 2018",21.71
"May 24, 2018",21.59
"May 23, 2018",21.47
"May 22, 2018",21.14
"May 21, 2018",21.02
"May 18, 2018",20.97
"May 17, 2018",21.06
"May 16, 2018",21.36
"May 15, 2018",21.58
"May 14, 2018",21.67
"May 11, 2018",21.69
"May 10, 2018",21.65
"May 9, 2018",21.40
"May 8, 2018",21.72
"May 7, 2018",22.21
"May 4, 2018",22.41
"May 3, 2018",22.36
"May 2, 2018",22.35
"May 1, 2018",22.43
"April 30, 2018",22.60
"April 27, 2018",22.79
"April 26, 2018",22.53
"April 25, 2018",22.31
"April 24, 2018",22.25
"April 23, 2018",22.10
"April 20, 2018",22.11
"April 19, 2018",22.13
"April 18, 2018",22.20
"April 17, 2018",22.24
"April 16, 2018",22.05
"April 13, 2018",21.75
"April 12, 2018",21.52
"April 11, 2018",21.89
"April 10, 2018",21.92
"April 9, 2018",22.19
"April 6, 2018",22.13
"April 5, 2018",22.27
"April 4, 2018",22.18
"April 3, 2018",22.11
"April 2, 2018",22.05
"March 31, 2018",22.15
"March 29, 2018",22.17
"March 28, 2018",22.20
"March 27, 2018",22.12
"March 26, 2018",21.76
"March 23, 2018",21.46
"March 22, 2018",21.78
"March 21, 2018",21.63
"March 20, 2018",21.81
"March 19, 2018",21.81
"March 16, 2018",21.92
"March 15, 2018",21.66
"March 14, 2018",21.53
"March 13, 2018",21.35
"March 12, 2018",21.29
"March 9, 2018",21.22
"March 8, 2018",21.11
"March 7, 2018",20.99
"March 6, 2018",21.18
"March 5, 2018",21.50
"March 2, 2018",21.07
"March 1, 2018",21.21
"Feb. 28, 2018",21.20
"Feb. 27, 2018",21.32
"Feb. 26, 2018",21.65
"Feb. 23, 2018",21.78
"Feb. 22, 2018",21.23
"Feb. 21, 2018",21.20
"Feb. 20, 2018",21.46
"Feb. 16, 2018",21.74
"Feb. 15, 2018",21.56
"Feb. 14, 2018",21.11
"Feb. 13, 2018",21.20
"Feb. 12, 2018",20.95
"Feb. 9, 2018",20.92
"Feb. 8, 2018",20.49
"Feb. 7, 2018",20.84
"Feb. 6, 2018",20.98
"Feb. 5, 2018",21.49
"Feb. 2, 2018",21.90
"Feb. 1, 2018",21.93
"Jan. 31, 2018",22.24
"Jan. 30, 2018",22.10
"Jan. 29, 2018",21.95
"Jan. 26, 2018",22.23
"Jan. 25, 2018",22.53
"Jan. 24, 2018",22.14
"Jan. 23, 2018",22.23
"Jan. 22, 2018",22.03
"Jan. 19, 2018",21.91
"Jan. 18, 2018",21.92
"Jan. 17, 2018",22.06
"Jan. 16, 2018",21.82
"Jan. 12, 2018",21.81
"Jan. 11, 2018",22.22
"Jan. 10, 2018",22.47
"Jan. 9, 2018",22.82
"Jan. 8, 2018",23.09
"Jan. 5, 2018",22.89
"Jan. 4, 2018",22.94
"Jan. 3, 2018",23.21
"Jan. 2, 2018",23.41
"Dec. 31, 2017",23.78
"Dec. 29, 2017",24.01
"Dec. 28, 2017",24.03
"Dec. 27, 2017",23.90
"Dec. 26, 2017",23.82
"Dec. 22, 2017",24.03
"Dec. 21, 2017",24.06
"Dec. 20, 2017",24.31
"Dec. 19, 2017",24.31
"Dec. 18, 2017",24.64
"Dec. 15, 2017",24.98
"Dec. 14, 2017",24.89
