date,three_year_return
"Dec. 19, 2019",49.30%
"Dec. 18, 2019",49.26%
"Dec. 17, 2019",48.42%
"Dec. 16, 2019",48.11%
"Dec. 13, 2019",46.79%
"Dec. 12, 2019",47.12%
"Dec. 11, 2019",51.09%
"Dec. 10, 2019",50.75%
"Dec. 9, 2019",50.61%
"Dec. 6, 2019",55.36%
"Dec. 5, 2019",56.18%
"Dec. 4, 2019",56.78%
"Dec. 3, 2019",54.82%
"Dec. 2, 2019",53.80%
"Nov. 29, 2019",49.09%
"Nov. 27, 2019",53.37%
"Nov. 26, 2019",53.22%
"Nov. 25, 2019",52.19%
"Nov. 22, 2019",54.71%
"Nov. 21, 2019",53.52%
"Nov. 20, 2019",56.50%
"Nov. 19, 2019",55.15%
"Nov. 18, 2019",54.26%
"Nov. 15, 2019",50.62%
"Nov. 14, 2019",52.59%
"Nov. 13, 2019",49.79%
"Nov. 12, 2019",47.52%
"Nov. 11, 2019",47.97%
"Nov. 8, 2019",40.87%
"Nov. 7, 2019",41.27%
"Nov. 6, 2019",47.40%
"Nov. 5, 2019",46.47%
"Nov. 4, 2019",48.72%
"Nov. 1, 2019",47.62%
"Oct. 31, 2019",45.57%
"Oct. 30, 2019",48.40%
"Oct. 29, 2019",46.93%
"Oct. 28, 2019",47.25%
"Oct. 25, 2019",48.68%
"Oct. 24, 2019",51.86%
"Oct. 23, 2019",51.15%
"Oct. 22, 2019",50.69%
"Oct. 21, 2019",51.22%
"Oct. 18, 2019",48.56%
"Oct. 17, 2019",47.69%
"Oct. 16, 2019",48.64%
"Oct. 15, 2019",47.26%
"Oct. 14, 2019",47.72%
"Oct. 11, 2019",50.54%
"Oct. 10, 2019",48.87%
"Oct. 9, 2019",50.32%
"Oct. 8, 2019",49.80%
"Oct. 7, 2019",51.66%
"Oct. 4, 2019",50.55%
"Oct. 3, 2019",45.65%
"Oct. 2, 2019",43.48%
"Oct. 1, 2019",45.18%
"Sept. 30, 2019",45.91%
"Sept. 27, 2019",43.82%
"Sept. 26, 2019",42.09%
"Sept. 25, 2019",41.36%
"Sept. 24, 2019",41.90%
"Sept. 23, 2019",40.11%
"Sept. 20, 2019",43.33%
"Sept. 19, 2019",42.43%
"Sept. 18, 2019",43.53%
"Sept. 17, 2019",43.08%
"Sept. 16, 2019",41.51%
"Sept. 13, 2019",43.46%
"Sept. 12, 2019",42.20%
"Sept. 11, 2019",43.92%
"Sept. 10, 2019",42.98%
"Sept. 9, 2019",43.43%
"Sept. 6, 2019",37.93%
"Sept. 5, 2019",40.30%
"Sept. 4, 2019",42.63%
"Sept. 3, 2019",42.21%
"Aug. 30, 2019",41.71%
"Aug. 29, 2019",39.18%
"Aug. 28, 2019",38.55%
"Aug. 27, 2019",40.16%
"Aug. 26, 2019",40.41%
"Aug. 23, 2019",35.15%
"Aug. 22, 2019",36.76%
"Aug. 21, 2019",37.64%
"Aug. 20, 2019",36.76%
"Aug. 19, 2019",36.43%
"Aug. 16, 2019",37.38%
"Aug. 15, 2019",35.84%
"Aug. 14, 2019",30.98%
"Aug. 13, 2019",33.60%
"Aug. 12, 2019",33.72%
"Aug. 9, 2019",33.51%
"Aug. 8, 2019",33.30%
"Aug. 7, 2019",32.26%
"Aug. 6, 2019",31.38%
"Aug. 5, 2019",29.73%
"Aug. 2, 2019",28.53%
"Aug. 1, 2019",28.13%
"July 31, 2019",26.71%
"July 30, 2019",28.02%
"July 29, 2019",29.49%
"July 26, 2019",27.55%
"July 25, 2019",27.68%
"July 24, 2019",27.90%
"July 23, 2019",27.76%
"July 22, 2019",28.63%
"July 19, 2019",29.40%
"July 18, 2019",31.18%
"July 17, 2019",30.70%
"July 16, 2019",29.97%
"July 15, 2019",30.94%
"July 12, 2019",29.71%
"July 11, 2019",28.61%
"July 10, 2019",28.43%
"July 9, 2019",27.79%
"July 8, 2019",27.18%
"July 5, 2019",26.87%
"July 3, 2019",28.51%
"July 2, 2019",27.16%
"July 1, 2019",25.65%
"June 28, 2019",28.22%
"June 27, 2019",28.60%
"June 26, 2019",31.58%
"June 25, 2019",34.36%
"June 24, 2019",35.15%
"June 21, 2019",37.11%
"June 20, 2019",36.05%
"June 19, 2019",35.19%
"June 18, 2019",33.58%
"June 17, 2019",34.03%
"June 14, 2019",35.54%
"June 13, 2019",34.62%
"June 12, 2019",33.72%
"June 11, 2019",32.12%
"June 10, 2019",33.16%
"June 7, 2019",36.00%
"June 6, 2019",36.99%
"June 5, 2019",35.80%
"June 4, 2019",32.27%
"June 3, 2019",32.76%
"May 31, 2019",33.04%
"May 30, 2019",32.64%
"May 29, 2019",33.25%
"May 28, 2019",34.77%
"May 24, 2019",38.76%
"May 23, 2019",40.08%
"May 22, 2019",36.82%
"May 21, 2019",35.75%
"May 20, 2019",35.74%
"May 17, 2019",33.08%
"May 16, 2019",29.53%
"May 15, 2019",29.63%
"May 14, 2019",30.41%
"May 13, 2019",31.60%
"May 10, 2019",30.15%
"May 9, 2019",26.93%
"May 8, 2019",29.69%
"May 7, 2019",31.09%
"May 6, 2019",31.40%
"May 3, 2019",32.45%
"May 2, 2019",31.60%
"May 1, 2019",33.78%
"April 30, 2019",34.72%
"April 29, 2019",32.35%
"April 26, 2019",34.67%
"April 25, 2019",35.06%
"April 24, 2019",33.92%
"April 23, 2019",33.20%
"April 22, 2019",32.18%
"April 18, 2019",25.32%
"April 17, 2019",25.97%
"April 16, 2019",25.74%
"April 15, 2019",27.57%
"April 12, 2019",26.90%
"April 11, 2019",27.80%
"April 10, 2019",26.27%
"April 9, 2019",26.60%
"April 8, 2019",25.97%
"April 5, 2019",27.78%
"April 4, 2019",24.09%
"April 3, 2019",23.73%
"April 2, 2019",23.98%
"April 1, 2019",23.59%
"March 29, 2019",26.84%
"March 28, 2019",28.91%
"March 27, 2019",31.00%
"March 26, 2019",32.15%
"March 25, 2019",31.14%
"March 22, 2019",31.45%
"March 21, 2019",29.77%
"March 20, 2019",27.91%
"March 19, 2019",27.43%
"March 18, 2019",28.85%
"March 15, 2019",30.12%
"March 14, 2019",29.21%
"March 13, 2019",29.50%
"March 12, 2019",29.39%
"March 11, 2019",28.60%
"March 8, 2019",28.83%
"March 7, 2019",28.80%
"March 6, 2019",30.16%
"March 5, 2019",29.79%
"March 4, 2019",30.42%
"March 1, 2019",31.86%
"Feb. 28, 2019",32.02%
"Feb. 27, 2019",31.17%
"Feb. 26, 2019",30.83%
"Feb. 25, 2019",26.44%
"Feb. 22, 2019",30.02%
"Feb. 21, 2019",31.08%
"Feb. 20, 2019",30.06%
"Feb. 19, 2019",29.35%
"Feb. 15, 2019",30.81%
"Feb. 14, 2019",30.94%
"Feb. 13, 2019",31.27%
"Feb. 12, 2019",32.51%
"Feb. 11, 2019",30.63%
"Feb. 8, 2019",28.05%
"Feb. 7, 2019",26.43%
"Feb. 6, 2019",26.05%
"Feb. 5, 2019",25.73%
"Feb. 4, 2019",27.58%
"Feb. 1, 2019",28.03%
"Jan. 31, 2019",29.77%
"Jan. 30, 2019",26.55%
"Jan. 29, 2019",26.24%
"Jan. 28, 2019",29.27%
"Jan. 25, 2019",32.99%
"Jan. 24, 2019",32.84%
"Jan. 23, 2019",31.57%
"Jan. 22, 2019",30.50%
"Jan. 18, 2019",29.65%
"Jan. 17, 2019",29.49%
"Jan. 16, 2019",29.02%
"Jan. 15, 2019",28.44%
"Jan. 14, 2019",24.77%
"Jan. 11, 2019",26.66%
"Jan. 10, 2019",28.25%
"Jan. 9, 2019",25.94%
"Jan. 8, 2019",26.90%
"Jan. 7, 2019",25.16%
"Jan. 4, 2019",25.90%
"Jan. 3, 2019",24.88%
"Jan. 2, 2019",25.18%
"Dec. 31, 2018",28.26%
"Dec. 28, 2018",27.53%
"Dec. 27, 2018",28.49%
"Dec. 26, 2018",27.33%
"Dec. 24, 2018",25.94%
"Dec. 21, 2018",35.15%
"Dec. 20, 2018",37.92%
"Dec. 19, 2018",36.57%
"Dec. 18, 2018",37.28%
"Dec. 17, 2018",34.67%
"Dec. 14, 2018",46.70%
"Dec. 13, 2018",47.29%
"Dec. 12, 2018",45.75%
"Dec. 11, 2018",46.19%
"Dec. 10, 2018",44.61%
"Dec. 7, 2018",41.01%
"Dec. 6, 2018",41.05%
"Dec. 4, 2018",40.44%
"Dec. 3, 2018",43.16%
"Nov. 30, 2018",38.80%
"Nov. 29, 2018",36.49%
"Nov. 28, 2018",36.25%
"Nov. 27, 2018",36.90%
"Nov. 26, 2018",36.59%
"Nov. 23, 2018",35.49%
"Nov. 21, 2018",33.80%
"Nov. 20, 2018",37.64%
"Nov. 19, 2018",37.48%
"Nov. 16, 2018",37.02%
"Nov. 15, 2018",39.47%
"Nov. 14, 2018",38.27%
"Nov. 13, 2018",38.81%
"Nov. 12, 2018",37.74%
"Nov. 9, 2018",38.38%
"Nov. 8, 2018",37.45%
"Nov. 7, 2018",39.23%
"Nov. 6, 2018",37.97%
"Nov. 5, 2018",30.11%
"Nov. 2, 2018",27.77%
"Nov. 1, 2018",28.81%
"Oct. 31, 2018",29.50%
"Oct. 30, 2018",31.14%
"Oct. 29, 2018",31.72%
"Oct. 26, 2018",25.80%
"Oct. 25, 2018",27.94%
"Oct. 24, 2018",31.45%
"Oct. 23, 2018",27.77%
"Oct. 22, 2018",23.63%
"Oct. 19, 2018",25.04%
"Oct. 18, 2018",22.45%
"Oct. 17, 2018",22.51%
"Oct. 16, 2018",22.48%
"Oct. 15, 2018",20.95%
"Oct. 12, 2018",23.18%
"Oct. 11, 2018",25.52%
"Oct. 10, 2018",28.13%
"Oct. 9, 2018",28.75%
"Oct. 8, 2018",28.10%
"Oct. 5, 2018",25.08%
"Oct. 4, 2018",25.28%
"Oct. 3, 2018",24.68%
"Oct. 2, 2018",26.69%
"Oct. 1, 2018",26.29%
"Sept. 28, 2018",26.89%
"Sept. 27, 2018",24.59%
"Sept. 26, 2018",23.18%
"Sept. 25, 2018",24.68%
"Sept. 24, 2018",27.37%
"Sept. 21, 2018",28.42%
"Sept. 20, 2018",28.12%
"Sept. 19, 2018",27.94%
"Sept. 18, 2018",30.55%
"Sept. 17, 2018",30.30%
"Sept. 14, 2018",35.25%
"Sept. 13, 2018",35.68%
"Sept. 12, 2018",34.83%
"Sept. 11, 2018",35.70%
"Sept. 10, 2018",37.48%
"Sept. 7, 2018",38.33%
"Sept. 6, 2018",39.57%
"Sept. 5, 2018",39.40%
"Sept. 4, 2018",37.53%
"Aug. 31, 2018",32.12%
"Aug. 30, 2018",30.80%
"Aug. 29, 2018",30.60%
"Aug. 28, 2018",29.53%
"Aug. 27, 2018",29.59%
"Aug. 24, 2018",30.49%
"Aug. 23, 2018",24.56%
"Aug. 22, 2018",23.48%
"Aug. 21, 2018",25.07%
"Aug. 20, 2018",23.66%
"Aug. 17, 2018",24.25%
"Aug. 16, 2018",24.30%
"Aug. 15, 2018",23.32%
"Aug. 14, 2018",22.03%
"Aug. 13, 2018",23.27%
"Aug. 10, 2018",24.93%
"Aug. 9, 2018",25.03%
"Aug. 8, 2018",24.94%
"Aug. 7, 2018",25.49%
"Aug. 6, 2018",26.68%
"Aug. 3, 2018",24.75%
"Aug. 2, 2018",24.61%
"Aug. 1, 2018",24.27%
"July 31, 2018",25.76%
"July 30, 2018",25.00%
"July 27, 2018",27.63%
"July 26, 2018",30.11%
"July 25, 2018",27.07%
"July 24, 2018",26.48%
"July 23, 2018",27.20%
"July 20, 2018",26.77%
"July 19, 2018",26.78%
"July 18, 2018",26.06%
"July 17, 2018",26.42%
"July 16, 2018",24.95%
"July 13, 2018",27.12%
"July 12, 2018",26.67%
"July 11, 2018",27.34%
"July 10, 2018",25.59%
"July 9, 2018",24.05%
"July 6, 2018",31.23%
"July 5, 2018",31.16%
"July 3, 2018",30.00%
"July 2, 2018",29.17%
"June 29, 2018",31.16%
"June 28, 2018",31.05%
"June 27, 2018",32.02%
"June 26, 2018",30.98%
"June 25, 2018",31.19%
"June 22, 2018",24.17%
"June 21, 2018",23.87%
"June 20, 2018",22.82%
"June 19, 2018",22.76%
"June 18, 2018",19.39%
"June 15, 2018",21.25%
"June 14, 2018",19.82%
"June 13, 2018",17.67%
"June 12, 2018",17.88%
"June 11, 2018",15.87%
"June 8, 2018",19.92%
"June 7, 2018",20.04%
"June 6, 2018",19.40%
"June 5, 2018",22.17%
"June 4, 2018",21.66%
"June 1, 2018",19.05%
"May 31, 2018",20.71%
"May 30, 2018",20.80%
"May 29, 2018",20.13%
"May 25, 2018",20.79%
"May 24, 2018",20.11%
"May 23, 2018",19.44%
"May 22, 2018",17.59%
"May 21, 2018",16.63%
"May 18, 2018",16.20%
"May 17, 2018",17.30%
"May 16, 2018",18.97%
"May 15, 2018",20.16%
"May 14, 2018",21.80%
"May 11, 2018",21.16%
"May 10, 2018",20.11%
"May 9, 2018",18.76%
"May 8, 2018",20.52%
"May 7, 2018",24.47%
"May 4, 2018",20.97%
"May 3, 2018",21.41%
"May 2, 2018",21.32%
"May 1, 2018",21.76%
"April 30, 2018",23.05%
"April 27, 2018",22.25%
"April 26, 2018",20.54%
"April 25, 2018",19.37%
"April 24, 2018",19.00%
"April 23, 2018",20.28%
"April 20, 2018",20.89%
"April 19, 2018",22.95%
"April 18, 2018",23.33%
"April 17, 2018",23.56%
"April 16, 2018",22.24%
"April 13, 2018",20.96%
"April 12, 2018",18.18%
"April 11, 2018",20.22%
"April 10, 2018",20.36%
"April 9, 2018",23.16%
"April 6, 2018",20.02%
"April 5, 2018",22.10%
"April 4, 2018",21.63%
"April 3, 2018",21.24%
"April 2, 2018",20.94%
"March 29, 2018",22.70%
"March 28, 2018",22.83%
"March 27, 2018",22.42%
"March 26, 2018",21.65%
"March 23, 2018",14.56%
"March 22, 2018",16.74%
"March 21, 2018",15.96%
"March 20, 2018",16.90%
"March 19, 2018",18.23%
"March 16, 2018",20.74%
"March 15, 2018",21.12%
"March 14, 2018",20.39%
"March 13, 2018",19.40%
"March 12, 2018",17.69%
"March 9, 2018",18.97%
"March 8, 2018",18.71%
"March 7, 2018",18.01%
"March 6, 2018",19.07%
"March 5, 2018",16.49%
"March 2, 2018",16.08%
"March 1, 2018",13.96%
"Feb. 28, 2018",13.89%
"Feb. 27, 2018",14.54%
"Feb. 26, 2018",16.65%
"Feb. 23, 2018",14.01%
"Feb. 22, 2018",11.85%
"Feb. 21, 2018",11.68%
"Feb. 20, 2018",13.03%
"Feb. 16, 2018",16.31%
"Feb. 15, 2018",15.30%
"Feb. 14, 2018",12.92%
"Feb. 13, 2018",13.40%
"Feb. 12, 2018",11.76%
"Feb. 9, 2018",11.13%
"Feb. 8, 2018",7.15%
"Feb. 7, 2018",8.96%
"Feb. 6, 2018",9.74%
"Feb. 5, 2018",6.45%
"Feb. 2, 2018",7.44%
"Feb. 1, 2018",8.01%
"Jan. 31, 2018",9.50%
"Jan. 30, 2018",8.82%
"Jan. 29, 2018",6.56%
"Jan. 26, 2018",6.47%
"Jan. 25, 2018",8.03%
"Jan. 24, 2018",6.14%
"Jan. 23, 2018",6.59%
"Jan. 22, 2018",6.32%
"Jan. 19, 2018",6.59%
"Jan. 18, 2018",6.65%
"Jan. 17, 2018",7.36%
"Jan. 16, 2018",6.18%
"Jan. 12, 2018",9.58%
"Jan. 11, 2018",11.50%
"Jan. 10, 2018",12.75%
"Jan. 9, 2018",14.50%
"Jan. 8, 2018",15.25%
"Jan. 5, 2018",17.51%
"Jan. 4, 2018",16.03%
"Jan. 3, 2018",17.42%
"Jan. 2, 2018",18.41%
"Dec. 29, 2017",16.94%
"Dec. 28, 2017",18.81%
"Dec. 27, 2017",18.15%
"Dec. 26, 2017",17.74%
"Dec. 22, 2017",22.44%
"Dec. 21, 2017",23.13%
"Dec. 20, 2017",24.39%
"Dec. 19, 2017",24.41%
"Dec. 18, 2017",25.88%
"Dec. 15, 2017",31.78%
"Dec. 14, 2017",29.99%
"Dec. 13, 2017",30.36%
"Dec. 12, 2017",29.53%
"Dec. 11, 2017",30.95%
"Dec. 8, 2017",30.92%
"Dec. 7, 2017",32.64%
"Dec. 6, 2017",32.84%
"Dec. 5, 2017",32.05%
"Dec. 4, 2017",32.43%
"Dec. 1, 2017",33.15%
"Nov. 30, 2017",34.89%
"Nov. 29, 2017",34.04%
"Nov. 28, 2017",33.83%
"Nov. 27, 2017",35.44%
"Nov. 24, 2017",34.63%
"Nov. 22, 2017",33.39%
"Nov. 21, 2017",33.70%
"Nov. 20, 2017",33.57%
"Nov. 17, 2017",33.55%
"Nov. 16, 2017",36.92%
"Nov. 15, 2017",36.62%
"Nov. 14, 2017",38.05%
"Nov. 13, 2017",35.20%
"Nov. 10, 2017",28.09%
"Nov. 9, 2017",29.44%
"Nov. 8, 2017",29.49%
"Nov. 7, 2017",28.93%
"Nov. 6, 2017",27.41%
"Nov. 3, 2017",26.31%
"Nov. 2, 2017",26.36%
"Nov. 1, 2017",26.86%
"Oct. 31, 2017",27.55%
"Oct. 30, 2017",27.29%
"Oct. 27, 2017",30.41%
"Oct. 26, 2017",30.62%
"Oct. 25, 2017",30.30%
"Oct. 24, 2017",30.99%
"Oct. 23, 2017",33.72%
"Oct. 20, 2017",33.63%
"Oct. 19, 2017",35.20%
"Oct. 18, 2017",33.69%
"Oct. 17, 2017",34.04%
"Oct. 16, 2017",35.56%
"Oct. 13, 2017",34.91%
"Oct. 12, 2017",36.09%
"Oct. 11, 2017",35.02%
"Oct. 10, 2017",34.33%
"Oct. 9, 2017",33.94%
"Oct. 6, 2017",35.47%
"Oct. 5, 2017",35.22%
"Oct. 4, 2017",35.28%
"Oct. 3, 2017",32.95%
"Oct. 2, 2017",34.72%
"Sept. 29, 2017",34.61%
"Sept. 28, 2017",34.93%
"Sept. 27, 2017",34.56%
"Sept. 26, 2017",36.25%
"Sept. 25, 2017",36.38%
"Sept. 22, 2017",33.23%
"Sept. 21, 2017",34.10%
"Sept. 20, 2017",34.53%
"Sept. 19, 2017",35.10%
"Sept. 18, 2017",37.03%
"Sept. 15, 2017",38.60%
"Sept. 14, 2017",38.91%
"Sept. 13, 2017",38.32%
"Sept. 12, 2017",39.31%
"Sept. 11, 2017",39.24%
"Sept. 8, 2017",38.60%
"Sept. 7, 2017",37.08%
"Sept. 6, 2017",36.09%
"Sept. 5, 2017",37.56%
"Sept. 1, 2017",36.95%
"Aug. 31, 2017",37.11%
"Aug. 30, 2017",37.34%
"Aug. 29, 2017",37.69%
"Aug. 28, 2017",38.97%
"Aug. 25, 2017",38.94%
"Aug. 24, 2017",39.68%
"Aug. 23, 2017",39.53%
"Aug. 22, 2017",38.58%
"Aug. 21, 2017",37.63%
"Aug. 18, 2017",40.20%
"Aug. 17, 2017",40.02%
"Aug. 16, 2017",40.06%
"Aug. 15, 2017",39.09%
"Aug. 14, 2017",38.93%
"Aug. 11, 2017",40.17%
"Aug. 10, 2017",41.25%
"Aug. 9, 2017",40.46%
"Aug. 8, 2017",41.23%
"Aug. 7, 2017",43.24%
"Aug. 4, 2017",37.90%
"Aug. 3, 2017",36.11%
"Aug. 2, 2017",35.60%
"Aug. 1, 2017",35.00%
"July 31, 2017",35.68%
"July 28, 2017",28.87%
"July 27, 2017",32.79%
"July 26, 2017",30.50%
"July 25, 2017",29.35%
"July 24, 2017",28.11%
"July 21, 2017",29.50%
"July 20, 2017",26.31%
"July 19, 2017",26.22%
"July 18, 2017",25.68%
"July 17, 2017",28.18%
"July 14, 2017",27.18%
"July 13, 2017",25.72%
"July 12, 2017",27.03%
"July 11, 2017",26.75%
"July 10, 2017",25.71%
"July 7, 2017",28.60%
"July 6, 2017",28.39%
"July 5, 2017",28.01%
"July 3, 2017",28.35%
"June 30, 2017",24.57%
"June 29, 2017",25.79%
"June 28, 2017",26.78%
"June 27, 2017",27.81%
"June 26, 2017",30.67%
"June 23, 2017",31.40%
"June 22, 2017",31.77%
"June 21, 2017",32.89%
"June 20, 2017",33.19%
"June 19, 2017",31.26%
"June 16, 2017",36.41%
"June 15, 2017",36.68%
"June 14, 2017",36.34%
"June 13, 2017",35.75%
"June 12, 2017",35.79%
"June 9, 2017",34.34%
"June 8, 2017",33.07%
"June 7, 2017",34.31%
"June 6, 2017",33.40%
"June 5, 2017",33.65%
"June 2, 2017",35.88%
"June 1, 2017",35.35%
"May 31, 2017",34.55%
"May 30, 2017",33.48%
"May 26, 2017",37.85%
"May 25, 2017",37.72%
"May 24, 2017",36.55%
"May 23, 2017",35.36%
"May 22, 2017",34.82%
"May 19, 2017",34.69%
"May 18, 2017",29.62%
"May 17, 2017",29.32%
"May 16, 2017",28.77%
"May 15, 2017",31.80%
"May 12, 2017",31.49%
"May 11, 2017",29.11%
"May 10, 2017",28.84%
"May 9, 2017",28.65%
"May 8, 2017",27.65%
"May 5, 2017",28.20%
"May 4, 2017",28.75%
"May 3, 2017",28.53%
"May 2, 2017",28.73%
"May 1, 2017",25.25%
"April 28, 2017",24.60%
"April 27, 2017",27.58%
"April 26, 2017",26.81%
"April 25, 2017",27.13%
"April 24, 2017",29.89%
"April 21, 2017",31.38%
"April 20, 2017",30.37%
"April 19, 2017",30.95%
"April 18, 2017",31.41%
"April 17, 2017",30.95%
"April 13, 2017",32.69%
"April 12, 2017",33.18%
"April 11, 2017",32.40%
"April 10, 2017",32.38%
"April 7, 2017",32.81%
"April 6, 2017",33.16%
"April 5, 2017",33.58%
"April 4, 2017",32.51%
"April 3, 2017",32.79%
"March 31, 2017",32.51%
"March 30, 2017",34.32%
"March 29, 2017",34.78%
"March 28, 2017",35.68%
"March 27, 2017",35.92%
"March 24, 2017",39.03%
"March 23, 2017",37.96%
"March 22, 2017",37.94%
"March 21, 2017",37.00%
"March 20, 2017",35.65%
"March 17, 2017",32.17%
"March 16, 2017",31.73%
"March 15, 2017",33.07%
"March 14, 2017",31.29%
"March 13, 2017",31.86%
"March 10, 2017",32.90%
"March 9, 2017",31.44%
"March 8, 2017",32.07%
"March 7, 2017",34.28%
"March 6, 2017",34.72%
"March 3, 2017",33.79%
"March 2, 2017",32.47%
"March 1, 2017",31.71%
"Feb. 28, 2017",33.41%
"Feb. 27, 2017",33.94%
"Feb. 24, 2017",34.11%
"Feb. 23, 2017",30.56%
"Feb. 22, 2017",29.17%
"Feb. 21, 2017",28.09%
"Feb. 17, 2017",27.94%
"Feb. 16, 2017",27.12%
"Feb. 15, 2017",26.30%
"Feb. 14, 2017",26.26%
"Feb. 13, 2017",28.35%
"Feb. 10, 2017",32.54%
"Feb. 9, 2017",32.04%
"Feb. 8, 2017",32.83%
"Feb. 7, 2017",33.10%
"Feb. 6, 2017",34.08%
"Feb. 3, 2017",32.54%
"Feb. 2, 2017",30.67%
"Feb. 1, 2017",29.26%
"Jan. 31, 2017",31.24%
"Jan. 30, 2017",31.03%
"Jan. 27, 2017",33.47%
"Jan. 26, 2017",33.93%
"Jan. 25, 2017",33.70%
"Jan. 24, 2017",34.23%
"Jan. 23, 2017",31.66%
"Jan. 20, 2017",34.51%
"Jan. 19, 2017",34.06%
"Jan. 18, 2017",35.69%
"Jan. 17, 2017",36.43%
"Jan. 13, 2017",35.48%
"Jan. 12, 2017",34.09%
"Jan. 11, 2017",33.86%
"Jan. 10, 2017",31.61%
"Jan. 9, 2017",34.64%
"Jan. 6, 2017",37.02%
"Jan. 5, 2017",37.04%
"Jan. 4, 2017",36.30%
"Jan. 3, 2017",36.11%
"Dec. 30, 2016",34.99%
"Dec. 29, 2016",36.09%
"Dec. 28, 2016",34.17%
"Dec. 27, 2016",35.76%
"Dec. 23, 2016",36.11%
"Dec. 22, 2016",35.36%
"Dec. 21, 2016",34.42%
"Dec. 20, 2016",35.30%
"Dec. 19, 2016",35.70%
"Dec. 16, 2016",36.63%
"Dec. 15, 2016",35.61%
"Dec. 14, 2016",34.72%
"Dec. 13, 2016",36.92%
"Dec. 12, 2016",35.00%
"Dec. 9, 2016",30.54%
"Dec. 8, 2016",27.77%
"Dec. 7, 2016",27.92%
"Dec. 6, 2016",26.26%
"Dec. 5, 2016",27.37%
"Dec. 2, 2016",25.88%
"Dec. 1, 2016",23.59%
"Nov. 30, 2016",25.48%
"Nov. 29, 2016",30.20%
"Nov. 28, 2016",29.38%
"Nov. 25, 2016",25.59%
"Nov. 23, 2016",23.31%
"Nov. 22, 2016",24.05%
"Nov. 21, 2016",24.54%
"Nov. 18, 2016",20.94%
"Nov. 17, 2016",23.04%
"Nov. 16, 2016",23.31%
"Nov. 15, 2016",24.29%
"Nov. 14, 2016",23.39%
"Nov. 11, 2016",27.37%
"Nov. 10, 2016",29.17%
"Nov. 9, 2016",32.43%
"Nov. 8, 2016",36.71%
"Nov. 7, 2016",36.74%
"Nov. 4, 2016",32.23%
"Nov. 3, 2016",33.76%
"Nov. 2, 2016",33.10%
"Nov. 1, 2016",34.74%
"Oct. 31, 2016",38.43%
"Oct. 28, 2016",34.06%
"Oct. 27, 2016",33.65%
"Oct. 26, 2016",34.37%
"Oct. 25, 2016",34.22%
"Oct. 24, 2016",34.91%
"Oct. 21, 2016",39.96%
"Oct. 20, 2016",40.36%
"Oct. 19, 2016",40.99%
"Oct. 18, 2016",41.39%
"Oct. 17, 2016",41.09%
"Oct. 14, 2016",41.37%
"Oct. 13, 2016",41.25%
"Oct. 12, 2016",40.05%
"Oct. 11, 2016",38.56%
"Oct. 10, 2016",40.94%
"Oct. 7, 2016",43.23%
"Oct. 6, 2016",43.63%
"Oct. 5, 2016",43.47%
"Oct. 4, 2016",43.47%
"Oct. 3, 2016",46.57%
"Sept. 30, 2016",48.12%
"Sept. 29, 2016",48.48%
"Sept. 28, 2016",50.46%
"Sept. 27, 2016",50.78%
"Sept. 26, 2016",52.06%
"Sept. 23, 2016",50.37%
"Sept. 22, 2016",52.30%
"Sept. 21, 2016",51.36%
"Sept. 20, 2016",48.66%
"Sept. 19, 2016",46.45%
