date,one_year_return
"April 5, 2019",21.22%
"April 4, 2019",20.31%
"April 3, 2019",21.12%
"April 2, 2019",21.68%
"April 1, 2019",20.75%
"March 29, 2019",22.10%
"March 28, 2019",22.04%
"March 27, 2019",24.55%
"March 26, 2019",27.74%
"March 25, 2019",28.51%
"March 22, 2019",26.40%
"March 21, 2019",25.68%
"March 20, 2019",22.86%
"March 19, 2019",22.40%
"March 18, 2019",23.11%
"March 15, 2019",25.11%
"March 14, 2019",24.61%
"March 13, 2019",25.95%
"March 12, 2019",26.17%
"March 11, 2019",25.82%
"March 8, 2019",25.50%
"March 7, 2019",25.46%
"March 6, 2019",24.06%
"March 5, 2019",21.87%
"March 4, 2019",24.92%
"March 1, 2019",24.05%
"Feb. 28, 2019",23.74%
"Feb. 27, 2019",22.26%
"Feb. 26, 2019",20.08%
"Feb. 25, 2019",19.90%
"Feb. 22, 2019",24.42%
"Feb. 21, 2019",23.74%
"Feb. 20, 2019",21.32%
"Feb. 19, 2019",19.06%
"Feb. 15, 2019",18.88%
"Feb. 14, 2019",21.52%
"Feb. 13, 2019",21.30%
"Feb. 12, 2019",23.92%
"Feb. 11, 2019",23.75%
"Feb. 8, 2019",26.25%
"Feb. 7, 2019",23.27%
"Feb. 6, 2019",22.03%
"Feb. 5, 2019",18.85%
"Feb. 4, 2019",17.30%
"Feb. 1, 2019",16.61%
"Jan. 31, 2019",15.03%
"Jan. 30, 2019",12.89%
"Jan. 29, 2019",13.36%
"Jan. 28, 2019",11.78%
"Jan. 25, 2019",10.19%
"Jan. 24, 2019",13.54%
"Jan. 23, 2019",11.98%
"Jan. 22, 2019",12.11%
"Jan. 18, 2019",12.23%
"Jan. 17, 2019",11.36%
"Jan. 16, 2019",12.18%
"Jan. 15, 2019",11.74%
"Jan. 14, 2019",9.38%
"Jan. 11, 2019",8.31%
"Jan. 10, 2019",7.51%
"Jan. 9, 2019",3.95%
"Jan. 8, 2019",3.51%
"Jan. 7, 2019",3.15%
"Jan. 4, 2019",3.51%
"Jan. 3, 2019",1.35%
"Jan. 2, 2019",0.73%
"Dec. 31, 2018",1.59%
"Dec. 28, 2018",1.47%
"Dec. 27, 2018",2.46%
"Dec. 26, 2018",1.88%
"Dec. 24, 2018",-0.14%
"Dec. 21, 2018",3.65%
"Dec. 20, 2018",4.19%
"Dec. 19, 2018",3.15%
"Dec. 18, 2018",2.33%
"Dec. 17, 2018",1.03%
"Dec. 14, 2018",4.88%
"Dec. 13, 2018",5.03%
"Dec. 12, 2018",4.60%
"Dec. 11, 2018",3.48%
"Dec. 10, 2018",3.16%
"Dec. 7, 2018",3.54%
"Dec. 6, 2018",2.65%
"Dec. 4, 2018",1.33%
"Dec. 3, 2018",1.39%
"Nov. 30, 2018",0.14%
"Nov. 29, 2018",-1.02%
"Nov. 28, 2018",-1.04%
"Nov. 27, 2018",-0.21%
"Nov. 26, 2018",-0.67%
"Nov. 23, 2018",-0.95%
"Nov. 21, 2018",-1.46%
"Nov. 20, 2018",1.81%
"Nov. 19, 2018",1.37%
"Nov. 16, 2018",0.34%
"Nov. 15, 2018",0.26%
"Nov. 14, 2018",-1.63%
"Nov. 13, 2018",0.39%
"Nov. 12, 2018",1.90%
"Nov. 9, 2018",-0.23%
"Nov. 8, 2018",-1.79%
"Nov. 7, 2018",-0.08%
"Nov. 6, 2018",0.98%
"Nov. 5, 2018",-0.78%
"Nov. 2, 2018",-1.40%
"Nov. 1, 2018",-1.41%
"Oct. 31, 2018",-1.41%
"Oct. 30, 2018",0.16%
"Oct. 29, 2018",0.03%
"Oct. 26, 2018",-1.38%
"Oct. 25, 2018",-0.05%
"Oct. 24, 2018",2.15%
"Oct. 23, 2018",-0.65%
"Oct. 22, 2018",-1.12%
"Oct. 19, 2018",-0.77%
"Oct. 18, 2018",-1.82%
"Oct. 17, 2018",-2.02%
"Oct. 16, 2018",-1.94%
"Oct. 15, 2018",-2.93%
"Oct. 12, 2018",-3.33%
"Oct. 11, 2018",-2.12%
"Oct. 10, 2018",0.43%
"Oct. 9, 2018",1.83%
"Oct. 8, 2018",1.85%
"Oct. 5, 2018",0.53%
"Oct. 4, 2018",-1.34%
"Oct. 3, 2018",-0.10%
"Oct. 2, 2018",1.31%
"Oct. 1, 2018",0.94%
"Sept. 28, 2018",0.54%
"Sept. 27, 2018",-0.78%
"Sept. 26, 2018",-3.12%
"Sept. 25, 2018",-1.73%
"Sept. 24, 2018",0.10%
"Sept. 21, 2018",-0.07%
"Sept. 20, 2018",-0.84%
"Sept. 19, 2018",-1.39%
"Sept. 18, 2018",0.22%
"Sept. 17, 2018",-0.31%
"Sept. 14, 2018",-0.41%
"Sept. 13, 2018",0.52%
"Sept. 12, 2018",-0.82%
"Sept. 11, 2018",-2.11%
"Sept. 10, 2018",-1.06%
"Sept. 7, 2018",-1.56%
"Sept. 6, 2018",0.04%
"Sept. 5, 2018",-1.15%
"Sept. 4, 2018",-1.74%
"Aug. 31, 2018",-2.58%
"Aug. 30, 2018",-2.63%
"Aug. 29, 2018",-3.03%
"Aug. 28, 2018",-4.04%
"Aug. 27, 2018",-3.28%
"Aug. 24, 2018",-2.51%
"Aug. 23, 2018",-2.66%
"Aug. 22, 2018",-2.84%
"Aug. 21, 2018",-1.40%
"Aug. 20, 2018",0.03%
"Aug. 17, 2018",0.69%
"Aug. 16, 2018",0.44%
"Aug. 15, 2018",0.35%
"Aug. 14, 2018",-0.04%
"Aug. 13, 2018",0.54%
"Aug. 10, 2018",-0.71%
"Aug. 9, 2018",0.03%
"Aug. 8, 2018",-0.59%
"Aug. 7, 2018",-0.21%
"Aug. 6, 2018",0.55%
"Aug. 3, 2018",-0.03%
"Aug. 2, 2018",-0.62%
"Aug. 1, 2018",-0.45%
"July 31, 2018",0.85%
"July 30, 2018",-0.04%
"July 27, 2018",0.67%
"July 26, 2018",2.29%
"July 25, 2018",0.78%
"July 24, 2018",-0.19%
"July 23, 2018",-0.77%
"July 20, 2018",2.49%
"July 19, 2018",2.90%
"July 18, 2018",2.75%
"July 17, 2018",2.76%
"July 16, 2018",3.30%
"July 13, 2018",3.03%
"July 12, 2018",2.01%
"July 11, 2018",2.77%
"July 10, 2018",1.29%
"July 9, 2018",-0.40%
"July 6, 2018",3.68%
"July 5, 2018",3.36%
"July 3, 2018",2.17%
"July 2, 2018",0.83%
"June 29, 2018",-0.50%
"June 28, 2018",-1.15%
"June 27, 2018",-1.23%
"June 26, 2018",-3.58%
"June 25, 2018",-3.52%
"June 22, 2018",-6.18%
"June 21, 2018",-6.81%
"June 20, 2018",-7.80%
"June 19, 2018",-7.20%
"June 18, 2018",-9.61%
"June 15, 2018",-9.83%
"June 14, 2018",-10.20%
"June 13, 2018",-11.43%
"June 12, 2018",-10.98%
"June 11, 2018",-12.43%
"June 8, 2018",-10.90%
"June 7, 2018",-11.66%
"June 6, 2018",-11.53%
"June 5, 2018",-9.82%
"June 4, 2018",-9.11%
"June 1, 2018",-7.66%
"May 31, 2018",-5.34%
"May 30, 2018",-4.51%
"May 29, 2018",-4.59%
"May 25, 2018",-5.06%
"May 24, 2018",-4.79%
"May 23, 2018",-4.48%
"May 22, 2018",-5.73%
"May 21, 2018",-5.28%
"May 18, 2018",-4.95%
"May 17, 2018",-4.30%
"May 16, 2018",-2.52%
"May 15, 2018",-2.55%
"May 14, 2018",-1.40%
"May 11, 2018",-0.58%
"May 10, 2018",-0.58%
"May 9, 2018",-1.55%
"May 8, 2018",-0.71%
"May 7, 2018",0.54%
"May 4, 2018",2.01%
"May 3, 2018",1.97%
"May 2, 2018",1.74%
"May 1, 2018",2.92%
"April 30, 2018",3.17%
"April 27, 2018",3.60%
"April 26, 2018",3.07%
"April 25, 2018",1.81%
"April 24, 2018",1.34%
"April 23, 2018",0.85%
"April 20, 2018",1.51%
"April 19, 2018",1.15%
"April 18, 2018",1.10%
"April 17, 2018",1.65%
"April 16, 2018",1.08%
"April 13, 2018",-0.30%
"April 12, 2018",-1.70%
"April 11, 2018",0.59%
"April 10, 2018",0.55%
"April 9, 2018",2.06%
"April 6, 2018",1.35%
"April 5, 2018",1.64%
"April 4, 2018",2.05%
"April 3, 2018",1.94%
"April 2, 2018",1.71%
"March 29, 2018",1.78%
"March 28, 2018",1.21%
"March 27, 2018",1.09%
"March 26, 2018",-0.71%
"March 23, 2018",-1.57%
"March 22, 2018",-0.12%
"March 21, 2018",-0.10%
"March 20, 2018",2.00%
"March 19, 2018",1.47%
"March 16, 2018",2.73%
"March 15, 2018",0.46%
"March 14, 2018",1.22%
"March 13, 2018",0.35%
"March 12, 2018",0.72%
"March 9, 2018",1.25%
"March 8, 2018",0.23%
"March 7, 2018",-1.99%
"March 6, 2018",-1.28%
"March 5, 2018",-0.05%
"March 2, 2018",-1.98%
"March 1, 2018",-0.76%
"Feb. 28, 2018",-2.08%
"Feb. 27, 2018",-1.12%
"Feb. 26, 2018",-0.27%
"Feb. 23, 2018",2.06%
"Feb. 22, 2018",0.57%
"Feb. 21, 2018",1.27%
"Feb. 20, 2018",3.53%
"Feb. 16, 2018",5.59%
"Feb. 15, 2018",5.36%
"Feb. 14, 2018",3.21%
"Feb. 13, 2018",2.81%
"Feb. 12, 2018",1.33%
"Feb. 9, 2018",2.05%
"Feb. 8, 2018",-0.66%
"Feb. 7, 2018",0.81%
"Feb. 6, 2018",1.71%
"Feb. 5, 2018",3.83%
"Feb. 2, 2018",6.22%
"Feb. 1, 2018",7.53%
"Jan. 31, 2018",7.37%
"Jan. 30, 2018",8.13%
"Jan. 29, 2018",7.83%
"Jan. 26, 2018",9.75%
"Jan. 25, 2018",11.47%
"Jan. 24, 2018",9.08%
"Jan. 23, 2018",9.66%
"Jan. 22, 2018",8.30%
"Jan. 19, 2018",8.07%
"Jan. 18, 2018",6.84%
"Jan. 17, 2018",6.96%
"Jan. 16, 2018",6.75%
"Jan. 12, 2018",6.59%
"Jan. 11, 2018",8.78%
"Jan. 10, 2018",11.88%
"Jan. 9, 2018",13.27%
"Jan. 8, 2018",13.11%
"Jan. 5, 2018",12.04%
"Jan. 4, 2018",12.89%
"Jan. 3, 2018",14.40%
"Jan. 2, 2018",15.01%
"Dec. 29, 2017",16.26%
"Dec. 28, 2017",18.05%
"Dec. 27, 2017",16.01%
"Dec. 26, 2017",15.55%
"Dec. 22, 2017",16.46%
"Dec. 21, 2017",17.42%
"Dec. 20, 2017",17.86%
"Dec. 19, 2017",18.38%
"Dec. 18, 2017",20.20%
"Dec. 15, 2017",23.23%
"Dec. 14, 2017",23.65%
"Dec. 13, 2017",22.01%
"Dec. 12, 2017",22.71%
"Dec. 11, 2017",26.38%
"Dec. 8, 2017",27.83%
"Dec. 7, 2017",27.15%
"Dec. 6, 2017",29.02%
"Dec. 5, 2017",28.83%
"Dec. 4, 2017",31.84%
"Dec. 1, 2017",32.81%
"Nov. 30, 2017",31.46%
"Nov. 29, 2017",25.90%
"Nov. 28, 2017",26.47%
"Nov. 27, 2017",28.50%
"Nov. 24, 2017",30.01%
"Nov. 22, 2017",29.44%
"Nov. 21, 2017",29.42%
"Nov. 20, 2017",30.80%
"Nov. 17, 2017",29.77%
"Nov. 16, 2017",30.12%
"Nov. 15, 2017",28.81%
"Nov. 14, 2017",31.80%
"Nov. 13, 2017",26.90%
"Nov. 10, 2017",25.18%
"Nov. 9, 2017",23.25%
"Nov. 8, 2017",19.44%
"Nov. 7, 2017",18.90%
"Nov. 6, 2017",18.16%
"Nov. 3, 2017",17.74%
"Nov. 2, 2017",17.74%
"Nov. 1, 2017",16.77%
"Oct. 31, 2017",14.76%
"Oct. 30, 2017",16.97%
"Oct. 27, 2017",17.14%
"Oct. 26, 2017",16.10%
"Oct. 25, 2017",15.95%
"Oct. 24, 2017",17.36%
"Oct. 23, 2017",18.31%
"Oct. 20, 2017",17.60%
"Oct. 19, 2017",16.84%
"Oct. 18, 2017",15.21%
"Oct. 17, 2017",16.25%
"Oct. 16, 2017",17.37%
"Oct. 13, 2017",17.00%
"Oct. 12, 2017",18.29%
"Oct. 11, 2017",18.62%
"Oct. 10, 2017",16.36%
"Oct. 9, 2017",16.10%
"Oct. 6, 2017",14.91%
"Oct. 5, 2017",14.97%
"Oct. 4, 2017",15.02%
"Oct. 3, 2017",10.68%
"Oct. 2, 2017",9.69%
"Sept. 29, 2017",8.90%
"Sept. 28, 2017",7.86%
"Sept. 27, 2017",7.34%
"Sept. 26, 2017",7.28%
"Sept. 25, 2017",6.57%
"Sept. 22, 2017",5.96%
"Sept. 21, 2017",7.95%
"Sept. 20, 2017",10.26%
"Sept. 19, 2017",10.03%
"Sept. 18, 2017",11.51%
"Sept. 15, 2017",13.58%
"Sept. 14, 2017",13.87%
"Sept. 13, 2017",13.76%
"Sept. 12, 2017",12.98%
"Sept. 11, 2017",17.01%
"Sept. 8, 2017",12.24%
"Sept. 7, 2017",11.78%
"Sept. 6, 2017",10.99%
"Sept. 5, 2017",13.57%
"Sept. 1, 2017",14.17%
"Aug. 31, 2017",14.03%
"Aug. 30, 2017",14.66%
"Aug. 29, 2017",13.44%
"Aug. 28, 2017",14.55%
"Aug. 25, 2017",10.85%
"Aug. 24, 2017",10.63%
"Aug. 23, 2017",10.61%
"Aug. 22, 2017",9.46%
"Aug. 21, 2017",9.49%
"Aug. 18, 2017",7.06%
"Aug. 17, 2017",8.27%
"Aug. 16, 2017",9.65%
"Aug. 15, 2017",7.52%
"Aug. 14, 2017",5.18%
"Aug. 11, 2017",4.19%
"Aug. 10, 2017",5.62%
"Aug. 9, 2017",5.30%
"Aug. 8, 2017",6.25%
"Aug. 7, 2017",5.22%
"Aug. 4, 2017",3.26%
"Aug. 3, 2017",4.02%
"Aug. 2, 2017",2.78%
"Aug. 1, 2017",1.89%
"July 31, 2017",1.79%
"July 28, 2017",2.19%
"July 27, 2017",2.63%
"July 26, 2017",-0.42%
"July 25, 2017",-1.33%
"July 24, 2017",-1.24%
"July 21, 2017",0.79%
"July 20, 2017",-0.94%
"July 19, 2017",-1.61%
"July 18, 2017",-2.27%
"July 17, 2017",-1.57%
"July 14, 2017",-1.74%
"July 13, 2017",-2.47%
"July 12, 2017",-0.85%
"July 11, 2017",-2.63%
"July 10, 2017",-2.57%
"July 7, 2017",-1.61%
"July 6, 2017",-3.16%
"July 5, 2017",-2.81%
"July 3, 2017",-1.63%
"June 30, 2017",-0.88%
"June 29, 2017",1.28%
"June 28, 2017",2.20%
"June 27, 2017",3.47%
"June 26, 2017",6.85%
"June 23, 2017",7.45%
"June 22, 2017",7.95%
"June 21, 2017",8.43%
"June 20, 2017",8.64%
"June 19, 2017",7.22%
"June 16, 2017",8.28%
"June 15, 2017",8.91%
"June 14, 2017",7.68%
"June 13, 2017",7.66%
"June 12, 2017",6.82%
"June 9, 2017",7.32%
"June 8, 2017",8.69%
"June 7, 2017",10.30%
"June 6, 2017",9.79%
"June 5, 2017",10.01%
"June 2, 2017",12.35%
"June 1, 2017",11.28%
"May 31, 2017",10.89%
"May 30, 2017",10.73%
"May 26, 2017",10.17%
"May 25, 2017",11.62%
"May 24, 2017",10.33%
"May 23, 2017",10.55%
"May 22, 2017",8.81%
"May 19, 2017",7.63%
"May 18, 2017",7.91%
"May 17, 2017",5.64%
"May 16, 2017",2.93%
"May 15, 2017",4.50%
"May 12, 2017",3.66%
"May 11, 2017",3.59%
"May 10, 2017",3.63%
"May 9, 2017",3.09%
"May 8, 2017",4.91%
"May 5, 2017",5.00%
"May 4, 2017",4.02%
"May 3, 2017",5.27%
"May 2, 2017",5.67%
"May 1, 2017",6.25%
"April 28, 2017",7.56%
"April 27, 2017",6.52%
"April 26, 2017",7.62%
"April 25, 2017",8.04%
"April 24, 2017",8.34%
"April 21, 2017",8.99%
"April 20, 2017",5.87%
"April 19, 2017",2.89%
"April 18, 2017",2.63%
"April 17, 2017",2.56%
"April 13, 2017",2.66%
"April 12, 2017",2.23%
"April 11, 2017",2.60%
"April 10, 2017",2.26%
"April 7, 2017",2.78%
"April 6, 2017",3.03%
"April 5, 2017",3.72%
"April 4, 2017",1.07%
"April 3, 2017",0.21%
"March 31, 2017",1.10%
"March 30, 2017",1.73%
"March 29, 2017",2.06%
"March 28, 2017",4.37%
"March 27, 2017",4.04%
"March 24, 2017",4.20%
"March 23, 2017",3.64%
"March 22, 2017",4.12%
"March 21, 2017",3.36%
"March 20, 2017",2.07%
"March 17, 2017",1.59%
"March 16, 2017",1.35%
"March 15, 2017",3.52%
"March 14, 2017",2.44%
"March 13, 2017",2.46%
"March 10, 2017",1.98%
"March 9, 2017",0.84%
"March 8, 2017",2.42%
"March 7, 2017",4.74%
"March 6, 2017",6.28%
"March 3, 2017",7.69%
"March 2, 2017",7.45%
"March 1, 2017",7.11%
"Feb. 28, 2017",8.95%
"Feb. 27, 2017",8.51%
"Feb. 24, 2017",6.57%
"Feb. 23, 2017",5.18%
"Feb. 22, 2017",3.91%
"Feb. 21, 2017",4.60%
"Feb. 17, 2017",4.93%
"Feb. 16, 2017",4.27%
"Feb. 15, 2017",4.44%
"Feb. 14, 2017",4.41%
"Feb. 13, 2017",5.26%
"Feb. 10, 2017",1.67%
"Feb. 9, 2017",1.68%
"Feb. 8, 2017",2.10%
"Feb. 7, 2017",1.73%
"Feb. 6, 2017",1.56%
"Feb. 3, 2017",1.14%
"Feb. 2, 2017",2.87%
"Feb. 1, 2017",2.10%
"Jan. 31, 2017",5.07%
"Jan. 30, 2017",3.67%
"Jan. 27, 2017",8.21%
"Jan. 26, 2017",7.63%
"Jan. 25, 2017",8.28%
"Jan. 24, 2017",7.26%
"Jan. 23, 2017",7.14%
"Jan. 20, 2017",8.62%
"Jan. 19, 2017",5.25%
"Jan. 18, 2017",8.13%
"Jan. 17, 2017",8.72%
"Jan. 13, 2017",9.11%
"Jan. 12, 2017",8.80%
"Jan. 11, 2017",7.50%
"Jan. 10, 2017",6.63%
"Jan. 9, 2017",6.95%
"Jan. 6, 2017",6.96%
"Jan. 5, 2017",7.45%
"Jan. 4, 2017",7.75%
"Jan. 3, 2017",7.71%
"Dec. 30, 2016",6.89%
"Dec. 29, 2016",7.45%
"Dec. 28, 2016",6.47%
"Dec. 27, 2016",8.10%
"Dec. 23, 2016",8.45%
"Dec. 22, 2016",10.54%
"Dec. 21, 2016",11.05%
"Dec. 20, 2016",12.31%
"Dec. 19, 2016",11.83%
"Dec. 16, 2016",10.17%
"Dec. 15, 2016",10.83%
"Dec. 14, 2016",13.13%
"Dec. 13, 2016",14.94%
"Dec. 12, 2016",13.54%
"Dec. 9, 2016",8.43%
"Dec. 8, 2016",7.70%
"Dec. 7, 2016",7.11%
"Dec. 6, 2016",6.50%
"Dec. 5, 2016",6.02%
"Dec. 2, 2016",6.09%
"Dec. 1, 2016",2.52%
"Nov. 30, 2016",5.43%
"Nov. 29, 2016",9.53%
"Nov. 28, 2016",8.87%
"Nov. 25, 2016",7.39%
"Nov. 23, 2016",5.05%
"Nov. 22, 2016",4.65%
"Nov. 21, 2016",4.92%
"Nov. 18, 2016",5.47%
"Nov. 17, 2016",6.92%
"Nov. 16, 2016",4.95%
"Nov. 15, 2016",7.99%
"Nov. 14, 2016",6.65%
"Nov. 11, 2016",7.97%
"Nov. 10, 2016",8.42%
"Nov. 9, 2016",12.53%
"Nov. 8, 2016",17.18%
"Nov. 7, 2016",17.20%
"Nov. 4, 2016",10.03%
"Nov. 3, 2016",10.87%
"Nov. 2, 2016",10.05%
"Nov. 1, 2016",11.88%
"Oct. 31, 2016",14.46%
"Oct. 28, 2016",11.11%
"Oct. 27, 2016",9.57%
"Oct. 26, 2016",9.88%
"Oct. 25, 2016",10.40%
"Oct. 24, 2016",9.66%
"Oct. 21, 2016",6.01%
"Oct. 20, 2016",7.25%
"Oct. 19, 2016",7.85%
"Oct. 18, 2016",8.25%
"Oct. 17, 2016",7.57%
"Oct. 14, 2016",7.14%
"Oct. 13, 2016",8.46%
"Oct. 12, 2016",7.71%
"Oct. 11, 2016",8.11%
"Oct. 10, 2016",9.64%
"Oct. 7, 2016",10.26%
"Oct. 6, 2016",9.94%
"Oct. 5, 2016",8.21%
"Oct. 4, 2016",10.40%
"Oct. 3, 2016",12.77%
"Sept. 30, 2016",12.93%
"Sept. 29, 2016",14.91%
