date,max_drawdown_all
"Feb. 29, 2020",62.74%
"Jan. 31, 2020",62.74%
"Dec. 31, 2019",62.74%
"Nov. 30, 2019",62.74%
"Oct. 31, 2019",62.74%
"Sept. 30, 2019",62.74%
"Aug. 31, 2019",62.74%
"July 31, 2019",62.74%
"June 30, 2019",62.74%
"May 31, 2019",62.74%
"April 30, 2019",62.74%
"March 31, 2019",62.74%
"Feb. 28, 2019",62.74%
"Jan. 31, 2019",62.74%
"Dec. 31, 2018",62.74%
"Nov. 30, 2018",62.74%
"Oct. 31, 2018",62.74%
"Sept. 30, 2018",62.74%
"Aug. 31, 2018",62.74%
"July 31, 2018",62.74%
"June 30, 2018",62.74%
"May 31, 2018",62.74%
"April 30, 2018",62.74%
"March 31, 2018",62.74%
"Feb. 28, 2018",62.74%
"Jan. 31, 2018",62.74%
"Dec. 31, 2017",62.74%
"Nov. 30, 2017",62.74%
"Oct. 31, 2017",62.74%
"Sept. 30, 2017",62.74%
"Aug. 31, 2017",62.74%
"July 31, 2017",62.74%
"June 30, 2017",62.74%
"May 31, 2017",62.74%
"April 30, 2017",62.74%
"March 31, 2017",62.74%
"Feb. 28, 2017",62.74%
"Jan. 31, 2017",62.74%
"Dec. 31, 2016",62.74%
"Nov. 30, 2016",62.74%
"Oct. 31, 2016",62.74%
"Sept. 30, 2016",62.74%
"Aug. 31, 2016",62.74%
"July 31, 2016",62.74%
"June 30, 2016",62.74%
"May 31, 2016",62.74%
"April 30, 2016",62.74%
"March 31, 2016",62.74%
"Feb. 29, 2016",62.74%
"Jan. 31, 2016",62.74%
"Dec. 31, 2015",62.74%
"Nov. 30, 2015",62.74%
"Oct. 31, 2015",62.74%
"Sept. 30, 2015",62.74%
"Aug. 31, 2015",62.74%
"July 31, 2015",62.74%
"June 30, 2015",62.74%
"May 31, 2015",62.74%
"April 30, 2015",62.74%
"March 31, 2015",62.74%
"Feb. 28, 2015",62.74%
"Jan. 31, 2015",62.74%
"Dec. 31, 2014",62.74%
"Nov. 30, 2014",62.74%
"Oct. 31, 2014",62.74%
"Sept. 30, 2014",62.74%
"Aug. 31, 2014",62.74%
"July 31, 2014",62.74%
"June 30, 2014",62.74%
"May 31, 2014",62.74%
"April 30, 2014",62.74%
"March 31, 2014",62.74%
"Feb. 28, 2014",62.74%
"Jan. 31, 2014",62.74%
"Dec. 31, 2013",62.74%
"Nov. 30, 2013",62.74%
"Oct. 31, 2013",62.74%
"Sept. 30, 2013",62.74%
"Aug. 31, 2013",62.74%
"July 31, 2013",62.74%
"June 30, 2013",62.74%
"May 31, 2013",62.74%
"April 30, 2013",62.74%
"March 31, 2013",62.74%
"Feb. 28, 2013",62.74%
"Jan. 31, 2013",62.74%
"Dec. 31, 2012",62.74%
"Nov. 30, 2012",62.74%
"Oct. 31, 2012",62.74%
"Sept. 30, 2012",62.74%
"Aug. 31, 2012",62.74%
"July 31, 2012",62.74%
"June 30, 2012",62.74%
"May 31, 2012",62.74%
"April 30, 2012",62.74%
"March 31, 2012",62.74%
"Feb. 29, 2012",62.74%
"Jan. 31, 2012",62.74%
"Dec. 31, 2011",62.74%
"Nov. 30, 2011",62.74%
"Oct. 31, 2011",62.74%
"Sept. 30, 2011",62.74%
"Aug. 31, 2011",62.74%
"July 31, 2011",62.74%
"June 30, 2011",62.74%
"May 31, 2011",62.74%
"April 30, 2011",62.74%
"March 31, 2011",62.74%
"Feb. 28, 2011",62.74%
"Jan. 31, 2011",62.74%
"Dec. 31, 2010",62.74%
"Nov. 30, 2010",62.74%
"Oct. 31, 2010",62.74%
"Sept. 30, 2010",62.74%
"Aug. 31, 2010",62.74%
"July 31, 2010",62.74%
"June 30, 2010",62.74%
"May 31, 2010",62.74%
"April 30, 2010",62.74%
"March 31, 2010",62.74%
"Feb. 28, 2010",62.74%
"Jan. 31, 2010",62.74%
"Dec. 31, 2009",62.74%
"Nov. 30, 2009",62.74%
"Oct. 31, 2009",62.74%
"Sept. 30, 2009",62.74%
"Aug. 31, 2009",62.74%
"July 31, 2009",62.74%
"June 30, 2009",62.74%
"May 31, 2009",62.74%
"April 30, 2009",62.74%
"March 31, 2009",62.74%
"Feb. 28, 2009",62.74%
"Jan. 31, 2009",62.74%
"Dec. 31, 2008",62.74%
"Nov. 30, 2008",62.74%
"Oct. 31, 2008",62.74%
"Sept. 30, 2008",62.74%
"Aug. 31, 2008",62.74%
"July 31, 2008",62.74%
"June 30, 2008",62.74%
"May 31, 2008",62.74%
"April 30, 2008",62.74%
"March 31, 2008",62.74%
"Feb. 29, 2008",62.74%
"Jan. 31, 2008",62.74%
"Dec. 31, 2007",62.74%
"Nov. 30, 2007",62.74%
"Oct. 31, 2007",62.74%
"Sept. 30, 2007",62.74%
"Aug. 31, 2007",62.74%
"July 31, 2007",62.74%
"June 30, 2007",62.74%
"May 31, 2007",62.74%
"April 30, 2007",62.74%
"March 31, 2007",62.74%
"Feb. 28, 2007",62.74%
"Jan. 31, 2007",62.74%
"Dec. 31, 2006",62.74%
"Nov. 30, 2006",62.74%
"Oct. 31, 2006",62.74%
"Sept. 30, 2006",62.74%
"Aug. 31, 2006",62.74%
"July 31, 2006",62.74%
"June 30, 2006",62.74%
"May 31, 2006",62.74%
"April 30, 2006",62.74%
"March 31, 2006",62.74%
"Feb. 28, 2006",62.74%
"Jan. 31, 2006",62.74%
"Dec. 31, 2005",62.74%
"Nov. 30, 2005",62.74%
"Oct. 31, 2005",62.74%
"Sept. 30, 2005",62.74%
"Aug. 31, 2005",62.74%
"July 31, 2005",62.74%
"June 30, 2005",62.74%
"May 31, 2005",62.74%
"April 30, 2005",62.74%
"March 31, 2005",62.74%
"Feb. 28, 2005",62.74%
"Jan. 31, 2005",62.74%
"Dec. 31, 2004",62.74%
"Nov. 30, 2004",62.74%
"Oct. 31, 2004",62.74%
"Sept. 30, 2004",62.74%
"Aug. 31, 2004",62.74%
"July 31, 2004",62.74%
"June 30, 2004",62.74%
"May 31, 2004",62.74%
"April 30, 2004",62.74%
"March 31, 2004",62.74%
"Feb. 29, 2004",62.74%
"Jan. 31, 2004",62.74%
"Dec. 31, 2003",62.74%
"Nov. 30, 2003",62.74%
"Oct. 31, 2003",62.74%
"Sept. 30, 2003",62.74%
"Aug. 31, 2003",62.74%
"July 31, 2003",62.74%
"June 30, 2003",62.74%
"May 31, 2003",62.74%
"April 30, 2003",62.74%
"March 31, 2003",62.74%
"Feb. 28, 2003",62.74%
"Jan. 31, 2003",62.74%
"Dec. 31, 2002",62.74%
"Nov. 30, 2002",62.74%
"Oct. 31, 2002",62.74%
"Sept. 30, 2002",57.25%
"Aug. 31, 2002",57.25%
"July 31, 2002",57.25%
"June 30, 2002",57.25%
"May 31, 2002",57.25%
"April 30, 2002",57.25%
"March 31, 2002",57.25%
"Feb. 28, 2002",57.25%
"Jan. 31, 2002",57.25%
"Dec. 31, 2001",57.25%
"Nov. 30, 2001",57.25%
"Oct. 31, 2001",57.25%
"Sept. 30, 2001",57.25%
"Aug. 31, 2001",57.25%
"July 31, 2001",57.25%
"June 30, 2001",57.25%
"May 31, 2001",57.25%
"April 30, 2001",57.25%
"March 31, 2001",57.25%
"Feb. 28, 2001",57.25%
"Jan. 31, 2001",57.25%
"Dec. 31, 2000",57.25%
"Nov. 30, 2000",57.25%
"Oct. 31, 2000",57.25%
"Sept. 30, 2000",57.25%
"Aug. 31, 2000",57.25%
"July 31, 2000",57.25%
"June 30, 2000",57.25%
"May 31, 2000",57.25%
"April 30, 2000",57.25%
"March 31, 2000",57.25%
"Feb. 29, 2000",57.25%
"Jan. 31, 2000",57.25%
"Dec. 31, 1999",57.25%
"Nov. 30, 1999",57.25%
"Oct. 31, 1999",57.25%
"Sept. 30, 1999",57.25%
"Aug. 31, 1999",57.25%
"July 31, 1999",57.25%
"June 30, 1999",57.25%
"May 31, 1999",57.25%
"April 30, 1999",57.25%
"March 31, 1999",57.25%
"Feb. 28, 1999",57.25%
"Jan. 31, 1999",57.25%
"Dec. 31, 1998",57.25%
"Nov. 30, 1998",57.25%
"Oct. 31, 1998",57.25%
"Sept. 30, 1998",57.25%
"Aug. 31, 1998",57.25%
"July 31, 1998",57.25%
"June 30, 1998",57.25%
"May 31, 1998",57.25%
"April 30, 1998",57.25%
"March 31, 1998",57.25%
"Feb. 28, 1998",57.25%
"Jan. 31, 1998",57.25%
"Dec. 31, 1997",57.25%
"Nov. 30, 1997",57.25%
"Oct. 31, 1997",57.25%
"Sept. 30, 1997",57.25%
"Aug. 31, 1997",57.25%
"July 31, 1997",57.25%
"June 30, 1997",57.25%
"May 31, 1997",57.25%
"April 30, 1997",57.25%
"March 31, 1997",57.25%
"Feb. 28, 1997",57.25%
"Jan. 31, 1997",57.25%
"Dec. 31, 1996",57.25%
"Nov. 30, 1996",57.25%
"Oct. 31, 1996",57.25%
"Sept. 30, 1996",57.25%
"Aug. 31, 1996",57.25%
"July 31, 1996",57.25%
"June 30, 1996",57.25%
"May 31, 1996",57.25%
"April 30, 1996",57.25%
"March 31, 1996",57.25%
"Feb. 29, 1996",57.25%
"Jan. 31, 1996",57.25%
"Dec. 31, 1995",57.25%
"Nov. 30, 1995",57.25%
"Oct. 31, 1995",57.25%
"Sept. 30, 1995",57.25%
"Aug. 31, 1995",57.25%
"July 31, 1995",57.25%
"June 30, 1995",57.25%
"May 31, 1995",57.25%
"April 30, 1995",57.25%
"March 31, 1995",57.25%
"Feb. 28, 1995",57.25%
"Jan. 31, 1995",57.25%
"Dec. 31, 1994",57.25%
"Nov. 30, 1994",57.25%
"Oct. 31, 1994",57.25%
"Sept. 30, 1994",57.25%
"Aug. 31, 1994",57.25%
"July 31, 1994",57.25%
"June 30, 1994",57.25%
"May 31, 1994",57.25%
"April 30, 1994",57.25%
"March 31, 1994",57.25%
"Feb. 28, 1994",57.25%
"Jan. 31, 1994",57.25%
"Dec. 31, 1993",57.25%
"Nov. 30, 1993",57.25%
"Oct. 31, 1993",57.25%
"Sept. 30, 1993",57.25%
"Aug. 31, 1993",57.25%
"July 31, 1993",57.25%
"June 30, 1993",57.25%
"May 31, 1993",57.25%
"April 30, 1993",57.25%
"March 31, 1993",57.25%
"Feb. 28, 1993",57.25%
"Jan. 31, 1993",57.25%
"Dec. 31, 1992",57.25%
"Nov. 30, 1992",57.25%
"Oct. 31, 1992",57.25%
"Sept. 30, 1992",57.25%
