date,historical_monthly_var_1_all
"Feb. 29, 2020",14.93%
"Jan. 31, 2020",14.93%
"Dec. 31, 2019",14.93%
"Nov. 30, 2019",14.93%
"Oct. 31, 2019",14.93%
"Sept. 30, 2019",14.93%
"Aug. 31, 2019",14.93%
"July 31, 2019",14.93%
"June 30, 2019",14.95%
"May 31, 2019",14.98%
"April 30, 2019",15.01%
"March 31, 2019",15.04%
"Feb. 28, 2019",15.06%
"Jan. 31, 2019",15.09%
"Dec. 31, 2018",15.13%
"Nov. 30, 2018",15.16%
"Oct. 31, 2018",15.19%
"Sept. 30, 2018",15.23%
"Aug. 31, 2018",15.26%
"July 31, 2018",15.30%
"June 30, 2018",15.33%
"May 31, 2018",15.36%
"April 30, 2018",15.37%
"March 31, 2018",15.37%
"Feb. 28, 2018",15.38%
"Jan. 31, 2018",15.38%
"Dec. 31, 2017",15.38%
"Nov. 30, 2017",15.38%
"Oct. 31, 2017",15.38%
"Sept. 30, 2017",15.38%
"Aug. 31, 2017",15.38%
"July 31, 2017",15.38%
"June 30, 2017",15.38%
"May 31, 2017",15.38%
"April 30, 2017",15.38%
"March 31, 2017",15.39%
"Feb. 28, 2017",15.40%
"Jan. 31, 2017",15.42%
"Dec. 31, 2016",15.43%
"Nov. 30, 2016",15.45%
"Oct. 31, 2016",15.46%
"Sept. 30, 2016",15.47%
"Aug. 31, 2016",15.48%
"July 31, 2016",15.49%
"June 30, 2016",15.49%
"May 31, 2016",15.50%
"April 30, 2016",15.51%
"March 31, 2016",15.51%
"Feb. 29, 2016",15.52%
"Jan. 31, 2016",15.53%
"Dec. 31, 2015",15.53%
"Nov. 30, 2015",15.54%
"Oct. 31, 2015",15.54%
"Sept. 30, 2015",15.54%
"Aug. 31, 2015",15.56%
"July 31, 2015",15.58%
"June 30, 2015",15.61%
"May 31, 2015",15.63%
"April 30, 2015",15.65%
"March 31, 2015",15.65%
"Feb. 28, 2015",15.66%
"Jan. 31, 2015",15.66%
"Dec. 31, 2014",15.66%
