date,zmijewski_score
"Dec. 31, 2019",-0.2653
"Sept. 30, 2019",-0.3278
"June 30, 2019",-0.304
"March 31, 2019",-0.3348
"Dec. 31, 2018",-0.3584
"Sept. 30, 2018",-0.3891
"June 30, 2018",-0.3818
"March 31, 2018",-0.3832
"Dec. 31, 2017",-0.398
"Sept. 30, 2017",-0.398
"June 30, 2017",-0.3124
"March 31, 2017",-0.3353
"Dec. 31, 2016",-0.2573
"Sept. 30, 2016",-0.3084
"June 30, 2016",-0.4507
"March 31, 2016",-0.4449
"Dec. 31, 2015",-0.4555
"Sept. 30, 2015",-0.4336
"June 30, 2015",-0.4128
"March 31, 2015",-0.4177
"Dec. 31, 2014",-0.3871
"Sept. 30, 2014",-0.4511
"June 30, 2014",-0.4282
"March 31, 2014",-0.4253
"Dec. 31, 2013",-0.3949
"Sept. 30, 2013",-0.3782
"June 30, 2013",-0.3597
"March 31, 2013",-0.363
"Dec. 31, 2012",-0.3524
"Sept. 30, 2012",-0.4012
"June 30, 2012",-0.4221
"March 31, 2012",-0.4227
"Dec. 31, 2011",-0.4213
"Sept. 30, 2011",-0.4413
"June 30, 2011",-0.3426
"March 31, 2011",-0.3117
"Dec. 31, 2010",-0.2975
"Sept. 30, 2010",-0.3254
"June 30, 2010",-0.2709
"March 31, 2010",-0.3055
"Dec. 31, 2009",-0.3286
"Sept. 30, 2009",-0.3518
"June 30, 2009",-0.3399
"March 31, 2009",-0.1323
"Dec. 31, 2008",-0.1484
"Sept. 30, 2008",-0.2541
"June 30, 2008",-0.2342
"March 31, 2008",-0.2546
"Dec. 31, 2007",-0.2004
"Sept. 30, 2007",-0.2035
"June 30, 2007",-0.1617
"March 31, 2007",-0.192
"Dec. 31, 2006",-0.1853
"Sept. 30, 2006",-0.2254
"June 30, 2006",-0.2342
"March 31, 2006",-0.2515
"Dec. 31, 2005",-0.1854
"Sept. 30, 2005",-0.2201
"June 30, 2005",-0.2225
"March 31, 2005",-0.1401
"Dec. 31, 2004",-0.1877
"Sept. 30, 2004",-0.0231
"June 30, 2004",0.0809
"March 31, 2004",0.0871
"Dec. 31, 2003",0.1469
"Sept. 30, 2003",0.0404
"June 30, 2003",-0.0857
"March 31, 2003",-0.053
"Dec. 31, 2002",0.1242
"Sept. 30, 2002",0.0645
"June 30, 2002",0.2325
"March 31, 2002",0.217
"Dec. 31, 2001",0.1413
"Sept. 30, 2001",0.2978
"June 30, 2001",0.3267
"March 31, 2001",0.2865
"Dec. 31, 2000",0.4261
"Sept. 30, 2000",0.0273
"June 30, 2000",0.0277
"March 31, 2000",-0.111
"Dec. 31, 1999",-0.2668
"Sept. 30, 1999",-0.3827
"June 30, 1999",-0.3101
"March 31, 1999",-0.3297
"Dec. 31, 1998",-0.3654
"Sept. 30, 1998",-0.4466
"June 30, 1998",-0.3576
"March 31, 1998",-0.4477
"Dec. 31, 1997",-0.4547
"Sept. 30, 1997",-0.4843
"June 30, 1997",-0.4984
"March 31, 1997",-0.5324
"Dec. 31, 1996",-0.6603
"Sept. 30, 1996",-0.6719
"June 30, 1996",-0.6352
"March 31, 1996",-0.6096
"Dec. 31, 1995",-0.5915
"Sept. 30, 1995",-0.6284
"June 30, 1995",-0.6046
"March 31, 1995",-0.6349
"Dec. 31, 1994",-0.6224
"Sept. 30, 1994",-0.6736
