date,ev_revenues
"March 19, 2020",4.459
"March 18, 2020",4.696
"March 17, 2020",4.789
"March 16, 2020",4.486
"March 13, 2020",4.639
"March 12, 2020",4.514
"March 11, 2020",4.742
"March 10, 2020",4.901
"March 9, 2020",4.909
"March 6, 2020",4.996
"March 5, 2020",5.030
"March 4, 2020",5.063
"March 3, 2020",4.924
"March 2, 2020",4.913
"Feb. 28, 2020",4.727
"Feb. 27, 2020",4.81
"Feb. 26, 2020",4.987
"Feb. 25, 2020",5.011
"Feb. 24, 2020",5.070
"Feb. 21, 2020",5.119
"Feb. 20, 2020",5.140
"Feb. 19, 2020",5.176
"Feb. 18, 2020",5.202
"Feb. 14, 2020",5.184
"Feb. 13, 2020",5.155
"Feb. 12, 2020",5.121
"Feb. 11, 2020",5.135
"Feb. 10, 2020",5.126
"Feb. 7, 2020",5.107
"Feb. 6, 2020",5.136
"Feb. 5, 2020",5.132
"Feb. 4, 2020",5.156
"Feb. 3, 2020",5.199
"Jan. 31, 2020",5.199
"Jan. 30, 2020",5.195
"Jan. 29, 2020",5.154
"Jan. 28, 2020",5.134
"Jan. 27, 2020",5.121
"Jan. 24, 2020",5.133
"Jan. 23, 2020",5.095
"Jan. 22, 2020",5.065
"Jan. 21, 2020",5.044
"Jan. 17, 2020",5.019
"Jan. 16, 2020",4.979
"Jan. 15, 2020",4.957
"Jan. 14, 2020",4.905
"Jan. 13, 2020",4.894
"Jan. 10, 2020",4.885
"Jan. 9, 2020",4.870
"Jan. 8, 2020",4.855
"Jan. 7, 2020",4.864
"Jan. 6, 2020",4.864
"Jan. 3, 2020",4.854
"Jan. 2, 2020",4.857
"Dec. 31, 2019",4.890
"Dec. 30, 2019",4.736
"Dec. 27, 2019",4.741
"Dec. 26, 2019",4.731
"Dec. 24, 2019",4.730
"Dec. 23, 2019",4.727
"Dec. 20, 2019",4.763
"Dec. 19, 2019",4.734
"Dec. 18, 2019",4.727
"Dec. 17, 2019",4.710
"Dec. 16, 2019",4.704
"Dec. 13, 2019",4.674
"Dec. 12, 2019",4.645
"Dec. 11, 2019",4.677
"Dec. 10, 2019",4.670
"Dec. 9, 2019",4.668
"Dec. 6, 2019",4.684
"Dec. 5, 2019",4.686
"Dec. 4, 2019",4.673
"Dec. 3, 2019",4.637
"Dec. 2, 2019",4.618
"Nov. 29, 2019",4.652
"Nov. 27, 2019",4.659
"Nov. 26, 2019",4.656
"Nov. 25, 2019",4.637
"Nov. 22, 2019",4.658
"Nov. 21, 2019",4.643
"Nov. 20, 2019",4.655
"Nov. 19, 2019",4.630
"Nov. 18, 2019",4.614
"Nov. 15, 2019",4.596
"Nov. 14, 2019",4.597
"Nov. 13, 2019",4.605
"Nov. 12, 2019",4.562
"Nov. 11, 2019",4.571
"Nov. 8, 2019",4.580
"Nov. 7, 2019",4.589
"Nov. 6, 2019",4.671
"Nov. 5, 2019",4.653
"Nov. 4, 2019",4.697
"Nov. 1, 2019",4.721
"Oct. 31, 2019",4.747
"Oct. 30, 2019",4.738
"Oct. 29, 2019",4.709
"Oct. 28, 2019",4.715
"Oct. 25, 2019",4.746
"Oct. 24, 2019",4.789
"Oct. 23, 2019",4.748
"Oct. 22, 2019",4.739
"Oct. 21, 2019",4.750
"Oct. 18, 2019",4.739
"Oct. 17, 2019",4.703
"Oct. 16, 2019",4.691
"Oct. 15, 2019",4.664
"Oct. 14, 2019",4.673
"Oct. 11, 2019",4.683
"Oct. 10, 2019",4.691
"Oct. 9, 2019",4.700
"Oct. 8, 2019",4.690
"Oct. 7, 2019",4.726
"Oct. 4, 2019",4.722
"Oct. 3, 2019",4.688
"Oct. 2, 2019",4.676
"Oct. 1, 2019",4.710
"Sept. 30, 2019",4.725
"Sept. 27, 2019",4.694
"Sept. 26, 2019",4.697
"Sept. 25, 2019",4.695
"Sept. 24, 2019",4.706
"Sept. 23, 2019",4.669
"Sept. 20, 2019",4.662
"Sept. 19, 2019",4.662
