date,current_ratio
"Dec. 31, 2019",0.3959
"Sept. 30, 2019",0.4838
"June 30, 2019",0.486
"March 31, 2019",0.4899
"Dec. 31, 2018",0.4757
"Sept. 30, 2018",0.5569
"June 30, 2018",0.5045
"March 31, 2018",0.4366
"Dec. 31, 2017",0.5142
"Sept. 30, 2017",0.5556
"June 30, 2017",0.4539
"March 31, 2017",0.4569
"Dec. 31, 2016",0.6353
"Sept. 30, 2016",0.7647
"June 30, 2016",0.564
"March 31, 2016",0.5741
"Dec. 31, 2015",0.5729
"Sept. 30, 2015",0.6444
"June 30, 2015",0.6353
"March 31, 2015",0.5774
"Dec. 31, 2014",0.5621
"Sept. 30, 2014",0.5513
"June 30, 2014",0.5688
"March 31, 2014",0.665
"Dec. 31, 2013",0.7052
"Sept. 30, 2013",0.7584
"June 30, 2013",0.709
"March 31, 2013",0.7121
"Dec. 31, 2012",0.6726
"Sept. 30, 2012",0.684
"June 30, 2012",0.6997
"March 31, 2012",0.6645
"Dec. 31, 2011",0.6326
"Sept. 30, 2011",0.7695
"June 30, 2011",0.8075
"March 31, 2011",0.7996
"Dec. 31, 2010",0.7696
"Sept. 30, 2010",0.8818
"June 30, 2010",1.003
"March 31, 2010",1.000
"Dec. 31, 2009",0.8928
"Sept. 30, 2009",0.8981
"June 30, 2009",0.7832
"March 31, 2009",0.6423
"Dec. 31, 2008",0.5995
"Sept. 30, 2008",0.6963
"June 30, 2008",0.7121
"March 31, 2008",0.6498
"Dec. 31, 2007",0.5863
"Sept. 30, 2007",0.6339
"June 30, 2007",0.5622
"March 31, 2007",0.5959
"Dec. 31, 2006",0.6576
"Sept. 30, 2006",0.5674
"June 30, 2006",0.7137
"March 31, 2006",0.668
"Dec. 31, 2005",0.7225
"Sept. 30, 2005",0.8629
"June 30, 2005",0.7791
"March 31, 2005",0.7959
"Dec. 31, 2004",0.8008
"Sept. 30, 2004",0.8848
"June 30, 2004",0.7568
"March 31, 2004",0.7652
"Dec. 31, 2003",0.8069
"Sept. 30, 2003",1.027
"June 30, 2003",0.9505
"March 31, 2003",0.913
"Dec. 31, 2002",0.6144
"Sept. 30, 2002",0.8159
"June 30, 2002",0.8161
"March 31, 2002",0.7466
"Dec. 31, 2001",0.6941
"Sept. 30, 2001",0.8194
"June 30, 2001",0.822
"March 31, 2001",0.7475
"Dec. 31, 2000",0.8058
"Sept. 30, 2000",0.6744
"June 30, 2000",0.7271
"March 31, 2000",0.6969
"Dec. 31, 1999",0.6291
"Sept. 30, 1999",0.7238
"June 30, 1999",0.6945
"March 31, 1999",0.7257
"Dec. 31, 1998",0.7916
"Sept. 30, 1998",0.8423
"June 30, 1998",0.8596
"March 31, 1998",0.7714
"Dec. 31, 1997",0.7286
"Sept. 30, 1997",0.7826
"June 30, 1997",0.7568
"March 31, 1997",0.7664
"Dec. 31, 1996",0.9057
"Sept. 30, 1996",1.034
"June 30, 1996",0.9367
"March 31, 1996",0.8959
"Dec. 31, 1995",0.8627
"Sept. 30, 1995",0.8749
"June 30, 1995",0.8432
"March 31, 1995",0.7369
"Dec. 31, 1994",0.7431
"Sept. 30, 1994",0.7919
"June 30, 1994",0.8368
"March 31, 1994",0.8328
