date,market_beta_60_month
"Feb. 29, 2020",0.3076
"Jan. 31, 2020",0.0758
"Dec. 31, 2019",0.0748
"Nov. 30, 2019",0.0608
"Oct. 31, 2019",0.0711
"Sept. 30, 2019",0.0948
"Aug. 31, 2019",0.1055
"July 31, 2019",0.1301
"June 30, 2019",0.1562
"May 31, 2019",0.1614
"April 30, 2019",0.1752
"March 31, 2019",0.1715
"Feb. 28, 2019",0.1685
"Jan. 31, 2019",0.1741
"Dec. 31, 2018",0.1037
"Nov. 30, 2018",0.0157
"Oct. 31, 2018",0.0043
"Sept. 30, 2018",0.0997
"Aug. 31, 2018",0.0959
"July 31, 2018",0.1593
"June 30, 2018",0.1674
"May 31, 2018",0.1833
"April 30, 2018",0.1623
"March 31, 2018",0.1723
"Feb. 28, 2018",0.219
"Jan. 31, 2018",0.1792
"Dec. 31, 2017",0.302
"Nov. 30, 2017",0.3007
"Oct. 31, 2017",0.2933
"Sept. 30, 2017",0.2769
"Aug. 31, 2017",0.291
"July 31, 2017",0.3022
"June 30, 2017",0.3043
"May 31, 2017",0.3069
"April 30, 2017",0.2881
"March 31, 2017",0.2887
"Feb. 28, 2017",0.2895
"Jan. 31, 2017",0.2341
"Dec. 31, 2016",0.1946
"Nov. 30, 2016",0.1857
"Oct. 31, 2016",0.23
"Sept. 30, 2016",0.2285
"Aug. 31, 2016",0.2378
"July 31, 2016",0.1689
"June 30, 2016",0.1935
"May 31, 2016",0.2089
"April 30, 2016",0.1928
"March 31, 2016",0.1938
"Feb. 29, 2016",0.1561
"Jan. 31, 2016",0.1569
"Dec. 31, 2015",0.1898
"Nov. 30, 2015",0.1929
"Oct. 31, 2015",0.1993
"Sept. 30, 2015",0.2396
"Aug. 31, 2015",0.2549
"July 31, 2015",0.2296
"June 30, 2015",0.2946
"May 31, 2015",0.2517
"April 30, 2015",0.3037
"March 31, 2015",0.3031
"Feb. 28, 2015",0.2874
"Jan. 31, 2015",0.3343
"Dec. 31, 2014",0.3532
"Nov. 30, 2014",0.3668
"Oct. 31, 2014",0.3966
"Sept. 30, 2014",0.3938
"Aug. 31, 2014",0.3737
"July 31, 2014",0.3693
"June 30, 2014",0.3702
"May 31, 2014",0.3558
"April 30, 2014",0.3498
"March 31, 2014",0.3541
"Feb. 28, 2014",0.257
"Jan. 31, 2014",0.3337
"Dec. 31, 2013",0.3832
"Nov. 30, 2013",0.3833
"Oct. 31, 2013",0.3879
"Sept. 30, 2013",0.4411
"Aug. 31, 2013",0.4509
"July 31, 2013",0.4379
"June 30, 2013",0.4374
"May 31, 2013",0.4437
"April 30, 2013",0.4532
"March 31, 2013",0.4608
"Feb. 28, 2013",0.4569
"Jan. 31, 2013",0.4602
"Dec. 31, 2012",0.4717
"Nov. 30, 2012",0.4731
"Oct. 31, 2012",0.4702
"Sept. 30, 2012",0.4749
"Aug. 31, 2012",0.4769
"July 31, 2012",0.4767
"June 30, 2012",0.4776
"May 31, 2012",0.4791
"April 30, 2012",0.4787
"March 31, 2012",0.4814
"Feb. 29, 2012",0.4834
"Jan. 31, 2012",0.4915
"Dec. 31, 2011",0.5091
"Nov. 30, 2011",0.5086
"Oct. 31, 2011",0.5088
"Sept. 30, 2011",0.549
"Aug. 31, 2011",0.5534
"July 31, 2011",0.5856
"June 30, 2011",0.5842
"May 31, 2011",0.5832
"April 30, 2011",0.5793
"March 31, 2011",0.5748
"Feb. 28, 2011",0.5699
"Jan. 31, 2011",0.5713
"Dec. 31, 2010",0.5728
"Nov. 30, 2010",0.5855
"Oct. 31, 2010",0.5726
"Sept. 30, 2010",0.5752
"Aug. 31, 2010",0.5971
"July 31, 2010",0.6052
"June 30, 2010",0.5774
"May 31, 2010",0.5926
"April 30, 2010",0.5861
"March 31, 2010",0.5798
"Feb. 28, 2010",0.5858
"Jan. 31, 2010",0.5859
"Dec. 31, 2009",0.5823
"Nov. 30, 2009",0.5684
"Oct. 31, 2009",0.5556
"Sept. 30, 2009",0.5548
