date,dividend_yield
"Dec. 6, 2019",10.92%
"Dec. 5, 2019",10.95%
"Dec. 4, 2019",10.89%
"Dec. 3, 2019",10.75%
"Dec. 2, 2019",10.77%
"Nov. 29, 2019",10.60%
"Nov. 27, 2019",10.76%
"Nov. 26, 2019",10.60%
"Nov. 25, 2019",10.54%
"Nov. 22, 2019",10.56%
"Nov. 21, 2019",10.44%
"Nov. 20, 2019",10.48%
"Nov. 19, 2019",10.57%
"Nov. 18, 2019",10.48%
"Nov. 15, 2019",10.21%
"Nov. 14, 2019",10.40%
"Nov. 13, 2019",10.39%
"Nov. 12, 2019",10.54%
"Nov. 11, 2019",10.40%
"Nov. 8, 2019",10.37%
"Nov. 7, 2019",10.19%
"Nov. 6, 2019",10.07%
"Nov. 5, 2019",10.23%
"Nov. 4, 2019",10.01%
"Nov. 1, 2019",9.75%
"Oct. 31, 2019",9.82%
"Oct. 30, 2019",9.89%
"Oct. 29, 2019",9.98%
"Oct. 28, 2019",10.07%
"Oct. 25, 2019",10.09%
"Oct. 24, 2019",10.10%
"Oct. 23, 2019",10.09%
"Oct. 22, 2019",10.22%
"Oct. 21, 2019",10.20%
"Oct. 18, 2019",10.16%
"Oct. 17, 2019",10.27%
"Oct. 16, 2019",10.40%
"Oct. 15, 2019",10.37%
"Oct. 14, 2019",10.45%
"Oct. 11, 2019",10.48%
"Oct. 10, 2019",10.57%
"Oct. 9, 2019",10.61%
"Oct. 8, 2019",10.47%
"Oct. 7, 2019",10.55%
"Oct. 4, 2019",10.57%
"Oct. 3, 2019",10.62%
"Oct. 2, 2019",10.65%
"Oct. 1, 2019",10.61%
"Sept. 30, 2019",10.50%
"Sept. 27, 2019",10.46%
"Sept. 26, 2019",10.62%
"Sept. 25, 2019",10.55%
"Sept. 24, 2019",10.43%
"Sept. 23, 2019",10.33%
"Sept. 20, 2019",10.34%
"Sept. 19, 2019",10.47%
"Sept. 18, 2019",10.50%
"Sept. 17, 2019",10.49%
"Sept. 16, 2019",10.60%
"Sept. 13, 2019",10.51%
"Sept. 12, 2019",10.53%
"Sept. 11, 2019",10.56%
"Sept. 10, 2019",10.51%
"Sept. 9, 2019",10.54%
"Sept. 6, 2019",10.62%
"Sept. 5, 2019",10.74%
"Sept. 4, 2019",10.71%
"Sept. 3, 2019",10.68%
"Aug. 30, 2019",10.53%
"Aug. 29, 2019",10.41%
"Aug. 28, 2019",10.63%
"Aug. 27, 2019",10.74%
"Aug. 26, 2019",10.67%
"Aug. 23, 2019",10.70%
"Aug. 22, 2019",10.65%
"Aug. 21, 2019",10.62%
"Aug. 20, 2019",10.79%
"Aug. 19, 2019",10.79%
"Aug. 16, 2019",10.85%
"Aug. 15, 2019",11.03%
"Aug. 14, 2019",10.82%
"Aug. 13, 2019",10.68%
"Aug. 12, 2019",10.79%
"Aug. 9, 2019",10.78%
"Aug. 8, 2019",10.62%
"Aug. 7, 2019",10.42%
"Aug. 6, 2019",10.18%
"Aug. 5, 2019",10.44%
"Aug. 2, 2019",9.89%
"Aug. 1, 2019",9.85%
"July 31, 2019",9.77%
"July 30, 2019",9.78%
"July 29, 2019",9.72%
"July 26, 2019",9.76%
"July 25, 2019",9.79%
"July 24, 2019",9.82%
"July 23, 2019",9.81%
"July 22, 2019",9.81%
"July 19, 2019",9.89%
"July 18, 2019",10.03%
"July 17, 2019",9.95%
"July 16, 2019",9.84%
"July 15, 2019",9.94%
"July 12, 2019",10.11%
"July 11, 2019",10.18%
"July 10, 2019",10.21%
"July 9, 2019",10.21%
"July 8, 2019",10.19%
"July 5, 2019",10.19%
"July 3, 2019",10.31%
"July 2, 2019",10.36%
"July 1, 2019",10.51%
"June 28, 2019",10.56%
"June 27, 2019",10.50%
"June 26, 2019",10.68%
"June 25, 2019",10.73%
"June 24, 2019",10.61%
"June 21, 2019",10.62%
"June 20, 2019",10.72%
"June 19, 2019",10.66%
"June 18, 2019",10.72%
"June 17, 2019",10.68%
"June 14, 2019",10.60%
"June 13, 2019",10.70%
"June 12, 2019",10.78%
"June 11, 2019",10.69%
"June 10, 2019",10.63%
"June 7, 2019",10.70%
"June 6, 2019",10.69%
"June 5, 2019",10.79%
"June 4, 2019",10.68%
"June 3, 2019",10.89%
"May 31, 2019",11.02%
"May 30, 2019",11.01%
"May 29, 2019",11.09%
"May 28, 2019",11.03%
"May 24, 2019",10.97%
"May 23, 2019",10.94%
"May 22, 2019",10.79%
"May 21, 2019",10.76%
"May 20, 2019",10.88%
"May 17, 2019",10.85%
"May 16, 2019",10.88%
"May 15, 2019",10.89%
"May 14, 2019",10.75%
"May 13, 2019",10.84%
"May 10, 2019",10.79%
"May 9, 2019",10.96%
"May 8, 2019",11.14%
"May 7, 2019",11.08%
"May 6, 2019",10.90%
"May 3, 2019",10.51%
"May 2, 2019",10.59%
"May 1, 2019",10.63%
"April 30, 2019",10.68%
"April 29, 2019",10.75%
"April 26, 2019",10.72%
"April 25, 2019",10.86%
"April 24, 2019",10.79%
"April 23, 2019",10.76%
"April 22, 2019",10.70%
"April 18, 2019",10.90%
"April 17, 2019",10.89%
"April 16, 2019",10.88%
"April 15, 2019",10.71%
"April 12, 2019",10.68%
"April 11, 2019",10.72%
"April 10, 2019",10.82%
"April 9, 2019",10.77%
"April 8, 2019",10.66%
"April 5, 2019",10.60%
"April 4, 2019",10.58%
"April 3, 2019",10.52%
"April 2, 2019",10.43%
"April 1, 2019",10.50%
"March 29, 2019",10.60%
"March 28, 2019",10.62%
"March 27, 2019",10.71%
"March 26, 2019",10.70%
"March 25, 2019",10.76%
"March 22, 2019",10.72%
"March 21, 2019",10.67%
"March 20, 2019",10.75%
"March 19, 2019",10.80%
"March 18, 2019",10.83%
"March 15, 2019",10.93%
"March 14, 2019",11.00%
"March 13, 2019",11.02%
"March 12, 2019",11.04%
"March 11, 2019",11.01%
"March 8, 2019",11.14%
"March 7, 2019",11.17%
"March 6, 2019",11.09%
"March 5, 2019",11.06%
"March 4, 2019",11.01%
"March 1, 2019",10.97%
"Feb. 28, 2019",11.01%
"Feb. 27, 2019",10.97%
"Feb. 26, 2019",10.94%
"Feb. 25, 2019",10.89%
"Feb. 22, 2019",11.06%
"Feb. 21, 2019",11.20%
"Feb. 20, 2019",11.06%
"Feb. 19, 2019",10.91%
"Feb. 15, 2019",10.88%
"Feb. 14, 2019",10.95%
"Feb. 13, 2019",10.93%
"Feb. 12, 2019",10.97%
"Feb. 11, 2019",11.22%
"Feb. 8, 2019",11.36%
"Feb. 7, 2019",11.37%
"Feb. 6, 2019",11.24%
"Feb. 5, 2019",10.93%
"Feb. 4, 2019",10.62%
"Feb. 1, 2019",10.67%
"Jan. 31, 2019",10.78%
"Jan. 30, 2019",10.77%
"Jan. 29, 2019",10.94%
"Jan. 28, 2019",10.95%
"Jan. 25, 2019",10.83%
"Jan. 24, 2019",11.02%
"Jan. 23, 2019",11.17%
"Jan. 22, 2019",11.30%
"Jan. 18, 2019",11.34%
"Jan. 17, 2019",11.36%
"Jan. 16, 2019",11.39%
"Jan. 15, 2019",11.40%
"Jan. 14, 2019",11.46%
"Jan. 11, 2019",11.69%
"Jan. 10, 2019",11.57%
"Jan. 9, 2019",11.56%
"Jan. 8, 2019",11.66%
"Jan. 7, 2019",11.77%
"Jan. 4, 2019",11.98%
"Jan. 3, 2019",12.13%
"Jan. 2, 2019",12.18%
"Dec. 31, 2018",12.14%
"Dec. 28, 2018",12.55%
"Dec. 27, 2018",12.74%
"Dec. 26, 2018",12.94%
"Dec. 24, 2018",13.69%
"Dec. 21, 2018",13.08%
"Dec. 20, 2018",12.62%
"Dec. 19, 2018",12.27%
"Dec. 18, 2018",12.31%
"Dec. 17, 2018",12.23%
"Dec. 14, 2018",11.92%
"Dec. 13, 2018",11.83%
"Dec. 12, 2018",11.96%
"Dec. 11, 2018",12.06%
"Dec. 10, 2018",12.15%
"Dec. 7, 2018",12.14%
"Dec. 6, 2018",12.01%
"Dec. 4, 2018",12.09%
"Dec. 3, 2018",11.84%
"Nov. 30, 2018",11.81%
"Nov. 29, 2018",11.70%
"Nov. 28, 2018",11.72%
"Nov. 27, 2018",11.86%
"Nov. 26, 2018",11.71%
"Nov. 23, 2018",11.84%
"Nov. 21, 2018",11.83%
"Nov. 20, 2018",12.29%
"Nov. 19, 2018",12.36%
"Nov. 16, 2018",12.01%
"Nov. 15, 2018",11.76%
"Nov. 14, 2018",11.76%
"Nov. 13, 2018",11.66%
"Nov. 12, 2018",11.45%
"Nov. 9, 2018",11.61%
"Nov. 8, 2018",11.61%
"Nov. 7, 2018",12.33%
"Nov. 6, 2018",12.50%
"Nov. 5, 2018",12.41%
"Nov. 2, 2018",11.99%
"Nov. 1, 2018",11.80%
"Oct. 31, 2018",12.08%
"Oct. 30, 2018",12.30%
"Oct. 29, 2018",12.27%
"Oct. 26, 2018",12.28%
"Oct. 25, 2018",12.00%
"Oct. 24, 2018",11.89%
"Oct. 23, 2018",11.43%
"Oct. 22, 2018",11.31%
"Oct. 19, 2018",11.34%
"Oct. 18, 2018",11.25%
"Oct. 17, 2018",11.25%
"Oct. 16, 2018",11.16%
"Oct. 15, 2018",11.37%
"Oct. 12, 2018",11.34%
"Oct. 11, 2018",11.16%
"Oct. 10, 2018",11.00%
"Oct. 9, 2018",10.85%
"Oct. 8, 2018",10.85%
"Oct. 5, 2018",11.07%
"Oct. 4, 2018",11.13%
"Oct. 3, 2018",11.00%
"Oct. 2, 2018",11.10%
"Oct. 1, 2018",11.09%
"Sept. 28, 2018",11.17%
"Sept. 27, 2018",11.29%
"Sept. 26, 2018",11.45%
"Sept. 25, 2018",11.56%
"Sept. 24, 2018",11.67%
"Sept. 21, 2018",11.70%
"Sept. 20, 2018",11.71%
"Sept. 19, 2018",11.77%
"Sept. 18, 2018",11.77%
"Sept. 17, 2018",11.90%
"Sept. 14, 2018",11.85%
"Sept. 13, 2018",11.89%
"Sept. 12, 2018",11.84%
"Sept. 11, 2018",11.91%
"Sept. 10, 2018",11.98%
"Sept. 7, 2018",12.26%
"Sept. 6, 2018",12.22%
"Sept. 5, 2018",12.06%
"Sept. 4, 2018",12.08%
"Aug. 31, 2018",12.19%
"Aug. 30, 2018",12.10%
"Aug. 29, 2018",12.02%
"Aug. 28, 2018",11.99%
"Aug. 27, 2018",11.97%
"Aug. 24, 2018",12.00%
"Aug. 23, 2018",12.04%
"Aug. 22, 2018",11.86%
"Aug. 21, 2018",11.88%
"Aug. 20, 2018",12.06%
"Aug. 17, 2018",12.26%
"Aug. 16, 2018",12.39%
"Aug. 15, 2018",12.44%
"Aug. 14, 2018",12.25%
"Aug. 13, 2018",12.15%
"Aug. 10, 2018",11.87%
"Aug. 9, 2018",12.02%
"Aug. 8, 2018",12.72%
"Aug. 7, 2018",12.66%
"Aug. 6, 2018",12.34%
"Aug. 3, 2018",11.89%
"Aug. 2, 2018",12.02%
"Aug. 1, 2018",12.28%
"July 31, 2018",12.37%
"July 30, 2018",12.47%
"July 27, 2018",12.54%
"July 26, 2018",12.40%
"July 25, 2018",12.50%
"July 24, 2018",12.62%
"July 23, 2018",12.56%
"July 20, 2018",12.80%
"July 19, 2018",12.79%
"July 18, 2018",12.89%
"July 17, 2018",13.01%
"July 16, 2018",12.85%
"July 13, 2018",13.04%
"July 12, 2018",13.10%
"July 11, 2018",13.14%
"July 10, 2018",13.13%
"July 9, 2018",13.10%
"July 6, 2018",13.27%
"July 5, 2018",13.18%
"July 3, 2018",13.13%
"July 2, 2018",13.47%
"June 29, 2018",13.23%
"June 28, 2018",13.35%
"June 27, 2018",13.20%
"June 26, 2018",13.38%
"June 25, 2018",13.37%
"June 22, 2018",13.11%
"June 21, 2018",13.05%
"June 20, 2018",12.94%
"June 19, 2018",12.88%
"June 18, 2018",12.80%
"June 15, 2018",13.02%
"June 14, 2018",12.78%
"June 13, 2018",12.65%
"June 12, 2018",12.56%
"June 11, 2018",12.45%
"June 8, 2018",12.60%
"June 7, 2018",12.64%
"June 6, 2018",12.62%
"June 5, 2018",12.49%
"June 4, 2018",12.60%
"June 1, 2018",12.61%
"May 31, 2018",12.41%
"May 30, 2018",12.37%
"May 29, 2018",12.70%
"May 25, 2018",12.72%
"May 24, 2018",12.83%
"May 23, 2018",12.65%
"May 22, 2018",12.63%
"May 21, 2018",12.42%
"May 18, 2018",12.30%
"May 17, 2018",12.29%
"May 16, 2018",12.25%
"May 15, 2018",12.23%
"May 14, 2018",12.21%
"May 11, 2018",12.34%
"May 10, 2018",12.32%
"May 9, 2018",12.32%
"May 8, 2018",12.53%
"May 7, 2018",12.32%
"May 4, 2018",12.29%
"May 3, 2018",12.07%
"May 2, 2018",11.97%
"May 1, 2018",11.93%
"April 30, 2018",12.00%
"April 27, 2018",12.19%
"April 26, 2018",11.90%
"April 25, 2018",11.89%
"April 24, 2018",11.95%
"April 23, 2018",11.79%
"April 20, 2018",11.82%
"April 19, 2018",11.81%
"April 18, 2018",11.64%
"April 17, 2018",11.67%
"April 16, 2018",11.74%
"April 13, 2018",12.02%
"April 12, 2018",11.96%
"April 11, 2018",11.95%
"April 10, 2018",12.20%
"April 9, 2018",12.49%
"April 6, 2018",12.49%
"April 5, 2018",12.39%
"April 4, 2018",12.71%
"April 3, 2018",12.95%
"April 2, 2018",12.94%
"March 29, 2018",12.94%
"March 28, 2018",12.88%
"March 27, 2018",12.74%
"March 26, 2018",12.64%
"March 23, 2018",12.54%
"March 22, 2018",12.64%
"March 21, 2018",12.45%
"March 20, 2018",12.34%
"March 19, 2018",12.26%
"March 16, 2018",11.85%
"March 15, 2018",12.09%
"March 14, 2018",11.93%
"March 13, 2018",11.78%
"March 12, 2018",11.78%
"March 9, 2018",11.86%
"March 8, 2018",11.97%
"March 7, 2018",11.79%
"March 6, 2018",11.66%
"March 5, 2018",11.69%
"March 2, 2018",11.58%
"March 1, 2018",11.53%
"Feb. 28, 2018",11.42%
"Feb. 27, 2018",11.25%
"Feb. 26, 2018",11.05%
"Feb. 23, 2018",10.83%
"Feb. 22, 2018",10.94%
"Feb. 21, 2018",11.01%
"Feb. 20, 2018",10.98%
"Feb. 16, 2018",10.86%
"Feb. 15, 2018",10.69%
"Feb. 14, 2018",10.69%
"Feb. 13, 2018",10.76%
"Feb. 12, 2018",10.74%
"Feb. 9, 2018",11.07%
"Feb. 8, 2018",11.25%
"Feb. 7, 2018",11.03%
"Feb. 6, 2018",10.94%
"Feb. 5, 2018",11.01%
"Feb. 2, 2018",10.50%
"Feb. 1, 2018",10.18%
"Jan. 31, 2018",10.35%
"Jan. 30, 2018",10.51%
"Jan. 29, 2018",10.32%
"Jan. 26, 2018",10.20%
"Jan. 25, 2018",10.32%
"Jan. 24, 2018",10.15%
"Jan. 23, 2018",10.19%
"Jan. 22, 2018",10.15%
"Jan. 19, 2018",10.39%
"Jan. 18, 2018",10.51%
"Jan. 17, 2018",10.53%
"Jan. 16, 2018",10.28%
"Jan. 12, 2018",10.45%
"Jan. 11, 2018",10.72%
"Jan. 10, 2018",10.86%
"Jan. 9, 2018",10.93%
"Jan. 8, 2018",11.31%
"Jan. 5, 2018",11.58%
"Jan. 4, 2018",11.40%
"Jan. 3, 2018",11.25%
"Jan. 2, 2018",11.44%
"Dec. 29, 2017",11.63%
"Dec. 28, 2017",11.67%
"Dec. 27, 2017",11.78%
"Dec. 26, 2017",11.67%
"Dec. 22, 2017",11.60%
"Dec. 21, 2017",11.65%
"Dec. 20, 2017",11.63%
"Dec. 19, 2017",11.66%
"Dec. 18, 2017",11.49%
"Dec. 15, 2017",11.49%
"Dec. 14, 2017",11.34%
"Dec. 13, 2017",11.34%
"Dec. 12, 2017",11.43%
"Dec. 11, 2017",11.33%
"Dec. 8, 2017",11.32%
"Dec. 7, 2017",11.20%
"Dec. 6, 2017",11.25%
"Dec. 5, 2017",11.49%
"Dec. 4, 2017",11.35%
"Dec. 1, 2017",11.21%
"Nov. 30, 2017",11.25%
"Nov. 29, 2017",11.39%
"Nov. 28, 2017",11.30%
"Nov. 27, 2017",10.95%
"Nov. 24, 2017",10.86%
"Nov. 22, 2017",10.92%
"Nov. 21, 2017",10.92%
"Nov. 20, 2017",10.81%
"Nov. 17, 2017",10.84%
"Nov. 16, 2017",10.87%
"Nov. 15, 2017",10.93%
"Nov. 14, 2017",10.89%
"Nov. 13, 2017",10.76%
"Nov. 10, 2017",10.70%
"Nov. 9, 2017",10.72%
"Nov. 8, 2017",10.72%
"Nov. 7, 2017",10.75%
"Nov. 6, 2017",10.91%
"Nov. 3, 2017",10.72%
"Nov. 2, 2017",10.73%
"Nov. 1, 2017",10.51%
"Oct. 31, 2017",10.66%
"Oct. 30, 2017",10.70%
"Oct. 27, 2017",10.68%
"Oct. 26, 2017",10.86%
"Oct. 25, 2017",10.96%
"Oct. 24, 2017",10.88%
"Oct. 23, 2017",10.97%
"Oct. 20, 2017",10.85%
"Oct. 19, 2017",10.72%
"Oct. 18, 2017",10.84%
"Oct. 17, 2017",10.54%
"Oct. 16, 2017",10.45%
"Oct. 13, 2017",10.42%
"Oct. 12, 2017",10.20%
"Oct. 11, 2017",10.39%
"Oct. 10, 2017",10.42%
"Oct. 9, 2017",10.35%
"Oct. 6, 2017",10.41%
"Oct. 5, 2017",10.44%
"Oct. 4, 2017",10.36%
"Oct. 3, 2017",10.36%
"Oct. 2, 2017",10.56%
"Sept. 29, 2017",10.62%
"Sept. 28, 2017",10.78%
"Sept. 27, 2017",10.69%
"Sept. 26, 2017",10.66%
"Sept. 25, 2017",10.73%
"Sept. 22, 2017",10.69%
"Sept. 21, 2017",10.73%
"Sept. 20, 2017",10.60%
"Sept. 19, 2017",10.49%
"Sept. 18, 2017",10.48%
"Sept. 15, 2017",10.44%
"Sept. 14, 2017",10.44%
"Sept. 13, 2017",10.39%
"Sept. 12, 2017",10.44%
"Sept. 11, 2017",10.41%
"Sept. 8, 2017",10.36%
"Sept. 7, 2017",10.35%
"Sept. 6, 2017",10.44%
"Sept. 5, 2017",10.54%
"Sept. 1, 2017",10.33%
"Aug. 31, 2017",10.55%
"Aug. 30, 2017",10.51%
"Aug. 29, 2017",10.57%
"Aug. 28, 2017",10.64%
"Aug. 25, 2017",10.58%
"Aug. 24, 2017",10.60%
"Aug. 23, 2017",10.60%
"Aug. 22, 2017",10.73%
"Aug. 21, 2017",10.89%
"Aug. 18, 2017",10.85%
"Aug. 17, 2017",10.83%
"Aug. 16, 2017",10.81%
"Aug. 15, 2017",10.81%
"Aug. 14, 2017",10.57%
"Aug. 11, 2017",10.64%
"Aug. 10, 2017",10.59%
"Aug. 9, 2017",10.40%
"Aug. 8, 2017",10.91%
"Aug. 7, 2017",10.73%
"Aug. 4, 2017",10.57%
"Aug. 3, 2017",10.65%
"Aug. 2, 2017",10.30%
"Aug. 1, 2017",10.24%
"July 31, 2017",10.22%
"July 28, 2017",10.20%
"July 27, 2017",10.36%
"July 26, 2017",10.50%
"July 25, 2017",10.38%
"July 24, 2017",10.52%
"July 21, 2017",10.82%
"July 20, 2017",10.62%
"July 19, 2017",10.60%
"July 18, 2017",10.60%
"July 17, 2017",10.67%
"July 14, 2017",10.70%
"July 13, 2017",10.77%
"July 12, 2017",10.85%
"July 11, 2017",10.88%
"July 10, 2017",10.94%
"July 7, 2017",10.76%
"July 6, 2017",10.92%
"July 5, 2017",10.88%
"July 3, 2017",10.78%
"June 30, 2017",10.79%
"June 29, 2017",10.78%
"June 28, 2017",10.88%
"June 27, 2017",10.94%
"June 26, 2017",10.83%
"June 23, 2017",10.87%
"June 22, 2017",10.97%
"June 21, 2017",11.22%
"June 20, 2017",11.22%
"June 19, 2017",11.04%
"June 16, 2017",11.04%
"June 15, 2017",11.12%
"June 14, 2017",11.08%
"June 13, 2017",11.00%
"June 12, 2017",11.00%
"June 9, 2017",11.00%
"June 8, 2017",11.02%
"June 7, 2017",11.14%
"June 6, 2017",11.00%
"June 5, 2017",10.93%
"June 2, 2017",10.84%
"June 1, 2017",10.92%
"May 31, 2017",11.07%
"May 30, 2017",11.08%
"May 26, 2017",10.88%
"May 25, 2017",10.83%
"May 24, 2017",10.79%
"May 23, 2017",10.85%
"May 22, 2017",10.87%
"May 19, 2017",10.89%
"May 18, 2017",10.97%
"May 17, 2017",11.02%
"May 16, 2017",10.85%
"May 15, 2017",10.78%
"May 12, 2017",10.83%
"May 11, 2017",10.75%
"May 10, 2017",10.78%
"May 9, 2017",11.01%
"May 8, 2017",10.96%
"May 5, 2017",11.01%
"May 4, 2017",11.07%
"May 3, 2017",11.24%
"May 2, 2017",11.08%
"May 1, 2017",11.06%
"April 28, 2017",10.84%
"April 27, 2017",10.80%
"April 26, 2017",10.63%
"April 25, 2017",10.64%
"April 24, 2017",10.92%
"April 21, 2017",10.90%
"April 20, 2017",10.90%
"April 19, 2017",10.98%
"April 18, 2017",10.87%
"April 17, 2017",10.96%
"April 13, 2017",11.03%
"April 12, 2017",11.02%
"April 11, 2017",11.01%
"April 10, 2017",11.00%
"April 7, 2017",11.20%
"April 6, 2017",11.48%
"April 5, 2017",13.80%
"April 4, 2017",13.68%
"April 3, 2017",13.64%
"March 31, 2017",13.63%
"March 30, 2017",13.98%
"March 29, 2017",13.62%
"March 28, 2017",13.73%
"March 27, 2017",13.75%
"March 24, 2017",13.52%
"March 23, 2017",13.54%
"March 22, 2017",13.72%
"March 21, 2017",13.76%
"March 20, 2017",13.61%
"March 17, 2017",13.36%
"March 16, 2017",13.40%
"March 15, 2017",13.44%
"March 14, 2017",13.63%
"March 13, 2017",13.66%
"March 10, 2017",13.78%
"March 9, 2017",14.11%
"March 8, 2017",13.89%
"March 7, 2017",13.48%
"March 6, 2017",13.14%
"March 3, 2017",13.03%
"March 2, 2017",12.98%
"March 1, 2017",13.17%
"Feb. 28, 2017",12.86%
"Feb. 27, 2017",12.42%
"Feb. 24, 2017",11.97%
"Feb. 23, 2017",11.95%
"Feb. 22, 2017",11.86%
"Feb. 21, 2017",11.61%
"Feb. 17, 2017",11.75%
"Feb. 16, 2017",11.55%
"Feb. 15, 2017",11.73%
"Feb. 14, 2017",11.53%
"Feb. 13, 2017",11.74%
"Feb. 10, 2017",11.47%
"Feb. 9, 2017",11.29%
"Feb. 8, 2017",11.05%
"Feb. 7, 2017",11.00%
"Feb. 6, 2017",10.92%
"Feb. 3, 2017",11.06%
"Feb. 2, 2017",11.27%
"Feb. 1, 2017",11.58%
"Jan. 31, 2017",11.55%
"Jan. 30, 2017",11.47%
"Jan. 27, 2017",11.48%
"Jan. 26, 2017",11.52%
"Jan. 25, 2017",11.71%
"Jan. 24, 2017",11.90%
"Jan. 23, 2017",12.15%
"Jan. 20, 2017",12.25%
"Jan. 19, 2017",12.26%
"Jan. 18, 2017",12.25%
"Jan. 17, 2017",12.22%
"Jan. 13, 2017",12.27%
"Jan. 12, 2017",12.16%
"Jan. 11, 2017",12.09%
"Jan. 10, 2017",12.22%
"Jan. 9, 2017",11.95%
"Jan. 6, 2017",12.19%
"Jan. 5, 2017",12.02%
"Jan. 4, 2017",11.91%
"Jan. 3, 2017",12.11%
"Dec. 30, 2016",12.16%
"Dec. 29, 2016",12.25%
"Dec. 28, 2016",12.28%
"Dec. 27, 2016",12.01%
"Dec. 23, 2016",12.12%
"Dec. 22, 2016",12.33%
"Dec. 21, 2016",13.89%
"Dec. 20, 2016",14.77%
"Dec. 19, 2016",13.58%
"Dec. 16, 2016",13.37%
"Dec. 15, 2016",13.46%
"Dec. 14, 2016",13.49%
"Dec. 13, 2016",13.18%
"Dec. 12, 2016",13.22%
"Dec. 9, 2016",13.32%
"Dec. 8, 2016",13.45%
"Dec. 7, 2016",13.50%
"Dec. 6, 2016",13.38%
"Dec. 5, 2016",13.08%
"Dec. 2, 2016",13.34%
"Dec. 1, 2016",13.77%
"Nov. 30, 2016",13.57%
"Nov. 29, 2016",15.26%
"Nov. 28, 2016",15.42%
"Nov. 25, 2016",15.00%
"Nov. 23, 2016",15.25%
"Nov. 22, 2016",15.37%
"Nov. 21, 2016",14.27%
"Nov. 18, 2016",13.73%
"Nov. 17, 2016",13.47%
"Nov. 16, 2016",13.26%
"Nov. 15, 2016",13.11%
"Nov. 14, 2016",13.68%
"Nov. 11, 2016",13.33%
"Nov. 10, 2016",13.09%
"Nov. 9, 2016",12.06%
"Nov. 8, 2016",12.75%
"Nov. 7, 2016",12.17%
"Nov. 4, 2016",12.45%
"Nov. 3, 2016",12.33%
"Nov. 2, 2016",11.42%
"Nov. 1, 2016",11.21%
"Oct. 31, 2016",11.20%
"Oct. 28, 2016",11.22%
"Oct. 27, 2016",11.19%
"Oct. 26, 2016",11.23%
"Oct. 25, 2016",11.03%
"Oct. 24, 2016",10.87%
"Oct. 21, 2016",10.88%
"Oct. 20, 2016",10.98%
"Oct. 19, 2016",11.07%
"Oct. 18, 2016",11.09%
"Oct. 17, 2016",11.12%
"Oct. 14, 2016",11.27%
"Oct. 13, 2016",11.26%
"Oct. 12, 2016",11.17%
"Oct. 11, 2016",11.14%
"Oct. 10, 2016",11.06%
"Oct. 7, 2016",11.24%
"Oct. 6, 2016",11.19%
"Oct. 5, 2016",11.23%
"Oct. 4, 2016",11.09%
"Oct. 3, 2016",10.93%
"Sept. 30, 2016",10.99%
"Sept. 29, 2016",10.93%
"Sept. 28, 2016",10.74%
"Sept. 27, 2016",10.80%
"Sept. 26, 2016",10.72%
"Sept. 23, 2016",10.58%
"Sept. 22, 2016",10.66%
"Sept. 21, 2016",10.70%
"Sept. 20, 2016",10.98%
"Sept. 19, 2016",10.87%
