date,three_year_return
"Nov. 21, 2019",38.11%
"Nov. 20, 2019",32.30%
"Nov. 19, 2019",31.25%
"Nov. 18, 2019",32.38%
"Nov. 15, 2019",29.71%
"Nov. 14, 2019",32.80%
"Nov. 13, 2019",29.60%
"Nov. 12, 2019",27.68%
"Nov. 11, 2019",29.47%
"Nov. 8, 2019",24.13%
"Nov. 7, 2019",20.66%
"Nov. 6, 2019",24.90%
"Nov. 5, 2019",22.89%
"Nov. 4, 2019",25.67%
"Nov. 1, 2019",19.01%
"Oct. 31, 2019",17.97%
"Oct. 30, 2019",17.41%
"Oct. 29, 2019",16.39%
"Oct. 28, 2019",15.30%
"Oct. 25, 2019",13.21%
"Oct. 24, 2019",11.38%
"Oct. 23, 2019",11.66%
"Oct. 22, 2019",10.20%
"Oct. 21, 2019",10.44%
"Oct. 18, 2019",12.96%
"Oct. 17, 2019",12.10%
"Oct. 16, 2019",12.19%
"Oct. 15, 2019",12.47%
"Oct. 14, 2019",11.66%
"Oct. 11, 2019",10.06%
"Oct. 10, 2019",8.29%
"Oct. 9, 2019",9.65%
"Oct. 8, 2019",11.10%
"Oct. 7, 2019",10.32%
"Oct. 4, 2019",8.62%
"Oct. 3, 2019",6.54%
"Oct. 2, 2019",6.86%
"Oct. 1, 2019",7.31%
"Sept. 30, 2019",8.41%
"Sept. 27, 2019",6.91%
"Sept. 26, 2019",4.50%
"Sept. 25, 2019",3.78%
"Sept. 24, 2019",4.97%
"Sept. 23, 2019",6.03%
"Sept. 20, 2019",9.91%
"Sept. 19, 2019",7.50%
"Sept. 18, 2019",7.56%
"Sept. 17, 2019",7.63%
"Sept. 16, 2019",6.57%
"Sept. 13, 2019",5.15%
"Sept. 12, 2019",4.01%
"Sept. 11, 2019",5.00%
"Sept. 10, 2019",5.58%
"Sept. 9, 2019",5.21%
"Sept. 6, 2019",1.87%
"Sept. 5, 2019",2.54%
"Sept. 4, 2019",2.87%
"Sept. 3, 2019",3.10%
"Aug. 30, 2019",3.74%
"Aug. 29, 2019",3.86%
"Aug. 28, 2019",3.33%
"Aug. 27, 2019",2.33%
"Aug. 26, 2019",2.96%
"Aug. 23, 2019",0.39%
"Aug. 22, 2019",1.14%
"Aug. 21, 2019",0.81%
"Aug. 20, 2019",-0.78%
"Aug. 19, 2019",-0.75%
"Aug. 16, 2019",-0.75%
"Aug. 15, 2019",-2.25%
"Aug. 14, 2019",-0.23%
"Aug. 13, 2019",1.05%
"Aug. 12, 2019",0.03%
"Aug. 9, 2019",1.90%
"Aug. 8, 2019",2.41%
"Aug. 7, 2019",4.73%
"Aug. 6, 2019",7.27%
"Aug. 5, 2019",4.60%
"Aug. 2, 2019",7.29%
"Aug. 1, 2019",8.13%
"July 31, 2019",9.00%
"July 30, 2019",8.97%
"July 29, 2019",9.58%
"July 26, 2019",9.98%
"July 25, 2019",9.26%
"July 24, 2019",9.76%
"July 23, 2019",9.92%
"July 22, 2019",9.89%
"July 19, 2019",10.38%
"July 18, 2019",9.66%
"July 17, 2019",10.49%
"July 16, 2019",11.72%
"July 15, 2019",10.62%
"July 12, 2019",8.79%
"July 11, 2019",10.00%
"July 10, 2019",12.57%
"July 9, 2019",12.57%
"July 8, 2019",12.78%
"July 5, 2019",11.84%
"July 3, 2019",9.39%
"July 2, 2019",8.84%
"July 1, 2019",7.31%
"June 28, 2019",4.27%
"June 27, 2019",7.74%
"June 26, 2019",2.83%
"June 25, 2019",2.40%
"June 24, 2019",3.53%
"June 21, 2019",0.65%
"June 20, 2019",3.04%
"June 19, 2019",3.03%
"June 18, 2019",2.50%
"June 17, 2019",2.89%
"June 14, 2019",6.39%
"June 13, 2019",5.36%
"June 12, 2019",3.87%
"June 11, 2019",4.82%
"June 10, 2019",5.33%
"June 7, 2019",-8.45%
"June 6, 2019",-8.34%
"June 5, 2019",-8.06%
"June 4, 2019",-7.09%
"June 3, 2019",-8.90%
"May 31, 2019",-9.68%
"May 30, 2019",-10.63%
"May 29, 2019",-11.29%
"May 28, 2019",-10.81%
"May 24, 2019",-11.03%
"May 23, 2019",-10.28%
"May 22, 2019",-8.57%
"May 21, 2019",-8.36%
"May 20, 2019",-9.35%
"May 17, 2019",-8.78%
"May 16, 2019",-10.66%
"May 15, 2019",-9.06%
"May 14, 2019",-7.80%
"May 13, 2019",-8.61%
"May 10, 2019",-7.36%
"May 9, 2019",-7.41%
"May 8, 2019",-10.35%
"May 7, 2019",-9.86%
"May 6, 2019",-8.38%
"May 3, 2019",-9.94%
"May 2, 2019",-12.00%
"May 1, 2019",-13.43%
"April 30, 2019",-13.82%
"April 29, 2019",-14.43%
"April 26, 2019",-14.20%
"April 25, 2019",-13.73%
"April 24, 2019",-15.17%
"April 23, 2019",-14.89%
"April 22, 2019",-14.45%
"April 18, 2019",-10.17%
"April 17, 2019",-7.39%
"April 16, 2019",-7.27%
"April 15, 2019",-5.80%
"April 12, 2019",-8.50%
"April 11, 2019",-4.02%
"April 10, 2019",-5.51%
"April 9, 2019",-5.08%
"April 8, 2019",-4.03%
"April 5, 2019",-2.04%
"April 4, 2019",-2.10%
"April 3, 2019",-2.94%
"April 2, 2019",-2.13%
"April 1, 2019",-2.75%
"March 29, 2019",-4.30%
"March 28, 2019",-4.04%
"March 27, 2019",-4.40%
"March 26, 2019",-4.37%
"March 25, 2019",-4.90%
"March 22, 2019",-7.87%
"March 21, 2019",-7.61%
"March 20, 2019",-8.36%
"March 19, 2019",-8.74%
"March 18, 2019",-8.98%
"March 15, 2019",-8.67%
"March 14, 2019",-8.45%
"March 13, 2019",-9.95%
"March 12, 2019",-10.10%
"March 11, 2019",-9.80%
"March 8, 2019",-8.99%
"March 7, 2019",-11.68%
"March 6, 2019",-9.10%
"March 5, 2019",-8.88%
"March 4, 2019",-8.49%
"March 1, 2019",-2.08%
"Feb. 28, 2019",-2.73%
"Feb. 27, 2019",-2.34%
"Feb. 26, 2019",-2.04%
"Feb. 25, 2019",3.91%
"Feb. 22, 2019",-3.55%
"Feb. 21, 2019",-0.10%
"Feb. 20, 2019",1.12%
"Feb. 19, 2019",2.54%
"Feb. 15, 2019",25.68%
"Feb. 14, 2019",24.90%
"Feb. 13, 2019",25.14%
"Feb. 12, 2019",24.65%
"Feb. 11, 2019",26.90%
"Feb. 8, 2019",18.81%
"Feb. 7, 2019",-0.27%
"Feb. 6, 2019",0.82%
"Feb. 5, 2019",3.71%
"Feb. 4, 2019",-0.58%
"Feb. 1, 2019",-7.56%
"Jan. 31, 2019",-9.94%
"Jan. 30, 2019",-9.88%
"Jan. 29, 2019",-11.26%
"Jan. 28, 2019",-11.66%
"Jan. 25, 2019",0.36%
"Jan. 24, 2019",-0.50%
"Jan. 23, 2019",-1.86%
"Jan. 22, 2019",-3.02%
"Jan. 18, 2019",-16.53%
"Jan. 17, 2019",-16.73%
"Jan. 16, 2019",-16.93%
"Jan. 15, 2019",-16.99%
"Jan. 14, 2019",-16.44%
"Jan. 11, 2019",-19.36%
"Jan. 10, 2019",-22.21%
"Jan. 9, 2019",-22.13%
"Jan. 8, 2019",-22.84%
"Jan. 7, 2019",-24.78%
"Jan. 4, 2019",-30.39%
"Jan. 3, 2019",-31.28%
"Jan. 2, 2019",-31.53%
"Dec. 31, 2018",-31.36%
"Dec. 28, 2018",-30.19%
"Dec. 27, 2018",-33.36%
"Dec. 26, 2018",-34.36%
"Dec. 24, 2018",-37.96%
"Dec. 21, 2018",-28.85%
"Dec. 20, 2018",-25.65%
"Dec. 19, 2018",-23.55%
"Dec. 18, 2018",-23.81%
"Dec. 17, 2018",-25.03%
"Dec. 14, 2018",-21.91%
"Dec. 13, 2018",-22.47%
"Dec. 12, 2018",-23.30%
"Dec. 11, 2018",-23.94%
"Dec. 10, 2018",-27.46%
"Dec. 7, 2018",-23.77%
"Dec. 6, 2018",-24.14%
"Dec. 4, 2018",-24.66%
"Dec. 3, 2018",-24.10%
"Nov. 30, 2018",-24.84%
"Nov. 29, 2018",-25.26%
"Nov. 28, 2018",-25.42%
"Nov. 27, 2018",-26.29%
"Nov. 26, 2018",-25.49%
"Nov. 23, 2018",-27.39%
"Nov. 21, 2018",-27.29%
"Nov. 20, 2018",-30.03%
"Nov. 19, 2018",-31.95%
"Nov. 16, 2018",-21.36%
"Nov. 15, 2018",-15.24%
"Nov. 14, 2018",-15.24%
"Nov. 13, 2018",-14.52%
"Nov. 12, 2018",-14.34%
"Nov. 9, 2018",-19.29%
"Nov. 8, 2018",-21.00%
"Nov. 7, 2018",-25.64%
"Nov. 6, 2018",-26.64%
"Nov. 5, 2018",-26.39%
"Nov. 2, 2018",-17.17%
"Nov. 1, 2018",-18.85%
"Oct. 31, 2018",-20.73%
"Oct. 30, 2018",-22.15%
"Oct. 29, 2018",-20.99%
"Oct. 26, 2018",-21.28%
"Oct. 25, 2018",-22.28%
"Oct. 24, 2018",-21.58%
"Oct. 23, 2018",-18.44%
"Oct. 22, 2018",-18.59%
"Oct. 19, 2018",-19.64%
"Oct. 18, 2018",-20.43%
"Oct. 17, 2018",-20.43%
"Oct. 16, 2018",-19.81%
"Oct. 15, 2018",-20.58%
"Oct. 12, 2018",-18.87%
"Oct. 11, 2018",-18.29%
"Oct. 10, 2018",-17.07%
"Oct. 9, 2018",-15.97%
"Oct. 8, 2018",-13.40%
"Oct. 5, 2018",-12.44%
"Oct. 4, 2018",-12.27%
"Oct. 3, 2018",-11.27%
"Oct. 2, 2018",-12.03%
"Oct. 1, 2018",-12.83%
"Sept. 28, 2018",-8.80%
"Sept. 27, 2018",-13.49%
"Sept. 26, 2018",-14.67%
"Sept. 25, 2018",-15.50%
"Sept. 24, 2018",-15.55%
"Sept. 21, 2018",-19.25%
"Sept. 20, 2018",-20.30%
"Sept. 19, 2018",-20.67%
"Sept. 18, 2018",-20.70%
"Sept. 17, 2018",-20.26%
"Sept. 14, 2018",-20.48%
"Sept. 13, 2018",-21.80%
"Sept. 12, 2018",-21.43%
"Sept. 11, 2018",-21.91%
"Sept. 10, 2018",-24.84%
"Sept. 7, 2018",-27.94%
"Sept. 6, 2018",-27.70%
"Sept. 5, 2018",-26.73%
"Sept. 4, 2018",-26.87%
"Aug. 31, 2018",-31.21%
"Aug. 30, 2018",-29.71%
"Aug. 29, 2018",-29.27%
"Aug. 28, 2018",-29.12%
"Aug. 27, 2018",-27.83%
"Aug. 24, 2018",-23.49%
"Aug. 23, 2018",-25.12%
"Aug. 22, 2018",-24.00%
"Aug. 21, 2018",-24.09%
"Aug. 20, 2018",-28.33%
"Aug. 17, 2018",-32.90%
"Aug. 16, 2018",-33.12%
"Aug. 15, 2018",-33.39%
"Aug. 14, 2018",-32.39%
"Aug. 13, 2018",-32.76%
"Aug. 10, 2018",-24.69%
"Aug. 9, 2018",-23.44%
"Aug. 8, 2018",-27.68%
"Aug. 7, 2018",-27.29%
"Aug. 6, 2018",-26.18%
"Aug. 3, 2018",-29.32%
"Aug. 2, 2018",-30.78%
"Aug. 1, 2018",-32.24%
"July 31, 2018",-32.77%
"July 30, 2018",-33.64%
"July 27, 2018",-31.42%
"July 26, 2018",-29.97%
"July 25, 2018",-30.52%
"July 24, 2018",-31.18%
"July 23, 2018",-30.17%
"July 20, 2018",-30.83%
"July 19, 2018",-34.25%
"July 18, 2018",-34.78%
"July 17, 2018",-35.37%
"July 16, 2018",-35.59%
"July 13, 2018",-42.13%
"July 12, 2018",-42.94%
"July 11, 2018",-43.12%
"July 10, 2018",-43.07%
"July 9, 2018",-42.41%
"July 6, 2018",-42.81%
"July 5, 2018",-43.59%
"July 3, 2018",-43.39%
"July 2, 2018",-44.79%
"June 29, 2018",-43.83%
"June 28, 2018",-44.53%
"June 27, 2018",-43.90%
"June 26, 2018",-44.66%
"June 25, 2018",-45.53%
"June 22, 2018",-45.99%
"June 21, 2018",-44.63%
"June 20, 2018",-44.17%
"June 19, 2018",-43.88%
"June 18, 2018",-43.65%
"June 15, 2018",-45.08%
"June 14, 2018",-42.93%
"June 13, 2018",-42.36%
"June 12, 2018",-41.92%
"June 11, 2018",-41.12%
"June 8, 2018",-40.09%
"June 7, 2018",-40.46%
"June 6, 2018",-40.37%
"June 5, 2018",-39.78%
"June 4, 2018",-41.56%
"June 1, 2018",-42.63%
"May 31, 2018",-42.42%
"May 30, 2018",-42.23%
"May 29, 2018",-43.70%
"May 25, 2018",-45.06%
"May 24, 2018",-45.52%
"May 23, 2018",-44.74%
"May 22, 2018",-44.66%
"May 21, 2018",-43.14%
"May 18, 2018",-43.79%
"May 17, 2018",-44.88%
"May 16, 2018",-44.70%
"May 15, 2018",-44.62%
"May 14, 2018",-44.14%
"May 11, 2018",-44.36%
"May 10, 2018",-45.36%
"May 9, 2018",-45.36%
"May 8, 2018",-46.30%
"May 7, 2018",-46.60%
"May 4, 2018",-49.70%
"May 3, 2018",-48.95%
"May 2, 2018",-48.52%
"May 1, 2018",-48.37%
"April 30, 2018",-47.29%
"April 27, 2018",-46.96%
"April 26, 2018",-45.66%
"April 25, 2018",-45.62%
"April 24, 2018",-45.90%
"April 23, 2018",-45.22%
"April 20, 2018",-44.97%
"April 19, 2018",-44.92%
"April 18, 2018",-44.13%
"April 17, 2018",-44.29%
"April 16, 2018",-44.02%
"April 13, 2018",-43.26%
"April 12, 2018",-43.67%
"April 11, 2018",-43.59%
"April 10, 2018",-44.78%
"April 9, 2018",-45.54%
"April 6, 2018",-47.35%
"April 5, 2018",-47.26%
"April 4, 2018",-48.63%
"April 3, 2018",-49.57%
"April 2, 2018",-49.54%
"March 29, 2018",-50.21%
"March 28, 2018",-49.98%
"March 27, 2018",-49.41%
"March 26, 2018",-49.62%
"March 23, 2018",-49.61%
"March 22, 2018",-49.50%
"March 21, 2018",-48.72%
"March 20, 2018",-48.28%
"March 19, 2018",-46.88%
"March 16, 2018",-45.56%
"March 15, 2018",-46.50%
"March 14, 2018",-45.78%
"March 13, 2018",-45.11%
"March 12, 2018",-45.06%
"March 9, 2018",-45.45%
"March 8, 2018",-45.87%
"March 7, 2018",-45.04%
"March 6, 2018",-44.42%
"March 5, 2018",-44.91%
"March 2, 2018",-44.68%
"March 1, 2018",-44.47%
"Feb. 28, 2018",-43.93%
"Feb. 27, 2018",-43.12%
"Feb. 26, 2018",-42.56%
"Feb. 23, 2018",-41.63%
"Feb. 22, 2018",-41.39%
"Feb. 21, 2018",-41.76%
"Feb. 20, 2018",-41.60%
"Feb. 16, 2018",-39.59%
"Feb. 15, 2018",-38.62%
"Feb. 14, 2018",-38.66%
"Feb. 13, 2018",-39.01%
"Feb. 12, 2018",-38.67%
"Feb. 9, 2018",-41.80%
"Feb. 8, 2018",-43.01%
"Feb. 7, 2018",-41.89%
"Feb. 6, 2018",-41.40%
"Feb. 5, 2018",-41.68%
"Feb. 2, 2018",-38.20%
"Feb. 1, 2018",-35.28%
"Jan. 31, 2018",-36.36%
"Jan. 30, 2018",-37.36%
"Jan. 29, 2018",-36.20%
"Jan. 26, 2018",-37.61%
"Jan. 25, 2018",-37.62%
"Jan. 24, 2018",-36.57%
"Jan. 23, 2018",-36.82%
"Jan. 22, 2018",-35.25%
"Jan. 19, 2018",-34.67%
"Jan. 18, 2018",-35.37%
"Jan. 17, 2018",-35.51%
"Jan. 16, 2018",-33.95%
"Jan. 12, 2018",-33.84%
"Jan. 11, 2018",-36.79%
"Jan. 10, 2018",-37.62%
"Jan. 9, 2018",-38.03%
"Jan. 8, 2018",-39.79%
"Jan. 5, 2018",-40.92%
"Jan. 4, 2018",-41.05%
"Jan. 3, 2018",-40.29%
"Jan. 2, 2018",-41.25%
"Dec. 29, 2017",-42.11%
"Dec. 28, 2017",-40.87%
"Dec. 27, 2017",-41.39%
"Dec. 26, 2017",-40.87%
"Dec. 22, 2017",-38.28%
"Dec. 21, 2017",-38.46%
"Dec. 20, 2017",-38.35%
"Dec. 19, 2017",-38.53%
"Dec. 18, 2017",-36.10%
"Dec. 15, 2017",-34.81%
"Dec. 14, 2017",-35.96%
"Dec. 13, 2017",-35.98%
"Dec. 12, 2017",-36.44%
"Dec. 11, 2017",-35.96%
"Dec. 8, 2017",-36.07%
"Dec. 7, 2017",-37.47%
"Dec. 6, 2017",-37.79%
"Dec. 5, 2017",-39.04%
"Dec. 4, 2017",-37.44%
"Dec. 1, 2017",-33.07%
"Nov. 30, 2017",-37.48%
"Nov. 29, 2017",-38.27%
"Nov. 28, 2017",-37.76%
"Nov. 27, 2017",-35.66%
"Nov. 24, 2017",-33.62%
"Nov. 22, 2017",-34.52%
"Nov. 21, 2017",-34.55%
"Nov. 20, 2017",-33.91%
"Nov. 17, 2017",-33.31%
"Nov. 16, 2017",-33.48%
"Nov. 15, 2017",-33.85%
"Nov. 14, 2017",-33.61%
"Nov. 13, 2017",-32.50%
"Nov. 10, 2017",-32.15%
"Nov. 9, 2017",-32.45%
"Nov. 8, 2017",-32.49%
"Nov. 7, 2017",-32.65%
"Nov. 6, 2017",-31.85%
"Nov. 3, 2017",-32.17%
"Nov. 2, 2017",-33.19%
"Nov. 1, 2017",-31.80%
"Oct. 31, 2017",-32.78%
"Oct. 30, 2017",-32.63%
"Oct. 27, 2017",-33.07%
"Oct. 26, 2017",-33.91%
"Oct. 25, 2017",-34.52%
"Oct. 24, 2017",-34.02%
"Oct. 23, 2017",-33.55%
"Oct. 20, 2017",-38.90%
"Oct. 19, 2017",-38.66%
"Oct. 18, 2017",-39.35%
"Oct. 17, 2017",-37.62%
"Oct. 16, 2017",-36.26%
"Oct. 13, 2017",-28.38%
"Oct. 12, 2017",-28.12%
"Oct. 11, 2017",-29.43%
"Oct. 10, 2017",-29.68%
"Oct. 9, 2017",-34.07%
"Oct. 6, 2017",-42.26%
"Oct. 5, 2017",-42.47%
"Oct. 4, 2017",-42.05%
"Oct. 3, 2017",-42.05%
"Oct. 2, 2017",-43.44%
"Sept. 29, 2017",-43.32%
"Sept. 28, 2017",-43.78%
"Sept. 27, 2017",-43.32%
"Sept. 26, 2017",-43.16%
"Sept. 25, 2017",-41.12%
"Sept. 22, 2017",-42.64%
"Sept. 21, 2017",-42.88%
"Sept. 20, 2017",-42.18%
"Sept. 19, 2017",-41.54%
"Sept. 18, 2017",-40.64%
"Sept. 15, 2017",-39.63%
"Sept. 14, 2017",-39.89%
"Sept. 13, 2017",-39.60%
"Sept. 12, 2017",-39.87%
"Sept. 11, 2017",-37.69%
"Sept. 8, 2017",-37.66%
"Sept. 7, 2017",-39.80%
"Sept. 6, 2017",-40.27%
"Sept. 5, 2017",-40.87%
"Sept. 1, 2017",-43.99%
"Aug. 31, 2017",-45.15%
"Aug. 30, 2017",-44.94%
"Aug. 29, 2017",-45.29%
"Aug. 28, 2017",-45.76%
"Aug. 25, 2017",-47.30%
"Aug. 24, 2017",-47.44%
"Aug. 23, 2017",-47.43%
"Aug. 22, 2017",-48.08%
"Aug. 21, 2017",-47.95%
"Aug. 18, 2017",-47.34%
"Aug. 17, 2017",-45.56%
"Aug. 16, 2017",-45.46%
"Aug. 15, 2017",-45.46%
"Aug. 14, 2017",-44.09%
"Aug. 11, 2017",-41.12%
"Aug. 10, 2017",-39.77%
"Aug. 9, 2017",-38.65%
"Aug. 8, 2017",-41.53%
"Aug. 7, 2017",-40.13%
"Aug. 4, 2017",-39.01%
"Aug. 3, 2017",-38.47%
"Aug. 2, 2017",-36.38%
"Aug. 1, 2017",-36.01%
"July 31, 2017",-36.75%
"July 28, 2017",-36.70%
"July 27, 2017",-37.54%
"July 26, 2017",-38.36%
"July 25, 2017",-37.66%
"July 24, 2017",-38.33%
"July 21, 2017",-40.38%
"July 20, 2017",-39.52%
"July 19, 2017",-39.40%
"July 18, 2017",-39.40%
"July 17, 2017",-39.87%
"July 14, 2017",-38.59%
"July 13, 2017",-38.04%
"July 12, 2017",-38.53%
"July 11, 2017",-38.69%
"July 10, 2017",-38.82%
"July 7, 2017",-35.93%
"July 6, 2017",-36.59%
"July 5, 2017",-36.36%
"July 3, 2017",-35.77%
"June 30, 2017",-34.78%
"June 29, 2017",-34.67%
"June 28, 2017",-35.29%
"June 27, 2017",-35.65%
"June 26, 2017",-34.31%
"June 23, 2017",-33.62%
"June 22, 2017",-33.91%
"June 21, 2017",-35.43%
"June 20, 2017",-35.38%
"June 19, 2017",-33.49%
"June 16, 2017",-34.24%
"June 15, 2017",-35.05%
"June 14, 2017",-34.83%
"June 13, 2017",-34.33%
"June 12, 2017",-34.76%
"June 9, 2017",-33.55%
"June 8, 2017",-35.33%
"June 7, 2017",-35.98%
"June 6, 2017",-35.18%
"June 5, 2017",-34.50%
"June 2, 2017",-35.46%
"June 1, 2017",-35.95%
"May 31, 2017",-36.82%
"May 30, 2017",-36.86%
"May 26, 2017",-34.72%
"May 25, 2017",-34.44%
"May 24, 2017",-34.20%
"May 23, 2017",-34.52%
"May 22, 2017",-34.05%
"May 19, 2017",-32.45%
"May 18, 2017",-31.35%
"May 17, 2017",-31.69%
"May 16, 2017",-30.60%
"May 15, 2017",-30.77%
"May 12, 2017",-30.53%
"May 11, 2017",-27.72%
"May 10, 2017",-27.95%
"May 9, 2017",-29.41%
"May 8, 2017",-28.91%
"May 5, 2017",-29.89%
"May 4, 2017",-29.88%
"May 3, 2017",-30.94%
"May 2, 2017",-29.95%
"May 1, 2017",-30.64%
"April 28, 2017",-32.42%
"April 27, 2017",-17.28%
"April 26, 2017",-15.92%
"April 25, 2017",-16.03%
"April 24, 2017",-18.33%
"April 21, 2017",-17.43%
"April 20, 2017",-17.11%
"April 19, 2017",-17.72%
"April 18, 2017",-16.90%
"April 17, 2017",-17.58%
"April 13, 2017",-17.24%
"April 12, 2017",-17.16%
"April 11, 2017",-17.08%
"April 10, 2017",-16.95%
"April 7, 2017",-19.43%
"April 6, 2017",-21.12%
"April 5, 2017",-34.40%
"April 4, 2017",-33.82%
"April 3, 2017",-33.14%
"March 31, 2017",-31.24%
"March 30, 2017",-32.84%
"March 29, 2017",-31.04%
"March 28, 2017",-31.61%
"March 27, 2017",-30.92%
"March 24, 2017",-30.67%
"March 23, 2017",-30.39%
"March 22, 2017",-31.33%
"March 21, 2017",-31.50%
"March 20, 2017",-26.06%
"March 17, 2017",-30.48%
"March 16, 2017",-30.58%
"March 15, 2017",-30.81%
"March 14, 2017",-31.74%
"March 13, 2017",-32.75%
"March 10, 2017",-35.60%
"March 9, 2017",-36.72%
"March 8, 2017",-35.75%
"March 7, 2017",-33.79%
"March 6, 2017",-31.59%
"March 3, 2017",-29.88%
"March 2, 2017",-28.35%
"March 1, 2017",-29.37%
"Feb. 28, 2017",-27.68%
"Feb. 27, 2017",-26.03%
"Feb. 24, 2017",-25.31%
"Feb. 23, 2017",-23.76%
"Feb. 22, 2017",-23.15%
"Feb. 21, 2017",-21.52%
"Feb. 17, 2017",-20.41%
"Feb. 16, 2017",-19.07%
"Feb. 15, 2017",-20.32%
"Feb. 14, 2017",-18.90%
"Feb. 13, 2017",-20.06%
"Feb. 10, 2017",-18.17%
"Feb. 9, 2017",-16.66%
"Feb. 8, 2017",-15.49%
"Feb. 7, 2017",-15.06%
"Feb. 6, 2017",-12.94%
"Feb. 3, 2017",-12.54%
"Feb. 2, 2017",-16.26%
"Feb. 1, 2017",-18.45%
"Jan. 31, 2017",-18.28%
"Jan. 30, 2017",-17.15%
"Jan. 27, 2017",-17.23%
"Jan. 26, 2017",-17.46%
"Jan. 25, 2017",-18.77%
"Jan. 24, 2017",-20.05%
"Jan. 23, 2017",-22.30%
"Jan. 20, 2017",-21.10%
"Jan. 19, 2017",-21.22%
"Jan. 18, 2017",-21.16%
"Jan. 17, 2017",-20.92%
"Jan. 13, 2017",-22.55%
"Jan. 12, 2017",-20.59%
"Jan. 11, 2017",-20.12%
"Jan. 10, 2017",-20.97%
"Jan. 9, 2017",-17.41%
"Jan. 6, 2017",-17.09%
"Jan. 5, 2017",-17.63%
"Jan. 4, 2017",-16.87%
"Jan. 3, 2017",-18.23%
"Dec. 30, 2016",-19.01%
"Dec. 29, 2016",-21.47%
"Dec. 28, 2016",-21.68%
"Dec. 27, 2016",-19.91%
"Dec. 23, 2016",-20.65%
"Dec. 22, 2016",-20.58%
"Dec. 21, 2016",-29.50%
"Dec. 20, 2016",-33.69%
"Dec. 19, 2016",-25.29%
"Dec. 16, 2016",-24.11%
"Dec. 15, 2016",-25.40%
"Dec. 14, 2016",-25.55%
"Dec. 13, 2016",-23.83%
"Dec. 12, 2016",-24.32%
"Dec. 9, 2016",-23.88%
"Dec. 8, 2016",-24.48%
"Dec. 7, 2016",-24.76%
"Dec. 6, 2016",-24.08%
"Dec. 5, 2016",-22.17%
"Dec. 2, 2016",-24.49%
"Dec. 1, 2016",-29.42%
"Nov. 30, 2016",-28.38%
"Nov. 29, 2016",-36.34%
"Nov. 28, 2016",-36.48%
"Nov. 25, 2016",-34.50%
"Nov. 23, 2016",-35.81%
"Nov. 22, 2016",-36.32%
"Nov. 21, 2016",-31.20%
"Nov. 18, 2016",-28.20%
"Nov. 17, 2016",-24.91%
"Nov. 16, 2016",-23.74%
"Nov. 15, 2016",-22.84%
"Nov. 14, 2016",-27.11%
"Nov. 11, 2016",-25.01%
"Nov. 10, 2016",-24.92%
