date,market_beta_60_month
"Feb. 29, 2020",0.8425
"Jan. 31, 2020",0.7975
"Dec. 31, 2019",0.7801
"Nov. 30, 2019",0.7798
"Oct. 31, 2019",0.8125
"Sept. 30, 2019",0.7638
"Aug. 31, 2019",0.7714
"July 31, 2019",0.8046
"June 30, 2019",0.7659
"May 31, 2019",0.7691
"April 30, 2019",0.8526
"March 31, 2019",0.8674
"Feb. 28, 2019",0.864
"Jan. 31, 2019",0.8703
"Dec. 31, 2018",0.7476
"Nov. 30, 2018",0.8116
"Oct. 31, 2018",0.8345
"Sept. 30, 2018",0.7961
"Aug. 31, 2018",0.7853
"July 31, 2018",0.7031
"June 30, 2018",0.6561
"May 31, 2018",0.6377
"April 30, 2018",0.6247
"March 31, 2018",0.6248
"Feb. 28, 2018",0.5951
"Jan. 31, 2018",0.5404
"Dec. 31, 2017",0.5578
"Nov. 30, 2017",0.5565
"Oct. 31, 2017",0.5756
"Sept. 30, 2017",0.5627
