date,one_year_return
"Sept. 16, 2019",11.80%
"Sept. 13, 2019",13.14%
"Sept. 12, 2019",12.37%
"Sept. 11, 2019",12.73%
"Sept. 10, 2019",14.00%
"Sept. 9, 2019",16.30%
"Sept. 6, 2019",15.10%
"Sept. 5, 2019",12.27%
"Sept. 4, 2019",12.84%
"Sept. 3, 2019",14.10%
"Aug. 30, 2019",14.91%
"Aug. 29, 2019",15.47%
"Aug. 28, 2019",12.79%
"Aug. 27, 2019",11.45%
"Aug. 26, 2019",12.43%
"Aug. 23, 2019",12.55%
"Aug. 22, 2019",11.39%
"Aug. 21, 2019",11.80%
"Aug. 20, 2019",11.76%
"Aug. 19, 2019",13.59%
"Aug. 16, 2019",14.14%
"Aug. 15, 2019",12.77%
"Aug. 14, 2019",13.25%
"Aug. 13, 2019",13.72%
"Aug. 12, 2019",9.99%
"Aug. 9, 2019",11.50%
"Aug. 8, 2019",19.77%
"Aug. 7, 2019",21.43%
"Aug. 6, 2019",21.26%
"Aug. 5, 2019",13.94%
"Aug. 2, 2019",21.51%
"Aug. 1, 2019",24.61%
"July 31, 2019",26.60%
"July 30, 2019",27.62%
"July 29, 2019",28.97%
"July 26, 2019",27.08%
"July 25, 2019",27.72%
"July 24, 2019",28.52%
"July 23, 2019",28.07%
"July 22, 2019",30.47%
"July 19, 2019",29.32%
"July 18, 2019",28.54%
"July 17, 2019",30.73%
"July 16, 2019",30.54%
"July 15, 2019",31.20%
"July 12, 2019",29.55%
"July 11, 2019",29.13%
"July 10, 2019",28.55%
"July 9, 2019",28.29%
"July 8, 2019",30.13%
"July 5, 2019",29.34%
"July 3, 2019",27.45%
"July 2, 2019",30.02%
"July 1, 2019",25.92%
"June 28, 2019",26.43%
"June 27, 2019",25.66%
"June 26, 2019",25.24%
"June 25, 2019",24.62%
"June 24, 2019",23.59%
"June 21, 2019",22.92%
"June 20, 2019",20.78%
"June 19, 2019",20.79%
"June 18, 2019",19.46%
"June 17, 2019",21.96%
"June 14, 2019",20.55%
"June 13, 2019",18.28%
"June 12, 2019",16.43%
"June 11, 2019",16.47%
"June 10, 2019",18.51%
"June 7, 2019",18.14%
"June 6, 2019",18.04%
"June 5, 2019",15.74%
"June 4, 2019",17.98%
"June 3, 2019",15.73%
"May 31, 2019",12.63%
"May 30, 2019",12.40%
"May 29, 2019",14.49%
"May 28, 2019",15.33%
"May 24, 2019",16.90%
"May 23, 2019",15.63%
"May 22, 2019",17.06%
"May 21, 2019",15.43%
"May 20, 2019",13.08%
"May 17, 2019",13.29%
"May 16, 2019",12.57%
"May 15, 2019",12.26%
"May 14, 2019",13.65%
"May 13, 2019",13.87%
"May 10, 2019",14.14%
"May 9, 2019",12.38%
"May 8, 2019",12.45%
"May 7, 2019",11.12%
"May 6, 2019",12.73%
"May 3, 2019",14.88%
"May 2, 2019",13.01%
"May 1, 2019",12.29%
"April 30, 2019",12.39%
"April 29, 2019",13.40%
"April 26, 2019",11.03%
"April 25, 2019",9.47%
"April 24, 2019",10.71%
"April 23, 2019",9.61%
"April 22, 2019",10.45%
"April 18, 2019",6.77%
"April 17, 2019",7.18%
"April 16, 2019",7.93%
"April 15, 2019",12.27%
"April 12, 2019",11.99%
"April 11, 2019",11.40%
"April 10, 2019",12.75%
"April 9, 2019",15.97%
"April 8, 2019",17.25%
"April 5, 2019",16.84%
"April 4, 2019",20.14%
"April 3, 2019",23.19%
"April 2, 2019",24.11%
"April 1, 2019",23.32%
"March 29, 2019",22.15%
"March 28, 2019",21.34%
"March 27, 2019",18.98%
"March 26, 2019",18.11%
"March 25, 2019",16.48%
"March 22, 2019",17.83%
"March 21, 2019",16.66%
"March 20, 2019",14.76%
"March 19, 2019",13.55%
"March 18, 2019",9.44%
"March 15, 2019",10.66%
"March 14, 2019",8.42%
"March 13, 2019",6.89%
"March 12, 2019",6.71%
"March 11, 2019",7.76%
"March 8, 2019",7.51%
"March 7, 2019",5.57%
"March 6, 2019",5.16%
"March 5, 2019",5.70%
"March 4, 2019",5.16%
"March 1, 2019",5.10%
"Feb. 28, 2019",3.67%
"Feb. 27, 2019",2.59%
"Feb. 26, 2019",1.07%
"Feb. 25, 2019",-0.56%
"Feb. 22, 2019",-1.09%
"Feb. 21, 2019",-1.70%
"Feb. 20, 2019",-0.76%
"Feb. 19, 2019",-0.46%
"Feb. 15, 2019",-1.81%
"Feb. 14, 2019",-2.36%
"Feb. 13, 2019",-1.60%
"Feb. 12, 2019",-2.11%
"Feb. 11, 2019",-1.27%
"Feb. 8, 2019",-1.02%
"Feb. 7, 2019",-2.97%
"Feb. 6, 2019",-2.72%
"Feb. 5, 2019",0.70%
"Feb. 4, 2019",-1.08%
"Feb. 1, 2019",-4.65%
"Jan. 31, 2019",-4.01%
"Jan. 30, 2019",-2.42%
"Jan. 29, 2019",-5.69%
"Jan. 28, 2019",-6.86%
"Jan. 25, 2019",-4.72%
"Jan. 24, 2019",-7.90%
"Jan. 23, 2019",-8.79%
"Jan. 22, 2019",-10.21%
"Jan. 18, 2019",-7.32%
"Jan. 17, 2019",-7.33%
"Jan. 16, 2019",-9.74%
"Jan. 15, 2019",-8.29%
"Jan. 14, 2019",-8.80%
"Jan. 11, 2019",-8.31%
"Jan. 10, 2019",-6.12%
"Jan. 9, 2019",-5.40%
"Jan. 8, 2019",-3.05%
"Jan. 7, 2019",-1.61%
"Jan. 4, 2019",-4.87%
"Jan. 3, 2019",-7.23%
"Jan. 2, 2019",-6.06%
"Dec. 31, 2018",-4.26%
"Dec. 28, 2018",-6.96%
"Dec. 27, 2018",-7.60%
"Dec. 26, 2018",-9.79%
"Dec. 24, 2018",-15.25%
"Dec. 21, 2018",-10.93%
"Dec. 20, 2018",-7.85%
"Dec. 19, 2018",-4.98%
"Dec. 18, 2018",-6.71%
"Dec. 17, 2018",-6.12%
"Dec. 14, 2018",-4.88%
"Dec. 13, 2018",-4.09%
"Dec. 12, 2018",-4.43%
"Dec. 11, 2018",-6.01%
"Dec. 10, 2018",-6.79%
"Dec. 7, 2018",-7.80%
"Dec. 6, 2018",-6.27%
"Dec. 4, 2018",-6.09%
"Dec. 3, 2018",-5.26%
"Nov. 30, 2018",-4.77%
"Nov. 29, 2018",-2.62%
"Nov. 28, 2018",-3.63%
"Nov. 27, 2018",-7.66%
"Nov. 26, 2018",-7.23%
"Nov. 23, 2018",-7.80%
"Nov. 21, 2018",-7.67%
"Nov. 20, 2018",-12.02%
"Nov. 19, 2018",-12.34%
"Nov. 16, 2018",-9.48%
"Nov. 15, 2018",-7.05%
"Nov. 14, 2018",-7.39%
"Nov. 13, 2018",-7.75%
"Nov. 12, 2018",-6.54%
"Nov. 9, 2018",-7.66%
"Nov. 8, 2018",-7.63%
"Nov. 7, 2018",-12.86%
"Nov. 6, 2018",-12.72%
"Nov. 5, 2018",-13.60%
"Nov. 2, 2018",-10.49%
"Nov. 1, 2018",-10.92%
"Oct. 31, 2018",-11.72%
"Oct. 30, 2018",-12.97%
"Oct. 29, 2018",-12.94%
"Oct. 26, 2018",-11.55%
"Oct. 25, 2018",-8.63%
"Oct. 24, 2018",-8.50%
"Oct. 23, 2018",-4.08%
"Oct. 22, 2018",-4.04%
"Oct. 19, 2018",-5.42%
"Oct. 18, 2018",-3.58%
"Oct. 17, 2018",-6.26%
"Oct. 16, 2018",-6.36%
"Oct. 15, 2018",-8.33%
"Oct. 12, 2018",-10.10%
"Oct. 11, 2018",-6.95%
"Oct. 10, 2018",-5.24%
"Oct. 9, 2018",-4.67%
"Oct. 8, 2018",-4.07%
"Oct. 5, 2018",-5.72%
"Oct. 4, 2018",-6.90%
"Oct. 3, 2018",-5.84%
"Oct. 2, 2018",-4.86%
"Oct. 1, 2018",-4.28%
"Sept. 28, 2018",-3.56%
"Sept. 27, 2018",-5.31%
"Sept. 26, 2018",-6.88%
"Sept. 25, 2018",-7.12%
"Sept. 24, 2018",-8.45%
"Sept. 21, 2018",-8.25%
"Sept. 20, 2018",-9.50%
"Sept. 19, 2018",-10.89%
"Sept. 18, 2018",-11.01%
"Sept. 17, 2018",-12.33%
"Sept. 14, 2018",-11.86%
"Sept. 13, 2018",-12.59%
"Sept. 12, 2018",-11.79%
"Sept. 11, 2018",-12.55%
"Sept. 10, 2018",-13.47%
"Sept. 7, 2018",-15.55%
"Sept. 6, 2018",-14.60%
"Sept. 5, 2018",-12.58%
"Sept. 4, 2018",-14.51%
"Aug. 31, 2018",-13.48%
"Aug. 30, 2018",-13.14%
"Aug. 29, 2018",-12.04%
"Aug. 28, 2018",-11.28%
"Aug. 27, 2018",-11.63%
"Aug. 24, 2018",-11.65%
"Aug. 23, 2018",-12.00%
"Aug. 22, 2018",-9.55%
"Aug. 21, 2018",-8.31%
"Aug. 20, 2018",-10.09%
"Aug. 17, 2018",-11.64%
"Aug. 16, 2018",-12.73%
"Aug. 15, 2018",-13.09%
"Aug. 14, 2018",-13.73%
"Aug. 13, 2018",-12.38%
"Aug. 10, 2018",-10.75%
"Aug. 9, 2018",-13.48%
"Aug. 8, 2018",-14.24%
"Aug. 7, 2018",-15.18%
"Aug. 6, 2018",-14.34%
"Aug. 3, 2018",-10.42%
"Aug. 2, 2018",-14.26%
"Aug. 1, 2018",-16.56%
"July 31, 2018",-17.42%
"July 30, 2018",-18.23%
"July 27, 2018",-17.33%
"July 26, 2018",-15.33%
"July 25, 2018",-16.95%
"July 24, 2018",-16.66%
"July 23, 2018",-13.86%
"July 20, 2018",-16.99%
"July 19, 2018",-17.08%
"July 18, 2018",-17.76%
"July 17, 2018",-18.02%
"July 16, 2018",-16.72%
"July 13, 2018",-17.44%
"July 12, 2018",-17.15%
"July 11, 2018",-17.20%
"July 10, 2018",-16.69%
"July 9, 2018",-17.89%
"July 6, 2018",-17.69%
"July 5, 2018",-17.46%
"July 3, 2018",-17.92%
"July 2, 2018",-19.90%
"June 29, 2018",-18.54%
"June 28, 2018",-18.48%
"June 27, 2018",-17.10%
"June 26, 2018",-19.03%
"June 25, 2018",-18.67%
"June 22, 2018",-16.37%
"June 21, 2018",-14.00%
"June 20, 2018",-13.35%
"June 19, 2018",-14.28%
"June 18, 2018",-13.80%
"June 15, 2018",-14.61%
"June 14, 2018",-13.29%
"June 13, 2018",-13.09%
"June 12, 2018",-12.36%
"June 11, 2018",-11.63%
"June 8, 2018",-12.52%
"June 7, 2018",-11.87%
"June 6, 2018",-12.82%
"June 5, 2018",-12.48%
"June 4, 2018",-13.96%
"June 1, 2018",-13.36%
"May 31, 2018",-10.80%
"May 30, 2018",-10.44%
"May 29, 2018",-14.30%
"May 25, 2018",-14.83%
"May 24, 2018",-15.85%
"May 23, 2018",-14.22%
"May 22, 2018",-13.95%
"May 21, 2018",-12.36%
"May 18, 2018",-10.86%
"May 17, 2018",-10.31%
"May 16, 2018",-11.43%
"May 15, 2018",-11.82%
"May 14, 2018",-11.32%
"May 11, 2018",-12.92%
"May 10, 2018",-12.44%
"May 9, 2018",-10.63%
"May 8, 2018",-12.55%
"May 7, 2018",-10.63%
"May 4, 2018",-9.74%
"May 3, 2018",-6.65%
"May 2, 2018",-7.20%
"May 1, 2018",-7.12%
"April 30, 2018",-9.44%
"April 27, 2018",-11.21%
"April 26, 2018",-10.48%
"April 25, 2018",-10.30%
"April 24, 2018",-8.42%
"April 23, 2018",-7.35%
"April 20, 2018",-7.58%
"April 19, 2018",-6.77%
"April 18, 2018",-6.37%
"April 17, 2018",-5.86%
"April 16, 2018",-5.76%
"April 13, 2018",-7.97%
"April 12, 2018",-7.63%
"April 11, 2018",-7.59%
"April 10, 2018",-9.59%
"April 9, 2018",-10.10%
"April 6, 2018",-7.88%
"April 5, 2018",11.74%
"April 4, 2018",7.89%
"April 3, 2018",5.55%
"April 2, 2018",5.54%
"March 29, 2018",5.46%
"March 28, 2018",6.84%
"March 27, 2018",8.23%
"March 26, 2018",7.18%
"March 23, 2018",8.26%
"March 22, 2018",8.88%
"March 21, 2018",10.82%
"March 20, 2018",10.58%
"March 19, 2018",9.21%
"March 16, 2018",13.38%
"March 15, 2018",11.47%
"March 14, 2018",14.52%
"March 13, 2018",16.22%
"March 12, 2018",17.19%
"March 9, 2018",19.23%
"March 8, 2018",16.32%
"March 7, 2018",14.61%
"March 6, 2018",13.01%
"March 5, 2018",11.75%
"March 2, 2018",12.38%
"March 1, 2018",14.51%
"Feb. 28, 2018",12.92%
"Feb. 27, 2018",10.63%
"Feb. 26, 2018",8.58%
"Feb. 23, 2018",10.63%
"Feb. 22, 2018",8.68%
"Feb. 21, 2018",5.75%
"Feb. 20, 2018",7.28%
"Feb. 16, 2018",6.66%
"Feb. 15, 2018",10.08%
"Feb. 14, 2018",8.09%
"Feb. 13, 2018",9.41%
"Feb. 12, 2018",7.03%
"Feb. 9, 2018",2.23%
"Feb. 8, 2018",-0.74%
"Feb. 7, 2018",0.71%
"Feb. 6, 2018",0.84%
"Feb. 5, 2018",1.49%
"Feb. 2, 2018",8.41%
"Feb. 1, 2018",14.91%
"Jan. 31, 2018",12.76%
"Jan. 30, 2018",10.21%
"Jan. 29, 2018",12.36%
"Jan. 26, 2018",14.13%
"Jan. 25, 2018",14.61%
"Jan. 24, 2018",18.41%
"Jan. 23, 2018",20.48%
"Jan. 22, 2018",21.84%
"Jan. 19, 2018",19.17%
"Jan. 18, 2018",17.80%
"Jan. 17, 2018",17.19%
"Jan. 16, 2018",20.53%
"Jan. 12, 2018",17.52%
"Jan. 11, 2018",13.91%
"Jan. 10, 2018",13.64%
"Jan. 9, 2018",10.34%
"Jan. 8, 2018",8.83%
"Jan. 5, 2018",4.82%
"Jan. 4, 2018",5.54%
"Jan. 3, 2018",8.67%
"Jan. 2, 2018",7.36%
"Dec. 29, 2017",6.37%
"Dec. 28, 2017",6.23%
"Dec. 27, 2017",2.97%
"Dec. 26, 2017",4.86%
"Dec. 22, 2017",7.32%
"Dec. 21, 2017",20.43%
"Dec. 20, 2017",28.27%
"Dec. 19, 2017",17.66%
"Dec. 18, 2017",17.54%
"Dec. 15, 2017",18.36%
"Dec. 14, 2017",20.13%
"Dec. 13, 2017",17.38%
"Dec. 12, 2017",16.86%
"Dec. 11, 2017",18.74%
"Dec. 8, 2017",19.95%
"Dec. 7, 2017",21.76%
"Dec. 6, 2017",20.05%
"Dec. 5, 2017",15.05%
"Dec. 4, 2017",18.65%
"Dec. 1, 2017",24.00%
"Nov. 30, 2017",21.83%
"Nov. 29, 2017",35.34%
"Nov. 28, 2017",37.81%
"Nov. 27, 2017",38.30%
"Nov. 24, 2017",41.84%
"Nov. 22, 2017",42.22%
"Nov. 21, 2017",31.99%
"Nov. 20, 2017",28.27%
"Nov. 17, 2017",25.55%
"Nov. 16, 2017",23.25%
"Nov. 15, 2017",21.13%
"Nov. 14, 2017",26.86%
"Nov. 13, 2017",25.15%
"Nov. 10, 2017",23.58%
"Nov. 9, 2017",13.61%
"Nov. 8, 2017",20.04%
"Nov. 7, 2017",14.37%
"Nov. 6, 2017",15.23%
"Nov. 3, 2017",16.14%
"Nov. 2, 2017",10.24%
"Nov. 1, 2017",10.40%
"Oct. 31, 2017",8.70%
"Oct. 30, 2017",8.51%
"Oct. 27, 2017",8.45%
"Oct. 26, 2017",7.00%
"Oct. 25, 2017",4.15%
"Oct. 24, 2017",3.44%
"Oct. 23, 2017",2.69%
"Oct. 20, 2017",4.75%
"Oct. 19, 2017",6.94%
"Oct. 18, 2017",5.84%
"Oct. 17, 2017",9.24%
"Oct. 16, 2017",11.62%
"Oct. 13, 2017",11.86%
"Oct. 12, 2017",13.42%
"Oct. 11, 2017",11.00%
"Oct. 10, 2017",9.85%
"Oct. 9, 2017",12.44%
"Oct. 6, 2017",11.29%
"Oct. 5, 2017",11.37%
"Oct. 4, 2017",10.78%
"Oct. 3, 2017",9.18%
"Oct. 2, 2017",7.79%
"Sept. 29, 2017",6.58%
"Sept. 28, 2017",3.20%
"Sept. 27, 2017",4.61%
"Sept. 26, 2017",4.13%
"Sept. 25, 2017",1.99%
"Sept. 22, 2017",3.24%
"Sept. 21, 2017",3.26%
"Sept. 20, 2017",7.19%
"Sept. 19, 2017",7.33%
"Sept. 18, 2017",7.80%
"Sept. 15, 2017",6.07%
"Sept. 14, 2017",5.65%
"Sept. 13, 2017",6.33%
"Sept. 12, 2017",4.94%
"Sept. 11, 2017",6.52%
"Sept. 8, 2017",3.71%
"Sept. 7, 2017",4.22%
"Sept. 6, 2017",3.64%
"Sept. 5, 2017",4.47%
"Sept. 1, 2017",7.25%
"Aug. 31, 2017",5.14%
"Aug. 30, 2017",3.94%
"Aug. 29, 2017",2.26%
"Aug. 28, 2017",3.26%
"Aug. 25, 2017",3.93%
"Aug. 24, 2017",3.21%
"Aug. 23, 2017",1.37%
"Aug. 22, 2017",0.39%
"Aug. 21, 2017",-1.65%
"Aug. 18, 2017",-2.06%
"Aug. 17, 2017",-1.01%
"Aug. 16, 2017",-0.36%
"Aug. 15, 2017",-0.26%
"Aug. 14, 2017",2.12%
"Aug. 11, 2017",4.55%
"Aug. 10, 2017",4.04%
"Aug. 9, 2017",5.62%
"Aug. 8, 2017",-0.30%
"Aug. 7, 2017",1.69%
"Aug. 4, 2017",7.69%
"Aug. 3, 2017",0.32%
"Aug. 2, 2017",2.99%
"Aug. 1, 2017",4.00%
"July 31, 2017",4.26%
"July 28, 2017",4.86%
"July 27, 2017",3.11%
"July 26, 2017",2.21%
"July 25, 2017",3.01%
"July 24, 2017",2.48%
"July 21, 2017",0.07%
"July 20, 2017",2.30%
"July 19, 2017",2.94%
"July 18, 2017",3.73%
"July 17, 2017",3.10%
"July 14, 2017",2.66%
"July 13, 2017",3.06%
"July 12, 2017",1.37%
"July 11, 2017",2.88%
"July 10, 2017",5.12%
"July 7, 2017",11.44%
"July 6, 2017",6.37%
"July 5, 2017",4.76%
"July 3, 2017",4.57%
"June 30, 2017",2.20%
"June 29, 2017",0.33%
"June 28, 2017",1.17%
"June 27, 2017",3.43%
"June 26, 2017",1.40%
"June 23, 2017",-1.46%
"June 22, 2017",-0.17%
"June 21, 2017",-4.79%
"June 20, 2017",-1.54%
"June 19, 2017",-0.50%
"June 16, 2017",3.31%
"June 15, 2017",1.30%
"June 14, 2017",1.78%
"June 13, 2017",2.49%
"June 12, 2017",1.80%
"June 9, 2017",0.67%
"June 8, 2017",-3.20%
"June 7, 2017",-12.07%
"June 6, 2017",-10.92%
"June 5, 2017",-9.23%
"June 2, 2017",-9.83%
"June 1, 2017",-10.43%
"May 31, 2017",-10.10%
"May 30, 2017",-11.23%
"May 26, 2017",-9.13%
"May 25, 2017",-9.74%
"May 24, 2017",-9.55%
"May 23, 2017",-9.54%
"May 22, 2017",-9.23%
"May 19, 2017",-6.50%
"May 18, 2017",-7.86%
"May 17, 2017",-10.22%
"May 16, 2017",-10.39%
"May 15, 2017",-8.13%
"May 12, 2017",-9.26%
"May 11, 2017",-9.27%
"May 10, 2017",-7.30%
"May 9, 2017",-7.81%
"May 8, 2017",-8.84%
"May 5, 2017",-10.74%
"May 4, 2017",-12.47%
"May 3, 2017",-16.02%
"May 2, 2017",-16.09%
"May 1, 2017",-17.00%
"April 28, 2017",-16.26%
"April 27, 2017",-16.05%
"April 26, 2017",-13.67%
"April 25, 2017",-12.15%
"April 24, 2017",-16.33%
"April 21, 2017",-12.78%
"April 20, 2017",-14.51%
"April 19, 2017",-13.22%
"April 18, 2017",-10.14%
"April 17, 2017",-8.22%
"April 13, 2017",-11.35%
"April 12, 2017",-11.55%
"April 11, 2017",-6.76%
"April 10, 2017",-7.31%
"April 7, 2017",-8.98%
"April 6, 2017",-11.67%
"April 5, 2017",-24.97%
"April 4, 2017",-24.47%
"April 3, 2017",-25.35%
"March 31, 2017",-27.04%
"March 30, 2017",-28.32%
"March 29, 2017",-25.71%
"March 28, 2017",-25.98%
"March 27, 2017",-25.76%
"March 24, 2017",-24.46%
"March 23, 2017",-24.51%
"March 22, 2017",-28.19%
"March 21, 2017",-28.54%
"March 20, 2017",-27.78%
"March 17, 2017",-27.11%
"March 16, 2017",-26.69%
"March 15, 2017",-25.96%
"March 14, 2017",-26.27%
"March 13, 2017",-27.51%
"March 10, 2017",-25.72%
"March 9, 2017",-27.60%
"March 8, 2017",-27.23%
"March 7, 2017",-27.01%
"March 6, 2017",-23.50%
"March 3, 2017",-23.42%
"March 2, 2017",-22.82%
"March 1, 2017",-18.64%
"Feb. 28, 2017",-16.90%
"Feb. 27, 2017",-13.95%
"Feb. 24, 2017",-10.07%
"Feb. 23, 2017",-8.86%
"Feb. 22, 2017",-10.27%
"Feb. 21, 2017",-3.90%
"Feb. 17, 2017",-5.87%
"Feb. 16, 2017",1.24%
"Feb. 15, 2017",16.28%
"Feb. 14, 2017",18.35%
"Feb. 13, 2017",16.24%
"Feb. 10, 2017",20.62%
"Feb. 9, 2017",24.07%
"Feb. 8, 2017",20.93%
"Feb. 7, 2017",2.06%
"Feb. 6, 2017",2.78%
"Feb. 3, 2017",-2.57%
"Feb. 2, 2017",-11.32%
"Feb. 1, 2017",-15.63%
"Jan. 31, 2017",-16.79%
"Jan. 30, 2017",-16.20%
"Jan. 27, 2017",-15.79%
"Jan. 26, 2017",-13.11%
"Jan. 25, 2017",-8.10%
"Jan. 24, 2017",-8.76%
"Jan. 23, 2017",-10.69%
"Jan. 20, 2017",-8.78%
"Jan. 19, 2017",-17.08%
"Jan. 18, 2017",-23.55%
"Jan. 17, 2017",-23.32%
"Jan. 13, 2017",-19.70%
"Jan. 12, 2017",-22.27%
"Jan. 11, 2017",-22.79%
"Jan. 10, 2017",-27.09%
"Jan. 9, 2017",-25.40%
"Jan. 6, 2017",-30.00%
"Jan. 5, 2017",-31.21%
"Jan. 4, 2017",-30.66%
"Jan. 3, 2017",-31.84%
"Dec. 30, 2016",-31.46%
"Dec. 29, 2016",-30.56%
"Dec. 28, 2016",-29.36%
"Dec. 27, 2016",-29.96%
"Dec. 23, 2016",-30.93%
"Dec. 22, 2016",-28.23%
"Dec. 21, 2016",-33.67%
"Dec. 20, 2016",-37.10%
"Dec. 19, 2016",-31.62%
"Dec. 16, 2016",-33.86%
"Dec. 15, 2016",-32.60%
"Dec. 14, 2016",-31.66%
"Dec. 13, 2016",-31.13%
"Dec. 12, 2016",-31.32%
"Dec. 9, 2016",-31.97%
"Dec. 8, 2016",-30.60%
"Dec. 7, 2016",-32.10%
"Dec. 6, 2016",-32.58%
"Dec. 5, 2016",-31.06%
"Dec. 2, 2016",-33.23%
"Dec. 1, 2016",-35.86%
"Nov. 30, 2016",-35.22%
"Nov. 29, 2016",-43.29%
"Nov. 28, 2016",-43.84%
"Nov. 25, 2016",-42.42%
"Nov. 23, 2016",-44.18%
"Nov. 22, 2016",-44.61%
"Nov. 21, 2016",-40.34%
"Nov. 18, 2016",-37.16%
"Nov. 17, 2016",-32.56%
"Nov. 16, 2016",-29.51%
"Nov. 15, 2016",-24.72%
"Nov. 14, 2016",-27.86%
"Nov. 11, 2016",-28.63%
"Nov. 10, 2016",-28.99%
"Nov. 9, 2016",-23.06%
"Nov. 8, 2016",-28.75%
"Nov. 7, 2016",-25.39%
"Nov. 4, 2016",-21.64%
"Nov. 3, 2016",-21.28%
"Nov. 2, 2016",-16.06%
"Nov. 1, 2016",-17.48%
"Oct. 31, 2016",-17.40%
"Oct. 28, 2016",-12.47%
"Oct. 27, 2016",-12.87%
"Oct. 26, 2016",-16.83%
"Oct. 25, 2016",-18.33%
"Oct. 24, 2016",-17.14%
"Oct. 21, 2016",-20.28%
