date,year_low
"March 19, 2020",10.46
"March 18, 2020",10.46
"March 17, 2020",13.50
"March 16, 2020",13.50
"March 13, 2020",16.37
"March 12, 2020",16.37
"March 11, 2020",20.00
"March 10, 2020",20.00
"March 9, 2020",20.00
"March 6, 2020",25.36
"March 5, 2020",25.36
"March 4, 2020",25.36
"March 3, 2020",25.36
"March 2, 2020",25.36
"Feb. 28, 2020",25.36
"Feb. 27, 2020",27.02
"Feb. 26, 2020",29.14
"Feb. 25, 2020",29.14
"Feb. 24, 2020",29.14
"Feb. 21, 2020",29.14
"Feb. 20, 2020",28.64
"Feb. 19, 2020",28.64
"Feb. 18, 2020",28.64
"Feb. 14, 2020",28.64
"Feb. 13, 2020",28.64
"Feb. 12, 2020",28.64
"Feb. 11, 2020",28.64
"Feb. 10, 2020",28.64
"Feb. 7, 2020",28.64
"Feb. 6, 2020",28.64
"Feb. 5, 2020",28.64
"Feb. 4, 2020",28.64
"Feb. 3, 2020",28.64
"Jan. 31, 2020",28.64
"Jan. 30, 2020",28.64
"Jan. 29, 2020",28.64
"Jan. 28, 2020",28.64
"Jan. 27, 2020",28.64
"Jan. 24, 2020",28.64
"Jan. 23, 2020",28.64
"Jan. 22, 2020",28.64
"Jan. 21, 2020",28.64
"Jan. 17, 2020",28.64
"Jan. 16, 2020",28.64
"Jan. 15, 2020",28.42
"Jan. 14, 2020",28.42
"Jan. 13, 2020",28.02
"Jan. 10, 2020",28.00
"Jan. 9, 2020",28.00
"Jan. 8, 2020",28.00
"Jan. 7, 2020",28.00
"Jan. 6, 2020",27.59
"Jan. 3, 2020",27.36
"Jan. 2, 2020",26.86
"Dec. 31, 2019",26.46
"Dec. 30, 2019",26.46
"Dec. 27, 2019",25.62
"Dec. 26, 2019",24.74
"Dec. 24, 2019",23.80
"Dec. 23, 2019",23.80
"Dec. 20, 2019",23.80
"Dec. 19, 2019",23.80
"Dec. 18, 2019",23.80
"Dec. 17, 2019",23.80
"Dec. 16, 2019",23.80
"Dec. 13, 2019",23.80
"Dec. 12, 2019",23.80
"Dec. 11, 2019",23.80
"Dec. 10, 2019",23.80
"Dec. 9, 2019",23.80
"Dec. 6, 2019",23.80
"Dec. 5, 2019",23.80
"Dec. 4, 2019",23.80
"Dec. 3, 2019",23.80
"Dec. 2, 2019",23.80
"Nov. 29, 2019",23.80
"Nov. 27, 2019",23.80
"Nov. 26, 2019",23.80
"Nov. 25, 2019",23.80
"Nov. 22, 2019",23.80
"Nov. 21, 2019",23.80
"Nov. 20, 2019",23.80
"Nov. 19, 2019",23.80
"Nov. 18, 2019",23.80
"Nov. 15, 2019",23.80
"Nov. 14, 2019",23.80
"Nov. 13, 2019",23.80
"Nov. 12, 2019",23.80
"Nov. 11, 2019",23.80
"Nov. 8, 2019",23.80
"Nov. 7, 2019",23.80
"Nov. 6, 2019",23.80
"Nov. 5, 2019",23.80
"Nov. 4, 2019",23.80
"Nov. 1, 2019",23.80
"Oct. 31, 2019",23.80
"Oct. 30, 2019",23.80
"Oct. 29, 2019",23.80
"Oct. 28, 2019",23.80
"Oct. 25, 2019",23.80
"Oct. 24, 2019",23.80
"Oct. 23, 2019",23.80
"Oct. 22, 2019",23.80
"Oct. 21, 2019",23.80
"Oct. 18, 2019",23.80
"Oct. 17, 2019",23.80
"Oct. 16, 2019",23.80
"Oct. 15, 2019",23.80
"Oct. 14, 2019",23.80
"Oct. 11, 2019",23.80
"Oct. 10, 2019",23.80
"Oct. 9, 2019",23.80
"Oct. 8, 2019",23.80
"Oct. 7, 2019",23.80
"Oct. 4, 2019",23.80
"Oct. 3, 2019",23.80
"Oct. 2, 2019",23.80
