date,ev_revenues
"March 19, 2020",0.2588
"March 18, 2020",0.2435
"March 17, 2020",0.2605
"March 16, 2020",0.2615
"March 13, 2020",0.2788
"March 12, 2020",0.2702
"March 11, 2020",0.2966
"March 10, 2020",0.3081
"March 9, 2020",0.2938
"March 6, 2020",0.3151
"March 5, 2020",0.3237
"March 4, 2020",0.3271
"March 3, 2020",0.3241
"March 2, 2020",0.3259
"Feb. 28, 2020",0.319
"Feb. 27, 2020",0.3205
"Feb. 26, 2020",0.3312
"Feb. 25, 2020",0.3306
"Feb. 24, 2020",0.3374
"Feb. 21, 2020",0.339
"Feb. 20, 2020",0.3374
"Feb. 19, 2020",0.3352
"Feb. 18, 2020",0.3369
"Feb. 14, 2020",0.3385
"Feb. 13, 2020",0.3384
"Feb. 12, 2020",0.3392
"Feb. 11, 2020",0.3374
"Feb. 10, 2020",0.3348
"Feb. 7, 2020",0.3394
"Feb. 6, 2020",0.3405
"Feb. 5, 2020",0.343
"Feb. 4, 2020",0.3427
"Feb. 3, 2020",0.3419
"Jan. 31, 2020",0.3393
"Jan. 30, 2020",0.3409
"Jan. 29, 2020",0.3421
"Jan. 28, 2020",0.3392
"Jan. 27, 2020",0.3416
"Jan. 24, 2020",0.3415
"Jan. 23, 2020",0.3443
"Jan. 22, 2020",0.3436
"Jan. 21, 2020",0.3455
"Jan. 17, 2020",0.3467
"Jan. 16, 2020",0.3444
"Jan. 15, 2020",0.3448
"Jan. 14, 2020",0.3443
"Jan. 13, 2020",0.3414
"Jan. 10, 2020",0.3403
"Jan. 9, 2020",0.3405
"Jan. 8, 2020",0.3413
"Jan. 7, 2020",0.3409
"Jan. 6, 2020",0.3407
"Jan. 3, 2020",0.3387
"Jan. 2, 2020",0.3379
"Dec. 31, 2019",0.3368
"Dec. 30, 2019",0.3407
"Dec. 27, 2019",0.3423
"Dec. 26, 2019",0.3431
"Dec. 24, 2019",0.344
"Dec. 23, 2019",0.3429
"Dec. 20, 2019",0.3408
"Dec. 19, 2019",0.3436
"Dec. 18, 2019",0.3443
"Dec. 17, 2019",0.3441
"Dec. 16, 2019",0.3426
"Dec. 13, 2019",0.3419
"Dec. 12, 2019",0.3395
"Dec. 11, 2019",0.3385
"Dec. 10, 2019",0.3402
"Dec. 9, 2019",0.341
"Dec. 6, 2019",0.3397
"Dec. 5, 2019",0.3392
"Dec. 4, 2019",0.34
"Dec. 3, 2019",0.3421
"Dec. 2, 2019",0.3418
"Nov. 29, 2019",0.3443
"Nov. 27, 2019",0.342
"Nov. 26, 2019",0.3443
"Nov. 25, 2019",0.3451
"Nov. 22, 2019",0.3449
"Nov. 21, 2019",0.3468
"Nov. 20, 2019",0.3461
"Nov. 19, 2019",0.3448
"Nov. 18, 2019",0.3462
"Nov. 15, 2019",0.3503
"Nov. 14, 2019",0.3473
"Nov. 13, 2019",0.3475
"Nov. 12, 2019",0.3451
"Nov. 11, 2019",0.3474
"Nov. 8, 2019",0.3478
"Nov. 7, 2019",0.3507
"Nov. 6, 2019",0.3526
"Nov. 5, 2019",0.3499
"Nov. 4, 2019",0.3536
"Nov. 1, 2019",0.358
"Oct. 31, 2019",0.3567
"Oct. 30, 2019",0.3556
"Oct. 29, 2019",0.3541
"Oct. 28, 2019",0.3525
"Oct. 25, 2019",0.3523
"Oct. 24, 2019",0.352
"Oct. 23, 2019",0.3523
"Oct. 22, 2019",0.3501
"Oct. 21, 2019",0.3505
"Oct. 18, 2019",0.3511
"Oct. 17, 2019",0.3493
"Oct. 16, 2019",0.3474
"Oct. 15, 2019",0.3478
"Oct. 14, 2019",0.3466
"Oct. 11, 2019",0.3462
"Oct. 10, 2019",0.3447
"Oct. 9, 2019",0.3441
"Oct. 8, 2019",0.3462
"Oct. 7, 2019",0.3451
"Oct. 4, 2019",0.3448
"Oct. 3, 2019",0.344
"Oct. 2, 2019",0.3435
"Oct. 1, 2019",0.3442
"Sept. 30, 2019",0.3458
"Sept. 27, 2019",0.3319
"Sept. 26, 2019",0.3295
"Sept. 25, 2019",0.3306
"Sept. 24, 2019",0.3323
"Sept. 23, 2019",0.3339
"Sept. 20, 2019",0.3337
"Sept. 19, 2019",0.3317
"Sept. 18, 2019",0.3313
"Sept. 17, 2019",0.3314
"Sept. 16, 2019",0.3299
"Sept. 13, 2019",0.3312
"Sept. 12, 2019",0.3308
"Sept. 11, 2019",0.3304
"Sept. 10, 2019",0.3312
"Sept. 9, 2019",0.3307
"Sept. 6, 2019",0.3296
"Sept. 5, 2019",0.3278
"Sept. 4, 2019",0.3283
"Sept. 3, 2019",0.3286
"Aug. 30, 2019",0.3309
"Aug. 29, 2019",0.3326
"Aug. 28, 2019",0.3293
"Aug. 27, 2019",0.3279
"Aug. 26, 2019",0.3288
"Aug. 23, 2019",0.3284
"Aug. 22, 2019",0.3291
"Aug. 21, 2019",0.3295
"Aug. 20, 2019",0.3271
"Aug. 19, 2019",0.3271
"Aug. 16, 2019",0.3263
"Aug. 15, 2019",0.3239
"Aug. 14, 2019",0.3267
"Aug. 13, 2019",0.3286
"Aug. 12, 2019",0.3271
"Aug. 9, 2019",0.3273
"Aug. 8, 2019",0.3295
"Aug. 7, 2019",0.3324
"Aug. 6, 2019",0.3362
"Aug. 5, 2019",0.3322
"Aug. 2, 2019",0.3409
"Aug. 1, 2019",0.3415
"July 31, 2019",0.3428
"July 30, 2019",0.3428
"July 29, 2019",0.3437
"July 26, 2019",0.343
"July 25, 2019",0.3425
"July 24, 2019",0.342
"July 23, 2019",0.3422
"July 22, 2019",0.3422
"July 19, 2019",0.3409
"July 18, 2019",0.3385
"July 17, 2019",0.3398
"July 16, 2019",0.3416
"July 15, 2019",0.34
"July 12, 2019",0.3373
"July 11, 2019",0.3362
"July 10, 2019",0.3356
"July 9, 2019",0.3356
"July 8, 2019",0.3359
"July 5, 2019",0.336
"July 3, 2019",0.3342
"July 2, 2019",0.3334
