date,forward_pe_ratio
"March 19, 2020",5.127
"March 18, 2020",4.078
"March 17, 2020",5.240
"March 16, 2020",5.312
"March 13, 2020",6.495
"March 12, 2020",5.907
"March 11, 2020",7.408
"March 10, 2020",8.167
"March 9, 2020",7.227
"March 6, 2020",8.626
"March 5, 2020",9.048
"March 4, 2020",9.268
"March 3, 2020",9.074
"March 2, 2020",9.190
"Feb. 28, 2020",8.744
"Feb. 27, 2020",8.841
"Feb. 26, 2020",9.537
"Feb. 25, 2020",9.494
"Feb. 24, 2020",9.934
"Feb. 21, 2020",10.04
"Feb. 20, 2020",9.934
"Feb. 19, 2020",9.795
"Feb. 18, 2020",9.905
"Feb. 14, 2020",10.01
"Feb. 13, 2020",10.00
"Feb. 12, 2020",10.05
"Feb. 11, 2020",9.941
"Feb. 10, 2020",9.770
"Feb. 7, 2020",10.07
"Feb. 6, 2020",10.14
"Feb. 5, 2020",10.30
"Feb. 4, 2020",10.28
"Feb. 3, 2020",10.23
"Jan. 31, 2020",10.06
"Jan. 30, 2020",10.17
"Jan. 29, 2020",10.24
"Jan. 28, 2020",10.06
"Jan. 27, 2020",10.21
"Jan. 24, 2020",10.20
"Jan. 23, 2020",10.39
"Jan. 22, 2020",10.34
"Jan. 21, 2020",10.46
"Jan. 17, 2020",10.54
"Jan. 16, 2020",10.39
"Jan. 15, 2020",10.42
"Jan. 14, 2020",10.39
"Jan. 13, 2020",10.20
"Jan. 10, 2020",10.13
"Jan. 9, 2020",10.14
"Jan. 8, 2020",10.19
"Jan. 7, 2020",10.17
"Jan. 6, 2020",10.15
"Jan. 3, 2020",10.02
"Jan. 2, 2020",9.970
"Dec. 31, 2019",9.899
"Dec. 30, 2019",10.19
"Dec. 27, 2019",10.29
"Dec. 26, 2019",10.34
"Dec. 24, 2019",10.41
"Dec. 23, 2019",10.33
"Dec. 20, 2019",10.20
"Dec. 19, 2019",10.38
"Dec. 18, 2019",10.42
"Dec. 17, 2019",10.41
"Dec. 16, 2019",10.31
"Dec. 13, 2019",10.27
"Dec. 12, 2019",10.11
"Dec. 11, 2019",10.04
"Dec. 10, 2019",10.15
"Dec. 9, 2019",10.21
"Dec. 6, 2019",10.12
"Dec. 5, 2019",10.09
"Dec. 4, 2019",10.14
"Dec. 3, 2019",10.28
"Dec. 2, 2019",10.26
"Nov. 29, 2019",10.42
"Nov. 27, 2019",10.27
"Nov. 26, 2019",10.42
"Nov. 25, 2019",10.48
"Nov. 22, 2019",10.46
"Nov. 21, 2019",10.59
"Nov. 20, 2019",10.54
"Nov. 19, 2019",10.46
"Nov. 18, 2019",10.55
"Nov. 15, 2019",10.83
"Nov. 14, 2019",10.62
"Nov. 13, 2019",10.64
"Nov. 12, 2019",10.48
"Nov. 11, 2019",10.63
"Nov. 8, 2019",10.65
"Nov. 7, 2019",10.85
"Nov. 6, 2019",10.98
"Nov. 5, 2019",10.80
"Nov. 4, 2019",11.04
"Nov. 1, 2019",11.33
"Oct. 31, 2019",11.25
"Oct. 30, 2019",11.17
"Oct. 29, 2019",11.07
"Oct. 28, 2019",10.97
"Oct. 25, 2019",10.96
"Oct. 24, 2019",10.94
"Oct. 23, 2019",10.96
"Oct. 22, 2019",10.81
"Oct. 21, 2019",10.84
"Oct. 18, 2019",10.88
"Oct. 17, 2019",10.76
"Oct. 16, 2019",10.63
"Oct. 15, 2019",10.65
"Oct. 14, 2019",10.58
"Oct. 11, 2019",10.55
"Oct. 10, 2019",10.45
"Oct. 9, 2019",10.41
"Oct. 8, 2019",10.55
"Oct. 7, 2019",10.48
"Oct. 4, 2019",10.46
"Oct. 3, 2019",10.41
"Oct. 2, 2019",10.37
"Oct. 1, 2019",10.42
"Sept. 30, 2019",10.52
"Sept. 27, 2019",10.56
"Sept. 26, 2019",10.40
"Sept. 25, 2019",10.47
"Sept. 24, 2019",10.59
"Sept. 23, 2019",10.70
"Sept. 20, 2019",10.69
"Sept. 19, 2019",10.55
"Sept. 18, 2019",10.52
"Sept. 17, 2019",10.53
"Sept. 16, 2019",10.43
"Sept. 13, 2019",10.51
"Sept. 12, 2019",10.49
"Sept. 11, 2019",10.46
"Sept. 10, 2019",10.52
"Sept. 9, 2019",10.48
"Sept. 6, 2019",10.41
"Sept. 5, 2019",10.29
"Sept. 4, 2019",10.32
"Sept. 3, 2019",10.34
"Aug. 30, 2019",10.50
"Aug. 29, 2019",10.61
"Aug. 28, 2019",10.39
"Aug. 27, 2019",10.29
"Aug. 26, 2019",10.35
"Aug. 23, 2019",10.33
"Aug. 22, 2019",10.37
"Aug. 21, 2019",10.40
"Aug. 20, 2019",10.24
"Aug. 19, 2019",10.24
"Aug. 16, 2019",10.18
"Aug. 15, 2019",10.02
"Aug. 14, 2019",10.21
"Aug. 13, 2019",10.34
"Aug. 12, 2019",10.24
"Aug. 9, 2019",10.25
"Aug. 8, 2019",10.40
"Aug. 7, 2019",10.60
"Aug. 6, 2019",10.86
"Aug. 5, 2019",10.59
"Aug. 2, 2019",11.17
"Aug. 1, 2019",11.22
"July 31, 2019",11.31
"July 30, 2019",11.30
"July 29, 2019",11.37
"July 26, 2019",11.32
"July 25, 2019",11.29
"July 24, 2019",11.25
"July 23, 2019",11.27
"July 22, 2019",11.26
"July 19, 2019",11.17
"July 18, 2019",11.02
"July 17, 2019",11.10
"July 16, 2019",11.23
"July 15, 2019",11.12
"July 12, 2019",10.93
"July 11, 2019",10.86
"July 10, 2019",10.82
"July 9, 2019",10.82
"July 8, 2019",10.84
"July 5, 2019",10.84
"July 3, 2019",10.72
"July 2, 2019",10.67
"July 1, 2019",10.52
"June 30, 2019",
"June 28, 2019",10.47
"June 27, 2019",10.52
"June 26, 2019",10.34
"June 25, 2019",10.30
"June 24, 2019",10.41
"June 21, 2019",10.41
"June 20, 2019",10.31
"June 19, 2019",10.36
"June 18, 2019",10.31
"June 17, 2019",10.35
"June 14, 2019",10.42
"June 13, 2019",10.33
"June 12, 2019",10.25
"June 11, 2019",10.34
"June 10, 2019",10.39
"June 7, 2019",10.33
"June 6, 2019",10.34
"June 5, 2019",10.24
"June 4, 2019",10.34
"June 3, 2019",10.14
"May 31, 2019",10.03
"May 30, 2019",10.04
"May 29, 2019",9.966
"May 28, 2019",10.02
"May 24, 2019",10.07
"May 23, 2019",10.10
"May 22, 2019",10.24
"May 21, 2019",10.27
"May 20, 2019",10.16
"May 17, 2019",10.19
"May 16, 2019",10.16
"May 15, 2019",10.14
"May 14, 2019",10.28
"May 13, 2019",10.19
"May 10, 2019",10.24
"May 9, 2019",10.08
"May 8, 2019",9.915
"May 7, 2019",9.969
"May 6, 2019",10.13
"May 3, 2019",10.52
"May 2, 2019",10.43
"May 1, 2019",10.40
"April 30, 2019",10.35
"April 29, 2019",10.28
"April 26, 2019",10.31
"April 25, 2019",10.17
"April 24, 2019",10.24
"April 23, 2019",10.27
"April 22, 2019",10.32
"April 18, 2019",10.14
"April 17, 2019",10.15
"April 16, 2019",10.16
"April 15, 2019",10.32
"April 12, 2019",10.34
"April 11, 2019",10.30
"April 10, 2019",10.21
"April 9, 2019",10.26
"April 8, 2019",10.37
"April 5, 2019",10.42
"April 4, 2019",10.44
"April 3, 2019",10.51
"April 2, 2019",10.59
"April 1, 2019",10.53
"March 31, 2019",
"March 29, 2019",10.43
"March 28, 2019",10.41
"March 27, 2019",10.32
"March 26, 2019",10.32
"March 25, 2019",10.27
"March 22, 2019",10.30
"March 21, 2019",10.36
"March 20, 2019",10.28
"March 19, 2019",10.23
"March 18, 2019",10.21
"March 15, 2019",10.11
"March 14, 2019",10.04
"March 13, 2019",10.02
"March 12, 2019",10.01
"March 11, 2019",10.04
"March 8, 2019",9.922
"March 7, 2019",9.892
"March 6, 2019",9.966
"March 5, 2019",9.989
"March 4, 2019",10.03
"March 1, 2019",10.07
"Feb. 28, 2019",10.03
"Feb. 27, 2019",10.07
"Feb. 26, 2019",10.10
"Feb. 25, 2019",10.15
"Feb. 22, 2019",9.992
"Feb. 21, 2019",9.868
"Feb. 20, 2019",9.989
"Feb. 19, 2019",10.13
"Feb. 15, 2019",10.15
"Feb. 14, 2019",10.09
"Feb. 13, 2019",10.11
"Feb. 12, 2019",10.07
"Feb. 11, 2019",9.852
"Feb. 8, 2019",9.725
"Feb. 7, 2019",9.721
"Feb. 6, 2019",9.828
"Feb. 5, 2019",10.11
