date,operating_earning_yield
"Sept. 17, 2019",16.56%
"Sept. 16, 2019",16.72%
"Sept. 13, 2019",16.59%
"Sept. 12, 2019",16.62%
"Sept. 11, 2019",16.67%
"Sept. 10, 2019",16.58%
"Sept. 9, 2019",16.64%
"Sept. 6, 2019",16.76%
"Sept. 5, 2019",16.95%
"Sept. 4, 2019",16.90%
"Sept. 3, 2019",16.86%
"Aug. 30, 2019",16.61%
"Aug. 29, 2019",16.43%
"Aug. 28, 2019",16.78%
"Aug. 27, 2019",16.95%
"Aug. 26, 2019",16.84%
"Aug. 23, 2019",16.89%
"Aug. 22, 2019",16.81%
"Aug. 21, 2019",16.77%
"Aug. 20, 2019",17.04%
"Aug. 19, 2019",17.03%
"Aug. 16, 2019",17.12%
"Aug. 15, 2019",17.41%
"Aug. 14, 2019",17.07%
"Aug. 13, 2019",16.86%
"Aug. 12, 2019",17.03%
"Aug. 9, 2019",17.01%
"Aug. 8, 2019",16.77%
"Aug. 7, 2019",16.45%
"Aug. 6, 2019",16.06%
"Aug. 5, 2019",16.47%
"Aug. 2, 2019",15.61%
"Aug. 1, 2019",15.55%
"July 31, 2019",15.42%
"July 30, 2019",15.43%
"July 29, 2019",15.34%
"July 26, 2019",15.40%
"July 25, 2019",15.45%
"July 24, 2019",15.50%
"July 23, 2019",15.48%
"July 22, 2019",15.48%
"July 19, 2019",15.61%
"July 18, 2019",15.83%
"July 17, 2019",15.71%
"July 16, 2019",15.53%
"July 15, 2019",15.69%
"July 12, 2019",15.96%
"July 11, 2019",16.06%
"July 10, 2019",16.12%
"July 9, 2019",16.12%
"July 8, 2019",16.09%
"July 5, 2019",16.08%
"July 3, 2019",16.26%
"July 2, 2019",16.35%
"July 1, 2019",16.58%
"June 30, 2019",
"June 28, 2019",17.88%
"June 27, 2019",17.79%
"June 26, 2019",18.09%
"June 25, 2019",18.17%
"June 24, 2019",17.97%
"June 21, 2019",17.98%
"June 20, 2019",18.15%
"June 19, 2019",18.06%
"June 18, 2019",18.15%
"June 17, 2019",18.08%
"June 14, 2019",17.95%
"June 13, 2019",18.12%
"June 12, 2019",18.27%
"June 11, 2019",18.10%
"June 10, 2019",18.01%
"June 7, 2019",18.12%
"June 6, 2019",18.11%
"June 5, 2019",18.28%
"June 4, 2019",18.09%
"June 3, 2019",18.45%
"May 31, 2019",18.67%
"May 30, 2019",18.64%
"May 29, 2019",18.78%
"May 28, 2019",18.68%
"May 24, 2019",18.59%
"May 23, 2019",18.53%
"May 22, 2019",18.27%
"May 21, 2019",18.23%
"May 20, 2019",18.43%
"May 17, 2019",18.37%
"May 16, 2019",18.43%
"May 15, 2019",18.45%
"May 14, 2019",18.20%
"May 13, 2019",18.36%
"May 10, 2019",18.28%
"May 9, 2019",18.56%
"May 8, 2019",18.88%
"May 7, 2019",18.77%
"May 6, 2019",18.47%
"May 3, 2019",17.79%
"May 2, 2019",17.94%
"May 1, 2019",18.00%
"April 30, 2019",18.08%
"April 29, 2019",18.21%
"April 26, 2019",18.15%
"April 25, 2019",18.40%
"April 24, 2019",18.28%
"April 23, 2019",18.22%
"April 22, 2019",18.13%
"April 18, 2019",18.46%
"April 17, 2019",18.45%
"April 16, 2019",18.42%
"April 15, 2019",18.13%
"April 12, 2019",18.09%
"April 11, 2019",18.16%
"April 10, 2019",18.33%
"April 9, 2019",18.25%
"April 8, 2019",18.05%
"April 5, 2019",17.95%
"April 4, 2019",17.93%
"April 3, 2019",17.81%
"April 2, 2019",17.67%
"April 1, 2019",17.78%
"March 31, 2019",
"March 29, 2019",13.76%
"March 28, 2019",13.79%
"March 27, 2019",13.91%
"March 26, 2019",13.90%
"March 25, 2019",13.98%
"March 22, 2019",13.93%
"March 21, 2019",13.86%
"March 20, 2019",13.97%
"March 19, 2019",14.03%
"March 18, 2019",14.06%
"March 15, 2019",14.19%
"March 14, 2019",14.29%
"March 13, 2019",14.32%
"March 12, 2019",14.34%
"March 11, 2019",14.30%
"March 8, 2019",14.47%
"March 7, 2019",14.51%
"March 6, 2019",14.40%
"March 5, 2019",14.37%
"March 4, 2019",14.31%
"March 1, 2019",14.25%
"Feb. 28, 2019",14.31%
"Feb. 27, 2019",14.25%
"Feb. 26, 2019",14.21%
"Feb. 25, 2019",14.15%
"Feb. 22, 2019",14.36%
"Feb. 21, 2019",14.54%
"Feb. 20, 2019",14.37%
"Feb. 19, 2019",14.17%
"Feb. 15, 2019",14.14%
"Feb. 14, 2019",14.23%
"Feb. 13, 2019",14.20%
"Feb. 12, 2019",14.25%
"Feb. 11, 2019",14.57%
"Feb. 8, 2019",14.76%
"Feb. 7, 2019",14.76%
"Feb. 6, 2019",14.60%
"Feb. 5, 2019",14.20%
"Feb. 4, 2019",13.79%
"Feb. 1, 2019",13.86%
"Jan. 31, 2019",14.00%
"Jan. 30, 2019",13.99%
"Jan. 29, 2019",14.21%
"Jan. 28, 2019",14.22%
"Jan. 25, 2019",14.07%
"Jan. 24, 2019",14.31%
"Jan. 23, 2019",14.51%
"Jan. 22, 2019",14.68%
"Jan. 18, 2019",14.72%
"Jan. 17, 2019",14.76%
"Jan. 16, 2019",14.80%
"Jan. 15, 2019",14.81%
"Jan. 14, 2019",14.89%
"Jan. 11, 2019",15.19%
"Jan. 10, 2019",15.03%
"Jan. 9, 2019",15.01%
"Jan. 8, 2019",15.15%
"Jan. 7, 2019",15.29%
"Jan. 4, 2019",15.56%
"Jan. 3, 2019",15.76%
"Jan. 2, 2019",15.82%
"Dec. 31, 2018",15.77%
"Dec. 28, 2018",19.48%
"Dec. 27, 2018",19.79%
"Dec. 26, 2018",20.09%
"Dec. 24, 2018",21.26%
"Dec. 21, 2018",20.31%
"Dec. 20, 2018",19.60%
"Dec. 19, 2018",19.06%
"Dec. 18, 2018",19.12%
"Dec. 17, 2018",19.00%
"Dec. 14, 2018",18.51%
"Dec. 13, 2018",18.37%
"Dec. 12, 2018",18.57%
"Dec. 11, 2018",18.72%
"Dec. 10, 2018",18.87%
"Dec. 7, 2018",18.86%
"Dec. 6, 2018",18.65%
"Dec. 4, 2018",18.78%
"Dec. 3, 2018",18.38%
"Nov. 30, 2018",18.34%
"Nov. 29, 2018",18.17%
"Nov. 28, 2018",18.20%
"Nov. 27, 2018",18.42%
"Nov. 26, 2018",18.18%
"Nov. 23, 2018",18.39%
"Nov. 21, 2018",18.37%
"Nov. 20, 2018",19.08%
"Nov. 19, 2018",19.20%
"Nov. 16, 2018",18.65%
"Nov. 15, 2018",18.26%
"Nov. 14, 2018",18.26%
"Nov. 13, 2018",18.11%
"Nov. 12, 2018",17.77%
"Nov. 9, 2018",18.02%
"Nov. 8, 2018",18.03%
"Nov. 7, 2018",19.16%
"Nov. 6, 2018",19.42%
"Nov. 5, 2018",19.27%
"Nov. 2, 2018",18.61%
"Nov. 1, 2018",18.32%
"Oct. 31, 2018",18.76%
"Oct. 30, 2018",19.10%
"Oct. 29, 2018",19.05%
"Oct. 26, 2018",19.07%
"Oct. 25, 2018",18.63%
"Oct. 24, 2018",18.47%
"Oct. 23, 2018",17.76%
"Oct. 22, 2018",17.56%
"Oct. 19, 2018",17.60%
"Oct. 18, 2018",17.47%
"Oct. 17, 2018",17.47%
"Oct. 16, 2018",17.33%
"Oct. 15, 2018",17.65%
"Oct. 12, 2018",17.62%
"Oct. 11, 2018",17.34%
"Oct. 10, 2018",17.08%
"Oct. 9, 2018",16.86%
"Oct. 8, 2018",16.85%
"Oct. 5, 2018",17.19%
"Oct. 4, 2018",17.28%
"Oct. 3, 2018",17.09%
"Oct. 2, 2018",17.24%
"Oct. 1, 2018",17.23%
"Sept. 30, 2018",
"Sept. 28, 2018",16.02%
"Sept. 27, 2018",16.18%
"Sept. 26, 2018",16.41%
"Sept. 25, 2018",16.57%
"Sept. 24, 2018",16.73%
"Sept. 21, 2018",16.77%
"Sept. 20, 2018",16.79%
"Sept. 19, 2018",16.87%
"Sept. 18, 2018",16.88%
"Sept. 17, 2018",17.06%
"Sept. 14, 2018",16.98%
"Sept. 13, 2018",17.05%
"Sept. 12, 2018",16.97%
"Sept. 11, 2018",17.07%
"Sept. 10, 2018",17.17%
"Sept. 7, 2018",17.58%
"Sept. 6, 2018",17.52%
"Sept. 5, 2018",17.29%
"Sept. 4, 2018",17.32%
"Aug. 31, 2018",17.47%
"Aug. 30, 2018",17.34%
"Aug. 29, 2018",17.23%
"Aug. 28, 2018",17.19%
"Aug. 27, 2018",17.16%
"Aug. 24, 2018",17.20%
"Aug. 23, 2018",17.26%
"Aug. 22, 2018",17.01%
"Aug. 21, 2018",17.03%
"Aug. 20, 2018",17.29%
"Aug. 17, 2018",17.57%
"Aug. 16, 2018",17.76%
"Aug. 15, 2018",17.83%
"Aug. 14, 2018",17.56%
"Aug. 13, 2018",17.42%
"Aug. 10, 2018",17.01%
"Aug. 9, 2018",17.23%
"Aug. 8, 2018",18.24%
"Aug. 7, 2018",18.14%
"Aug. 6, 2018",17.69%
"Aug. 3, 2018",17.05%
"Aug. 2, 2018",17.23%
"Aug. 1, 2018",17.60%
"July 31, 2018",17.74%
"July 30, 2018",17.88%
"July 27, 2018",17.97%
"July 26, 2018",17.78%
"July 25, 2018",17.92%
"July 24, 2018",18.09%
"July 23, 2018",18.01%
"July 20, 2018",18.35%
"July 19, 2018",18.33%
"July 18, 2018",18.48%
"July 17, 2018",18.65%
"July 16, 2018",18.42%
"July 13, 2018",18.69%
"July 12, 2018",18.78%
"July 11, 2018",18.84%
"July 10, 2018",18.82%
"July 9, 2018",18.78%
"July 6, 2018",19.02%
"July 5, 2018",18.90%
"July 3, 2018",18.83%
"July 2, 2018",19.30%
"June 30, 2018",
"June 29, 2018",15.76%
"June 28, 2018",15.90%
"June 27, 2018",15.72%
"June 26, 2018",15.94%
"June 25, 2018",15.93%
"June 22, 2018",15.62%
"June 21, 2018",15.55%
"June 20, 2018",15.42%
"June 19, 2018",15.34%
"June 18, 2018",15.25%
"June 15, 2018",15.51%
"June 14, 2018",15.22%
"June 13, 2018",15.07%
"June 12, 2018",14.96%
"June 11, 2018",14.83%
"June 8, 2018",15.01%
"June 7, 2018",15.05%
"June 6, 2018",15.03%
"June 5, 2018",14.88%
"June 4, 2018",15.01%
"June 1, 2018",15.02%
"May 31, 2018",14.79%
"May 30, 2018",14.74%
"May 29, 2018",15.12%
"May 25, 2018",15.15%
"May 24, 2018",15.28%
"May 23, 2018",15.07%
"May 22, 2018",15.04%
"May 21, 2018",14.80%
"May 18, 2018",14.66%
"May 17, 2018",14.64%
"May 16, 2018",14.59%
"May 15, 2018",14.57%
"May 14, 2018",14.55%
"May 11, 2018",14.71%
"May 10, 2018",14.67%
"May 9, 2018",14.67%
"May 8, 2018",14.93%
"May 7, 2018",14.67%
"May 4, 2018",14.65%
"May 3, 2018",14.38%
"May 2, 2018",14.26%
"May 1, 2018",14.22%
"April 30, 2018",14.29%
"April 27, 2018",14.53%
"April 26, 2018",14.18%
"April 25, 2018",14.17%
"April 24, 2018",14.24%
"April 23, 2018",14.05%
"April 20, 2018",14.08%
"April 19, 2018",14.06%
"April 18, 2018",13.87%
"April 17, 2018",13.91%
"April 16, 2018",13.98%
"April 13, 2018",14.32%
"April 12, 2018",14.25%
"April 11, 2018",14.23%
"April 10, 2018",14.54%
"April 9, 2018",14.88%
"April 6, 2018",14.88%
"April 5, 2018",14.76%
"April 4, 2018",15.15%
"April 3, 2018",15.43%
"April 2, 2018",15.42%
"March 31, 2018",
"March 29, 2018",13.48%
"March 28, 2018",13.42%
"March 27, 2018",13.27%
"March 26, 2018",13.17%
"March 23, 2018",13.06%
"March 22, 2018",13.16%
"March 21, 2018",12.96%
"March 20, 2018",12.85%
"March 19, 2018",12.77%
"March 16, 2018",12.34%
"March 15, 2018",12.59%
"March 14, 2018",12.43%
"March 13, 2018",12.28%
"March 12, 2018",12.28%
"March 9, 2018",12.35%
"March 8, 2018",12.47%
"March 7, 2018",12.28%
"March 6, 2018",12.14%
"March 5, 2018",12.18%
"March 2, 2018",12.06%
"March 1, 2018",12.01%
"Feb. 28, 2018",11.89%
"Feb. 27, 2018",11.72%
"Feb. 26, 2018",11.51%
"Feb. 23, 2018",11.28%
"Feb. 22, 2018",11.39%
"Feb. 21, 2018",11.46%
"Feb. 20, 2018",11.43%
"Feb. 16, 2018",11.31%
"Feb. 15, 2018",11.13%
"Feb. 14, 2018",11.14%
"Feb. 13, 2018",11.20%
"Feb. 12, 2018",11.19%
"Feb. 9, 2018",11.53%
"Feb. 8, 2018",11.71%
"Feb. 7, 2018",11.49%
"Feb. 6, 2018",11.39%
"Feb. 5, 2018",11.46%
"Feb. 2, 2018",10.94%
"Feb. 1, 2018",10.60%
"Jan. 31, 2018",10.78%
"Jan. 30, 2018",10.95%
"Jan. 29, 2018",10.75%
"Jan. 26, 2018",10.62%
"Jan. 25, 2018",10.75%
"Jan. 24, 2018",10.57%
"Jan. 23, 2018",10.61%
"Jan. 22, 2018",10.57%
"Jan. 19, 2018",10.83%
"Jan. 18, 2018",10.94%
"Jan. 17, 2018",10.97%
"Jan. 16, 2018",10.71%
"Jan. 12, 2018",10.89%
"Jan. 11, 2018",11.17%
"Jan. 10, 2018",11.31%
"Jan. 9, 2018",11.39%
"Jan. 8, 2018",11.78%
"Jan. 5, 2018",12.06%
"Jan. 4, 2018",11.87%
"Jan. 3, 2018",11.72%
"Jan. 2, 2018",11.91%
"Dec. 31, 2017",
"Dec. 29, 2017",13.98%
"Dec. 28, 2017",14.04%
"Dec. 27, 2017",14.16%
"Dec. 26, 2017",14.04%
"Dec. 22, 2017",13.95%
"Dec. 21, 2017",14.01%
"Dec. 20, 2017",13.98%
"Dec. 19, 2017",14.02%
"Dec. 18, 2017",13.81%
"Dec. 15, 2017",13.81%
"Dec. 14, 2017",13.64%
"Dec. 13, 2017",13.64%
"Dec. 12, 2017",13.74%
"Dec. 11, 2017",13.63%
"Dec. 8, 2017",13.62%
"Dec. 7, 2017",13.47%
"Dec. 6, 2017",13.53%
"Dec. 5, 2017",13.81%
"Dec. 4, 2017",13.66%
"Dec. 1, 2017",13.48%
"Nov. 30, 2017",13.52%
"Nov. 29, 2017",13.70%
"Nov. 28, 2017",13.58%
"Nov. 27, 2017",13.17%
"Nov. 24, 2017",13.06%
"Nov. 22, 2017",13.13%
"Nov. 21, 2017",13.13%
"Nov. 20, 2017",13.00%
"Nov. 17, 2017",13.03%
"Nov. 16, 2017",13.07%
"Nov. 15, 2017",13.14%
"Nov. 14, 2017",13.10%
"Nov. 13, 2017",12.93%
"Nov. 10, 2017",12.86%
"Nov. 9, 2017",12.89%
"Nov. 8, 2017",12.90%
"Nov. 7, 2017",12.93%
"Nov. 6, 2017",13.12%
"Nov. 3, 2017",12.89%
"Nov. 2, 2017",12.90%
"Nov. 1, 2017",12.64%
"Oct. 31, 2017",12.82%
"Oct. 30, 2017",12.87%
"Oct. 27, 2017",12.84%
"Oct. 26, 2017",13.06%
"Oct. 25, 2017",13.18%
"Oct. 24, 2017",13.08%
"Oct. 23, 2017",13.19%
"Oct. 20, 2017",13.05%
"Oct. 19, 2017",12.89%
"Oct. 18, 2017",13.04%
"Oct. 17, 2017",12.68%
"Oct. 16, 2017",12.57%
"Oct. 13, 2017",12.53%
"Oct. 12, 2017",12.26%
"Oct. 11, 2017",12.49%
"Oct. 10, 2017",12.53%
"Oct. 9, 2017",12.44%
"Oct. 6, 2017",12.51%
"Oct. 5, 2017",12.55%
"Oct. 4, 2017",12.46%
"Oct. 3, 2017",12.46%
"Oct. 2, 2017",12.70%
"Sept. 30, 2017",
"Sept. 29, 2017",10.22%
"Sept. 28, 2017",10.37%
"Sept. 27, 2017",10.29%
"Sept. 26, 2017",10.26%
"Sept. 25, 2017",10.33%
"Sept. 22, 2017",10.29%
"Sept. 21, 2017",10.33%
"Sept. 20, 2017",10.20%
"Sept. 19, 2017",10.09%
"Sept. 18, 2017",10.08%
"Sept. 15, 2017",10.04%
"Sept. 14, 2017",10.05%
"Sept. 13, 2017",10.00%
"Sept. 12, 2017",10.05%
"Sept. 11, 2017",10.02%
"Sept. 8, 2017",9.98%
"Sept. 7, 2017",9.97%
"Sept. 6, 2017",10.04%
"Sept. 5, 2017",10.15%
"Sept. 1, 2017",9.94%
"Aug. 31, 2017",10.15%
"Aug. 30, 2017",10.11%
"Aug. 29, 2017",10.18%
"Aug. 28, 2017",10.24%
"Aug. 25, 2017",10.18%
"Aug. 24, 2017",10.20%
"Aug. 23, 2017",10.20%
"Aug. 22, 2017",10.33%
"Aug. 21, 2017",10.48%
"Aug. 18, 2017",10.44%
"Aug. 17, 2017",10.42%
"Aug. 16, 2017",10.40%
"Aug. 15, 2017",10.40%
"Aug. 14, 2017",10.17%
"Aug. 11, 2017",10.25%
"Aug. 10, 2017",10.20%
"Aug. 9, 2017",10.01%
"Aug. 8, 2017",10.50%
"Aug. 7, 2017",10.33%
"Aug. 4, 2017",10.17%
"Aug. 3, 2017",10.25%
"Aug. 2, 2017",9.92%
"Aug. 1, 2017",9.86%
"July 31, 2017",9.83%
"July 28, 2017",9.82%
"July 27, 2017",9.98%
"July 26, 2017",10.11%
"July 25, 2017",9.99%
"July 24, 2017",10.12%
"July 21, 2017",10.41%
"July 20, 2017",10.23%
"July 19, 2017",10.21%
"July 18, 2017",10.21%
"July 17, 2017",10.27%
"July 14, 2017",10.30%
"July 13, 2017",10.36%
"July 12, 2017",10.44%
"July 11, 2017",10.47%
"July 10, 2017",10.53%
"July 7, 2017",10.36%
"July 6, 2017",10.51%
"July 5, 2017",10.47%
"July 3, 2017",10.38%
"June 30, 2017",10.38%
"June 29, 2017",11.58%
"June 28, 2017",11.69%
"June 27, 2017",11.75%
"June 26, 2017",11.64%
"June 23, 2017",11.68%
"June 22, 2017",11.78%
"June 21, 2017",12.06%
"June 20, 2017",12.05%
"June 19, 2017",11.86%
"June 16, 2017",11.86%
"June 15, 2017",11.94%
"June 14, 2017",11.90%
"June 13, 2017",11.81%
"June 12, 2017",11.82%
"June 9, 2017",11.82%
"June 8, 2017",11.84%
"June 7, 2017",11.96%
"June 6, 2017",11.82%
"June 5, 2017",11.75%
"June 2, 2017",11.65%
"June 1, 2017",11.73%
"May 31, 2017",11.90%
"May 30, 2017",11.90%
"May 26, 2017",11.69%
"May 25, 2017",11.64%
"May 24, 2017",11.60%
"May 23, 2017",11.65%
"May 22, 2017",11.67%
"May 19, 2017",11.70%
"May 18, 2017",11.78%
"May 17, 2017",11.84%
"May 16, 2017",11.65%
"May 15, 2017",11.58%
"May 12, 2017",11.63%
"May 11, 2017",11.55%
"May 10, 2017",11.58%
"May 9, 2017",11.82%
"May 8, 2017",11.77%
"May 5, 2017",11.82%
"May 4, 2017",11.92%
"May 3, 2017",12.10%
"May 2, 2017",11.93%
"May 1, 2017",11.91%
"April 28, 2017",11.67%
"April 27, 2017",11.63%
"April 26, 2017",11.44%
"April 25, 2017",11.46%
"April 24, 2017",11.76%
"April 21, 2017",11.74%
"April 20, 2017",11.74%
"April 19, 2017",11.82%
"April 18, 2017",11.71%
"April 17, 2017",11.80%
"April 13, 2017",11.88%
"April 12, 2017",11.87%
"April 11, 2017",11.86%
"April 10, 2017",11.85%
"April 7, 2017",12.06%
"April 6, 2017",12.36%
"April 5, 2017",14.87%
"April 4, 2017",14.74%
"April 3, 2017",14.69%
"March 31, 2017",14.68%
"March 30, 2017",17.09%
"March 29, 2017",16.65%
"March 28, 2017",16.79%
"March 27, 2017",16.82%
"March 24, 2017",16.53%
"March 23, 2017",16.55%
"March 22, 2017",16.78%
"March 21, 2017",16.82%
"March 20, 2017",16.64%
"March 17, 2017",16.33%
"March 16, 2017",16.39%
"March 15, 2017",16.44%
"March 14, 2017",16.66%
"March 13, 2017",16.70%
"March 10, 2017",16.84%
"March 9, 2017",17.25%
"March 8, 2017",16.99%
"March 7, 2017",16.49%
"March 6, 2017",16.07%
"March 3, 2017",15.94%
"March 2, 2017",15.88%
"March 1, 2017",16.10%
"Feb. 28, 2017",15.73%
"Feb. 27, 2017",15.19%
"Feb. 24, 2017",14.64%
"Feb. 23, 2017",14.61%
"Feb. 22, 2017",14.50%
"Feb. 21, 2017",14.20%
"Feb. 17, 2017",14.36%
"Feb. 16, 2017",14.13%
"Feb. 15, 2017",14.35%
"Feb. 14, 2017",14.10%
"Feb. 13, 2017",14.35%
"Feb. 10, 2017",14.02%
"Feb. 9, 2017",13.81%
"Feb. 8, 2017",13.62%
"Feb. 7, 2017",13.55%
"Feb. 6, 2017",13.45%
"Feb. 3, 2017",13.62%
"Feb. 2, 2017",13.89%
"Feb. 1, 2017",14.26%
"Jan. 31, 2017",14.23%
"Jan. 30, 2017",14.13%
"Jan. 27, 2017",14.14%
"Jan. 26, 2017",14.20%
"Jan. 25, 2017",14.43%
"Jan. 24, 2017",14.66%
"Jan. 23, 2017",14.97%
"Jan. 20, 2017",15.08%
"Jan. 19, 2017",15.11%
"Jan. 18, 2017",15.10%
"Jan. 17, 2017",15.05%
"Jan. 13, 2017",15.11%
"Jan. 12, 2017",14.98%
"Jan. 11, 2017",14.89%
"Jan. 10, 2017",15.06%
"Jan. 9, 2017",14.72%
"Jan. 6, 2017",15.01%
"Jan. 5, 2017",14.81%
"Jan. 4, 2017",14.67%
"Jan. 3, 2017",14.92%
"Dec. 31, 2016",
"Dec. 30, 2016",9.29%
"Dec. 29, 2016",9.35%
"Dec. 28, 2016",9.38%
"Dec. 27, 2016",9.17%
"Dec. 23, 2016",9.25%
"Dec. 22, 2016",9.42%
"Dec. 21, 2016",10.61%
"Dec. 20, 2016",11.28%
"Dec. 19, 2016",10.37%
"Dec. 16, 2016",10.21%
"Dec. 15, 2016",10.28%
"Dec. 14, 2016",10.30%
"Dec. 13, 2016",10.07%
"Dec. 12, 2016",10.10%
"Dec. 9, 2016",10.18%
"Dec. 8, 2016",10.27%
"Dec. 7, 2016",10.31%
"Dec. 6, 2016",10.22%
"Dec. 5, 2016",9.99%
"Dec. 2, 2016",10.19%
"Dec. 1, 2016",10.51%
"Nov. 30, 2016",10.36%
"Nov. 29, 2016",11.66%
"Nov. 28, 2016",11.77%
"Nov. 25, 2016",11.45%
"Nov. 23, 2016",11.65%
"Nov. 22, 2016",11.74%
"Nov. 21, 2016",10.90%
"Nov. 18, 2016",10.49%
"Nov. 17, 2016",10.29%
"Nov. 16, 2016",10.13%
"Nov. 15, 2016",10.01%
"Nov. 14, 2016",10.45%
"Nov. 11, 2016",10.18%
"Nov. 10, 2016",10.00%
"Nov. 9, 2016",9.21%
"Nov. 8, 2016",9.73%
"Nov. 7, 2016",9.30%
"Nov. 4, 2016",9.51%
"Nov. 3, 2016",9.42%
"Nov. 2, 2016",8.94%
"Nov. 1, 2016",8.77%
"Oct. 31, 2016",8.76%
"Oct. 28, 2016",8.78%
"Oct. 27, 2016",8.76%
"Oct. 26, 2016",8.79%
"Oct. 25, 2016",8.63%
"Oct. 24, 2016",8.51%
"Oct. 21, 2016",8.52%
"Oct. 20, 2016",8.60%
"Oct. 19, 2016",8.67%
"Oct. 18, 2016",8.68%
"Oct. 17, 2016",8.71%
"Oct. 14, 2016",8.82%
"Oct. 13, 2016",8.81%
"Oct. 12, 2016",8.75%
"Oct. 11, 2016",8.72%
"Oct. 10, 2016",8.66%
"Oct. 7, 2016",8.80%
"Oct. 6, 2016",8.76%
"Oct. 5, 2016",8.79%
"Oct. 4, 2016",8.68%
"Oct. 3, 2016",8.55%
"Sept. 30, 2016",8.61%
"Sept. 29, 2016",11.43%
"Sept. 28, 2016",11.23%
"Sept. 27, 2016",11.29%
