date,forward_ps_ratio
"March 19, 2020",0.0768
"March 18, 2020",0.0611
"March 17, 2020",0.0785
"March 16, 2020",0.0796
"March 13, 2020",0.0973
"March 12, 2020",0.0885
"March 11, 2020",0.1136
"March 10, 2020",0.1247
"March 9, 2020",0.1104
"March 6, 2020",0.1302
"March 5, 2020",0.1386
"March 4, 2020",0.142
"March 3, 2020",0.139
"March 2, 2020",0.1408
"Feb. 28, 2020",0.134
"Feb. 27, 2020",0.1355
"Feb. 26, 2020",0.1461
"Feb. 25, 2020",0.1455
"Feb. 24, 2020",0.1522
"Feb. 21, 2020",0.1539
"Feb. 20, 2020",0.1522
"Feb. 19, 2020",0.1501
"Feb. 18, 2020",0.1518
"Feb. 14, 2020",0.1534
"Feb. 13, 2020",0.1532
"Feb. 12, 2020",0.154
"Feb. 11, 2020",0.1523
"Feb. 10, 2020",0.1496
"Feb. 7, 2020",0.1542
"Feb. 6, 2020",0.1553
"Feb. 5, 2020",0.1578
"Feb. 4, 2020",0.1575
"Feb. 3, 2020",0.1567
"Jan. 31, 2020",0.1541
"Jan. 30, 2020",0.1557
"Jan. 29, 2020",0.1569
"Jan. 28, 2020",0.154
"Jan. 27, 2020",0.1564
"Jan. 24, 2020",0.1563
"Jan. 23, 2020",0.1591
"Jan. 22, 2020",0.1584
"Jan. 21, 2020",0.1603
"Jan. 17, 2020",0.1614
"Jan. 16, 2020",0.1592
"Jan. 15, 2020",0.1595
"Jan. 14, 2020",0.1591
"Jan. 13, 2020",0.1562
"Jan. 10, 2020",0.1551
"Jan. 9, 2020",0.1553
"Jan. 8, 2020",0.1561
"Jan. 7, 2020",0.1557
"Jan. 6, 2020",0.1555
"Jan. 3, 2020",0.1535
"Jan. 2, 2020",0.1527
"Dec. 31, 2019",0.1516
"Dec. 30, 2019",0.1521
"Dec. 27, 2019",0.1536
"Dec. 26, 2019",0.1544
"Dec. 24, 2019",0.1554
"Dec. 23, 2019",0.1543
"Dec. 20, 2019",0.1522
"Dec. 19, 2019",0.1549
"Dec. 18, 2019",0.1556
"Dec. 17, 2019",0.1554
"Dec. 16, 2019",0.1539
"Dec. 13, 2019",0.1533
"Dec. 12, 2019",0.1509
"Dec. 11, 2019",0.1499
"Dec. 10, 2019",0.1516
"Dec. 9, 2019",0.1524
"Dec. 6, 2019",0.1511
"Dec. 5, 2019",0.1506
"Dec. 4, 2019",0.1514
"Dec. 3, 2019",0.1535
"Dec. 2, 2019",0.1532
"Nov. 29, 2019",0.1556
"Nov. 27, 2019",0.1534
"Nov. 26, 2019",0.1556
"Nov. 25, 2019",0.1565
"Nov. 22, 2019",0.1562
"Nov. 21, 2019",0.1581
"Nov. 20, 2019",0.1574
"Nov. 19, 2019",0.1561
"Nov. 18, 2019",0.1575
"Nov. 15, 2019",0.1616
"Nov. 14, 2019",0.1586
"Nov. 13, 2019",0.1588
"Nov. 12, 2019",0.1565
"Nov. 11, 2019",0.1587
"Nov. 8, 2019",0.1591
"Nov. 7, 2019",0.1619
"Nov. 6, 2019",0.1639
"Nov. 5, 2019",0.1612
"Nov. 4, 2019",0.1648
"Nov. 1, 2019",0.1692
"Oct. 31, 2019",0.1679
"Oct. 30, 2019",0.1667
"Oct. 29, 2019",0.1653
"Oct. 28, 2019",0.1638
"Oct. 25, 2019",0.1636
"Oct. 24, 2019",0.1633
"Oct. 23, 2019",0.1636
"Oct. 22, 2019",0.1614
"Oct. 21, 2019",0.1618
"Oct. 18, 2019",0.1624
"Oct. 17, 2019",0.1606
"Oct. 16, 2019",0.1587
"Oct. 15, 2019",0.1591
"Oct. 14, 2019",0.1579
"Oct. 11, 2019",0.1575
"Oct. 10, 2019",0.156
"Oct. 9, 2019",0.1555
"Oct. 8, 2019",0.1575
"Oct. 7, 2019",0.1564
"Oct. 4, 2019",0.1561
"Oct. 3, 2019",0.1554
"Oct. 2, 2019",0.1549
"Oct. 1, 2019",0.1555
"Sept. 30, 2019",0.1571
"Sept. 27, 2019",0.1577
"Sept. 26, 2019",0.1553
"Sept. 25, 2019",0.1564
"Sept. 24, 2019",0.1582
"Sept. 23, 2019",0.1598
"Sept. 20, 2019",0.1596
"Sept. 19, 2019",0.1576
"Sept. 18, 2019",0.1571
"Sept. 17, 2019",0.1572
"Sept. 16, 2019",0.1557
"Sept. 13, 2019",0.157
"Sept. 12, 2019",0.1566
"Sept. 11, 2019",0.1562
"Sept. 10, 2019",0.157
"Sept. 9, 2019",0.1565
"Sept. 6, 2019",0.1554
"Sept. 5, 2019",0.1536
"Sept. 4, 2019",0.1541
"Sept. 3, 2019",0.1544
"Aug. 30, 2019",0.1567
"Aug. 29, 2019",0.1585
"Aug. 28, 2019",0.1551
"Aug. 27, 2019",0.1536
"Aug. 26, 2019",0.1546
"Aug. 23, 2019",0.1542
"Aug. 22, 2019",0.1549
"Aug. 21, 2019",0.1553
"Aug. 20, 2019",0.1528
"Aug. 19, 2019",0.1529
"Aug. 16, 2019",0.152
"Aug. 15, 2019",0.1496
"Aug. 14, 2019",0.1525
"Aug. 13, 2019",0.1544
"Aug. 12, 2019",0.1529
"Aug. 9, 2019",0.153
"Aug. 8, 2019",0.1553
"Aug. 7, 2019",0.1583
"Aug. 6, 2019",0.1621
"Aug. 5, 2019",0.1581
"Aug. 2, 2019",0.1668
"Aug. 1, 2019",0.1674
"July 31, 2019",0.1688
"July 30, 2019",0.1687
"July 29, 2019",0.1697
"July 26, 2019",0.169
"July 25, 2019",0.1685
"July 24, 2019",0.1679
"July 23, 2019",0.1682
"July 22, 2019",0.1681
"July 19, 2019",0.1668
"July 18, 2019",0.1644
"July 17, 2019",0.1657
"July 16, 2019",0.1676
"July 15, 2019",0.1659
"July 12, 2019",0.1632
"July 11, 2019",0.1621
"July 10, 2019",0.1615
"July 9, 2019",0.1615
"July 8, 2019",0.1618
"July 5, 2019",0.1619
"July 3, 2019",0.1601
"July 2, 2019",0.1593
"July 1, 2019",0.157
"June 30, 2019",
"June 28, 2019",0.1563
"June 27, 2019",0.1571
"June 26, 2019",0.1544
"June 25, 2019",0.1538
"June 24, 2019",0.1555
"June 21, 2019",0.1554
"June 20, 2019",0.1539
"June 19, 2019",0.1547
"June 18, 2019",0.1539
"June 17, 2019",0.1545
"June 14, 2019",0.1556
"June 13, 2019",0.1542
"June 12, 2019",0.153
"June 11, 2019",0.1544
"June 10, 2019",0.1551
"June 7, 2019",0.1542
"June 6, 2019",0.1543
"June 5, 2019",0.1528
"June 4, 2019",0.1544
"June 3, 2019",0.1514
"May 31, 2019",0.1497
"May 30, 2019",0.1499
"May 29, 2019",0.1488
"May 28, 2019",0.1496
"May 24, 2019",0.1503
"May 23, 2019",0.1508
"May 22, 2019",0.1529
"May 21, 2019",0.1533
"May 20, 2019",0.1516
"May 17, 2019",0.1521
"May 16, 2019",0.1516
"May 15, 2019",0.1514
"May 14, 2019",0.1535
"May 13, 2019",0.1522
"May 10, 2019",0.1529
"May 9, 2019",0.1505
"May 8, 2019",0.148
"May 7, 2019",0.1488
"May 6, 2019",0.1513
"May 3, 2019",0.157
"May 2, 2019",0.1557
"May 1, 2019",0.1552
"April 30, 2019",0.1545
"April 29, 2019",0.1534
"April 26, 2019",0.1539
"April 25, 2019",0.1518
"April 24, 2019",0.1528
"April 23, 2019",0.1533
"April 22, 2019",0.1541
"April 18, 2019",0.1513
"April 17, 2019",0.1514
"April 16, 2019",0.1516
"April 15, 2019",0.154
"April 12, 2019",0.1544
"April 11, 2019",0.1538
"April 10, 2019",0.1524
"April 9, 2019",0.1531
"April 8, 2019",0.1548
"April 5, 2019",0.1556
"April 4, 2019",0.1558
"April 3, 2019",0.1568
"April 2, 2019",0.1581
"April 1, 2019",0.1571
"March 31, 2019",
"March 29, 2019",0.1556
"March 28, 2019",0.1553
"March 27, 2019",0.154
"March 26, 2019",0.1541
"March 25, 2019",0.1532
"March 22, 2019",0.1538
"March 21, 2019",0.1546
"March 20, 2019",0.1534
"March 19, 2019",0.1527
"March 18, 2019",0.1523
"March 15, 2019",0.1509
"March 14, 2019",0.1499
"March 13, 2019",0.1496
"March 12, 2019",0.1493
"March 11, 2019",0.1498
"March 8, 2019",0.1481
"March 7, 2019",0.1476
"March 6, 2019",0.1487
"March 5, 2019",0.1491
"March 4, 2019",0.1497
"March 1, 2019",0.1503
"Feb. 28, 2019",0.1497
"Feb. 27, 2019",0.1503
"Feb. 26, 2019",0.1508
"Feb. 25, 2019",0.1514
"Feb. 22, 2019",0.1491
"Feb. 21, 2019",0.1473
"Feb. 20, 2019",0.1491
"Feb. 19, 2019",0.1512
"Feb. 15, 2019",0.1515
"Feb. 14, 2019",0.1505
"Feb. 13, 2019",0.1508
"Feb. 12, 2019",0.1502
"Feb. 11, 2019",0.1469
"Feb. 8, 2019",0.145
"Feb. 7, 2019",0.145
"Feb. 6, 2019",0.1466
"Feb. 5, 2019",0.1508
"Feb. 4, 2019",0.1552
"Feb. 1, 2019",0.1544
"Jan. 31, 2019",0.1529
"Jan. 30, 2019",0.153
"Jan. 29, 2019",0.1506
"Jan. 28, 2019",0.1505
"Jan. 25, 2019",0.1522
"Jan. 24, 2019",0.1496
"Jan. 23, 2019",0.1475
"Jan. 22, 2019",0.1458
"Jan. 18, 2019",0.1454
"Jan. 17, 2019",0.145
"Jan. 16, 2019",0.1447
"Jan. 15, 2019",0.1446
"Jan. 14, 2019",0.1438
"Jan. 11, 2019",0.1409
"Jan. 10, 2019",0.1424
"Jan. 9, 2019",0.1426
"Jan. 8, 2019",0.1413
"Jan. 7, 2019",0.14
"Jan. 4, 2019",0.1375
"Jan. 3, 2019",0.1358
"Jan. 2, 2019",0.1353
"Dec. 31, 2018",0.1357
