date,forward_ps_ratio_1y
"March 19, 2020",0.0727
"March 18, 2020",0.0578
"March 17, 2020",0.0743
"March 16, 2020",0.0753
"March 13, 2020",0.092
"March 12, 2020",0.0837
"March 11, 2020",0.1092
"March 10, 2020",0.1203
"March 9, 2020",0.1064
"March 6, 2020",0.1259
"March 5, 2020",0.1341
"March 4, 2020",0.1374
"March 3, 2020",0.1345
"March 2, 2020",0.1362
"Feb. 28, 2020",0.1296
"Feb. 27, 2020",0.131
"Feb. 26, 2020",0.1413
"Feb. 25, 2020",0.1407
"Feb. 24, 2020",0.1472
"Feb. 21, 2020",0.1488
"Feb. 20, 2020",0.1472
"Feb. 19, 2020",0.1452
"Feb. 18, 2020",0.1468
"Feb. 14, 2020",0.1483
"Feb. 13, 2020",0.1482
"Feb. 12, 2020",0.149
"Feb. 11, 2020",0.1473
"Feb. 10, 2020",0.1447
"Feb. 7, 2020",0.1491
"Feb. 6, 2020",0.1502
"Feb. 5, 2020",0.1526
"Feb. 4, 2020",0.1523
"Feb. 3, 2020",0.1515
"Jan. 31, 2020",0.1491
"Jan. 30, 2020",0.1506
"Jan. 29, 2020",0.1518
"Jan. 28, 2020",0.149
"Jan. 27, 2020",0.1513
"Jan. 24, 2020",0.1512
"Jan. 23, 2020",0.1539
"Jan. 22, 2020",0.1532
"Jan. 21, 2020",0.155
"Jan. 17, 2020",0.1561
"Jan. 16, 2020",0.154
"Jan. 15, 2020",0.1543
"Jan. 14, 2020",0.1539
"Jan. 13, 2020",0.1511
"Jan. 10, 2020",0.15
"Jan. 9, 2020",0.1502
"Jan. 8, 2020",0.151
"Jan. 7, 2020",0.1506
"Jan. 6, 2020",0.1504
"Jan. 3, 2020",0.1485
"Jan. 2, 2020",0.1477
"Dec. 31, 2019",0.1467
"Dec. 30, 2019",0.1504
"Dec. 27, 2019",0.1519
"Dec. 26, 2019",0.1527
"Dec. 24, 2019",0.1537
"Dec. 23, 2019",0.1526
"Dec. 20, 2019",0.1505
"Dec. 19, 2019",0.1532
"Dec. 18, 2019",0.1539
"Dec. 17, 2019",0.1537
"Dec. 16, 2019",0.1522
"Dec. 13, 2019",0.1516
"Dec. 12, 2019",0.1493
"Dec. 11, 2019",0.1483
"Dec. 10, 2019",0.1499
"Dec. 9, 2019",0.1507
"Dec. 6, 2019",0.1494
"Dec. 5, 2019",0.149
"Dec. 4, 2019",0.1498
"Dec. 3, 2019",0.1518
