date,tobin_q
"Dec. 31, 2019",0.9966
"Sept. 30, 2019",0.9988
"June 30, 2019",0.9822
"March 31, 2019",0.9891
"Dec. 31, 2018",1.063
"Sept. 30, 2018",0.9649
"June 30, 2018",0.9151
"March 31, 2018",0.92
"Dec. 31, 2017",0.4536
"Sept. 30, 2017",0.40
"June 30, 2017",0.3927
"March 31, 2017",0.7596
"Dec. 31, 2016",0.7968
"Sept. 30, 2016",0.7823
"June 30, 2016",0.7863
"March 31, 2016",0.7754
"Dec. 31, 2015",0.555
"Sept. 30, 2015",0.6924
"June 30, 2015",0.8431
"March 31, 2015",1.182
"Dec. 31, 2014",0.3736
"Sept. 30, 2014",1.124
"June 30, 2014",2.691
"March 31, 2014",2.079
"Dec. 31, 2013",2.298
"Sept. 30, 2013",2.155
"June 30, 2013",2.110
"March 31, 2013",2.296
"Dec. 31, 2012",2.030
"Sept. 30, 2012",1.706
