date,market_cap
"May 20, 2019",115.10B
"May 17, 2019",115.33B
"May 16, 2019",116.62B
"May 15, 2019",115.53B
"May 14, 2019",115.53B
"May 13, 2019",113.79B
"May 10, 2019",118.28B
"May 9, 2019",118.01B
"May 8, 2019",118.19B
"May 7, 2019",116.79B
"May 6, 2019",120.89B
"May 3, 2019",122.13B
"May 2, 2019",120.55B
"May 1, 2019",122.08B
"April 30, 2019",122.97B
"April 29, 2019",122.55B
"April 26, 2019",121.39B
"April 25, 2019",120.49B
"April 24, 2019",120.37B
"April 23, 2019",120.74B
"April 22, 2019",118.06B
"April 18, 2019",118.13B
"April 17, 2019",117.09B
"April 16, 2019",116.70B
"April 15, 2019",116.02B
"April 12, 2019",116.67B
"April 11, 2019",114.53B
"April 10, 2019",113.53B
"April 9, 2019",114.04B
"April 8, 2019",115.17B
"April 5, 2019",115.31B
"April 4, 2019",114.43B
"April 3, 2019",113.23B
"April 2, 2019",113.74B
"April 1, 2019",114.85B
"March 29, 2019",111.15B
"March 28, 2019",109.75B
"March 27, 2019",108.91B
"March 26, 2019",108.77B
"March 25, 2019",108.14B
"March 22, 2019",107.92B
"March 21, 2019",109.41B
"March 20, 2019",108.06B
"March 19, 2019",109.09B
"March 18, 2019",109.43B
"March 15, 2019",108.58B
"March 14, 2019",109.42B
"March 13, 2019",109.21B
"March 12, 2019",107.51B
"March 11, 2019",108.66B
"March 8, 2019",106.95B
"March 7, 2019",107.33B
"March 6, 2019",108.13B
"March 5, 2019",108.60B
"March 4, 2019",108.43B
"March 1, 2019",108.46B
"Feb. 28, 2019",108.37B
"Feb. 27, 2019",109.36B
"Feb. 26, 2019",109.61B
"Feb. 25, 2019",110.54B
"Feb. 22, 2019",110.11B
"Feb. 21, 2019",108.86B
"Feb. 20, 2019",110.67B
"Feb. 19, 2019",110.86B
"Feb. 15, 2019",110.10B
"Feb. 14, 2019",106.97B
"Feb. 13, 2019",107.22B
"Feb. 12, 2019",106.84B
"Feb. 11, 2019",105.75B
"Feb. 8, 2019",105.56B
"Feb. 7, 2019",104.03B
"Feb. 6, 2019",104.58B
"Feb. 5, 2019",104.07B
"Feb. 4, 2019",102.67B
"Feb. 1, 2019",102.53B
"Jan. 31, 2019",101.75B
"Jan. 30, 2019",102.62B
"Jan. 29, 2019",101.52B
"Jan. 28, 2019",99.14B
"Jan. 25, 2019",99.77B
"Jan. 24, 2019",99.55B
"Jan. 23, 2019",100.83B
"Jan. 22, 2019",95.68B
"Jan. 18, 2019",98.12B
"Jan. 17, 2019",97.15B
"Jan. 16, 2019",95.51B
"Jan. 15, 2019",95.68B
"Jan. 14, 2019",95.50B
"Jan. 11, 2019",94.72B
"Jan. 10, 2019",95.12B
"Jan. 9, 2019",94.18B
"Jan. 8, 2019",93.82B
"Jan. 7, 2019",92.15B
"Jan. 4, 2019",92.20B
"Jan. 3, 2019",89.15B
"Jan. 2, 2019",93.30B
"Dec. 31, 2018",91.73B
"Dec. 28, 2018",90.95B
"Dec. 27, 2018",91.31B
"Dec. 26, 2018",91.53B
"Dec. 24, 2018",88.12B
"Dec. 21, 2018",91.67B
"Dec. 20, 2018",94.64B
"Dec. 19, 2018",98.25B
"Dec. 18, 2018",99.96B
"Dec. 17, 2018",99.56B
"Dec. 14, 2018",102.57B
"Dec. 13, 2018",102.96B
"Dec. 12, 2018",103.31B
"Dec. 11, 2018",102.68B
"Dec. 10, 2018",103.10B
"Dec. 7, 2018",103.13B
"Dec. 6, 2018",104.86B
"Dec. 4, 2018",104.36B
"Dec. 3, 2018",106.71B
"Nov. 30, 2018",105.19B
"Nov. 29, 2018",104.64B
"Nov. 28, 2018",105.96B
"Nov. 27, 2018",105.92B
"Nov. 26, 2018",110.50B
"Nov. 23, 2018",103.36B
"Nov. 21, 2018",100.69B
"Nov. 20, 2018",100.92B
"Nov. 19, 2018",102.41B
"Nov. 16, 2018",104.23B
"Nov. 15, 2018",103.91B
"Nov. 14, 2018",103.24B
"Nov. 13, 2018",103.42B
"Nov. 12, 2018",102.77B
"Nov. 9, 2018",104.70B
"Nov. 8, 2018",105.20B
"Nov. 7, 2018",104.57B
"Nov. 6, 2018",102.48B
"Nov. 5, 2018",101.93B
"Nov. 2, 2018",102.07B
"Nov. 1, 2018",102.19B
"Oct. 31, 2018",99.49B
"Oct. 30, 2018",98.22B
"Oct. 29, 2018",96.99B
"Oct. 26, 2018",98.71B
"Oct. 25, 2018",99.64B
"Oct. 24, 2018",97.78B
"Oct. 23, 2018",104.14B
"Oct. 22, 2018",101.24B
"Oct. 19, 2018",103.07B
"Oct. 18, 2018",103.28B
"Oct. 17, 2018",104.18B
"Oct. 16, 2018",106.14B
"Oct. 15, 2018",104.39B
"Oct. 12, 2018",103.83B
"Oct. 11, 2018",103.62B
"Oct. 10, 2018",105.03B
"Oct. 9, 2018",108.84B
"Oct. 8, 2018",111.81B
"Oct. 5, 2018",111.38B
"Oct. 4, 2018",112.45B
"Oct. 3, 2018",112.95B
"Oct. 2, 2018",113.30B
"Oct. 1, 2018",112.87B
"Sept. 28, 2018",111.86B
"Sept. 27, 2018",111.76B
"Sept. 26, 2018",111.66B
"Sept. 25, 2018",111.78B
"Sept. 24, 2018",112.29B
"Sept. 21, 2018",113.68B
"Sept. 20, 2018",113.49B
"Sept. 19, 2018",112.41B
"Sept. 18, 2018",111.68B
"Sept. 17, 2018",110.22B
"Sept. 14, 2018",110.25B
"Sept. 13, 2018",108.43B
"Sept. 12, 2018",107.12B
"Sept. 11, 2018",106.90B
"Sept. 10, 2018",106.93B
"Sept. 7, 2018",105.62B
"Sept. 6, 2018",106.83B
"Sept. 5, 2018",106.24B
"Sept. 4, 2018",105.53B
"Aug. 31, 2018",105.37B
"Aug. 30, 2018",106.08B
"Aug. 29, 2018",106.91B
"Aug. 28, 2018",107.61B
"Aug. 27, 2018",108.30B
"Aug. 24, 2018",106.70B
"Aug. 23, 2018",106.11B
"Aug. 22, 2018",106.60B
"Aug. 21, 2018",108.80B
"Aug. 20, 2018",108.12B
"Aug. 17, 2018",107.56B
"Aug. 16, 2018",106.66B
"Aug. 15, 2018",105.41B
"Aug. 14, 2018",105.95B
"Aug. 13, 2018",105.76B
"Aug. 10, 2018",106.49B
"Aug. 9, 2018",107.40B
"Aug. 8, 2018",107.78B
"Aug. 7, 2018",107.60B
"Aug. 6, 2018",107.16B
"Aug. 3, 2018",107.12B
"Aug. 2, 2018",107.31B
"Aug. 1, 2018",107.93B
"July 31, 2018",108.60B
"July 30, 2018",106.49B
"July 27, 2018",107.64B
"July 26, 2018",108.68B
"July 25, 2018",107.81B
"July 24, 2018",107.40B
"July 23, 2018",103.51B
"July 20, 2018",104.22B
"July 19, 2018",104.30B
"July 18, 2018",105.36B
"July 17, 2018",104.58B
"July 16, 2018",103.20B
"July 13, 2018",103.62B
"July 12, 2018",101.89B
"July 11, 2018",99.92B
"July 10, 2018",101.66B
"July 9, 2018",101.36B
"July 6, 2018",100.33B
"July 5, 2018",99.97B
"July 3, 2018",99.95B
"July 2, 2018",100.04B
"June 29, 2018",100.03B
"June 28, 2018",99.69B
"June 27, 2018",99.50B
"June 26, 2018",100.52B
"June 25, 2018",99.70B
"June 22, 2018",99.90B
"June 21, 2018",98.79B
"June 20, 2018",100.30B
"June 19, 2018",100.05B
"June 18, 2018",102.00B
"June 15, 2018",101.54B
"June 14, 2018",101.56B
"June 13, 2018",101.56B
"June 12, 2018",102.29B
"June 11, 2018",102.54B
"June 8, 2018",102.10B
"June 7, 2018",102.07B
"June 6, 2018",101.46B
"June 5, 2018",100.77B
"June 4, 2018",101.04B
"June 1, 2018",100.66B
"May 31, 2018",99.86B
"May 30, 2018",100.97B
"May 29, 2018",100.10B
"May 25, 2018",101.63B
"May 24, 2018",101.93B
"May 23, 2018",102.07B
"May 22, 2018",102.30B
"May 21, 2018",102.45B
"May 18, 2018",100.16B
"May 17, 2018",99.70B
"May 16, 2018",99.83B
"May 15, 2018",99.65B
"May 14, 2018",99.99B
"May 11, 2018",99.59B
"May 10, 2018",99.29B
"May 9, 2018",98.50B
"May 8, 2018",97.44B
"May 7, 2018",96.72B
"May 4, 2018",95.62B
"May 3, 2018",94.17B
"May 2, 2018",94.81B
"May 1, 2018",95.18B
"April 30, 2018",96.13B
"April 27, 2018",97.98B
"April 26, 2018",98.26B
"April 25, 2018",97.17B
"April 24, 2018",97.69B
"April 23, 2018",98.78B
"April 20, 2018",98.47B
"April 19, 2018",99.09B
"April 18, 2018",99.85B
"April 17, 2018",99.63B
"April 16, 2018",99.06B
"April 13, 2018",98.18B
"April 12, 2018",98.61B
"April 11, 2018",97.97B
"April 10, 2018",98.38B
"April 9, 2018",97.78B
"April 6, 2018",98.22B
"April 5, 2018",100.62B
"April 4, 2018",100.62B
"April 3, 2018",99.94B
"April 2, 2018",98.79B
"March 29, 2018",100.67B
"March 28, 2018",99.57B
"March 27, 2018",100.23B
"March 26, 2018",101.32B
"March 23, 2018",97.86B
"March 22, 2018",99.27B
"March 21, 2018",101.61B
"March 20, 2018",101.74B
"March 19, 2018",101.77B
"March 16, 2018",102.68B
"March 15, 2018",103.41B
"March 14, 2018",103.68B
"March 13, 2018",104.13B
"March 12, 2018",105.21B
"March 9, 2018",107.27B
"March 8, 2018",105.02B
"March 7, 2018",104.76B
"March 6, 2018",105.30B
"March 5, 2018",105.38B
"March 2, 2018",103.96B
"March 1, 2018",104.21B
"Feb. 28, 2018",107.76B
"Feb. 27, 2018",107.10B
"Feb. 26, 2018",108.35B
"Feb. 23, 2018",106.49B
"Feb. 22, 2018",106.83B
"Feb. 21, 2018",103.38B
"Feb. 20, 2018",101.14B
"Feb. 16, 2018",103.38B
"Feb. 15, 2018",103.97B
"Feb. 14, 2018",101.33B
"Feb. 13, 2018",100.59B
"Feb. 12, 2018",101.88B
"Feb. 9, 2018",100.00B
"Feb. 8, 2018",101.96B
"Feb. 7, 2018",105.55B
"Feb. 6, 2018",103.82B
"Feb. 5, 2018",101.76B
"Feb. 2, 2018",107.66B
"Feb. 1, 2018",110.63B
"Jan. 31, 2018",110.38B
"Jan. 30, 2018",109.08B
"Jan. 29, 2018",109.22B
"Jan. 26, 2018",110.26B
"Jan. 25, 2018",110.08B
"Jan. 24, 2018",108.43B
"Jan. 23, 2018",108.71B
"Jan. 22, 2018",108.05B
"Jan. 19, 2018",108.60B
"Jan. 18, 2018",107.57B
"Jan. 17, 2018",107.42B
"Jan. 16, 2018",107.06B
"Jan. 12, 2018",109.15B
"Jan. 11, 2018",107.87B
"Jan. 10, 2018",107.80B
"Jan. 9, 2018",107.30B
"Jan. 8, 2018",106.14B
"Jan. 5, 2018",105.14B
"Jan. 4, 2018",104.25B
"Jan. 3, 2018",103.92B
"Jan. 2, 2018",102.42B
"Dec. 29, 2017",101.87B
"Dec. 28, 2017",102.31B
"Dec. 27, 2017",101.88B
"Dec. 26, 2017",101.53B
"Dec. 22, 2017",101.60B
"Dec. 21, 2017",101.67B
"Dec. 20, 2017",101.42B
"Dec. 19, 2017",101.24B
"Dec. 18, 2017",101.19B
"Dec. 15, 2017",100.76B
"Dec. 14, 2017",98.83B
"Dec. 13, 2017",99.26B
"Dec. 12, 2017",98.61B
"Dec. 11, 2017",98.46B
"Dec. 8, 2017",98.07B
"Dec. 7, 2017",97.74B
"Dec. 6, 2017",96.79B
"Dec. 5, 2017",96.06B
"Dec. 4, 2017",95.86B
"Dec. 1, 2017",95.92B
"Nov. 30, 2017",96.99B
"Nov. 29, 2017",94.36B
"Nov. 28, 2017",94.00B
"Nov. 27, 2017",93.53B
"Nov. 24, 2017",93.36B
"Nov. 22, 2017",93.22B
"Nov. 21, 2017",93.46B
"Nov. 20, 2017",92.94B
"Nov. 17, 2017",93.06B
"Nov. 16, 2017",94.14B
"Nov. 15, 2017",93.89B
"Nov. 14, 2017",94.87B
"Nov. 13, 2017",93.49B
"Nov. 10, 2017",94.32B
"Nov. 9, 2017",94.53B
"Nov. 8, 2017",96.05B
"Nov. 7, 2017",96.43B
"Nov. 6, 2017",96.14B
"Nov. 3, 2017",96.68B
"Nov. 2, 2017",96.99B
"Nov. 1, 2017",95.92B
"Oct. 31, 2017",95.64B
"Oct. 30, 2017",95.69B
"Oct. 27, 2017",95.09B
"Oct. 26, 2017",95.77B
"Oct. 25, 2017",95.02B
"Oct. 24, 2017",95.62B
"Oct. 23, 2017",96.54B
"Oct. 20, 2017",96.57B
"Oct. 19, 2017",95.42B
"Oct. 18, 2017",95.17B
"Oct. 17, 2017",95.32B
"Oct. 16, 2017",95.04B
"Oct. 13, 2017",94.81B
"Oct. 12, 2017",94.89B
"Oct. 11, 2017",94.03B
"Oct. 10, 2017",94.33B
"Oct. 9, 2017",94.73B
"Oct. 6, 2017",94.41B
"Oct. 5, 2017",94.37B
"Oct. 4, 2017",93.94B
"Oct. 3, 2017",94.00B
"Oct. 2, 2017",93.90B
"Sept. 29, 2017",92.70B
"Sept. 28, 2017",92.50B
"Sept. 27, 2017",93.57B
"Sept. 26, 2017",91.61B
"Sept. 25, 2017",91.27B
"Sept. 22, 2017",91.84B
"Sept. 21, 2017",91.43B
"Sept. 20, 2017",91.11B
"Sept. 19, 2017",90.76B
"Sept. 18, 2017",90.05B
"Sept. 15, 2017",90.30B
"Sept. 14, 2017",90.35B
"Sept. 13, 2017",88.06B
"Sept. 12, 2017",87.73B
"Sept. 11, 2017",87.55B
"Sept. 8, 2017",87.48B
"Sept. 7, 2017",87.82B
"Sept. 6, 2017",87.53B
"Sept. 5, 2017",88.81B
"Sept. 1, 2017",94.17B
"Aug. 31, 2017",95.60B
"Aug. 30, 2017",95.51B
"Aug. 29, 2017",94.81B
"Aug. 28, 2017",92.12B
"Aug. 25, 2017",91.91B
"Aug. 24, 2017",92.10B
"Aug. 23, 2017",93.48B
"Aug. 22, 2017",92.41B
"Aug. 21, 2017",92.08B
"Aug. 18, 2017",92.24B
"Aug. 17, 2017",92.74B
"Aug. 16, 2017",94.26B
"Aug. 15, 2017",92.63B
"Aug. 14, 2017",93.58B
"Aug. 11, 2017",93.37B
"Aug. 10, 2017",93.26B
"Aug. 9, 2017",93.62B
"Aug. 8, 2017",94.41B
"Aug. 7, 2017",94.67B
"Aug. 4, 2017",97.04B
"Aug. 3, 2017",96.73B
"Aug. 2, 2017",96.13B
"Aug. 1, 2017",94.96B
"July 31, 2017",94.71B
"July 28, 2017",94.95B
"July 27, 2017",94.81B
"July 26, 2017",95.49B
"July 25, 2017",96.19B
"July 24, 2017",98.35B
"July 21, 2017",98.64B
"July 20, 2017",97.81B
"July 19, 2017",98.31B
"July 18, 2017",97.95B
"July 17, 2017",98.34B
"July 14, 2017",98.58B
"July 13, 2017",98.30B
"July 12, 2017",98.82B
"July 11, 2017",98.68B
"July 10, 2017",98.30B
"July 7, 2017",97.94B
"July 6, 2017",97.36B
"July 5, 2017",98.08B
"July 3, 2017",97.51B
"June 30, 2017",97.54B
"June 29, 2017",97.47B
"June 28, 2017",98.15B
"June 27, 2017",97.42B
"June 26, 2017",97.65B
"June 23, 2017",97.93B
"June 22, 2017",97.89B
"June 21, 2017",97.55B
"June 20, 2017",97.36B
"June 19, 2017",97.63B
"June 16, 2017",96.49B
"June 15, 2017",96.75B
"June 14, 2017",96.16B
"June 13, 2017",96.20B
"June 12, 2017",96.05B
"June 9, 2017",96.66B
"June 8, 2017",96.10B
"June 7, 2017",95.97B
"June 6, 2017",96.24B
"June 5, 2017",96.93B
"June 2, 2017",97.85B
"June 1, 2017",97.58B
"May 31, 2017",97.17B
"May 30, 2017",97.16B
"May 26, 2017",97.63B
"May 25, 2017",97.95B
"May 24, 2017",97.81B
"May 23, 2017",97.81B
"May 22, 2017",97.48B
"May 19, 2017",97.08B
"May 18, 2017",95.64B
"May 17, 2017",95.81B
"May 16, 2017",97.27B
"May 15, 2017",96.88B
"May 12, 2017",96.81B
"May 11, 2017",97.17B
"May 10, 2017",96.96B
"May 9, 2017",97.32B
"May 8, 2017",97.01B
"May 5, 2017",97.23B
"May 4, 2017",96.95B
"May 3, 2017",96.39B
"May 2, 2017",95.60B
"May 1, 2017",95.28B
"April 28, 2017",95.34B
"April 27, 2017",95.17B
"April 26, 2017",94.71B
"April 25, 2017",93.64B
"April 24, 2017",93.20B
"April 21, 2017",92.13B
"April 20, 2017",91.29B
"April 19, 2017",90.47B
"April 18, 2017",90.99B
"April 17, 2017",90.76B
"April 13, 2017",89.81B
"April 12, 2017",89.93B
"April 11, 2017",90.65B
"April 10, 2017",90.44B
"April 7, 2017",90.53B
"April 6, 2017",90.07B
"April 5, 2017",90.14B
"April 4, 2017",90.53B
"April 3, 2017",89.68B
"March 31, 2017",89.91B
"March 30, 2017",90.15B
"March 29, 2017",89.84B
"March 28, 2017",90.38B
"March 27, 2017",89.65B
"March 24, 2017",89.63B
"March 23, 2017",89.66B
"March 22, 2017",89.73B
"March 21, 2017",89.92B
"March 20, 2017",91.00B
"March 17, 2017",90.95B
"March 16, 2017",90.06B
"March 15, 2017",90.65B
"March 14, 2017",89.65B
"March 13, 2017",90.04B
"March 10, 2017",89.90B
"March 9, 2017",89.73B
"March 8, 2017",89.59B
"March 7, 2017",90.01B
"March 6, 2017",89.52B
"March 3, 2017",90.06B
"March 2, 2017",90.34B
"March 1, 2017",91.14B
"Feb. 28, 2017",90.23B
"Feb. 27, 2017",90.91B
"Feb. 24, 2017",90.63B
"Feb. 23, 2017",90.33B
"Feb. 22, 2017",90.79B
"Feb. 21, 2017",90.66B
"Feb. 17, 2017",90.38B
"Feb. 16, 2017",90.31B
"Feb. 15, 2017",90.18B
"Feb. 14, 2017",89.91B
"Feb. 13, 2017",90.27B
"Feb. 10, 2017",89.49B
"Feb. 9, 2017",88.72B
"Feb. 8, 2017",88.97B
"Feb. 7, 2017",89.65B
"Feb. 6, 2017",89.19B
"Feb. 3, 2017",88.36B
"Feb. 2, 2017",87.32B
"Feb. 1, 2017",87.18B
"Jan. 31, 2017",88.38B
"Jan. 30, 2017",88.29B
"Jan. 27, 2017",88.71B
"Jan. 26, 2017",89.25B
"Jan. 25, 2017",89.73B
"Jan. 24, 2017",90.26B
"Jan. 23, 2017",89.23B
"Jan. 20, 2017",89.60B
"Jan. 19, 2017",89.55B
"Jan. 18, 2017",89.30B
"Jan. 17, 2017",88.93B
"Jan. 13, 2017",89.14B
"Jan. 12, 2017",89.62B
"Jan. 11, 2017",89.77B
"Jan. 10, 2017",89.98B
"Jan. 9, 2017",90.17B
"Jan. 6, 2017",91.02B
"Jan. 5, 2017",90.05B
"Jan. 4, 2017",89.68B
"Jan. 3, 2017",89.63B
"Dec. 30, 2016",90.26B
"Dec. 29, 2016",91.03B
"Dec. 28, 2016",90.73B
"Dec. 27, 2016",91.38B
"Dec. 23, 2016",91.11B
"Dec. 22, 2016",90.95B
"Dec. 21, 2016",90.98B
"Dec. 20, 2016",91.11B
"Dec. 19, 2016",91.25B
"Dec. 16, 2016",89.36B
"Dec. 15, 2016",89.03B
"Dec. 14, 2016",89.97B
"Dec. 13, 2016",90.83B
"Dec. 12, 2016",90.90B
"Dec. 9, 2016",90.40B
"Dec. 8, 2016",89.28B
"Dec. 7, 2016",90.31B
"Dec. 6, 2016",88.46B
"Dec. 5, 2016",88.45B
"Dec. 2, 2016",89.11B
"Dec. 1, 2016",88.50B
"Nov. 30, 2016",88.70B
"Nov. 29, 2016",89.62B
"Nov. 28, 2016",89.30B
"Nov. 25, 2016",89.57B
"Nov. 23, 2016",89.02B
"Nov. 22, 2016",88.06B
"Nov. 21, 2016",87.98B
"Nov. 18, 2016",87.69B
"Nov. 17, 2016",87.86B
"Nov. 16, 2016",88.07B
"Nov. 15, 2016",88.66B
"Nov. 14, 2016",88.81B
"Nov. 11, 2016",89.64B
"Nov. 10, 2016",89.27B
"Nov. 9, 2016",86.30B
"Nov. 8, 2016",85.12B
"Nov. 7, 2016",84.85B
"Nov. 4, 2016",83.44B
"Nov. 3, 2016",83.21B
"Nov. 2, 2016",83.61B
"Nov. 1, 2016",84.00B
"Oct. 31, 2016",84.15B
"Oct. 28, 2016",83.86B
"Oct. 27, 2016",82.40B
"Oct. 26, 2016",83.17B
"Oct. 25, 2016",83.46B
"Oct. 24, 2016",81.95B
"Oct. 21, 2016",81.25B
"Oct. 20, 2016",81.76B
"Oct. 19, 2016",82.14B
"Oct. 18, 2016",82.33B
"Oct. 17, 2016",82.10B
"Oct. 14, 2016",82.47B
"Oct. 13, 2016",82.22B
"Oct. 12, 2016",81.46B
"Oct. 11, 2016",81.33B
"Oct. 10, 2016",82.32B
"Oct. 7, 2016",82.82B
"Oct. 6, 2016",84.05B
"Oct. 5, 2016",84.19B
"Oct. 4, 2016",83.52B
"Oct. 3, 2016",84.34B
"Sept. 30, 2016",83.66B
"Sept. 29, 2016",84.58B
"Sept. 28, 2016",85.66B
"Sept. 27, 2016",85.66B
"Sept. 26, 2016",85.56B
"Sept. 23, 2016",85.84B
"Sept. 22, 2016",86.20B
"Sept. 21, 2016",85.33B
"Sept. 20, 2016",83.89B
"Sept. 19, 2016",84.06B
