date,quality_ratio
"Dec. 31, 2019",0.1449
"Sept. 30, 2019",0.1464
"June 30, 2019",0.1447
"March 31, 2019",0.1466
"Dec. 31, 2018",0.1511
"Sept. 30, 2018",0.1583
"June 30, 2018",0.1647
"March 31, 2018",0.1668
"Dec. 31, 2017",0.167
"Sept. 30, 2017",0.1699
"June 30, 2017",0.1731
"March 31, 2017",0.1757
"Dec. 31, 2016",0.1771
"Sept. 30, 2016",0.173
"June 30, 2016",0.1717
"March 31, 2016",0.172
"Dec. 31, 2015",0.1722
"Sept. 30, 2015",0.1771
"June 30, 2015",0.1821
"March 31, 2015",0.1832
"Dec. 31, 2014",0.1861
"Sept. 30, 2014",0.1761
"June 30, 2014",0.1772
"March 31, 2014",0.1808
"Dec. 31, 2013",0.1802
"Sept. 30, 2013",0.1892
"June 30, 2013",0.1914
"March 31, 2013",0.197
"Dec. 31, 2012",0.2051
"Sept. 30, 2012",0.2184
"June 30, 2012",0.2364
"March 31, 2012",0.2492
"Dec. 31, 2011",0.2524
"Sept. 30, 2011",0.2416
"June 30, 2011",0.2455
"March 31, 2011",0.245
"Dec. 31, 2010",0.2455
"Sept. 30, 2010",0.2466
"June 30, 2010",0.2429
"March 31, 2010",0.2425
"Dec. 31, 2009",0.2409
"Sept. 30, 2009",0.2516
"June 30, 2009",0.2616
"March 31, 2009",0.2736
"Dec. 31, 2008",0.284
"Sept. 30, 2008",0.2882
"June 30, 2008",0.2883
"March 31, 2008",0.289
"Dec. 31, 2007",0.2917
"Sept. 30, 2007",0.2831
"June 30, 2007",0.2794
"March 31, 2007",0.2775
"Dec. 31, 2006",0.274
"Sept. 30, 2006",0.2701
"June 30, 2006",0.268
"March 31, 2006",0.2711
"Dec. 31, 2005",0.2707
"Sept. 30, 2005",0.2856
"June 30, 2005",0.287
"March 31, 2005",0.2869
"Dec. 31, 2004",0.289
"Sept. 30, 2004",0.2737
"June 30, 2004",0.2758
"March 31, 2004",0.2731
"Dec. 31, 2003",0.2678
"Sept. 30, 2003",0.2696
"June 30, 2003",0.2739
"March 31, 2003",0.2801
"Dec. 31, 2002",0.2874
"Sept. 30, 2002",0.2869
"June 30, 2002",0.2898
"March 31, 2002",0.2962
"Dec. 31, 2001",0.3073
"Sept. 30, 2001",0.306
"June 30, 2001",0.3126
"March 31, 2001",0.3153
"Dec. 31, 2000",0.311
"Sept. 30, 2000",0.3185
"June 30, 2000",0.2987
"March 31, 2000",0.3038
"Dec. 31, 1999",0.308
"Sept. 30, 1999",0.3337
"June 30, 1999",0.37
"March 31, 1999",0.385
"Dec. 31, 1998",0.383
"Sept. 30, 1998",0.339
"June 30, 1998",0.3399
"March 31, 1998",0.3436
"Dec. 31, 1997",0.3533
"Sept. 30, 1997",0.3844
"June 30, 1997",0.3871
"March 31, 1997",0.3855
"Dec. 31, 1996",0.382
"Sept. 30, 1996",0.3919
"June 30, 1996",0.3845
"March 31, 1996",0.377
"Dec. 31, 1995",0.3721
"Sept. 30, 1995",0.3673
"June 30, 1995",0.3574
"March 31, 1995",0.346
"Dec. 31, 1994",0.3382
"Sept. 30, 1994",0.3363
"June 30, 1994",0.3363
"March 31, 1994",0.3396
"Dec. 31, 1993",0.336
"Sept. 30, 1993",0.2842
"June 30, 1993",0.2951
"March 31, 1993",0.3071
"Dec. 31, 1992",0.3278
"Sept. 30, 1992",0.3223
"June 30, 1992",0.3178
"March 31, 1992",0.3095
"Dec. 31, 1991",0.3023
"Sept. 30, 1991",0.3702
"June 30, 1991",0.388
"March 31, 1991",0.4078
"Dec. 31, 1990",0.4183
"Sept. 30, 1990",0.4246
"June 30, 1990",0.4099
