date,eps_est_0y
"March 18, 2020",7.981
"March 17, 2020",8.033
"March 12, 2020",8.073
"March 11, 2020",8.116
"March 10, 2020",8.174
"March 6, 2020",8.213
"March 5, 2020",8.214
"March 3, 2020",8.218
"Feb. 28, 2020",8.228
"Feb. 25, 2020",8.253
"Feb. 24, 2020",8.237
"Feb. 21, 2020",8.237
"Feb. 20, 2020",8.267
"Feb. 12, 2020",8.272
"Feb. 11, 2020",8.270
"Feb. 3, 2020",8.272
"Feb. 2, 2020",8.293
"Jan. 31, 2020",8.314
"Jan. 30, 2020",8.330
"Jan. 29, 2020",8.340
"Jan. 28, 2020",8.428
"Jan. 27, 2020",8.690
"Jan. 23, 2020",8.708
"Jan. 9, 2020",8.708
"Jan. 7, 2020",8.721
"Jan. 2, 2020",8.731
"Dec. 31, 2019",8.157
"Nov. 23, 2019",8.151
"Nov. 21, 2019",8.146
"Oct. 30, 2019",8.147
"Oct. 27, 2019",8.147
"Oct. 25, 2019",8.149
"Oct. 24, 2019",8.150
"Oct. 23, 2019",8.145
"Oct. 22, 2019",8.097
"Oct. 21, 2019",8.031
"Oct. 15, 2019",8.030
"Oct. 11, 2019",8.028
"Oct. 10, 2019",8.007
"Oct. 9, 2019",8.010
"Oct. 3, 2019",8.010
"Oct. 2, 2019",8.008
"Sept. 5, 2019",8.012
"Sept. 4, 2019",8.014
"Sept. 3, 2019",8.012
"Aug. 14, 2019",8.038
"Aug. 8, 2019",8.034
"July 29, 2019",8.036
"July 28, 2019",8.031
"July 25, 2019",8.025
"July 24, 2019",8.022
"July 23, 2019",7.970
"July 22, 2019",7.966
"July 19, 2019",7.964
"July 10, 2019",7.962
"July 9, 2019",7.963
"June 21, 2019",7.963
"June 17, 2019",7.966
"June 12, 2019",7.967
"June 11, 2019",7.971
"June 10, 2019",7.971
"May 20, 2019",7.964
"May 16, 2019",7.962
"May 10, 2019",7.964
"May 6, 2019",7.966
"April 30, 2019",7.966
"April 28, 2019",7.962
"April 24, 2019",7.952
"April 23, 2019",7.920
"April 22, 2019",7.910
"April 18, 2019",7.909
"April 17, 2019",7.908
"April 15, 2019",7.908
"April 10, 2019",7.912
"April 8, 2019",7.913
"April 2, 2019",7.914
"March 7, 2019",7.910
"Feb. 22, 2019",7.912
"Feb. 13, 2019",7.903
"Jan. 31, 2019",7.898
"Jan. 28, 2019",7.900
"Jan. 27, 2019",7.878
"Jan. 25, 2019",7.879
"Jan. 24, 2019",7.871
"Jan. 23, 2019",7.800
"Jan. 16, 2019",7.800
"Jan. 15, 2019",7.782
"Jan. 11, 2019",7.785
"Jan. 10, 2019",7.787
"Jan. 9, 2019",7.792
"Jan. 8, 2019",7.776
"Jan. 4, 2019",7.778
"Jan. 3, 2019",7.760
"Dec. 31, 2018",7.191
"Dec. 20, 2018",7.183
"Dec. 17, 2018",7.179
"Dec. 5, 2018",7.178
"Dec. 4, 2018",7.176
"Dec. 3, 2018",7.175
"Nov. 29, 2018",7.183
"Nov. 28, 2018",7.191
"Nov. 27, 2018",7.22
"Nov. 26, 2018",7.286
"Nov. 19, 2018",7.289
"Nov. 14, 2018",7.283
"Nov. 6, 2018",7.282
"Nov. 5, 2018",7.279
"Oct. 30, 2018",7.277
"Oct. 29, 2018",7.273
"Oct. 24, 2018",7.269
"Oct. 23, 2018",7.244
"Oct. 22, 2018",7.232
"Oct. 16, 2018",7.232
"Oct. 15, 2018",7.232
"Oct. 10, 2018",7.230
"Oct. 8, 2018",7.227
"Oct. 2, 2018",7.230
"Sept. 28, 2018",7.228
"Sept. 21, 2018",7.233
"Sept. 14, 2018",7.233
"Sept. 7, 2018",7.233
"Sept. 6, 2018",7.231
"Aug. 31, 2018",7.231
"Aug. 23, 2018",7.233
"Aug. 21, 2018",7.233
"Aug. 16, 2018",7.233
"Aug. 13, 2018",7.233
"Aug. 9, 2018",7.232
"Aug. 8, 2018",7.232
"July 31, 2018",7.226
"July 30, 2018",7.220
"July 26, 2018",7.220
"July 25, 2018",7.193
"July 24, 2018",7.146
"July 23, 2018",7.114
"July 16, 2018",7.114
"July 13, 2018",7.116
"July 12, 2018",7.117
"July 11, 2018",7.119
"July 10, 2018",7.118
"July 9, 2018",7.122
"July 3, 2018",7.122
"June 27, 2018",7.121
"June 15, 2018",7.119
"April 27, 2018",7.119
"April 26, 2018",7.109
"April 25, 2018",7.102
"April 24, 2018",7.066
"April 23, 2018",7.051
"April 13, 2018",7.051
"April 9, 2018",7.051
"April 4, 2018",7.050
"March 20, 2018",7.056
"March 19, 2018",7.059
"March 16, 2018",7.066
"Feb. 14, 2018",7.060
"Feb. 12, 2018",7.058
"Feb. 9, 2018",7.069
"Jan. 29, 2018",7.068
"Jan. 26, 2018",7.108
"Jan. 25, 2018",7.112
"Jan. 24, 2018",7.083
"Jan. 23, 2018",6.972
"Jan. 22, 2018",6.948
"Jan. 18, 2018",6.966
"Jan. 12, 2018",6.947
"Jan. 5, 2018",6.924
"Jan. 3, 2018",6.850
