date,ohlson_score
"Dec. 31, 2019",0.4384
"Sept. 30, 2019",0.8544
"June 30, 2019",0.3654
"March 31, 2019",0.2086
"Dec. 31, 2018",0.8996
"Sept. 30, 2018",0.6208
"June 30, 2018",-0.0112
"March 31, 2018",-0.0645
"Dec. 31, 2017",1.538
"Sept. 30, 2017",0.3464
"June 30, 2017",0.3058
"March 31, 2017",0.2803
"Dec. 31, 2016",0.6104
"Sept. 30, 2016",0.2131
"June 30, 2016",0.1827
"March 31, 2016",1.157
"Dec. 31, 2015",0.1022
"Sept. 30, 2015",0.2354
"June 30, 2015",0.1976
"March 31, 2015",0.4483
"Dec. 31, 2014",0.2658
"Sept. 30, 2014",-0.0026
"June 30, 2014",-0.061
"March 31, 2014",0.2102
"Dec. 31, 2013",0.1176
"Sept. 30, 2013",0.4118
"June 30, 2013",0.3442
"March 31, 2013",0.7746
"Dec. 31, 2012",0.3826
"Sept. 30, 2012",0.6467
"June 30, 2012",-0.3511
"March 31, 2012",1.583
"Dec. 31, 2011",0.1573
"Sept. 30, 2011",0.1125
"June 30, 2011",-0.0057
"March 31, 2011",0.2279
"Dec. 31, 2010",0.1474
"Sept. 30, 2010",0.2428
"June 30, 2010",0.2294
"March 31, 2010",0.4699
"Dec. 31, 2009",0.2188
"Sept. 30, 2009",0.4164
"June 30, 2009",0.4425
"March 31, 2009",0.9858
"Dec. 31, 2008",0.8389
"Sept. 30, 2008",0.2433
"June 30, 2008",0.1068
"March 31, 2008",0.2243
"Dec. 31, 2007",0.1744
"Sept. 30, 2007",0.2149
"June 30, 2007",0.0437
"March 31, 2007",0.3093
"Dec. 31, 2006",0.4252
"Sept. 30, 2006",0.2586
"June 30, 2006",0.1307
"March 31, 2006",0.3595
"Dec. 31, 2005",0.6399
"Sept. 30, 2005",0.6597
"June 30, 2005",0.3705
"March 31, 2005",0.4016
"Dec. 31, 2004",0.6008
"Sept. 30, 2004",0.6418
"June 30, 2004",0.4419
"March 31, 2004",0.731
"Dec. 31, 2003",0.7904
"Sept. 30, 2003",0.9415
"June 30, 2003",0.5788
"March 31, 2003",0.8796
"Dec. 31, 2002",0.9213
"Sept. 30, 2002",0.6947
"June 30, 2002",0.6914
"March 31, 2002",0.7678
"Dec. 31, 2001",1.196
"Sept. 30, 2001",1.034
"June 30, 2001",0.9601
"March 31, 2001",1.166
"Dec. 31, 2000",1.214
"Sept. 30, 2000",1.102
"June 30, 2000",1.089
"March 31, 2000",0.7494
"Dec. 31, 1999",1.369
"Sept. 30, 1999",6.688
"June 30, 1999",0.4166
"March 31, 1999",1.271
"Dec. 31, 1998",1.307
"Sept. 30, 1998",1.552
"June 30, 1998",1.312
"March 31, 1998",1.445
"Dec. 31, 1997",1.452
"Sept. 30, 1997",1.220
"June 30, 1997",1.229
"March 31, 1997",1.401
"Dec. 31, 1996",1.274
"Sept. 30, 1996",1.373
"June 30, 1996",1.178
"March 31, 1996",1.437
"Dec. 31, 1995",1.318
"Sept. 30, 1995",1.463
"June 30, 1995",1.290
"March 31, 1995",1.484
"Dec. 31, 1994",1.865
"Sept. 30, 1994",1.698
"June 30, 1994",1.475
"March 31, 1994",2.404
"Dec. 31, 1993",1.876
"Sept. 30, 1993",1.996
"June 30, 1993",1.836
"March 31, 1993",-4.125
"Dec. 31, 1992",1.331
"Sept. 30, 1992",1.738
"June 30, 1992",1.538
"March 31, 1992",-4.672
"Dec. 31, 1991",1.029
"Sept. 30, 1991",0.7307
"June 30, 1991",1.047
"March 31, 1991",2.674
"Dec. 31, 1990",1.055
"Sept. 30, 1990",0.8938
"June 30, 1990",0.9052
