date,historical_monthly_var_5_all
"Feb. 29, 2020",10.33%
"Jan. 31, 2020",10.33%
"Dec. 31, 2019",10.33%
"Nov. 30, 2019",10.34%
"Oct. 31, 2019",10.34%
"Sept. 30, 2019",10.35%
"Aug. 31, 2019",10.36%
"July 31, 2019",10.37%
"June 30, 2019",10.37%
"May 31, 2019",10.38%
"April 30, 2019",10.38%
"March 31, 2019",10.38%
"Feb. 28, 2019",10.38%
"Jan. 31, 2019",10.38%
"Dec. 31, 2018",10.37%
"Nov. 30, 2018",10.31%
"Oct. 31, 2018",10.32%
"Sept. 30, 2018",10.29%
"Aug. 31, 2018",10.29%
"July 31, 2018",10.29%
"June 30, 2018",10.31%
"May 31, 2018",10.31%
"April 30, 2018",10.31%
"March 31, 2018",10.33%
"Feb. 28, 2018",10.33%
"Jan. 31, 2018",10.34%
"Dec. 31, 2017",10.34%
"Nov. 30, 2017",10.35%
"Oct. 31, 2017",10.36%
"Sept. 30, 2017",10.37%
"Aug. 31, 2017",10.37%
"July 31, 2017",10.38%
"June 30, 2017",10.38%
"May 31, 2017",10.38%
"April 30, 2017",10.38%
"March 31, 2017",10.39%
"Feb. 28, 2017",10.39%
"Jan. 31, 2017",10.40%
"Dec. 31, 2016",10.40%
"Nov. 30, 2016",10.40%
"Oct. 31, 2016",10.41%
"Sept. 30, 2016",10.44%
"Aug. 31, 2016",10.45%
"July 31, 2016",10.46%
"June 30, 2016",10.48%
"May 31, 2016",10.50%
"April 30, 2016",10.50%
"March 31, 2016",10.50%
"Feb. 29, 2016",10.50%
"Jan. 31, 2016",10.50%
"Dec. 31, 2015",10.50%
"Nov. 30, 2015",10.50%
"Oct. 31, 2015",10.50%
"Sept. 30, 2015",10.51%
"Aug. 31, 2015",10.53%
"July 31, 2015",10.49%
"June 30, 2015",10.41%
"May 31, 2015",10.42%
"April 30, 2015",10.45%
"March 31, 2015",10.46%
"Feb. 28, 2015",10.47%
"Jan. 31, 2015",10.49%
"Dec. 31, 2014",10.50%
"Nov. 30, 2014",10.50%
"Oct. 31, 2014",10.51%
"Sept. 30, 2014",10.53%
"Aug. 31, 2014",10.54%
"July 31, 2014",10.56%
"June 30, 2014",10.57%
"May 31, 2014",10.60%
"April 30, 2014",10.61%
"March 31, 2014",10.61%
"Feb. 28, 2014",10.62%
"Jan. 31, 2014",10.63%
"Dec. 31, 2013",10.67%
"Nov. 30, 2013",10.69%
"Oct. 31, 2013",10.70%
"Sept. 30, 2013",10.71%
"Aug. 31, 2013",10.71%
"July 31, 2013",10.71%
"June 30, 2013",10.71%
"May 31, 2013",10.71%
"April 30, 2013",10.72%
"March 31, 2013",10.73%
"Feb. 28, 2013",10.75%
"Jan. 31, 2013",10.76%
"Dec. 31, 2012",10.77%
"Nov. 30, 2012",10.78%
"Oct. 31, 2012",10.80%
"Sept. 30, 2012",10.81%
"Aug. 31, 2012",10.81%
"July 31, 2012",10.81%
"June 30, 2012",10.81%
"May 31, 2012",10.81%
"April 30, 2012",10.83%
"March 31, 2012",10.83%
"Feb. 29, 2012",10.84%
"Jan. 31, 2012",10.85%
"Dec. 31, 2011",10.86%
"Nov. 30, 2011",10.87%
"Oct. 31, 2011",10.89%
"Sept. 30, 2011",10.91%
"Aug. 31, 2011",10.91%
"July 31, 2011",10.75%
"June 30, 2011",10.77%
"May 31, 2011",10.78%
"April 30, 2011",10.79%
"March 31, 2011",10.80%
"Feb. 28, 2011",10.81%
"Jan. 31, 2011",10.81%
"Dec. 31, 2010",10.81%
"Nov. 30, 2010",10.82%
"Oct. 31, 2010",10.83%
"Sept. 30, 2010",10.83%
"Aug. 31, 2010",10.84%
"July 31, 2010",10.86%
"June 30, 2010",10.87%
"May 31, 2010",10.86%
"April 30, 2010",10.83%
"March 31, 2010",10.84%
"Feb. 28, 2010",10.85%
"Jan. 31, 2010",10.86%
"Dec. 31, 2009",10.87%
"Nov. 30, 2009",10.89%
"Oct. 31, 2009",10.91%
"Sept. 30, 2009",10.91%
"Aug. 31, 2009",10.91%
"July 31, 2009",10.92%
"June 30, 2009",10.91%
"May 31, 2009",10.92%
"April 30, 2009",10.92%
"March 31, 2009",10.94%
"Feb. 28, 2009",10.86%
"Jan. 31, 2009",10.81%
"Dec. 31, 2008",10.81%
"Nov. 30, 2008",10.80%
"Oct. 31, 2008",10.80%
"Sept. 30, 2008",10.51%
"Aug. 31, 2008",10.52%
"July 31, 2008",10.55%
"June 30, 2008",10.47%
"May 31, 2008",10.46%
"April 30, 2008",10.47%
"March 31, 2008",10.49%
"Feb. 29, 2008",10.50%
"Jan. 31, 2008",10.50%
"Dec. 31, 2007",10.50%
"Nov. 30, 2007",10.50%
"Oct. 31, 2007",10.51%
"Sept. 30, 2007",10.55%
"Aug. 31, 2007",10.60%
"July 31, 2007",10.61%
"June 30, 2007",10.62%
"May 31, 2007",10.64%
"April 30, 2007",10.70%
"March 31, 2007",10.71%
"Feb. 28, 2007",10.71%
"Jan. 31, 2007",10.71%
"Dec. 31, 2006",10.71%
"Nov. 30, 2006",10.72%
"Oct. 31, 2006",10.73%
"Sept. 30, 2006",10.74%
"Aug. 31, 2006",10.76%
"July 31, 2006",10.77%
"June 30, 2006",10.78%
"May 31, 2006",10.79%
"April 30, 2006",10.80%
"March 31, 2006",10.81%
"Feb. 28, 2006",10.81%
"Jan. 31, 2006",10.82%
"Dec. 31, 2005",10.83%
"Nov. 30, 2005",10.83%
"Oct. 31, 2005",10.84%
"Sept. 30, 2005",10.86%
"Aug. 31, 2005",10.87%
"July 31, 2005",10.88%
"June 30, 2005",10.90%
"May 31, 2005",10.91%
"April 30, 2005",10.91%
"March 31, 2005",10.92%
"Feb. 28, 2005",10.92%
"Jan. 31, 2005",10.92%
"Dec. 31, 2004",10.97%
"Nov. 30, 2004",10.98%
"Oct. 31, 2004",10.99%
"Sept. 30, 2004",11.00%
"Aug. 31, 2004",11.01%
"July 31, 2004",11.01%
"June 30, 2004",11.03%
"May 31, 2004",11.04%
"April 30, 2004",11.07%
"March 31, 2004",11.09%
"Feb. 29, 2004",11.08%
"Jan. 31, 2004",11.09%
"Dec. 31, 2003",11.11%
"Nov. 30, 2003",11.12%
"Oct. 31, 2003",11.13%
"Sept. 30, 2003",11.14%
"Aug. 31, 2003",11.16%
"July 31, 2003",11.16%
"June 30, 2003",11.17%
"May 31, 2003",11.17%
"April 30, 2003",11.19%
"March 31, 2003",11.20%
"Feb. 28, 2003",11.17%
"Jan. 31, 2003",11.17%
"Dec. 31, 2002",11.21%
"Nov. 30, 2002",11.21%
"Oct. 31, 2002",11.22%
"Sept. 30, 2002",11.17%
"Aug. 31, 2002",11.16%
"July 31, 2002",11.16%
"June 30, 2002",11.16%
"May 31, 2002",11.16%
"April 30, 2002",11.17%
"March 31, 2002",11.17%
"Feb. 28, 2002",11.20%
"Jan. 31, 2002",11.21%
"Dec. 31, 2001",11.22%
"Nov. 30, 2001",11.23%
"Oct. 31, 2001",11.24%
"Sept. 30, 2001",11.13%
"Aug. 31, 2001",11.00%
"July 31, 2001",11.01%
"June 30, 2001",10.95%
"May 31, 2001",10.87%
"April 30, 2001",10.89%
"March 31, 2001",10.91%
"Feb. 28, 2001",10.87%
"Jan. 31, 2001",10.89%
"Dec. 31, 2000",10.91%
"Nov. 30, 2000",10.91%
"Oct. 31, 2000",10.91%
"Sept. 30, 2000",10.92%
"Aug. 31, 2000",10.94%
"July 31, 2000",10.98%
"June 30, 2000",10.99%
"May 31, 2000",10.99%
"April 30, 2000",11.00%
"March 31, 2000",11.01%
"Feb. 29, 2000",11.02%
"Jan. 31, 2000",10.81%
"Dec. 31, 1999",10.81%
"Nov. 30, 1999",10.82%
"Oct. 31, 1999",10.83%
"Sept. 30, 1999",10.71%
"Aug. 31, 1999",10.57%
"July 31, 1999",10.58%
"June 30, 1999",10.61%
"May 31, 1999",10.46%
"April 30, 1999",10.41%
"March 31, 1999",10.45%
"Feb. 28, 1999",10.45%
"Jan. 31, 1999",10.46%
"Dec. 31, 1998",10.49%
"Nov. 30, 1998",10.50%
"Oct. 31, 1998",10.52%
"Sept. 30, 1998",10.57%
"Aug. 31, 1998",10.40%
"July 31, 1998",10.38%
"June 30, 1998",10.38%
"May 31, 1998",10.38%
"April 30, 1998",10.38%
"March 31, 1998",10.39%
"Feb. 28, 1998",10.40%
"Jan. 31, 1998",10.40%
"Dec. 31, 1997",10.42%
"Nov. 30, 1997",10.45%
"Oct. 31, 1997",10.43%
"Sept. 30, 1997",10.38%
"Aug. 31, 1997",10.39%
"July 31, 1997",10.40%
"June 30, 1997",10.40%
"May 31, 1997",10.41%
"April 30, 1997",10.45%
"March 31, 1997",10.46%
"Feb. 28, 1997",10.49%
"Jan. 31, 1997",10.50%
"Dec. 31, 1996",10.51%
"Nov. 30, 1996",10.56%
"Oct. 31, 1996",10.60%
"Sept. 30, 1996",10.62%
"Aug. 31, 1996",10.68%
"July 31, 1996",10.71%
"June 30, 1996",10.71%
"May 31, 1996",10.71%
"April 30, 1996",10.73%
"March 31, 1996",10.75%
"Feb. 29, 1996",10.78%
"Jan. 31, 1996",10.81%
"Dec. 31, 1995",10.82%
"Nov. 30, 1995",10.83%
"Oct. 31, 1995",10.83%
"Sept. 30, 1995",10.85%
"Aug. 31, 1995",10.86%
"July 31, 1995",10.87%
"June 30, 1995",10.91%
"May 31, 1995",10.97%
"April 30, 1995",10.98%
"March 31, 1995",10.99%
"Feb. 28, 1995",11.00%
"Jan. 31, 1995",11.01%
"Dec. 31, 1994",11.02%
"Nov. 30, 1994",11.06%
"Oct. 31, 1994",11.10%
"Sept. 30, 1994",11.11%
"Aug. 31, 1994",11.13%
"July 31, 1994",11.15%
"June 30, 1994",11.16%
"May 31, 1994",11.17%
"April 30, 1994",11.18%
"March 31, 1994",11.21%
"Feb. 28, 1994",11.21%
"Jan. 31, 1994",11.22%
"Dec. 31, 1993",11.23%
"Nov. 30, 1993",11.24%
"Oct. 31, 1993",11.25%
"Sept. 30, 1993",11.25%
"Aug. 31, 1993",11.25%
"July 31, 1993",11.26%
"June 30, 1993",11.30%
"May 31, 1993",11.32%
"April 30, 1993",11.34%
"March 31, 1993",11.36%
"Feb. 28, 1993",11.36%
"Jan. 31, 1993",11.38%
"Dec. 31, 1992",11.39%
"Nov. 30, 1992",11.40%
"Oct. 31, 1992",11.49%
"Sept. 30, 1992",11.26%
"Aug. 31, 1992",11.25%
"July 31, 1992",11.25%
"June 30, 1992",11.26%
"May 31, 1992",11.31%
"April 30, 1992",11.34%
"March 31, 1992",11.36%
"Feb. 29, 1992",11.36%
"Jan. 31, 1992",11.36%
"Dec. 31, 1991",11.38%
"Nov. 30, 1991",11.39%
"Oct. 31, 1991",11.40%
"Sept. 30, 1991",11.51%
"Aug. 31, 1991",11.53%
"July 31, 1991",11.53%
"June 30, 1991",11.53%
"May 31, 1991",11.56%
"April 30, 1991",11.57%
"March 31, 1991",11.60%
"Feb. 28, 1991",11.61%
"Jan. 31, 1991",11.63%
