date,price_target_upside
"Feb. 8, 2019",16.66%
"Feb. 7, 2019",17.93%
"Feb. 6, 2019",17.09%
"Feb. 5, 2019",17.67%
"Feb. 4, 2019",19.28%
"Feb. 1, 2019",19.44%
"Jan. 31, 2019",20.31%
"Jan. 30, 2019",18.88%
"Jan. 29, 2019",20.17%
"Jan. 28, 2019",23.05%
"Jan. 25, 2019",22.42%
"Jan. 24, 2019",22.69%
"Jan. 23, 2019",19.72%
"Jan. 22, 2019",27.06%
"Jan. 18, 2019",24.21%
"Jan. 17, 2019",25.45%
"Jan. 16, 2019",27.60%
"Jan. 15, 2019",27.22%
"Jan. 14, 2019",27.46%
"Jan. 11, 2019",28.51%
"Jan. 10, 2019",28.24%
"Jan. 9, 2019",30.86%
"Jan. 8, 2019",32.72%
"Jan. 7, 2019",35.99%
"Jan. 4, 2019",35.93%
"Jan. 3, 2019",42.00%
"Jan. 2, 2019",36.95%
"Dec. 31, 2018",39.29%
"Dec. 28, 2018",40.79%
"Dec. 27, 2018",40.24%
"Dec. 26, 2018",39.90%
"Dec. 24, 2018",45.32%
"Dec. 21, 2018",39.68%
"Dec. 20, 2018",35.30%
"Dec. 19, 2018",31.17%
"Dec. 18, 2018",29.44%
"Dec. 17, 2018",29.97%
"Dec. 14, 2018",26.77%
"Dec. 13, 2018",26.29%
"Dec. 12, 2018",25.86%
"Dec. 11, 2018",26.63%
"Dec. 10, 2018",26.12%
"Dec. 7, 2018",26.08%
"Dec. 6, 2018",24.00%
"Dec. 4, 2018",24.34%
"Dec. 3, 2018",21.65%
"Nov. 30, 2018",23.41%
"Nov. 29, 2018",24.06%
"Nov. 28, 2018",22.57%
"Nov. 27, 2018",23.55%
"Nov. 26, 2018",19.68%
"Nov. 23, 2018",18.52%
"Nov. 21, 2018",21.66%
"Nov. 20, 2018",21.38%
"Nov. 19, 2018",19.63%
"Nov. 16, 2018",17.79%
"Nov. 15, 2018",18.15%
"Nov. 14, 2018",18.92%
"Nov. 13, 2018",18.58%
"Nov. 12, 2018",19.33%
"Nov. 9, 2018",17.13%
"Nov. 8, 2018",16.57%
"Nov. 7, 2018",17.28%
"Nov. 6, 2018",19.67%
"Nov. 5, 2018",20.32%
"Nov. 2, 2018",20.15%
"Nov. 1, 2018",20.01%
"Oct. 31, 2018",23.26%
"Oct. 30, 2018",24.86%
"Oct. 29, 2018",26.44%
"Oct. 26, 2018",24.24%
"Oct. 25, 2018",23.08%
"Oct. 24, 2018",25.42%
"Oct. 23, 2018",18.69%
"Oct. 22, 2018",22.41%
"Oct. 19, 2018",20.24%
"Oct. 18, 2018",20.00%
"Oct. 17, 2018",19.17%
"Oct. 16, 2018",16.97%
"Oct. 15, 2018",18.93%
"Oct. 12, 2018",19.57%
"Oct. 11, 2018",19.81%
"Oct. 10, 2018",18.21%
"Oct. 9, 2018",14.07%
"Oct. 8, 2018",11.04%
"Oct. 5, 2018",11.46%
"Oct. 4, 2018",10.41%
"Oct. 3, 2018",9.91%
"Oct. 2, 2018",9.58%
"Oct. 1, 2018",9.62%
"Sept. 28, 2018",10.49%
"Sept. 27, 2018",10.59%
"Sept. 26, 2018",10.68%
"Sept. 25, 2018",10.57%
"Sept. 24, 2018",10.07%
"Sept. 21, 2018",8.72%
"Sept. 20, 2018",8.90%
"Sept. 19, 2018",9.48%
"Sept. 18, 2018",10.20%
"Sept. 17, 2018",11.66%
"Sept. 14, 2018",11.63%
"Sept. 13, 2018",13.51%
"Sept. 12, 2018",14.89%
"Sept. 11, 2018",15.13%
"Sept. 10, 2018",15.09%
"Sept. 7, 2018",16.52%
"Sept. 6, 2018",15.21%
"Sept. 5, 2018",15.85%
"Sept. 4, 2018",16.62%
"Aug. 31, 2018",16.80%
"Aug. 30, 2018",16.01%
"Aug. 29, 2018",15.12%
"Aug. 28, 2018",14.37%
"Aug. 27, 2018",13.64%
"Aug. 24, 2018",15.34%
"Aug. 23, 2018",15.99%
"Aug. 22, 2018",13.66%
"Aug. 21, 2018",11.37%
"Aug. 20, 2018",12.06%
"Aug. 17, 2018",12.65%
"Aug. 16, 2018",13.60%
"Aug. 15, 2018",14.61%
"Aug. 14, 2018",14.03%
"Aug. 13, 2018",14.24%
"Aug. 10, 2018",13.45%
"Aug. 9, 2018",12.49%
"Aug. 8, 2018",12.09%
"Aug. 7, 2018",12.28%
"Aug. 6, 2018",12.74%
"Aug. 3, 2018",12.78%
"Aug. 2, 2018",12.59%
"Aug. 1, 2018",11.93%
"July 31, 2018",11.24%
"July 30, 2018",13.45%
"July 27, 2018",12.24%
"July 26, 2018",11.04%
"July 25, 2018",11.52%
"July 24, 2018",11.74%
"July 23, 2018",15.52%
"July 20, 2018",14.73%
"July 19, 2018",14.64%
"July 18, 2018",13.48%
"July 17, 2018",14.33%
"July 16, 2018",15.87%
"July 13, 2018",14.48%
"July 12, 2018",16.42%
"July 11, 2018",18.35%
"July 10, 2018",16.31%
"July 9, 2018",16.66%
"July 6, 2018",17.85%
"July 5, 2018",18.28%
"July 3, 2018",18.31%
"July 2, 2018",17.99%
"June 29, 2018",17.99%
"June 28, 2018",18.40%
"June 27, 2018",18.63%
"June 26, 2018",17.35%
"June 25, 2018",18.32%
"June 22, 2018",18.08%
"June 21, 2018",19.41%
"June 20, 2018",17.62%
"June 19, 2018",17.91%
"June 18, 2018",15.65%
"June 15, 2018",14.87%
"June 14, 2018",14.18%
"June 13, 2018",14.18%
"June 12, 2018",13.37%
"June 11, 2018",13.09%
"June 8, 2018",13.58%
"June 7, 2018",13.61%
"June 6, 2018",14.29%
"June 5, 2018",15.08%
"June 4, 2018",14.77%
"June 1, 2018",15.21%
"May 31, 2018",16.12%
"May 30, 2018",14.85%
"May 29, 2018",15.85%
"May 25, 2018",14.10%
"May 24, 2018",13.77%
"May 23, 2018",13.61%
"May 22, 2018",13.35%
"May 21, 2018",13.19%
"May 18, 2018",15.78%
"May 17, 2018",16.32%
"May 16, 2018",16.16%
"May 15, 2018",16.37%
"May 14, 2018",15.97%
"May 11, 2018",16.44%
"May 10, 2018",16.79%
"May 9, 2018",17.73%
"May 8, 2018",19.01%
"May 7, 2018",20.48%
"May 4, 2018",21.87%
"May 3, 2018",23.74%
"May 2, 2018",22.91%
"May 1, 2018",22.43%
"April 30, 2018",21.22%
"April 27, 2018",18.93%
"April 26, 2018",18.59%
"April 25, 2018",20.36%
"April 24, 2018",19.67%
"April 23, 2018",18.35%
"April 20, 2018",18.72%
"April 19, 2018",17.98%
"April 18, 2018",17.08%
"April 17, 2018",17.34%
"April 16, 2018",18.02%
"April 13, 2018",19.08%
"April 12, 2018",18.55%
"April 11, 2018",19.52%
"April 10, 2018",19.02%
"April 9, 2018",19.75%
"April 6, 2018",19.36%
"April 5, 2018",16.80%
"April 4, 2018",16.79%
"April 3, 2018",17.97%
"April 2, 2018",19.33%
"March 29, 2018",17.11%
"March 28, 2018",18.40%
"March 27, 2018",17.62%
"March 26, 2018",16.36%
"March 23, 2018",20.48%
"March 22, 2018",18.77%
"March 21, 2018",16.03%
"March 20, 2018",15.88%
"March 19, 2018",15.84%
"March 16, 2018",15.26%
"March 15, 2018",14.30%
"March 14, 2018",14.01%
"March 13, 2018",13.51%
"March 12, 2018",12.35%
"March 9, 2018",10.19%
"March 8, 2018",12.55%
"March 7, 2018",12.97%
"March 6, 2018",12.39%
"March 5, 2018",12.30%
"March 2, 2018",13.83%
"March 1, 2018",13.52%
"Feb. 28, 2018",9.78%
"Feb. 27, 2018",10.46%
"Feb. 26, 2018",9.18%
"Feb. 23, 2018",11.00%
"Feb. 22, 2018",10.64%
"Feb. 21, 2018",14.34%
"Feb. 20, 2018",16.87%
"Feb. 16, 2018",14.34%
"Feb. 15, 2018",14.00%
"Feb. 14, 2018",16.97%
"Feb. 13, 2018",17.40%
"Feb. 12, 2018",15.92%
"Feb. 9, 2018",18.10%
"Feb. 8, 2018",15.83%
"Feb. 7, 2018",11.89%
"Feb. 6, 2018",13.75%
"Feb. 5, 2018",16.05%
"Feb. 2, 2018",9.69%
"Feb. 1, 2018",6.75%
"Jan. 31, 2018",6.99%
"Jan. 30, 2018",8.17%
"Jan. 29, 2018",8.04%
"Jan. 26, 2018",6.20%
"Jan. 25, 2018",5.94%
"Jan. 24, 2018",4.57%
"Jan. 23, 2018",3.88%
"Jan. 22, 2018",3.40%
"Jan. 19, 2018",1.91%
"Jan. 18, 2018",2.89%
"Jan. 17, 2018",3.04%
"Jan. 16, 2018",3.38%
"Jan. 12, 2018",0.63%
"Jan. 11, 2018",1.81%
"Jan. 10, 2018",1.88%
"Jan. 9, 2018",2.36%
"Jan. 8, 2018",3.48%
"Jan. 5, 2018",1.61%
"Jan. 4, 2018",0.47%
"Jan. 3, 2018",0.79%
"Jan. 2, 2018",0.22%
"Dec. 29, 2017",0.68%
"Dec. 28, 2017",0.25%
"Dec. 27, 2017",0.67%
"Dec. 26, 2017",1.02%
"Dec. 22, 2017",0.95%
"Dec. 21, 2017",0.89%
"Dec. 20, 2017",1.13%
"Dec. 19, 2017",1.31%
"Dec. 18, 2017",1.36%
"Dec. 15, 2017",1.80%
"Dec. 14, 2017",3.78%
"Dec. 13, 2017",3.33%
"Dec. 12, 2017",3.61%
"Dec. 11, 2017",3.76%
"Dec. 8, 2017",4.18%
"Dec. 7, 2017",4.53%
"Dec. 6, 2017",5.56%
"Dec. 5, 2017",6.36%
"Dec. 4, 2017",5.95%
"Dec. 1, 2017",5.87%
"Nov. 30, 2017",4.72%
"Nov. 29, 2017",7.63%
"Nov. 28, 2017",8.04%
"Nov. 27, 2017",8.59%
"Nov. 24, 2017",8.78%
"Nov. 22, 2017",10.19%
"Nov. 21, 2017",9.90%
"Nov. 20, 2017",10.52%
"Nov. 17, 2017",10.38%
"Nov. 16, 2017",8.73%
"Nov. 15, 2017",9.03%
"Nov. 14, 2017",8.01%
"Nov. 13, 2017",9.60%
"Nov. 10, 2017",8.64%
"Nov. 9, 2017",8.40%
"Nov. 8, 2017",6.68%
"Nov. 7, 2017",6.16%
"Nov. 6, 2017",6.48%
"Nov. 3, 2017",6.11%
"Nov. 2, 2017",5.77%
"Nov. 1, 2017",6.95%
"Oct. 31, 2017",7.27%
"Oct. 30, 2017",7.21%
"Oct. 27, 2017",7.90%
"Oct. 26, 2017",7.12%
"Oct. 25, 2017",7.87%
"Oct. 24, 2017",6.51%
"Oct. 23, 2017",5.39%
"Oct. 20, 2017",5.36%
"Oct. 19, 2017",6.63%
"Oct. 18, 2017",6.91%
"Oct. 17, 2017",6.75%
"Oct. 16, 2017",7.06%
"Oct. 13, 2017",7.77%
"Oct. 12, 2017",7.68%
"Oct. 11, 2017",8.65%
"Oct. 10, 2017",8.31%
"Oct. 9, 2017",7.85%
"Oct. 6, 2017",8.36%
"Oct. 5, 2017",8.42%
"Oct. 4, 2017",8.92%
"Oct. 3, 2017",8.84%
"Oct. 2, 2017",8.96%
"Sept. 29, 2017",10.37%
"Sept. 28, 2017",10.60%
"Sept. 27, 2017",9.33%
"Sept. 26, 2017",11.68%
"Sept. 25, 2017",12.10%
"Sept. 22, 2017",11.40%
"Sept. 21, 2017",11.89%
"Sept. 20, 2017",12.29%
"Sept. 19, 2017",12.73%
"Sept. 18, 2017",13.61%
"Sept. 15, 2017",13.30%
"Sept. 14, 2017",13.24%
"Sept. 13, 2017",16.17%
"Sept. 12, 2017",16.62%
"Sept. 11, 2017",16.85%
"Sept. 8, 2017",16.95%
"Sept. 7, 2017",16.49%
"Sept. 6, 2017",16.88%
"Sept. 5, 2017",15.95%
"Sept. 1, 2017",9.14%
"Aug. 31, 2017",7.54%
"Aug. 30, 2017",7.65%
"Aug. 29, 2017",8.47%
"Aug. 28, 2017",11.64%
"Aug. 25, 2017",11.89%
"Aug. 24, 2017",11.67%
"Aug. 23, 2017",10.01%
"Aug. 22, 2017",11.29%
"Aug. 21, 2017",11.68%
"Aug. 18, 2017",11.49%
"Aug. 17, 2017",10.90%
"Aug. 16, 2017",9.11%
"Aug. 15, 2017",11.03%
"Aug. 14, 2017",9.90%
"Aug. 11, 2017",10.15%
"Aug. 10, 2017",10.27%
"Aug. 9, 2017",9.85%
"Aug. 8, 2017",8.93%
"Aug. 7, 2017",8.63%
"Aug. 4, 2017",5.98%
"Aug. 3, 2017",6.32%
"Aug. 2, 2017",6.98%
"Aug. 1, 2017",8.30%
"July 31, 2017",8.59%
"July 28, 2017",8.31%
"July 27, 2017",8.48%
"July 26, 2017",7.70%
"July 25, 2017",6.63%
"July 24, 2017",4.28%
"July 21, 2017",3.98%
"July 20, 2017",4.86%
"July 19, 2017",4.32%
"July 18, 2017",4.50%
"July 17, 2017",4.09%
"July 14, 2017",3.84%
"July 13, 2017",3.92%
"July 12, 2017",3.39%
"July 11, 2017",3.53%
"July 10, 2017",3.73%
"July 7, 2017",3.38%
"July 6, 2017",3.99%
"July 5, 2017",3.00%
"July 3, 2017",3.60%
"June 30, 2017",3.58%
"June 29, 2017",3.97%
"June 28, 2017",3.25%
"June 27, 2017",4.02%
"June 26, 2017",3.78%
"June 23, 2017",3.48%
"June 22, 2017",3.52%
"June 21, 2017",3.73%
"June 20, 2017",3.93%
"June 19, 2017",3.64%
"June 16, 2017",4.86%
"June 15, 2017",4.58%
"June 14, 2017",4.69%
"June 13, 2017",4.64%
"June 12, 2017",4.80%
"June 9, 2017",4.17%
"June 8, 2017",4.77%
"June 7, 2017",4.91%
"June 6, 2017",4.44%
"June 5, 2017",3.69%
"June 2, 2017",2.73%
"June 1, 2017",3.01%
"May 31, 2017",3.44%
"May 30, 2017",3.45%
"May 26, 2017",2.75%
"May 25, 2017",2.37%
"May 24, 2017",2.51%
"May 23, 2017",2.52%
"May 22, 2017",2.87%
"May 19, 2017",3.29%
"May 18, 2017",4.84%
"May 17, 2017",4.66%
"May 16, 2017",3.09%
"May 15, 2017",3.50%
"May 12, 2017",3.58%
"May 11, 2017",3.19%
"May 10, 2017",3.41%
"May 9, 2017",3.04%
"May 8, 2017",3.20%
"May 5, 2017",2.97%
"May 4, 2017",3.26%
"May 3, 2017",3.87%
"May 2, 2017",4.34%
"May 1, 2017",4.69%
"April 28, 2017",4.63%
"April 27, 2017",4.44%
"April 26, 2017",1.73%
"April 25, 2017",1.95%
"April 24, 2017",2.18%
"April 21, 2017",3.36%
"April 20, 2017",4.31%
"April 19, 2017",5.25%
"April 18, 2017",4.64%
"April 17, 2017",5.09%
"April 13, 2017",6.19%
"April 12, 2017",6.05%
"April 11, 2017",5.21%
"April 10, 2017",5.45%
"April 7, 2017",5.35%
"April 6, 2017",5.89%
"April 5, 2017",5.80%
"April 4, 2017",5.35%
"April 3, 2017",6.34%
"March 31, 2017",6.08%
"March 30, 2017",5.85%
"March 29, 2017",6.22%
"March 28, 2017",5.58%
"March 27, 2017",6.44%
"March 24, 2017",6.47%
"March 23, 2017",6.12%
"March 22, 2017",6.03%
"March 21, 2017",5.81%
"March 20, 2017",4.55%
"March 17, 2017",4.61%
"March 16, 2017",5.64%
"March 15, 2017",4.95%
"March 14, 2017",6.13%
"March 13, 2017",5.67%
"March 10, 2017",5.74%
"March 9, 2017",5.94%
"March 8, 2017",6.11%
"March 7, 2017",5.61%
"March 6, 2017",6.20%
"March 3, 2017",5.55%
"March 2, 2017",5.23%
"March 1, 2017",4.31%
"Feb. 28, 2017",5.36%
"Feb. 27, 2017",5.11%
"Feb. 24, 2017",5.44%
"Feb. 23, 2017",5.48%
"Feb. 22, 2017",4.94%
"Feb. 21, 2017",5.09%
"Feb. 17, 2017",5.33%
"Feb. 16, 2017",5.41%
"Feb. 15, 2017",5.56%
"Feb. 14, 2017",5.88%
"Feb. 13, 2017",5.45%
"Feb. 10, 2017",6.38%
"Feb. 9, 2017",7.30%
"Feb. 8, 2017",7.00%
"Feb. 7, 2017",6.18%
"Feb. 6, 2017",6.73%
"Feb. 3, 2017",7.73%
"Feb. 2, 2017",9.02%
"Feb. 1, 2017",9.20%
"Jan. 31, 2017",7.71%
"Jan. 30, 2017",8.25%
"Jan. 27, 2017",7.68%
"Jan. 26, 2017",7.06%
"Jan. 25, 2017",6.12%
"Jan. 24, 2017",5.50%
"Jan. 23, 2017",6.72%
"Jan. 20, 2017",6.28%
"Jan. 19, 2017",6.34%
"Jan. 18, 2017",6.64%
"Jan. 17, 2017",7.07%
"Jan. 13, 2017",6.56%
"Jan. 12, 2017",5.35%
"Jan. 11, 2017",4.82%
"Jan. 10, 2017",4.57%
"Jan. 9, 2017",4.35%
"Jan. 6, 2017",3.33%
"Jan. 5, 2017",4.45%
"Jan. 4, 2017",4.87%
"Jan. 3, 2017",4.35%
"Dec. 30, 2016",5.41%
"Dec. 29, 2016",4.52%
"Dec. 28, 2016",4.86%
"Dec. 27, 2016",4.12%
"Dec. 23, 2016",4.43%
"Dec. 22, 2016",4.61%
"Dec. 21, 2016",4.58%
"Dec. 20, 2016",4.43%
"Dec. 19, 2016",4.13%
"Dec. 16, 2016",5.56%
"Dec. 15, 2016",5.47%
"Dec. 14, 2016",3.41%
"Dec. 13, 2016",2.08%
"Dec. 12, 2016",2.00%
"Dec. 9, 2016",2.56%
"Dec. 8, 2016",3.85%
"Dec. 7, 2016",2.66%
"Dec. 6, 2016",4.81%
"Dec. 5, 2016",4.82%
"Dec. 2, 2016",3.72%
"Dec. 1, 2016",4.44%
"Nov. 30, 2016",4.21%
"Nov. 29, 2016",3.13%
"Nov. 28, 2016",3.50%
"Nov. 25, 2016",3.19%
"Nov. 23, 2016",3.83%
"Nov. 22, 2016",4.97%
"Nov. 21, 2016",5.05%
"Nov. 18, 2016",5.40%
"Nov. 17, 2016",5.20%
"Nov. 16, 2016",4.67%
"Nov. 15, 2016",3.97%
"Nov. 14, 2016",3.79%
"Nov. 11, 2016",2.84%
"Nov. 10, 2016",3.27%
"Nov. 9, 2016",6.81%
"Nov. 8, 2016",8.30%
"Nov. 7, 2016",8.64%
"Nov. 4, 2016",10.48%
"Nov. 3, 2016",10.79%
"Nov. 2, 2016",10.25%
"Nov. 1, 2016",9.74%
"Oct. 31, 2016",9.54%
"Oct. 28, 2016",9.93%
"Oct. 27, 2016",12.22%
"Oct. 26, 2016",11.18%
"Oct. 25, 2016",11.43%
"Oct. 24, 2016",13.80%
"Oct. 21, 2016",14.78%
"Oct. 20, 2016",14.06%
"Oct. 19, 2016",13.52%
"Oct. 18, 2016",13.26%
"Oct. 17, 2016",13.58%
"Oct. 14, 2016",13.27%
"Oct. 13, 2016",13.62%
"Oct. 12, 2016",14.68%
"Oct. 11, 2016",15.32%
"Oct. 10, 2016",14.22%
"Oct. 7, 2016",13.84%
"Oct. 6, 2016",12.17%
"Oct. 5, 2016",11.98%
"Oct. 4, 2016",13.12%
"Oct. 3, 2016",12.01%
"Sept. 30, 2016",12.93%
"Sept. 29, 2016",13.74%
"Sept. 28, 2016",12.31%
"Sept. 27, 2016",12.31%
"Sept. 26, 2016",12.44%
"Sept. 23, 2016",12.08%
"Sept. 22, 2016",11.09%
"Sept. 21, 2016",12.22%
"Sept. 20, 2016",14.15%
"Sept. 19, 2016",13.92%
