date,zmijewski_score
"Dec. 31, 2019",-0.6318
"Sept. 30, 2019",-0.5746
"June 30, 2019",-0.5949
"March 31, 2019",-0.5909
"Dec. 31, 2018",-0.5884
"Sept. 30, 2018",-0.5641
"June 30, 2018",-0.75
"March 31, 2018",-0.7308
"Dec. 31, 2017",-0.7121
"Sept. 30, 2017",-0.7725
"June 30, 2017",-0.7222
"March 31, 2017",-0.7562
"Dec. 31, 2016",-0.7545
"Sept. 30, 2016",-0.9607
"June 30, 2016",-0.9579
"March 31, 2016",-0.9364
"Dec. 31, 2015",-0.902
"Sept. 30, 2015",-0.9122
"June 30, 2015",-0.9162
"March 31, 2015",-0.8454
"Dec. 31, 2014",-0.9864
"Sept. 30, 2014",-1.149
"June 30, 2014",-1.110
"March 31, 2014",-1.034
"Dec. 31, 2013",-1.023
"Sept. 30, 2013",-0.8505
"June 30, 2013",-0.7955
"March 31, 2013",-0.7572
"Dec. 31, 2012",-0.6766
"Sept. 30, 2012",-0.5603
"June 30, 2012",-0.7558
"March 31, 2012",-1.132
"Dec. 31, 2011",-1.129
"Sept. 30, 2011",-1.204
"June 30, 2011",-1.208
"March 31, 2011",-1.190
"Dec. 31, 2010",-1.189
"Sept. 30, 2010",-1.065
"June 30, 2010",-1.011
"March 31, 2010",-1.004
"Dec. 31, 2009",-1.137
"Sept. 30, 2009",-0.9011
"June 30, 2009",-0.8278
"March 31, 2009",-0.7419
"Dec. 31, 2008",-0.6917
"Sept. 30, 2008",-1.226
"June 30, 2008",-1.246
"March 31, 2008",-1.275
"Dec. 31, 2007",-1.344
"Sept. 30, 2007",-1.261
"June 30, 2007",-1.260
"March 31, 2007",-1.222
"Dec. 31, 2006",-1.189
"Sept. 30, 2006",-1.249
"June 30, 2006",-1.20
"March 31, 2006",-1.166
"Dec. 31, 2005",-1.168
"Sept. 30, 2005",-1.035
"June 30, 2005",-1.036
"March 31, 2005",-1.169
"Dec. 31, 2004",-1.108
"Sept. 30, 2004",-1.079
"June 30, 2004",-1.048
"March 31, 2004",-1.016
"Dec. 31, 2003",-0.9859
"Sept. 30, 2003",-0.7908
"June 30, 2003",-0.8689
"March 31, 2003",-0.7823
"Dec. 31, 2002",-0.7509
"Sept. 30, 2002",-0.9158
"June 30, 2002",-0.8192
"March 31, 2002",-0.8047
"Dec. 31, 2001",-0.8615
"Sept. 30, 2001",-0.8079
"June 30, 2001",-0.781
"March 31, 2001",-0.7042
"Dec. 31, 2000",-0.8125
"Sept. 30, 2000",-0.7701
"June 30, 2000",-0.6177
"March 31, 2000",-0.7309
"Dec. 31, 1999",-0.8672
"Sept. 30, 1999",-0.9112
"June 30, 1999",-1.142
"March 31, 1999",-0.5531
"Dec. 31, 1998",-0.6555
"Sept. 30, 1998",-0.4691
"June 30, 1998",-0.5032
"March 31, 1998",-0.4835
"Dec. 31, 1997",-0.6242
"Sept. 30, 1997",-0.6695
"June 30, 1997",-0.5183
"March 31, 1997",-0.5093
"Dec. 31, 1996",-0.6728
"Sept. 30, 1996",-0.5157
"June 30, 1996",-0.4838
"March 31, 1996",-0.4611
"Dec. 31, 1995",-0.6058
"Sept. 30, 1995",-0.4107
"June 30, 1995",-0.3836
"March 31, 1995",-0.3338
"Dec. 31, 1994",-0.4414
"Sept. 30, 1994",-0.2628
"June 30, 1994",-0.1997
"March 31, 1994",-0.1764
"Dec. 31, 1993",-0.2981
"Sept. 30, 1993",0.1124
"June 30, 1993",0.1654
"March 31, 1993",0.2141
"Dec. 31, 1992",0.0496
"Sept. 30, 1992",0.027
"June 30, 1992",0.0901
"March 31, 1992",0.1325
"Dec. 31, 1991",0.0645
"Sept. 30, 1991",-0.6358
"June 30, 1991",-0.6533
"March 31, 1991",-0.7467
"Dec. 31, 1990",-0.9237
"Sept. 30, 1990",-0.8018
"June 30, 1990",-0.7175
"March 31, 1990",-0.7032
"Dec. 31, 1989",-0.8365
