date,forward_ps_ratio_1y
"March 19, 2020",0.90
"March 18, 2020",0.8531
"March 17, 2020",0.9975
"March 16, 2020",0.977
"March 13, 2020",1.132
"March 12, 2020",1.101
"March 11, 2020",1.155
"March 10, 2020",1.283
"March 9, 2020",1.240
"March 6, 2020",1.359
"March 5, 2020",1.359
"March 4, 2020",1.494
"March 3, 2020",1.424
"March 2, 2020",1.439
"Feb. 28, 2020",1.402
"Feb. 27, 2020",1.419
"Feb. 26, 2020",1.485
"Feb. 25, 2020",1.49
"Feb. 24, 2020",1.573
"Feb. 21, 2020",1.626
"Feb. 20, 2020",1.609
"Feb. 19, 2020",1.617
"Feb. 18, 2020",1.624
"Feb. 14, 2020",1.647
"Feb. 13, 2020",1.643
"Feb. 12, 2020",1.666
"Feb. 11, 2020",1.666
"Feb. 10, 2020",1.680
"Feb. 7, 2020",1.683
"Feb. 6, 2020",1.677
"Feb. 5, 2020",1.671
"Feb. 4, 2020",1.642
"Feb. 3, 2020",1.610
"Jan. 31, 2020",1.612
"Jan. 30, 2020",1.651
"Jan. 29, 2020",1.639
"Jan. 28, 2020",1.639
"Jan. 27, 2020",1.619
"Jan. 24, 2020",1.643
"Jan. 23, 2020",1.649
"Jan. 22, 2020",1.649
"Jan. 21, 2020",1.656
"Jan. 17, 2020",1.656
"Jan. 16, 2020",1.646
"Jan. 15, 2020",1.629
"Jan. 14, 2020",1.625
"Jan. 13, 2020",1.630
"Jan. 10, 2020",1.628
"Jan. 9, 2020",1.648
"Jan. 8, 2020",1.645
"Jan. 7, 2020",1.643
"Jan. 6, 2020",1.648
"Jan. 3, 2020",1.644
"Jan. 2, 2020",1.642
"Dec. 31, 2019",1.606
"Dec. 30, 2019",1.673
"Dec. 27, 2019",1.677
"Dec. 26, 2019",1.682
"Dec. 24, 2019",1.669
"Dec. 23, 2019",1.672
"Dec. 20, 2019",1.668
"Dec. 19, 2019",1.660
"Dec. 18, 2019",1.648
"Dec. 17, 2019",1.659
"Dec. 16, 2019",1.668
"Dec. 13, 2019",1.664
"Dec. 12, 2019",1.667
"Dec. 11, 2019",1.644
"Dec. 10, 2019",1.622
"Dec. 9, 2019",1.632
"Dec. 6, 2019",1.640
"Dec. 5, 2019",1.621
"Dec. 4, 2019",1.613
"Dec. 3, 2019",1.604
"Dec. 2, 2019",1.618
"Nov. 29, 2019",1.656
"Nov. 27, 2019",1.661
"Nov. 26, 2019",1.653
"Nov. 25, 2019",1.646
"Nov. 22, 2019",1.648
"Nov. 21, 2019",1.644
"Nov. 20, 2019",1.637
"Nov. 19, 2019",1.656
"Nov. 18, 2019",1.664
"Nov. 15, 2019",1.667
"Nov. 14, 2019",1.653
"Nov. 13, 2019",1.655
"Nov. 12, 2019",1.656
"Nov. 11, 2019",1.654
"Nov. 8, 2019",1.662
"Nov. 7, 2019",1.660
"Nov. 6, 2019",1.655
"Nov. 5, 2019",1.65
"Nov. 4, 2019",1.646
"Nov. 1, 2019",1.637
"Oct. 31, 2019",1.602
"Oct. 30, 2019",1.605
"Oct. 29, 2019",1.585
"Oct. 28, 2019",1.596
"Oct. 25, 2019",1.595
"Oct. 24, 2019",1.601
"Oct. 23, 2019",1.561
"Oct. 22, 2019",1.578
"Oct. 21, 2019",1.544
"Oct. 18, 2019",1.527
"Oct. 17, 2019",1.542
"Oct. 16, 2019",1.526
"Oct. 15, 2019",1.519
"Oct. 14, 2019",1.517
"Oct. 11, 2019",1.519
"Oct. 10, 2019",1.494
"Oct. 9, 2019",1.473
"Oct. 8, 2019",1.460
"Oct. 7, 2019",1.481
"Oct. 4, 2019",1.487
"Oct. 3, 2019",1.464
"Oct. 2, 2019",1.456
"Oct. 1, 2019",1.493
"Sept. 30, 2019",1.524
"Sept. 27, 2019",1.522
"Sept. 26, 2019",1.534
"Sept. 25, 2019",1.527
"Sept. 24, 2019",1.512
"Sept. 23, 2019",1.514
"Sept. 20, 2019",1.513
"Sept. 19, 2019",1.534
